"CUADRO Nº 2: VIVIENDAS PARTICULARES, POR ÁREA URBANA Y RURAL, SEGÚN DEPARTAMENTO, PROVINCIA Y TIPO DE VIVIENDA",,,
,,,
"DEPARTAMENTO, PROVINCIA Y TIPO DE VIVIENDA",TOTAL,ÁREA,
,,URBANA,RURAL
,,,
"Provincia POMABAMBA (000)",8533,1606,6927
"Casa independiente (001)",8380,1576,6804
"Vivienda en quinta (003)",15,15,
"Vivienda en casa de vecindad (004)",13,13,
"Choza o cabaña (005)",123,,123
"Local no dest.para hab. humana (007)",2,2,
