"CUADRO Nº 16: POBLACIÓN ECONÓMICAMENTE ACTIVA DE 14 Y MÁS AÑOS DE EDAD, POR CATEGORÍA DE OCUPACIÓN, SEGÚN DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y OCUPACIÓN PRINCIPAL",,,,,,,,
,,,,,,,,
"DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y OCUPACION PRINCIPAL",TOTAL,"CATEGORIA DE OCUPACION",,,,,,DESOCUPADO
"Jefes y empleados de oficina (095)",69,69,,,,,,
"Trab.de serv.pers.y vend.del comerc.y mcdo. (096)",233,40,4,169,6,14,,
"Agricult.trabaj.calif.agrop.y pesqueros (097)",10844,7,,10805,29,3,,
"Obreros y oper.minas,cant.,ind.manuf.y otros (098)",387,,239,127,5,16,,
"Obreros construc.,conf.,papel, fab., instr. (099)",400,20,127,246,2,5,,
"Trabaj.no calif.serv.,peon,vend ,amb., y afines (100)",3788,38,1020,209,1,2512,8,
"Otra (101)",2,2,,,,,,
"Ocupación no especificada (102)",214,27,27,87,2,71,,
"Desocupado (103)",1201,,,,,,,1201
"Mujeres (104)",10164,237,147,3665,32,5620,87,376
"Miembros p.ejec.y leg.direct., adm.pub.y emp. (105)",2,2,,,,,,
"Profes., científicos e intelectuales (106)",120,104,,15,,1,,
"Técnicos de nivel medio y trab. asimilados (107)",25,22,,3,,,,
"Jefes y empleados de oficina (108)",25,24,,,,1,,
"Trab.de serv.pers.y vend.del comerc.y mcdo. (109)",191,26,3,119,3,40,,
"Agricult.trabaj.calif.agrop.y pesqueros (110)",2430,,,2408,21,1,,
"Obreros y oper.minas,cant.,ind.manuf.y otros (111)",995,,10,892,7,86,,
"Obreros construc.,conf.,papel, fab., instr. (112)",5,,1,3,,1,,
"Trabaj.no calif.serv.,peon,vend ,amb., y afines (113)",5857,39,128,149,,5454,87,
"Otra (114)",1,1,,,,,,
"Ocupación no especificada (115)",137,19,5,76,1,36,,
"Desocupado (116)",376,,,,,,,376
