"CUADRO Nº 5: POBLACIÓN FEMENINA DE 12 Y MÁS AÑOS DE EDAD, POR NÚMERO DE HIJOS QUE SE ENCUENTRAN ACTUALMENTE VIVOS, SEGÚN DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, ESTADO CIVIL Y GRUPOS QUINQUENALES DE EDAD",,,,,,,,,,,,
,,,,,,,,,,,,
"DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, ESTADO CIVIL Y GRUPOS QUINQUENALES DE EDAD","TOTAL DE MUJERES","POBLACIÓN FEMENINA POR NÚMERO DE HIJOS ACTUALMENTE VIVOS",,,,,,,,,"SIN DECLARACIÓN","TOTAL DE HIJOS ACTUALMENTE VIVOS"
"De 20 a 24 años (023)",230,223,1,169,48,5,,,,,7,280
"De 25 a 29 años (024)",237,232,2,107,94,24,5,,,,5,387
"De 30 a 34 años (025)",227,226,,72,80,40,30,4,,,1,504
"De 35 a 39 años (026)",197,196,,43,47,45,42,18,1,,1,572
"De 40 a 44 años (027)",164,160,,37,25,30,39,23,4,2,4,552
"De 45 a 49 años (028)",121,121,,18,24,10,37,27,4,1,,481
"De 50 y más años (029)",310,304,1,27,36,34,88,77,27,14,6,1464
"Casado(a) (030)",5151,5067,15,670,932,870,1220,806,400,154,84,20701
"De 12 a 14 años (031)",1,,,,,,,,,,1,
"De 15 a 19 años (032)",56,45,,31,9,4,1,,,,11,65
"De 20 a 24 años (033)",333,315,2,186,91,27,7,2,,,18,492
"De 25 a 29 años (034)",551,539,1,189,203,98,47,1,,,12,1091
"De 30 a 34 años (035)",635,619,1,107,206,169,114,21,1,,16,1648
"De 35 a 39 años (036)",668,662,1,45,150,192,203,59,10,2,6,2276
"De 40 a 44 años (037)",638,632,3,28,115,138,203,105,34,6,6,2579
"De 45 a 49 años (038)",543,541,2,23,52,88,193,117,53,13,2,2592
"De 50 y más años (039)",1726,1714,5,61,106,154,452,501,302,133,12,9958
"Viudo(a) (040)",1004,985,1,64,90,103,267,274,134,52,19,5191
"De 20 a 24 años (043)",10,9,,3,6,,,,,,1,15
"De 25 a 29 años (044)",12,12,,6,3,3,,,,,,21
"De 30 a 34 años (045)",27,25,,5,5,9,6,,,,2,66
"De 35 a 39 años (046)",31,29,,7,6,6,9,1,,,2,82
"De 40 a 44 años (047)",48,47,,7,4,8,16,11,,1,1,187
"De 45 a 49 años (048)",52,52,,4,7,9,20,9,2,1,,225
"De 50 y más años (049)",824,811,1,32,59,68,216,253,132,50,13,4595
"Divorciado(a) (050)",61,57,1,12,9,6,13,7,7,2,4,233
"De 15 a 19 años (052)",1,,,,,,,,,,1,
"De 20 a 24 años (053)",7,6,,5,1,,,,,,1,7
"De 25 a 29 años (054)",5,5,1,2,2,,,,,,,6
"De 30 a 34 años (055)",6,5,,3,,2,,,,,1,9
"De 35 a 39 años (056)",3,3,,1,,1,1,,,,,8
"De 40 a 44 años (057)",8,8,,,1,2,3,2,,,,32
"De 45 a 49 años (058)",5,5,,,,,3,,1,1,,32
"De 50 y más años (059)",26,25,,1,5,1,6,5,6,1,1,139
"Soltero(a) (060)",1581,751,16,479,145,75,36,,,,830,1138
"De 12 a 14 años (061)",13,13,,11,2,,,,,,,15
"De 15 a 19 años (062)",74,74,2,60,7,4,1,,,,,90
"De 20 a 24 años (063)",511,168,3,141,23,1,,,,,343,190
"De 25 a 29 años (064)",378,153,1,109,30,12,1,,,,225,209
"De 30 a 34 años (065)",184,91,1,50,27,8,5,,,,93,148
"De 35 a 39 años (066)",121,66,1,34,11,16,4,,,,55,120
"De 40 a 44 años (067)",92,58,1,25,15,11,6,,,,34,112
"De 45 a 49 años (068)",81,53,,25,15,6,7,,,,28,101
"De 50 y más años (069)",127,75,7,24,15,17,12,,,,52,153
,,,,,,,,,,,,
"URBANA (080)",14799,13748,68,3739,3108,2184,2502,1370,588,189,1051,43218
"De 12 a 14 años (081)",32,18,,15,3,,,,,,14,21
"De 15 a 19 años (082)",746,634,11,536,67,15,5,,,,112,735
"De 20 a 24 años (083)",2535,2132,16,1412,554,127,18,5,,,403,3011
"De 25 a 29 años (084)",2581,2360,8,887,911,388,159,7,,,221,4585
"De 30 a 34 años (085)",2041,1936,5,392,644,496,345,50,2,2,105,5005
"De 35 a 39 años (086)",1705,1640,4,172,381,459,474,127,22,1,65,5350
"De 40 a 44 años (087)",1346,1313,6,107,215,276,439,207,52,11,33,5175
"De 45 a 49 años (088)",1026,1002,2,82,112,141,351,219,74,21,24,4539
"De 50 y más años (089)",2787,2713,16,136,221,282,711,755,438,154,74,14797
"Conviviente (090)",7620,7319,36,2289,1869,1190,1171,502,205,57,301,20278
"De 12 a 14 años (091)",18,6,,5,1,,,,,,12,7
"De 15 a 19 años (092)",563,467,9,396,53,7,2,,,,96,531
"De 20 a 24 años (093)",1652,1547,10,992,425,104,13,3,,,105,2229
"De 25 a 29 años (094)",1613,1581,5,537,629,285,119,6,,,32,3189
"De 30 a 34 años (095)",1169,1142,3,193,375,312,224,31,2,2,27,3086
"De 35 a 39 años (096)",908,893,2,75,215,244,267,75,15,,15,2993
"De 40 a 44 años (097)",599,596,3,32,86,115,222,105,30,3,3,2491
"De 45 a 49 años (098)",420,418,,29,36,56,155,99,34,9,2,1966
"De 50 y más años (099)",678,669,4,30,49,67,169,183,124,43,9,3786
"Separado(a) (100)",1279,1252,4,452,284,158,203,112,27,12,27,3449
"De 12 a 14 años (101)",1,,,,,,,,,,1,
"De 15 a 19 años (102)",76,70,,66,2,1,1,,,,6,77
"De 20 a 24 años (103)",183,177,1,136,36,4,,,,,6,220
"De 25 a 29 años (104)",203,199,2,92,83,17,5,,,,4,329
"De 30 a 34 años (105)",185,184,,60,64,33,24,3,,,1,408
"De 35 a 39 años (106)",163,162,,36,35,40,38,12,1,,1,471
"De 40 a 44 años (107)",130,127,,25,20,25,35,18,2,2,3,449
"De 45 a 49 años (108)",100,100,,16,18,7,30,25,3,1,,403
"De 50 y más años (109)",238,233,1,21,26,31,70,54,21,9,5,1092
"Casado(a) (110)",3862,3791,14,538,753,682,900,563,256,85,71,14708
"De 12 a 14 años (111)",1,,,,,,,,,,1,
"De 15 a 19 años (112)",43,34,,24,6,3,1,,,,9,49
"De 20 a 24 años (113)",264,248,2,151,69,19,5,2,,,16,381
"De 25 a 29 años (114)",442,434,1,158,167,73,34,1,,,8,860
"De 30 a 34 años (115)",524,510,1,90,179,136,88,16,,,14,1329
"De 35 a 39 años (116)",514,509,1,32,119,155,156,39,6,1,5,1712
"De 40 a 44 años (117)",502,496,2,24,94,117,159,75,20,5,6,1959
"De 45 a 49 años (118)",407,406,2,18,40,66,145,89,36,10,1,1924
"De 50 y más años (119)",1165,1154,5,41,79,113,312,341,194,69,11,6494
"Viudo(a) (120)",734,719,1,51,74,88,189,186,96,34,15,3670
"De 20 a 24 años (123)",8,7,,2,5,,,,,,1,12
"De 25 a 29 años (124)",12,12,,6,3,3,,,,,,21
"De 30 a 34 años (125)",22,21,,4,4,9,4,,,,1,55
"De 35 a 39 años (126)",23,21,,5,3,4,8,1,,,2,64
"De 40 a 44 años (127)",38,37,,5,4,6,14,7,,1,1,146
"De 45 a 49 años (128)",41,41,,4,6,8,15,6,1,1,,170
"De 50 y más años (129)",590,580,1,25,49,58,148,172,95,32,10,3202
"Divorciado(a) (130)",50,46,,10,9,5,10,7,4,1,4,177
"De 15 a 19 años (132)",1,,,,,,,,,,1,
"De 20 a 24 años (133)",6,5,,4,1,,,,,,1,6
"De 25 a 29 años (134)",4,4,,2,2,,,,,,,6
"De 30 a 34 años (135)",5,4,,2,,2,,,,,1,8
"De 35 a 39 años (136)",3,3,,1,,1,1,,,,,8
"De 40 a 44 años (137)",8,8,,,1,2,3,2,,,,32
"De 45 a 49 años (138)",2,2,,,,,2,,,,,9
"De 50 y más años (139)",21,20,,1,5,,4,5,4,1,1,108
"Soltero(a) (140)",1254,621,13,399,119,61,29,,,,633,936
"De 12 a 14 años (141)",12,12,,10,2,,,,,,,14
"De 15 a 19 años (142)",63,63,2,50,6,4,1,,,,,78
"De 20 a 24 años (143)",422,148,3,127,18,,,,,,274,163
"De 25 a 29 años (144)",307,130,,92,27,10,1,,,,177,180
"De 30 a 34 años (145)",136,75,1,43,22,4,5,,,,61,119
"De 35 a 39 años (146)",94,52,1,23,9,15,4,,,,42,102
"De 40 a 44 años (147)",69,49,1,21,10,11,6,,,,20,98
"De 45 a 49 años (148)",56,35,,15,12,4,4,,,,21,67
"De 50 y más años (149)",95,57,5,18,13,13,8,,,,38,115
,,,,,,,,,,,,
"RURAL (160)",4398,4120,9,845,740,592,863,612,319,140,278,16073
"De 12 a 14 años (161)",12,6,,6,,,,,,,6,6
"De 15 a 19 años (162)",193,169,1,144,23,1,,,,,24,193
"De 20 a 24 años (163)",593,506,1,301,159,40,4,1,,,87,762
"De 25 a 29 años (164)",558,497,2,153,176,114,50,2,,,61,1065
"De 30 a 34 años (165)",510,472,,73,138,128,115,16,2,,38,1346
"De 35 a 39 años (166)",490,473,,55,94,113,139,60,10,2,17,1682
"De 40 a 44 años (167)",410,394,1,34,50,62,128,86,29,4,16,1723
"De 45 a 49 años (168)",337,328,1,24,30,43,103,77,42,8,9,1618
"De 50 y más años (169)",1295,1275,3,55,70,91,324,370,236,126,20,7678
"Conviviente (170)",2200,2140,4,514,447,343,416,244,125,47,60,7416
"De 12 a 14 años (171)",10,4,,4,,,,,,,6,4
"De 15 a 19 años (172)",153,131,1,111,19,,,,,,22,149
"De 20 a 24 años (173)",385,370,1,217,119,30,2,1,,,15,560
"De 25 a 29 años (174)",343,335,,90,126,80,37,2,,,8,747
"De 30 a 34 años (175)",303,300,,35,89,84,81,10,1,,3,890
"De 35 a 39 años (176)",267,264,,22,46,68,87,34,6,1,3,981
"De 40 a 44 años (177)",207,206,,12,19,34,78,47,13,3,1,945
"De 45 a 49 años (178)",141,140,1,7,8,15,39,44,22,4,1,760
"De 50 y más años (179)",391,390,1,16,21,32,92,106,83,39,1,2380
"Separado(a) (180)",301,297,,104,72,31,39,37,9,5,4,885
"De 12 a 14 años (181)",1,1,,1,,,,,,,,1
"De 15 a 19 años (182)",16,16,,16,,,,,,,,16
"De 20 a 24 años (183)",47,46,,33,12,1,,,,,1,60
"De 25 a 29 años (184)",34,33,,15,11,7,,,,,1,58
"De 30 a 34 años (185)",42,42,,12,16,7,6,1,,,,96
"De 35 a 39 años (186)",34,34,,7,12,5,4,6,,,,101
"De 40 a 44 años (187)",34,33,,12,5,5,4,5,2,,1,103
"De 45 a 49 años (188)",21,21,,2,6,3,7,2,1,,,78
"De 50 y más años (189)",72,71,,6,10,3,18,23,6,5,1,372
"Casado(a) (190)",1289,1276,1,132,179,188,320,243,144,69,13,5993
"De 15 a 19 años (192)",13,11,,7,3,1,,,,,2,16
"De 20 a 24 años (193)",69,67,,35,22,8,2,,,,2,111
"De 25 a 29 años (194)",109,105,,31,36,25,13,,,,4,231
"De 30 a 34 años (195)",111,109,,17,27,33,26,5,1,,2,319
"De 35 a 39 años (196)",154,153,,13,31,37,47,20,4,1,1,564
"De 40 a 44 años (197)",136,136,1,4,21,21,44,30,14,1,,620
"De 45 a 49 años (198)",136,135,,5,12,22,48,28,17,3,1,668
"De 50 y más años (199)",561,560,,20,27,41,140,160,108,64,1,3464
"Viudo(a) (200)",270,266,,13,16,15,78,88,38,18,4,1521
"De 20 a 24 años (203)",2,2,,1,1,,,,,,,3
"De 30 a 34 años (205)",5,4,,1,1,,2,,,,1,11
"De 35 a 39 años (206)",8,8,,2,3,2,1,,,,,18
"De 40 a 44 años (207)",10,10,,2,,2,2,4,,,,41
"De 45 a 49 años (208)",11,11,,,1,1,5,3,1,,,55
"De 50 y más años (209)",234,231,,7,10,10,68,81,37,18,3,1393
"Divorciado(a) (210)",11,11,1,2,,1,3,,3,1,,56
"De 20 a 24 años (213)",1,1,,1,,,,,,,,1
"De 25 a 29 años (214)",1,1,1,,,,,,,,,
"De 30 a 34 años (215)",1,1,,1,,,,,,,,1
"De 45 a 49 años (218)",3,3,,,,,1,,1,1,,23
"De 50 y más años (219)",5,5,,,,1,2,,2,,,31
"Soltero(a) (220)",327,130,3,80,26,14,7,,,,197,202
"De 12 a 14 años (221)",1,1,,1,,,,,,,,1
"De 15 a 19 años (222)",11,11,,10,1,,,,,,,12
"De 20 a 24 años (223)",89,20,,14,5,1,,,,,69,27
"De 25 a 29 años (224)",71,23,1,17,3,2,,,,,48,29
"De 30 a 34 años (225)",48,16,,7,5,4,,,,,32,29
"De 35 a 39 años (226)",27,14,,11,2,1,,,,,13,18
"De 40 a 44 años (227)",23,9,,4,5,,,,,,14,14
"De 45 a 49 años (228)",25,18,,10,3,2,3,,,,7,34
"De 50 y más años (229)",32,18,2,6,2,4,4,,,,14,38
