"CUADRO Nº 13: POBLACIÓN OCUPADA DE 6 Y MÁS AÑOS DE EDAD, POR NIVEL EDUCATIVO ALCANZADO, SEGÚN DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y OCUPACIÓN PRINCIPAL",,,,,,,,,
,,,,,,,,,
"DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y OCUPACION PRINCIPAL",TOTAL,"NIVEL EDUCATIVO ALCANZADO",,,,,,,
"Ocupación no especificada (035)",1776,133,4,434,643,110,169,99,184
,,,,,,,,,
"URBANA (036)",154623,4015,121,22112,55995,11171,17537,12075,31597
"Miembros p.ejec. y leg.direct., adm.pub.y emp (037)",403,,,2,24,12,43,25,297
"Profes., científicos e intelectuales (038)",25437,,,,304,873,3251,2242,18767
"Técnicos de nivel medio ytrab.asimilados (039)",10757,18,,182,1551,1607,3182,1755,2462
"Jefes y empleados de oficina (040)",7236,1,,40,1122,651,1689,1181,2552
"Trab.de serv.pers.y vend.del comerc y mcdo. (041)",31570,750,15,4591,14474,2794,3370,2599,2977
"Agricult.trabaj. calif.agrop. y pesquros (042)",7827,738,9,3067,2850,246,282,207,428
"Obreros y oper.minas, cant., ind.manuf.y otros (043)",16243,214,9,2183,8251,1367,2044,1040,1135
"Obreros. construc., conf., papel, fab., instr (044)",16573,126,4,2110,9863,1244,1228,1097,901
"Trabaj.no calif.serv. peon, vend., amb.,y afines (045)",34400,2040,78,9374,16256,2092,1736,1511,1313
"Otra (046)",1253,,,,118,82,464,193,396
"Ocupación no especificada (047)",2924,128,6,563,1182,203,248,225,369
"Hombres (048)",88321,857,54,10952,35851,6654,8769,7647,17537
"Miembros p.ejec. y leg.direct., adm.pub.y emp (049)",294,,,2,18,9,29,24,212
"Profes., científicos e intelectuales (050)",13111,,,,138,588,1186,1332,9867
"Técnicos de nivel medio ytrab.asimilados (051)",6819,5,,110,1089,1122,1738,1187,1568
"Jefes y empleados de oficina (052)",3209,,,19,628,278,510,543,1231
"Trab.de serv.pers.y vend.del comerc y mcdo. (053)",12854,52,8,1269,6378,1148,1216,1364,1419
"Agricult.trabaj. calif.agrop. y pesquros (054)",5360,226,1,1969,2254,178,203,178,351
"Obreros y oper.minas, cant., ind.manuf.y otros (055)",12217,73,5,1484,6444,979,1547,812,873
"Obreros. construc., conf., papel, fab., instr (056)",15900,107,4,2018,9573,1183,1134,1043,838
"Trabaj.no calif.serv. peon, vend., amb.,y afines (057)",16116,378,33,3878,8628,999,693,859,648
"Otra (058)",1135,,,,110,74,433,176,342
"Ocupación no especificada (059)",1306,16,3,203,591,96,80,129,188
"Mujeres (060)",66302,3158,67,11160,20144,4517,8768,4428,14060
"Miembros p.ejec. y leg.direct., adm.pub.y emp (061)",109,,,,6,3,14,1,85
"Profes., científicos e intelectuales (062)",12326,,,,166,285,2065,910,8900
"Técnicos de nivel medio ytrab.asimilados (063)",3938,13,,72,462,485,1444,568,894
"Jefes y empleados de oficina (064)",4027,1,,21,494,373,1179,638,1321
"Trab.de serv.pers.y vend.del comerc y mcdo. (065)",18716,698,7,3322,8096,1646,2154,1235,1558
"Agricult.trabaj. calif.agrop. y pesquros (066)",2467,512,8,1098,596,68,79,29,77
"Obreros y oper.minas, cant., ind.manuf.y otros (067)",4026,141,4,699,1807,388,497,228,262
"Obreros. construc., conf., papel, fab., instr (068)",673,19,,92,290,61,94,54,63
"Trabaj.no calif.serv. peon, vend., amb.,y afines (069)",18284,1662,45,5496,7628,1093,1043,652,665
"Otra (070)",118,,,,8,8,31,17,54
"Ocupación no especificada (071)",1618,112,3,360,591,107,168,96,181
,,,,,,,,,
"RURAL (072)",17566,1720,16,7023,6712,490,650,307,648
"Miembros p.ejec. y leg.direct., adm.pub.y emp (073)",19,,,,7,1,4,,7
"Profes., científicos e intelectuales (074)",560,,,,15,60,104,57,324
"Técnicos de nivel medio ytrab.asimilados (075)",252,1,,20,49,39,87,27,29
"Jefes y empleados de oficina (076)",110,,,2,34,11,20,17,26
"Trab.de serv.pers.y vend.del comerc y mcdo. (077)",1230,68,1,280,617,72,93,43,56
"Agricult.trabaj. calif.agrop. y pesquros (078)",6143,797,5,3123,1994,75,64,30,55
"Obreros y oper.minas, cant., ind.manuf.y otros (079)",1331,42,,344,716,62,92,31,44
"Obreros. construc., conf., papel, fab., instr (080)",1563,35,1,318,967,72,81,45,44
"Trabaj.no calif.serv. peon, vend., amb.,y afines (081)",6035,744,8,2805,2194,92,88,51,53
"Otra (082)",25,,,,7,1,11,1,5
"Ocupación no especificada (083)",298,33,1,131,112,5,6,5,5
"Hombres (084)",11634,707,8,4469,5063,347,409,215,416
"Miembros p.ejec. y leg.direct., adm.pub.y emp (085)",17,,,,6,1,4,,6
"Profes., científicos e intelectuales (086)",308,,,,8,45,45,34,176
"Técnicos de nivel medio ytrab.asimilados (087)",182,1,,16,40,34,51,19,21
"Jefes y empleados de oficina (088)",59,,,1,21,8,7,4,18
"Trab.de serv.pers.y vend.del comerc y mcdo. (089)",464,5,,72,265,29,37,23,33
"Agricult.trabaj. calif.agrop. y pesquros (090)",4945,446,4,2531,1771,61,56,29,47
"Obreros y oper.minas, cant., ind.manuf.y otros (091)",940,20,,212,528,45,72,29,34
"Obreros. construc., conf., papel, fab., instr (092)",1329,22,1,245,847,60,72,41,41
"Trabaj.no calif.serv. peon, vend., amb.,y afines (093)",3225,201,3,1335,1510,61,49,33,33
"Otra (094)",25,,,,7,1,11,1,5
"Ocupación no especificada (095)",140,12,,57,60,2,5,2,2
"Mujeres (096)",5932,1013,8,2554,1649,143,241,92,232
"Miembros p.ejec. y leg.direct., adm.pub.y emp (097)",2,,,,1,,,,1
"Profes., científicos e intelectuales (098)",252,,,,7,15,59,23,148
"Técnicos de nivel medio ytrab.asimilados (099)",70,,,4,9,5,36,8,8
"Jefes y empleados de oficina (100)",51,,,1,13,3,13,13,8
"Trab.de serv.pers.y vend.del comerc y mcdo. (101)",766,63,1,208,352,43,56,20,23
"Agricult.trabaj. calif.agrop. y pesquros (102)",1198,351,1,592,223,14,8,1,8
"Obreros y oper.minas, cant., ind.manuf.y otros (103)",391,22,,132,188,17,20,2,10
"Obreros. construc., conf., papel, fab., instr (104)",234,13,,73,120,12,9,4,3
"Trabaj.no calif.serv. peon, vend., amb.,y afines (105)",2810,543,5,1470,684,31,39,18,20
"Ocupación no especificada (107)",158,21,1,74,52,3,1,3,3
