"CUADRO Nº 1: POBLACIÓN TOTAL, POR ÁREA URBANA Y RURAL, Y SEXO, SEGÚN DEPARTAMENTO, PROVINCIA, DISTRITO Y EDADES SIMPLES",,,,,,,,,
,,,,,,,,,
"DEPARTAMENTO, PROVINCIA, DISTRITO Y EDADES SIMPLES",TOTAL,POBLACIÓN,,TOTAL,URBANA,,TOTAL,RURAL,
"36 años (047)",232,114,118,181,93,88,51,21,30
"37 años (048)",252,140,112,196,106,90,56,34,22
"38 años (049)",230,125,105,174,91,83,56,34,22
"39 años (050)",204,106,98,143,71,72,61,35,26
"De 40 a 44 años (051)",1031,558,473,801,426,375,230,132,98
"40 años (052)",241,124,117,189,94,95,52,30,22
"41 años (053)",158,99,59,124,80,44,34,19,15
"42 años (054)",235,125,110,179,92,87,56,33,23
"43 años (055)",199,102,97,154,76,78,45,26,19
"44 años (056)",198,108,90,155,84,71,43,24,19
"De 45 a 49 años (057)",933,524,409,732,409,323,201,115,86
"45 años (058)",191,96,95,154,73,81,37,23,14
"46 años (059)",172,114,58,128,81,47,44,33,11
"47 años (060)",203,111,92,163,87,76,40,24,16
"48 años (061)",195,109,86,151,91,60,44,18,26
"49 años (062)",172,94,78,136,77,59,36,17,19
"De 50 a 54 años (063)",738,427,311,570,331,239,168,96,72
"50 años (064)",194,109,85,141,81,60,53,28,25
"51 años (065)",113,66,47,89,55,34,24,11,13
"52 años (066)",162,93,69,127,76,51,35,17,18
"53 años (067)",127,73,54,104,57,47,23,16,7
"54 años (068)",142,86,56,109,62,47,33,24,9
"De 55 a 59 años (069)",511,282,229,380,210,170,131,72,59
"55 años (070)",92,48,44,75,38,37,17,10,7
"56 años (071)",112,61,51,81,44,37,31,17,14
"57 años (072)",94,57,37,75,46,29,19,11,8
"58 años (073)",109,57,52,77,40,37,32,17,15
"59 años (074)",104,59,45,72,42,30,32,17,15
"De 60 a 64 años (075)",400,215,185,275,150,125,125,65,60
"60 años (076)",108,60,48,72,44,28,36,16,20
"61 años (077)",57,29,28,41,18,23,16,11,5
"62 años (078)",97,54,43,63,39,24,34,15,19
"63 años (079)",76,36,40,58,22,36,18,14,4
"64 años (080)",62,36,26,41,27,14,21,9,12
"De 65 y más años (081)",1041,558,483,670,344,326,371,214,157
"65 años (082)",78,44,34,57,31,26,21,13,8
"66 años (083)",55,31,24,37,20,17,18,11,7
"67 años (084)",71,38,33,46,27,19,25,11,14
"68 años (085)",53,27,26,36,18,18,17,9,8
"69 años (086)",42,20,22,26,13,13,16,7,9
"70 años (087)",68,36,32,46,24,22,22,12,10
"71 años (088)",44,31,13,25,20,5,19,11,8
"72 años (089)",44,22,22,18,7,11,26,15,11
"73 años (090)",49,25,24,33,14,19,16,11,5
"74 años (091)",68,40,28,38,18,20,30,22,8
"75 años (092)",57,32,25,34,18,16,23,14,9
"76 años (093)",60,33,27,42,22,20,18,11,7
"77 años (094)",48,29,19,32,18,14,16,11,5
"78 años (095)",37,21,16,27,15,12,10,6,4
"79 años (096)",24,9,15,13,4,9,11,5,6
"80 años (097)",39,20,19,25,12,13,14,8,6
"81 años (098)",17,7,10,13,3,10,4,4,
"82 años (099)",24,14,10,13,6,7,11,8,3
"83 años (100)",20,9,11,13,4,9,7,5,2
"84 años (101)",35,17,18,21,10,11,14,7,7
"85 años (102)",14,7,7,8,5,3,6,2,4
"86 años (103)",18,8,10,11,5,6,7,3,4
"87 años (104)",15,9,6,10,7,3,5,2,3
"88 años (105)",14,6,8,12,5,7,2,1,1
"89 años (106)",10,5,5,7,4,3,3,1,2
"90 años (107)",6,4,2,5,4,1,1,,1
"91 años (108)",6,4,2,5,3,2,1,1,
"92 años (109)",5,1,4,4,1,3,1,,1
"93 años (110)",2,,2,2,,2,,,
"94 años (111)",2,,2,2,,2,,,
"95 años (112)",3,2,1,1,1,,2,1,1
"96 años (113)",3,1,2,2,1,1,1,,1
"97 años (114)",3,2,1,2,2,,1,,1
"98 y más años (115)",7,4,3,4,2,2,3,2,1
