"CUADRO Nº 11: POBLACIÓN FEMENINA DE 12 Y MÁS AÑOS DE EDAD, POR AÑO EN QUE NACIÓ SU ÚLTIMO HIJO NACIDO VIVO, SEGÚN DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, ESTADO CIVIL Y GRUPOS QUINQUENALES DE EDAD",,,,,,,,
,,,,,,,,
"DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, ESTADO CIVIL Y GRUPOS QUINQUENALES DE EDAD",TOTAL,"GRUPO DE AÑOS EN QUE NACIÓ SU ÚLTIMO HIJO NACIDO VIVO",,,,,,"NO ESPECIFICADO"
"De 45 a 49 años (048)",167,,,,36,82,21,28
"De 50 y más años (049)",2779,172,459,660,593,179,9,707
"Divorciado(a) (050)",173,,6,15,44,41,23,44
"De 15 a 19 años (052)",2,,,,,,1,1
"De 20 a 24 años (053)",6,,,,,,4,2
"De 25 a 29 años (054)",7,,,,,1,3,3
"De 30 a 34 años (055)",10,,,,,2,6,2
"De 35 a 39 años (056)",18,,,,,12,5,1
"De 40 a 44 años (057)",19,,,,3,7,2,7
"De 45 a 49 años (058)",24,,,,5,13,1,5
"De 50 y más años (059)",87,,6,15,36,6,1,23
"Soltero(a) (060)",2920,16,46,72,161,338,670,1617
"De 12 a 14 años (061)",5,,,,,,1,4
"De 15 a 19 años (062)",127,,,,,,86,41
"De 20 a 24 años (063)",630,,,,,4,215,411
"De 25 a 29 años (064)",568,,,,,31,170,367
"De 30 a 34 años (065)",355,,,,,57,103,195
"De 35 a 39 años (066)",316,,,,8,95,56,157
"De 40 a 44 años (067)",259,,,,32,76,32,119
"De 45 a 49 años (068)",190,,,7,38,48,6,91
"De 50 y más años (069)",470,16,46,65,83,27,1,232
,,,,,,,,
"URBANA (080)",19988,196,629,1391,2526,4285,5963,4998
"De 12 a 14 años (081)",14,,,,,,1,13
"De 15 a 19 años (082)",386,,,,,,217,169
"De 20 a 24 años (083)",1638,,,,,5,954,679
"De 25 a 29 años (084)",2224,,,,,127,1406,691
"De 30 a 34 años (085)",2363,,,,,469,1341,553
"De 35 a 39 años (086)",2564,,,,33,855,1156,520
"De 40 a 44 años (087)",2219,,,1,195,982,617,424
"De 45 a 49 años (088)",1837,,,13,360,885,226,353
"De 50 y más años (089)",6743,196,629,1377,1938,962,45,1596
"Conviviente (090)",6628,9,22,86,328,1361,3340,1482
"De 12 a 14 años (091)",8,,,,,,1,7
"De 15 a 19 años (092)",242,,,,,,129,113
"De 20 a 24 años (093)",954,,,,,,660,294
"De 25 a 29 años (094)",1281,,,,,72,914,295
"De 30 a 34 años (095)",1232,,,,,248,758,226
"De 35 a 39 años (096)",1100,,,,12,343,569,176
"De 40 a 44 años (097)",710,,,,51,320,222,117
"De 45 a 49 años (098)",460,,,2,86,209,76,87
"De 50 y más años (099)",641,9,22,84,179,169,11,167
"Separado(a) (100)",1333,6,25,74,168,363,387,310
"De 12 a 14 años (101)",1,,,,,,,1
"De 15 a 19 años (102)",34,,,,,,23,11
"De 20 a 24 años (103)",100,,,,,2,62,36
"De 25 a 29 años (104)",148,,,,,14,89,45
"De 30 a 34 años (105)",171,,,,,45,87,39
"De 35 a 39 años (106)",200,,,,3,89,75,33
"De 40 a 44 años (107)",182,,,,20,88,35,39
"De 45 a 49 años (108)",125,,,1,33,59,13,19
"De 50 y más años (109)",372,6,25,73,112,66,3,87
"Casado(a) (110)",7755,53,252,749,1490,2044,1683,1484
"De 12 a 14 años (111)",2,,,,,,,2
"De 15 a 19 años (112)",27,,,,,,12,15
"De 20 a 24 años (113)",136,,,,,,89,47
"De 25 a 29 años (114)",377,,,,,17,270,90
"De 30 a 34 años (115)",664,,,,,129,395,140
"De 35 a 39 años (116)",951,,,,11,316,448,176
"De 40 a 44 años (117)",1044,,,1,94,477,317,155
"De 45 a 49 años (118)",982,,,5,186,512,127,152
"De 50 y más años (119)",3572,53,252,743,1199,593,25,707
"Viudo(a) (120)",2031,118,290,419,391,226,71,516
"De 20 a 24 años (123)",2,,,,,,1,1
"De 25 a 29 años (124)",17,,,,,2,12,3
"De 30 a 34 años (125)",24,,,,,8,11,5
"De 35 a 39 años (126)",61,,,,2,24,20,15
"De 40 a 44 años (127)",84,,,,8,36,17,23
"De 45 a 49 años (128)",103,,,,25,53,6,19
"De 50 y más años (129)",1740,118,290,419,356,103,4,450
"Divorciado(a) (130)",137,,3,12,32,38,19,33
"De 15 a 19 años (132)",1,,,,,,,1
"De 20 a 24 años (133)",4,,,,,,2,2
"De 25 a 29 años (134)",7,,,,,1,3,3
"De 30 a 34 años (135)",10,,,,,2,6,2
"De 35 a 39 años (136)",18,,,,,12,5,1
"De 40 a 44 años (137)",15,,,,2,6,2,5
"De 45 a 49 años (138)",20,,,,5,11,,4
"De 50 y más años (139)",62,,3,12,25,6,1,15
"Soltero(a) (140)",2104,10,37,51,117,253,463,1173
"De 12 a 14 años (141)",3,,,,,,,3
"De 15 a 19 años (142)",82,,,,,,53,29
"De 20 a 24 años (143)",442,,,,,3,140,299
"De 25 a 29 años (144)",394,,,,,21,118,255
"De 30 a 34 años (145)",262,,,,,37,84,141
"De 35 a 39 años (146)",234,,,,5,71,39,119
"De 40 a 44 años (147)",184,,,,20,55,24,85
"De 45 a 49 años (148)",147,,,5,25,41,4,72
"De 50 y más años (149)",356,10,37,46,67,25,1,170
,,,,,,,,
"RURAL (160)",10315,83,317,701,1320,2286,3417,2191
"De 12 a 14 años (161)",9,,,,,,1,8
"De 15 a 19 años (162)",264,,,,,,184,80
"De 20 a 24 años (163)",1006,,,,,2,687,317
"De 25 a 29 años (164)",1184,,,,,86,793,305
"De 30 a 34 años (165)",1083,,,,1,226,637,219
"De 35 a 39 años (166)",1215,,,,27,440,570,178
"De 40 a 44 años (167)",1023,,,,76,463,317,167
"De 45 a 49 años (168)",906,,,7,158,446,183,112
"De 50 y más años (169)",3625,83,317,694,1058,623,45,805
"Conviviente (170)",3832,2,12,45,165,805,2107,696
"De 12 a 14 años (171)",4,,,,,,,4
"De 15 a 19 años (172)",186,,,,,,129,57
"De 20 a 24 años (173)",675,,,,,,505,170
"De 25 a 29 años (174)",750,,,,,49,564,137
"De 30 a 34 años (175)",632,,,,1,129,416,86
"De 35 a 39 años (176)",594,,,,13,202,313,66
"De 40 a 44 años (177)",361,,,,18,169,128,46
"De 45 a 49 años (178)",266,,,1,35,145,46,39
"De 50 y más años (179)",364,2,12,44,98,111,6,91
"Separado(a) (180)",574,3,16,25,73,137,176,144
"De 12 a 14 años (181)",1,,,,,,,1
"De 15 a 19 años (182)",22,,,,,,16,6
"De 20 a 24 años (183)",68,,,,,,49,19
"De 25 a 29 años (184)",65,,,,,7,35,23
"De 30 a 34 años (185)",73,,,,,23,31,19
"De 35 a 39 años (186)",65,,,,2,31,18,14
"De 40 a 44 años (187)",69,,,,7,30,19,13
"De 45 a 49 años (188)",55,,,,18,23,6,8
"De 50 y más años (189)",156,3,16,25,46,23,2,41
"Casado(a) (190)",3850,18,108,366,770,1110,869,609
"De 12 a 14 años (191)",1,,,,,,,1
"De 15 a 19 años (192)",9,,,,,,5,4
"De 20 a 24 años (193)",69,,,,,1,53,15
"De 25 a 29 años (194)",185,,,,,17,136,32
"De 30 a 34 años (195)",273,,,,,49,167,57
"De 35 a 39 años (196)",446,,,,8,167,214,57
"De 40 a 44 años (197)",466,,,,31,225,149,61
"De 45 a 49 años (198)",474,,,4,81,240,113,36
"De 50 y más años (199)",1927,18,108,362,650,411,32,346
"Viudo(a) (200)",1207,54,169,241,256,146,54,287
"De 12 a 14 años (201)",1,,,,,,,1
"De 15 a 19 años (202)",1,,,,,,,1
"De 20 a 24 años (203)",4,,,,,,3,1
"De 25 a 29 años (204)",10,,,,,3,6,1
"De 30 a 34 años (205)",12,,,,,5,4,3
"De 35 a 39 años (206)",28,,,,1,16,8,3
"De 40 a 44 años (207)",48,,,,7,17,13,11
"De 45 a 49 años (208)",64,,,,11,29,15,9
"De 50 y más años (209)",1039,54,169,241,237,76,5,257
"Divorciado(a) (210)",36,,3,3,12,3,4,11
"De 15 a 19 años (212)",1,,,,,,1,
"De 20 a 24 años (213)",2,,,,,,2,
"De 40 a 44 años (217)",4,,,,1,1,,2
"De 45 a 49 años (218)",4,,,,,2,1,1
"De 50 y más años (219)",25,,3,3,11,,,8
"Soltero(a) (220)",816,6,9,21,44,85,207,444
"De 12 a 14 años (221)",2,,,,,,1,1
"De 15 a 19 años (222)",45,,,,,,33,12
"De 20 a 24 años (223)",188,,,,,1,75,112
"De 25 a 29 años (224)",174,,,,,10,52,112
"De 30 a 34 años (225)",93,,,,,20,19,54
"De 35 a 39 años (226)",82,,,,3,24,17,38
"De 40 a 44 años (227)",75,,,,12,21,8,34
"De 45 a 49 años (228)",43,,,2,13,7,2,19
"De 50 y más años (229)",114,6,9,19,16,2,,62
