"CUADRO Nº 19: POBLACIÓN ECONÓMICAMENTE ACTIVA DE 6 Y MÁS AÑOS DE EDAD, POR CATEGORÍA DE OCUPACIÓN, SEGÚN DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y RAMA DE ACTIVIDAD ECONÓMICA",,,,,,,,
,,,,,,,,
"DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y RAMA DE ACTIVIDAD ECONOMICA",TOTAL,"CATEGORIA DE OCUPACION",,,,,,DESOCUPADO
"Admin.pub. y defensa; p. segur.soc.afil (107)",2344,2243,101,,,,,
"Enseñanza (108)",1525,1442,1,74,6,2,,
"Servicios sociales y de salud (109)",335,284,6,37,8,,,
"Otras activ. serv.comun.soc y personales (110)",1036,518,117,383,12,6,,
"Hogares privados con servicio doméstico (111)",57,,,,,,57,
"Actividad economica no especificada (113)",787,230,193,313,22,29,,
"Desocupado (114)",1883,,,,,,,1883
"Mujeres (115)",15240,6666,912,4911,227,626,1099,799
"Agric., ganadería, caza y silvicultura (116)",162,8,56,65,12,21,,
"Pesca (117)",110,19,53,35,2,1,,
"Explotación de minas y canteras (118)",3,2,,1,,,,
"Industrias manufactureras (119)",982,114,454,382,15,17,,
"Suministro de electricidad, gas y agua (120)",5,5,,,,,,
"Construcción (121)",63,17,29,15,2,,,
"Comerc., rep. veh. autom.,motoc. efect. pers. (122)",3776,791,18,2457,95,415,,
"Venta, mant.y rep. veh.autom.y motoc. (123)",90,25,3,44,3,15,,
"Comercio al por mayor (124)",179,63,11,81,7,17,,
"Comercio al por menor (125)",3507,703,4,2332,85,383,,
"Hoteles y restaurantes (126)",1729,575,62,973,55,64,,
"Trans., almac. y comunicaciones (127)",260,189,13,49,4,5,,
"Intermediación financiera (128)",112,101,,10,,1,,
"Activid.inmobil., empres. y alquileres (129)",580,466,23,69,12,10,,
"Admin.pub. y defensa; p. segur.soc.afil (130)",938,832,106,,,,,
"Enseñanza (131)",2513,2300,1,206,1,5,,
"Servicios sociales y de salud (132)",563,515,6,40,1,1,,
"Otras activ. serv.comun.soc y personales (133)",835,450,34,336,8,7,,
"Hogares privados con servicio doméstico (134)",1099,,,,,,1099,
"Organiz. y organos extraterritoriales (135)",1,1,,,,,,
"Actividad economica no especificada (136)",710,281,57,273,20,79,,
"Desocupado (137)",799,,,,,,,799
,,,,,,,,
"RURAL (138)",4076,508,1172,1488,160,378,74,296
"Agric., ganadería, caza y silvicultura (139)",2351,9,852,994,139,357,,
"Pesca (140)",48,1,10,36,1,,,
"Explotación de minas y canteras (141)",2,,1,1,,,,
"Industrias manufactureras (142)",151,15,102,33,1,,,
"Suministro de electricidad, gas y agua (143)",8,2,6,,,,,
"Construcción (144)",57,3,42,12,,,,
"Comerc., rep. veh. autom.,motoc. efect. pers. (145)",314,47,52,192,12,11,,
"Venta, mant.y rep. veh.autom.y motoc. (146)",47,5,17,22,3,,,
"Comercio al por mayor (147)",76,29,31,16,,,,
"Comercio al por menor (148)",191,13,4,154,9,11,,
"Hoteles y restaurantes (149)",56,13,2,37,,4,,
"Trans., almac. y comunicaciones (150)",272,46,70,146,6,4,,
"Intermediación financiera (151)",4,4,,,,,,
"Activid.inmobil., empres. y alquileres (152)",82,67,13,2,,,,
"Admin.pub. y defensa; p. segur.soc.afil (153)",76,70,6,,,,,
"Enseñanza (154)",188,183,,5,,,,
"Servicios sociales y de salud (155)",22,19,,3,,,,
"Otras activ. serv.comun.soc y personales (156)",43,20,8,14,,1,,
"Hogares privados con servicio doméstico (157)",74,,,,,,74,
"Actividad economica no especificada (159)",32,9,8,13,1,1,,
"Desocupado (160)",296,,,,,,,296
"Hombres (161)",3451,277,1091,1338,153,359,3,230
"Agric., ganadería, caza y silvicultura (162)",2306,8,832,982,136,348,,
"Pesca (163)",46,1,8,36,1,,,
"Explotación de minas y canteras (164)",2,,1,1,,,,
"Industrias manufactureras (165)",101,12,61,27,1,,,
"Suministro de electricidad, gas y agua (166)",8,2,6,,,,,
"Construcción (167)",57,3,42,12,,,,
"Comerc., rep. veh. autom.,motoc. efect. pers. (168)",196,30,45,106,9,6,,
"Venta, mant.y rep. veh.autom.y motoc. (169)",42,3,17,20,2,,,
"Comercio al por mayor (170)",55,19,24,12,,,,
"Comercio al por menor (171)",99,8,4,74,7,6,,
"Hoteles y restaurantes (172)",9,2,,7,,,,
"Trans., almac. y comunicaciones (173)",263,40,69,144,6,4,,
"Intermediación financiera (174)",1,1,,,,,,
"Activid.inmobil., empres. y alquileres (175)",66,54,10,2,,,,
"Admin.pub. y defensa; p. segur.soc.afil (176)",48,42,6,,,,,
"Enseñanza (177)",64,62,,2,,,,
"Servicios sociales y de salud (178)",8,5,,3,,,,
"Otras activ. serv.comun.soc y personales (179)",27,12,8,6,,1,,
"Hogares privados con servicio doméstico (180)",3,,,,,,3,
"Actividad economica no especificada (182)",16,3,3,10,,,,
"Desocupado (183)",230,,,,,,,230
"Mujeres (184)",625,231,81,150,7,19,71,66
"Agric., ganadería, caza y silvicultura (185)",45,1,20,12,3,9,,
"Pesca (186)",2,,2,,,,,
"Industrias manufactureras (188)",50,3,41,6,,,,
"Comerc., rep. veh. autom.,motoc. efect. pers. (191)",118,17,7,86,3,5,,
"Venta, mant.y rep. veh.autom.y motoc. (192)",5,2,,2,1,,,
"Comercio al por mayor (193)",21,10,7,4,,,,
"Comercio al por menor (194)",92,5,,80,2,5,,
"Hoteles y restaurantes (195)",47,11,2,30,,4,,
"Trans., almac. y comunicaciones (196)",9,6,1,2,,,,
"Intermediación financiera (197)",3,3,,,,,,
"Activid.inmobil., empres. y alquileres (198)",16,13,3,,,,,
"Admin.pub. y defensa; p. segur.soc.afil (199)",28,28,,,,,,
"Enseñanza (200)",124,121,,3,,,,
"Servicios sociales y de salud (201)",14,14,,,,,,
"Otras activ. serv.comun.soc y personales (202)",16,8,,8,,,,
"Hogares privados con servicio doméstico (203)",71,,,,,,71,
"Actividad economica no especificada (205)",16,6,5,3,1,1,,
"Desocupado (206)",66,,,,,,,66
