"CUADRO Nº 21: POBLACIÓN ECONÓMICAMENTE ACTIVA DE 14 Y MÁS AÑOS DE EDAD, POR CATEGORÍA DE OCUPACIÓN, SEGÚN DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y RAMA DE ACTIVIDAD ECONÓMICA",,,,,,,,
,,,,,,,,
"DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y RAMA DE ACTIVIDAD ECONOMICA",TOTAL,"CATEGORIA DE OCUPACION",,,,,,DESOCUPADO
"Suministro de electricidad, gas y agua (119)",4,4,,,,,,
"Construcción (120)",10,4,4,1,,1,,
"Comerc., rep. veh. autom.,motoc. efect. pers. (121)",1095,127,5,697,47,219,,
"Venta, mant.y rep. veh.autom.y motoc. (122)",27,10,4,11,,2,,
"Comercio al por mayor (123)",56,12,,22,8,14,,
"Comercio al por menor (124)",1012,105,1,664,39,203,,
"Hoteles y restaurantes (125)",639,148,35,415,19,22,,
"Trans., almac. y comunicaciones (126)",55,37,2,16,,,,
"Intermediación financiera (127)",8,8,,,,,,
"Activid.inmobil., empres. y alquileres (128)",73,56,1,14,1,1,,
"Admin.pub. y defensa; p. segur.soc.afil (129)",130,127,3,,,,,
"Enseñanza (130)",551,537,,14,,,,
"Servicios sociales y de salud (131)",122,102,1,16,,3,,
"Otras activ. serv.comun.soc y personales (132)",156,53,12,84,3,4,,
"Hogares privados con servicio doméstico (133)",401,,,,,,401,
"Actividad economica no especificada (135)",312,148,40,87,5,32,,
,,,,,,,,
"RURAL (136)",14481,585,3586,7813,347,1678,186,286
"Agric., ganadería, caza y silvicultura (137)",12118,52,3065,7128,322,1551,,
"Pesca (138)",3,,,3,,,,
"Explotación de minas y canteras (139)",6,,5,1,,,,
"Industrias manufactureras (140)",284,40,172,57,7,8,,
"Suministro de electricidad, gas y agua (141)",9,,9,,,,,
"Construcción (142)",209,5,164,32,1,7,,
"Comerc., rep. veh. autom.,motoc. efect. pers. (143)",337,26,15,267,4,25,,
"Venta, mant.y rep. veh.autom.y motoc. (144)",40,4,13,22,,1,,
"Comercio al por mayor (145)",16,4,1,8,2,1,,
"Comercio al por menor (146)",281,18,1,237,2,23,,
"Hoteles y restaurantes (147)",149,18,15,87,10,19,,
"Trans., almac. y comunicaciones (148)",262,20,73,166,,3,,
"Intermediación financiera (149)",4,4,,,,,,
"Activid.inmobil., empres. y alquileres (150)",90,75,8,7,,,,
"Admin.pub. y defensa; p. segur.soc.afil (151)",58,42,16,,,,,
"Enseñanza (152)",206,201,,4,,1,,
"Servicios sociales y de salud (153)",41,38,,3,,,,
"Otras activ. serv.comun.soc y personales (154)",43,19,10,13,,1,,
"Hogares privados con servicio doméstico (155)",186,,,,,,186,
"Actividad economica no especificada (157)",190,45,34,45,3,63,,
"Desocupado (158)",286,,,,,,,286
"Hombres (159)",12446,389,3316,7096,317,1071,9,248
"Agric., ganadería, caza y silvicultura (160)",10906,47,2846,6674,303,1036,,
"Pesca (161)",3,,,3,,,,
"Explotación de minas y canteras (162)",6,,5,1,,,,
"Industrias manufactureras (163)",266,38,165,49,7,7,,
"Suministro de electricidad, gas y agua (164)",8,,8,,,,,
"Construcción (165)",200,5,155,32,1,7,,
"Comerc., rep. veh. autom.,motoc. efect. pers. (166)",173,16,15,134,2,6,,
"Venta, mant.y rep. veh.autom.y motoc. (167)",34,4,13,17,,,,
"Comercio al por mayor (168)",12,3,1,7,1,,,
"Comercio al por menor (169)",127,9,1,110,1,6,,
"Hoteles y restaurantes (170)",25,3,3,13,4,2,,
"Trans., almac. y comunicaciones (171)",256,18,73,163,,2,,
"Intermediación financiera (172)",4,4,,,,,,
"Activid.inmobil., empres. y alquileres (173)",79,64,8,7,,,,
"Admin.pub. y defensa; p. segur.soc.afil (174)",51,36,15,,,,,
"Enseñanza (175)",118,116,,1,,1,,
"Servicios sociales y de salud (176)",18,16,,2,,,,
"Otras activ. serv.comun.soc y personales (177)",29,15,5,8,,1,,
"Hogares privados con servicio doméstico (178)",9,,,,,,9,
"Actividad economica no especificada (180)",47,11,18,9,,9,,
"Desocupado (181)",248,,,,,,,248
"Mujeres (182)",2035,196,270,717,30,607,177,38
"Agric., ganadería, caza y silvicultura (183)",1212,5,219,454,19,515,,
"Industrias manufactureras (186)",18,2,7,8,,1,,
"Suministro de electricidad, gas y agua (187)",1,,1,,,,,
"Construcción (188)",9,,9,,,,,
"Comerc., rep. veh. autom.,motoc. efect. pers. (189)",164,10,,133,2,19,,
"Venta, mant.y rep. veh.autom.y motoc. (190)",6,,,5,,1,,
"Comercio al por mayor (191)",4,1,,1,1,1,,
"Comercio al por menor (192)",154,9,,127,1,17,,
"Hoteles y restaurantes (193)",124,15,12,74,6,17,,
"Trans., almac. y comunicaciones (194)",6,2,,3,,1,,
"Activid.inmobil., empres. y alquileres (196)",11,11,,,,,,
"Admin.pub. y defensa; p. segur.soc.afil (197)",7,6,1,,,,,
"Enseñanza (198)",88,85,,3,,,,
"Servicios sociales y de salud (199)",23,22,,1,,,,
"Otras activ. serv.comun.soc y personales (200)",14,4,5,5,,,,
"Hogares privados con servicio doméstico (201)",177,,,,,,177,
"Actividad economica no especificada (203)",143,34,16,36,3,54,,
