"CUADRO Nº 11: POBLACIÓN FEMENINA DE 12 Y MÁS AÑOS DE EDAD, POR AÑO EN QUE NACIÓ SU ÚLTIMO HIJO NACIDO VIVO, SEGÚN DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, ESTADO CIVIL Y GRUPOS QUINQUENALES DE EDAD",,,,,,,,
,,,,,,,,
"DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, ESTADO CIVIL Y GRUPOS QUINQUENALES DE EDAD",TOTAL,"GRUPO DE AÑOS EN QUE NACIÓ SU ÚLTIMO HIJO NACIDO VIVO",,,,,,"NO ESPECIFICADO"
"Divorciado(a) (050)",23,,,5,5,4,3,6
"De 15 a 19 años (052)",1,,,,,,1,
"De 35 a 39 años (056)",3,,,,,2,1,
"De 40 a 44 años (057)",3,,,,,1,1,1
"De 45 a 49 años (058)",3,,,,2,1,,
"De 50 y más años (059)",13,,,5,3,,,5
"Soltero(a) (060)",741,,3,,13,56,295,374
"De 12 a 14 años (061)",7,,,,,,5,2
"De 15 a 19 años (062)",121,,,,,,89,32
"De 20 a 24 años (063)",233,,,,,1,103,129
"De 25 a 29 años (064)",172,,,,,4,65,103
"De 30 a 34 años (065)",63,,,,,14,17,32
"De 35 a 39 años (066)",63,,,,1,17,12,33
"De 40 a 44 años (067)",25,,,,2,12,2,9
"De 45 a 49 años (068)",21,,,,3,7,2,9
"De 50 y más años (069)",36,,3,,7,1,,25
,,,,,,,,
"URBANA (080)",3783,3,28,65,249,633,1821,984
"De 12 a 14 años (081)",17,,,,,,2,15
"De 15 a 19 años (082)",280,,,,,,156,124
"De 20 a 24 años (083)",626,,,,,2,410,214
"De 25 a 29 años (084)",608,,,,,21,414,173
"De 30 a 34 años (085)",530,,,,,63,369,98
"De 35 a 39 años (086)",479,,,,4,117,271,87
"De 40 a 44 años (087)",348,,,,13,137,139,59
"De 45 a 49 años (088)",261,,,,31,129,55,46
"De 50 y más años (089)",634,3,28,65,201,164,5,168
"Conviviente (090)",2021,,3,13,75,290,1150,490
"De 12 a 14 años (091)",14,,,,,,,14
"De 15 a 19 años (092)",205,,,,,,106,99
"De 20 a 24 años (093)",410,,,,,1,282,127
"De 25 a 29 años (094)",369,,,,,14,273,82
"De 30 a 34 años (095)",316,,,,,37,233,46
"De 35 a 39 años (096)",247,,,,2,54,152,39
"De 40 a 44 años (097)",184,,,,8,71,80,25
"De 45 a 49 años (098)",101,,,,13,49,22,17
"De 50 y más años (099)",175,,3,13,52,64,2,41
"Separado(a) (100)",153,,1,2,16,26,70,38
"De 15 a 19 años (102)",14,,,,,,9,5
"De 20 a 24 años (103)",24,,,,,,19,5
"De 25 a 29 años (104)",28,,,,,2,18,8
"De 30 a 34 años (105)",12,,,,,1,6,5
"De 35 a 39 años (106)",17,,,,,2,11,4
"De 40 a 44 años (107)",8,,,,,3,4,1
"De 45 a 49 años (108)",17,,,,2,11,3,1
"De 50 y más años (109)",33,,1,2,14,7,,9
"Casado(a) (110)",1036,,7,23,116,259,429,202
"De 15 a 19 años (112)",11,,,,,,4,7
"De 20 a 24 años (113)",65,,,,,,47,18
"De 25 a 29 años (114)",111,,,,,5,81,25
"De 30 a 34 años (115)",161,,,,,17,119,25
"De 35 a 39 años (116)",168,,,,1,45,97,25
"De 40 a 44 años (117)",135,,,,4,53,52,26
"De 45 a 49 años (118)",119,,,,11,60,26,22
"De 50 y más años (119)",266,,7,23,100,79,3,54
"Viudo(a) (120)",170,3,17,25,32,23,13,57
"De 15 a 19 años (122)",3,,,,,,1,2
"De 25 a 29 años (124)",2,,,,,,,2
"De 30 a 34 años (125)",4,,,,,,4,
"De 35 a 39 años (126)",8,,,,,3,5,
"De 40 a 44 años (127)",4,,,,,1,1,2
"De 45 a 49 años (128)",12,,,,2,5,2,3
"De 50 y más años (129)",137,3,17,25,30,14,,48
"Divorciado(a) (130)",8,,,2,3,1,,2
"De 35 a 39 años (136)",1,,,,,1,,
"De 40 a 44 años (137)",1,,,,,,,1
"De 45 a 49 años (138)",2,,,,2,,,
"De 50 y más años (139)",4,,,2,1,,,1
"Soltero(a) (140)",395,,,,7,34,159,195
"De 12 a 14 años (141)",3,,,,,,2,1
"De 15 a 19 años (142)",47,,,,,,36,11
"De 20 a 24 años (143)",127,,,,,1,62,64
"De 25 a 29 años (144)",98,,,,,,42,56
"De 30 a 34 años (145)",37,,,,,8,7,22
"De 35 a 39 años (146)",38,,,,1,12,6,19
"De 40 a 44 años (147)",16,,,,1,9,2,4
"De 45 a 49 años (148)",10,,,,1,4,2,3
"De 50 y más años (149)",19,,,,4,,,15
,,,,,,,,
"RURAL (160)",7895,11,48,159,496,1188,4243,1750
"De 12 a 14 años (161)",34,,,,,,10,24
"De 15 a 19 años (162)",784,,,,,,511,273
"De 20 a 24 años (163)",1327,,,,,4,990,333
"De 25 a 29 años (164)",1207,,,,,24,960,223
"De 30 a 34 años (165)",890,,,,1,88,680,121
"De 35 a 39 años (166)",849,,,,5,167,547,130
"De 40 a 44 años (167)",688,,,,21,216,345,106
"De 45 a 49 años (168)",593,,,1,40,293,168,91
"De 50 y más años (169)",1523,11,48,158,429,396,32,449
"Conviviente (170)",4501,,9,38,150,555,2794,955
"De 12 a 14 años (171)",27,,,,,,5,22
"De 15 a 19 años (172)",609,,,,,,384,225
"De 20 a 24 años (173)",944,,,,,4,737,203
"De 25 a 29 años (174)",796,,,,,18,666,112
"De 30 a 34 años (175)",523,,,,,44,407,72
"De 35 a 39 años (176)",480,,,,3,92,312,73
"De 40 a 44 años (177)",336,,,,9,103,179,45
"De 45 a 49 años (178)",265,,,,7,133,90,35
"De 50 y más años (179)",521,,9,38,131,161,14,168
"Separado(a) (180)",228,1,,3,19,27,125,53
"De 12 a 14 años (181)",1,,,,,,1,
"De 15 a 19 años (182)",33,,,,,,26,7
"De 20 a 24 años (183)",55,,,,,,42,13
"De 25 a 29 años (184)",35,,,,,,28,7
"De 30 a 34 años (185)",28,,,,1,3,18,6
"De 35 a 39 años (186)",17,,,,,9,6,2
"De 40 a 44 años (187)",11,,,,1,4,4,2
"De 45 a 49 años (188)",14,,,,2,7,,5
"De 50 y más años (189)",34,1,,3,15,4,,11
"Casado(a) (190)",2497,6,16,64,244,535,1158,474
"De 12 a 14 años (191)",2,,,,,,1,1
"De 15 a 19 años (192)",66,,,,,,46,20
"De 20 a 24 años (193)",219,,,,,,168,51
"De 25 a 29 años (194)",299,,,,,2,241,56
"De 30 a 34 años (195)",308,,,,,35,241,32
"De 35 a 39 años (196)",316,,,,2,57,218,39
"De 40 a 44 años (197)",309,,,,8,96,155,50
"De 45 a 49 años (198)",280,,,1,24,143,71,41
"De 50 y más años (199)",698,6,16,63,210,202,17,184
"Viudo(a) (200)",308,4,20,51,75,46,27,85
"De 15 a 19 años (202)",1,,,,,,1,
"De 20 a 24 años (203)",3,,,,,,2,1
"De 25 a 29 años (204)",3,,,,,,2,1
"De 30 a 34 años (205)",5,,,,,,4,1
"De 35 a 39 años (206)",9,,,,,3,4,2
"De 40 a 44 años (207)",21,,,,2,9,6,4
"De 45 a 49 años (208)",22,,,,5,6,7,4
"De 50 y más años (209)",244,4,20,51,68,28,1,72
"Divorciado(a) (210)",15,,,3,2,3,3,4
"De 15 a 19 años (212)",1,,,,,,1,
"De 35 a 39 años (216)",2,,,,,1,1,
"De 40 a 44 años (217)",2,,,,,1,1,
"De 45 a 49 años (218)",1,,,,,1,,
"De 50 y más años (219)",9,,,3,2,,,4
"Soltero(a) (220)",346,,3,,6,22,136,179
"De 12 a 14 años (221)",4,,,,,,3,1
"De 15 a 19 años (222)",74,,,,,,53,21
"De 20 a 24 años (223)",106,,,,,,41,65
"De 25 a 29 años (224)",74,,,,,4,23,47
"De 30 a 34 años (225)",26,,,,,6,10,10
"De 35 a 39 años (226)",25,,,,,5,6,14
"De 40 a 44 años (227)",9,,,,1,3,,5
"De 45 a 49 años (228)",11,,,,2,3,,6
"De 50 y más años (229)",17,,3,,3,1,,10
