"CUADRO Nº 8: POBLACIÓN FEMENINA DE 12 Y MÁS AÑOS DE EDAD, POR NÚMERO DE HIJOS NACIDOS VIVOS, HIJOS SOBREVIVIENTES, HIJOS NACIDOS EL ÚLTIMO AÑO, SEGÚN DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, ESTADO CIVIL Y GRUPOS QUINQUENALES DE EDAD",,,,,,,
,,,,,,,
"DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, ESTADO CIVIL Y GRUPOS QUINQUENALES DE EDAD","TOTAL DE MUJERES","HIJOS NACIDOS VIVOS",,"NACIDOS VIVOS ULTIMO AÑO",PROPORCION,,
"Viudo(a) (040)",543,3508,2840,4,81,0.1,
"De 20 a 24 años (043)",3,5,5,,100,,
"De 25 a 29 años (044)",3,7,7,2,100,28.6,
"De 30 a 34 años (045)",10,34,32,,94.1,,
"De 35 a 39 años (046)",10,41,37,1,90.2,2.4,
"De 40 a 44 años (047)",20,106,93,1,87.7,0.9,
"De 45 a 49 años (048)",28,147,133,,90.5,,
"De 50 y más años (049)",469,3168,2533,,80,,
"Divorciado(a) (050)",25,109,92,1,84.4,0.9,
"De 15 a 19 años (052)",1,,,,,,
"De 30 a 34 años (055)",3,9,4,,44.4,,
"De 35 a 39 años (056)",2,6,6,1,100,16.7,
"De 40 a 44 años (057)",3,11,10,,90.9,,
"De 45 a 49 años (058)",3,15,15,,100,,
"De 50 y más años (059)",13,68,57,,83.8,,
"Soltero(a) (060)",2182,505,488,24,96.6,4.8,
"De 12 a 14 años (061)",652,,,,,,
"De 15 a 19 años (062)",729,27,27,5,100,18.5,
"De 20 a 24 años (063)",312,92,90,15,97.8,16.3,
"De 25 a 29 años (064)",161,73,72,2,98.6,2.7,
"De 30 a 34 años (065)",95,54,54,2,100,3.7,
"De 35 a 39 años (066)",70,66,63,,95.5,,
"De 40 a 44 años (067)",36,52,51,,98.1,,
"De 45 a 49 años (068)",35,35,35,,100,,
"De 50 y más años (069)",92,106,96,,90.6,,
,,,,,,,
"URBANA (080)",4980,14008,12573,269,89.8,1.9,
"De 12 a 14 años (081)",459,2,1,,50,,
"De 15 a 19 años (082)",657,78,76,24,97.4,30.8,
"De 20 a 24 años (083)",546,493,479,66,97.2,13.4,
"De 25 a 29 años (084)",519,869,848,66,97.6,7.6,
"De 30 a 34 años (085)",510,1239,1183,60,95.5,4.8,
"De 35 a 39 años (086)",509,1715,1614,35,94.1,2,
"De 40 a 44 años (087)",327,1400,1308,18,93.4,1.3,
"De 45 a 49 años (088)",283,1427,1296,,90.8,,
"De 50 y más años (089)",1170,6785,5768,,85,,
"Conviviente (090)",1240,3384,3156,143,93.3,4.2,
"De 12 a 14 años (091)",8,2,1,,50,,
"De 15 a 19 años (092)",86,40,38,16,95,40,
"De 20 a 24 años (093)",222,261,252,40,96.6,15.3,
"De 25 a 29 años (094)",243,451,444,43,98.4,9.5,
"De 30 a 34 años (095)",214,534,520,28,97.4,5.2,
"De 35 a 39 años (096)",156,537,502,11,93.5,2,
"De 40 a 44 años (097)",103,430,407,5,94.7,1.2,
"De 45 a 49 años (098)",72,384,357,,93,,
"De 50 y más años (099)",136,745,635,,85.2,,
"Separado(a) (100)",166,543,485,10,89.3,1.8,
"De 15 a 19 años (102)",10,15,15,2,100,13.3,
"De 20 a 24 años (103)",15,18,18,1,100,5.6,
"De 25 a 29 años (104)",15,17,16,1,94.1,5.9,
"De 30 a 34 años (105)",20,44,44,3,100,6.8,
"De 35 a 39 años (106)",30,91,88,3,96.7,3.3,
"De 40 a 44 años (107)",14,55,49,,89.1,,
"De 45 a 49 años (108)",12,57,52,,91.2,,
"De 50 y más años (109)",50,246,203,,82.5,,
"Casado(a) (110)",1683,7339,6626,98,90.3,1.3,
"De 12 a 14 años (111)",1,,,,,,
"De 15 a 19 años (112)",12,6,6,2,100,33.3,
"De 20 a 24 años (113)",109,160,155,17,96.9,10.6,
"De 25 a 29 años (114)",165,351,339,19,96.6,5.4,
"De 30 a 34 años (115)",209,601,565,29,94,4.8,
"De 35 a 39 años (116)",262,1001,945,19,94.4,1.9,
"De 40 a 44 años (117)",169,798,742,12,93,1.5,
"De 45 a 49 años (118)",153,840,752,,89.5,,
"De 50 y más años (119)",603,3582,3122,,87.2,,
"Viudo(a) (120)",366,2357,1944,3,82.5,0.1,
"De 20 a 24 años (123)",1,2,2,,100,,
"De 25 a 29 años (124)",1,3,3,1,100,33.3,
"De 30 a 34 años (125)",8,26,25,,96.2,,
"De 35 a 39 años (126)",8,34,30,1,88.2,2.9,
"De 40 a 44 años (127)",16,77,71,1,92.2,1.3,
"De 45 a 49 años (128)",21,111,100,,90.1,,
"De 50 y más años (129)",311,2104,1713,,81.4,,
"Divorciado(a) (130)",18,80,65,1,81.3,1.3,
"De 30 a 34 años (135)",1,7,2,,28.6,,
"De 35 a 39 años (136)",2,6,6,1,100,16.7,
"De 40 a 44 años (137)",3,11,10,,90.9,,
"De 45 a 49 años (138)",3,15,15,,100,,
"De 50 y más años (139)",9,41,32,,78,,
"Soltero(a) (140)",1507,305,297,14,97.4,4.6,
"De 12 a 14 años (141)",450,,,,,,
"De 15 a 19 años (142)",549,17,17,4,100,23.5,
"De 20 a 24 años (143)",199,52,52,8,100,15.4,
"De 25 a 29 años (144)",95,47,46,2,97.9,4.3,
"De 30 a 34 años (145)",58,27,27,,100,,
"De 35 a 39 años (146)",51,46,43,,93.5,,
"De 40 a 44 años (147)",22,29,29,,100,,
"De 45 a 49 años (148)",22,20,20,,100,,
"De 50 y más años (149)",61,67,63,,94,,
,,,,,,,
"RURAL (160)",2169,7212,6306,107,87.4,1.5,
"De 12 a 14 años (161)",206,,,,,,
"De 15 a 19 años (162)",229,49,49,14,100,28.6,
"De 20 a 24 años (163)",240,224,219,33,97.8,14.7,
"De 25 a 29 años (164)",201,300,289,15,96.3,5,
"De 30 a 34 años (165)",178,444,428,14,96.4,3.2,
"De 35 a 39 años (166)",200,746,693,21,92.9,2.8,
"De 40 a 44 años (167)",167,779,720,7,92.4,0.9,
"De 45 a 49 años (168)",166,927,831,3,89.6,0.3,
"De 50 y más años (169)",582,3743,3077,,82.2,,
"Conviviente (170)",672,2451,2265,67,92.4,2.7,
"De 12 a 14 años (171)",3,,,,,,
"De 15 a 19 años (172)",43,36,36,12,100,33.3,
"De 20 a 24 años (173)",102,146,143,21,97.9,14.4,
"De 25 a 29 años (174)",95,209,200,9,95.7,4.3,
"De 30 a 34 años (175)",88,259,250,7,96.5,2.7,
"De 35 a 39 años (176)",108,444,421,12,94.8,2.7,
"De 40 a 44 años (177)",68,319,294,5,92.2,1.6,
"De 45 a 49 años (178)",56,329,305,1,92.7,0.3,
"De 50 y más años (179)",109,709,616,,86.9,,
"Separado(a) (180)",59,182,159,6,87.4,3.3,
"De 15 a 19 años (182)",4,3,3,1,100,33.3,
"De 20 a 24 años (183)",6,7,7,1,100,14.3,
"De 25 a 29 años (184)",12,18,17,2,94.4,11.1,
"De 30 a 34 años (185)",6,14,13,1,92.9,7.1,
"De 35 a 39 años (186)",5,17,16,1,94.1,5.9,
"De 40 a 44 años (187)",8,28,28,,100,,
"De 45 a 49 años (188)",6,26,17,,65.4,,
"De 50 y más años (189)",12,69,58,,84.1,,
"Casado(a) (190)",579,3199,2768,23,86.5,0.7,
"De 12 a 14 años (191)",1,,,,,,
"De 15 a 19 años (192)",1,,,,,,
"De 20 a 24 años (193)",17,28,28,4,100,14.3,
"De 25 a 29 años (194)",26,43,42,3,97.7,7,
"De 30 a 34 años (195)",43,134,129,4,96.3,3,
"De 35 a 39 años (196)",66,258,229,8,88.8,3.1,
"De 40 a 44 años (197)",73,380,354,2,93.2,0.5,
"De 45 a 49 años (198)",84,521,461,2,88.5,0.4,
"De 50 y más años (199)",268,1835,1525,,83.1,,
"Viudo(a) (200)",177,1151,896,1,77.8,0.1,
"De 20 a 24 años (203)",2,3,3,,100,,
"De 25 a 29 años (204)",2,4,4,1,100,25,
"De 30 a 34 años (205)",2,8,7,,87.5,,
"De 35 a 39 años (206)",2,7,7,,100,,
"De 40 a 44 años (207)",4,29,22,,75.9,,
"De 45 a 49 años (208)",7,36,33,,91.7,,
"De 50 y más años (209)",158,1064,820,,77.1,,
"Divorciado(a) (210)",7,29,27,,93.1,,
"De 15 a 19 años (212)",1,,,,,,
"De 30 a 34 años (215)",2,2,2,,100,,
"De 50 y más años (219)",4,27,25,,92.6,,
"Soltero(a) (220)",675,200,191,10,95.5,5,
"De 12 a 14 años (221)",202,,,,,,
"De 15 a 19 años (222)",180,10,10,1,100,10,
"De 20 a 24 años (223)",113,40,38,7,95,17.5,
"De 25 a 29 años (224)",66,26,26,,100,,
"De 30 a 34 años (225)",37,27,27,2,100,7.4,
"De 35 a 39 años (226)",19,20,20,,100,,
"De 40 a 44 años (227)",14,23,22,,95.7,,
"De 45 a 49 años (228)",13,15,15,,100,,
"De 50 y más años (229)",31,39,33,,84.6,,
