"CUADRO Nº 6: POBLACIÓN OCUPADA DE 6 Y MÁS AÑOS DE EDAD, POR GRANDES GRUPOS DE EDAD, SEGÚN DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y OCUPACIÓN PRINCIPAL",,,,,,
,,,,,,
"DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y OCUPACION PRINCIPAL",TOTAL,"GRANDES GRUPOS DE EDAD",,,,
"Trabaj.no calif. serv., peon, vend.,amb.,y afines (033)",6638,351,2547,2199,1346,195
"Otra (034)",17,,13,4,,
"Ocupación no especificada (035)",1276,11,470,483,254,58
,,,,,,
"URBANA (036)",35801,606,12562,13482,7926,1225
"Miembros p.ejec.y leg. direct., adm. pub.y emp. (037)",62,,2,28,30,2
"Profes., científicos e intelectuales (038)",3117,,654,1696,729,38
"Técnicos de nivel medio y trab. asimilados (039)",1626,,604,614,365,43
"Jefes y empleados de oficina (040)",1262,,577,452,224,9
"Trab.de serv.pers.y vend.del comerc.y mcdo. (041)",6365,86,2127,2523,1425,204
"Agricult. trabaj. calif.agrop. y pesqueros (042)",4877,21,1199,1825,1456,376
"Obreros y oper.minas, cant.,ind.manuf. y otros (043)",2745,41,1089,950,580,85
"Obreros construc., conf., papel, fab., instr. (044)",4554,17,1809,1739,920,69
"Trabaj.no calif. serv., peon, vend.,amb.,y afines (045)",9541,415,3912,2983,1878,353
"Otra (046)",308,,122,143,43,
"Ocupación no especificada (047)",1344,26,467,529,276,46
"Hombres (048)",23424,385,8278,8428,5396,937
"Miembros p.ejec.y leg. direct., adm. pub.y emp. (049)",46,,1,18,25,2
"Profes., científicos e intelectuales (050)",1554,,265,785,470,34
"Técnicos de nivel medio y trab. asimilados (051)",1035,,349,398,252,36
"Jefes y empleados de oficina (052)",578,,214,218,139,7
"Trab.de serv.pers.y vend.del comerc.y mcdo. (053)",2551,30,849,929,629,114
"Agricult. trabaj. calif.agrop. y pesqueros (054)",4383,18,1094,1638,1285,348
"Obreros y oper.minas, cant.,ind.manuf. y otros (055)",2415,38,959,820,521,77
"Obreros construc., conf., papel, fab., instr. (056)",4409,17,1752,1681,892,67
"Trabaj.no calif. serv., peon, vend.,amb.,y afines (057)",5503,267,2455,1554,996,231
"Otra (058)",292,,110,139,43,
"Ocupación no especificada (059)",658,15,230,248,144,21
"Mujeres (060)",12377,221,4284,5054,2530,288
"Miembros p.ejec.y leg. direct., adm. pub.y emp. (061)",16,,1,10,5,
"Profes., científicos e intelectuales (062)",1563,,389,911,259,4
"Técnicos de nivel medio y trab. asimilados (063)",591,,255,216,113,7
"Jefes y empleados de oficina (064)",684,,363,234,85,2
"Trab.de serv.pers.y vend.del comerc.y mcdo. (065)",3814,56,1278,1594,796,90
"Agricult. trabaj. calif.agrop. y pesqueros (066)",494,3,105,187,171,28
"Obreros y oper.minas, cant.,ind.manuf. y otros (067)",330,3,130,130,59,8
"Obreros construc., conf., papel, fab., instr. (068)",145,,57,58,28,2
"Trabaj.no calif. serv., peon, vend.,amb.,y afines (069)",4038,148,1457,1429,882,122
"Otra (070)",16,,12,4,,
"Ocupación no especificada (071)",686,11,237,281,132,25
,,,,,,
"RURAL (072)",28432,865,10692,8800,6200,1875
"Miembros p.ejec.y leg. direct., adm. pub.y emp. (073)",9,,,4,5,
"Profes., científicos e intelectuales (074)",455,,95,274,83,3
"Técnicos de nivel medio y trab. asimilados (075)",251,1,106,91,47,6
"Jefes y empleados de oficina (076)",110,,45,43,21,1
"Trab.de serv.pers.y vend.del comerc.y mcdo. (077)",939,17,347,358,183,34
"Agricult. trabaj. calif.agrop. y pesqueros (078)",12988,58,3289,4411,3845,1385
"Obreros y oper.minas, cant.,ind.manuf. y otros (079)",443,3,190,163,82,5
"Obreros construc., conf., papel, fab., instr. (080)",855,30,351,335,127,12
"Trabaj.no calif. serv., peon, vend.,amb.,y afines (081)",11595,755,5955,2868,1639,378
"Otra (082)",5,,2,2,1,
"Ocupación no especificada (083)",782,1,312,251,167,51
"Hombres (084)",23324,625,8761,7125,5170,1643
"Miembros p.ejec.y leg. direct., adm. pub.y emp. (085)",6,,,2,4,
"Profes., científicos e intelectuales (086)",244,,38,146,57,3
"Técnicos de nivel medio y trab. asimilados (087)",170,1,68,62,34,5
"Jefes y empleados de oficina (088)",62,,18,26,18,
"Trab.de serv.pers.y vend.del comerc.y mcdo. (089)",282,5,111,94,58,14
"Agricult. trabaj. calif.agrop. y pesqueros (090)",12167,50,3082,4173,3579,1283
"Obreros y oper.minas, cant.,ind.manuf. y otros (091)",417,3,175,154,80,5
"Obreros construc., conf., papel, fab., instr. (092)",785,13,324,319,119,10
"Trabaj.no calif. serv., peon, vend.,amb.,y afines (093)",8995,552,4865,2098,1175,305
"Otra (094)",4,,1,2,1,
"Ocupación no especificada (095)",192,1,79,49,45,18
"Mujeres (096)",5108,240,1931,1675,1030,232
"Miembros p.ejec.y leg. direct., adm. pub.y emp. (097)",3,,,2,1,
"Profes., científicos e intelectuales (098)",211,,57,128,26,
"Técnicos de nivel medio y trab. asimilados (099)",81,,38,29,13,1
"Jefes y empleados de oficina (100)",48,,27,17,3,1
"Trab.de serv.pers.y vend.del comerc.y mcdo. (101)",657,12,236,264,125,20
"Agricult. trabaj. calif.agrop. y pesqueros (102)",821,8,207,238,266,102
"Obreros y oper.minas, cant.,ind.manuf. y otros (103)",26,,15,9,2,
"Obreros construc., conf., papel, fab., instr. (104)",70,17,27,16,8,2
"Trabaj.no calif. serv., peon, vend.,amb.,y afines (105)",2600,203,1090,770,464,73
"Otra (106)",1,,1,,,
"Ocupación no especificada (107)",590,,233,202,122,33
