"CUADRO Nº 6: POBLACIÓN OCUPADA DE 6 Y MÁS AÑOS DE EDAD, POR GRANDES GRUPOS DE EDAD, SEGÚN DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y OCUPACIÓN PRINCIPAL",,,,,,
,,,,,,
"DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y OCUPACION PRINCIPAL",TOTAL,"GRANDES GRUPOS DE EDAD",,,,
"Obreros construc., conf., papel, fab., instr. (032)",1966,34,810,813,285,24
"Trabaj.no calif. serv., peon, vend.,amb.,y afines (033)",15362,842,6758,4488,2725,549
"Otra (034)",160,,103,39,17,1
"Ocupación no especificada (035)",1643,16,653,538,357,79
,,,,,,
"URBANA (036)",149075,2260,51528,56042,34345,4900
"Miembros p.ejec.y leg. direct., adm. pub.y emp. (037)",534,,35,238,235,26
"Profes., científicos e intelectuales (038)",26143,,5364,12578,7694,507
"Técnicos de nivel medio y trab. asimilados (039)",12586,30,4719,5004,2579,254
"Jefes y empleados de oficina (040)",9711,,4094,3409,2140,68
"Trab.de serv.pers.y vend.del comerc.y mcdo. (041)",35415,415,12921,12531,8125,1423
"Agricult. trabaj. calif.agrop. y pesqueros (042)",2053,7,296,535,772,443
"Obreros y oper.minas, cant.,ind.manuf. y otros (043)",12099,158,4701,4146,2535,559
"Obreros construc., conf., papel, fab., instr. (044)",19939,107,6625,8132,4566,509
"Trabaj.no calif. serv., peon, vend.,amb.,y afines (045)",24872,1505,10973,7020,4454,920
"Otra (046)",1915,,322,1178,410,5
"Ocupación no especificada (047)",3808,38,1478,1271,835,186
"Hombres (048)",81917,1186,27717,30549,19472,2993
"Miembros p.ejec.y leg. direct., adm. pub.y emp. (049)",344,,22,157,148,17
"Profes., científicos e intelectuales (050)",12994,,2360,5907,4306,421
"Técnicos de nivel medio y trab. asimilados (051)",7170,26,2559,2819,1573,193
"Jefes y empleados de oficina (052)",4680,,1745,1622,1265,48
"Trab.de serv.pers.y vend.del comerc.y mcdo. (053)",13374,198,5598,4418,2651,509
"Agricult. trabaj. calif.agrop. y pesqueros (054)",1521,6,215,405,559,336
"Obreros y oper.minas, cant.,ind.manuf. y otros (055)",9655,146,3888,3214,1953,454
"Obreros construc., conf., papel, fab., instr. (056)",18006,73,5836,7331,4281,485
"Trabaj.no calif. serv., peon, vend.,amb.,y afines (057)",10203,715,4433,2785,1854,416
"Otra (058)",1756,,220,1139,393,4
"Ocupación no especificada (059)",2214,22,841,752,489,110
"Mujeres (060)",67158,1074,23811,25493,14873,1907
"Miembros p.ejec.y leg. direct., adm. pub.y emp. (061)",190,,13,81,87,9
"Profes., científicos e intelectuales (062)",13149,,3004,6671,3388,86
"Técnicos de nivel medio y trab. asimilados (063)",5416,4,2160,2185,1006,61
"Jefes y empleados de oficina (064)",5031,,2349,1787,875,20
"Trab.de serv.pers.y vend.del comerc.y mcdo. (065)",22041,217,7323,8113,5474,914
"Agricult. trabaj. calif.agrop. y pesqueros (066)",532,1,81,130,213,107
"Obreros y oper.minas, cant.,ind.manuf. y otros (067)",2444,12,813,932,582,105
"Obreros construc., conf., papel, fab., instr. (068)",1933,34,789,801,285,24
"Trabaj.no calif. serv., peon, vend.,amb.,y afines (069)",14669,790,6540,4235,2600,504
"Otra (070)",159,,102,39,17,1
"Ocupación no especificada (071)",1594,16,637,519,346,76
,,,,,,
"RURAL (072)",5439,152,1697,2064,1189,337
"Miembros p.ejec.y leg. direct., adm. pub.y emp. (073)",5,,,5,,
"Profes., científicos e intelectuales (074)",93,,31,38,24,
"Técnicos de nivel medio y trab. asimilados (075)",86,1,28,36,20,1
"Jefes y empleados de oficina (076)",72,,35,25,12,
"Trab.de serv.pers.y vend.del comerc.y mcdo. (077)",534,7,220,203,92,12
"Agricult. trabaj. calif.agrop. y pesqueros (078)",1847,9,306,716,584,232
"Obreros y oper.minas, cant.,ind.manuf. y otros (079)",384,6,181,144,48,5
"Obreros construc., conf., papel, fab., instr. (080)",749,3,260,356,124,6
"Trabaj.no calif. serv., peon, vend.,amb.,y afines (081)",1549,126,592,497,258,76
"Otra (082)",13,,4,8,1,
"Ocupación no especificada (083)",107,,40,36,26,5
"Hombres (084)",3838,91,1171,1479,868,229
"Miembros p.ejec.y leg. direct., adm. pub.y emp. (085)",3,,,3,,
"Profes., científicos e intelectuales (086)",49,,11,20,18,
"Técnicos de nivel medio y trab. asimilados (087)",56,1,19,21,15,
"Jefes y empleados de oficina (088)",31,,11,10,10,
"Trab.de serv.pers.y vend.del comerc.y mcdo. (089)",186,5,88,66,21,6
"Agricult. trabaj. calif.agrop. y pesqueros (090)",1580,6,261,637,495,181
"Obreros y oper.minas, cant.,ind.manuf. y otros (091)",291,2,141,109,36,3
"Obreros construc., conf., papel, fab., instr. (092)",716,3,239,344,124,6
"Trabaj.no calif. serv., peon, vend.,amb.,y afines (093)",856,74,374,244,133,31
"Otra (094)",12,,3,8,1,
"Ocupación no especificada (095)",58,,24,17,15,2
"Mujeres (096)",1601,61,526,585,321,108
"Miembros p.ejec.y leg. direct., adm. pub.y emp. (097)",2,,,2,,
"Profes., científicos e intelectuales (098)",44,,20,18,6,
"Técnicos de nivel medio y trab. asimilados (099)",30,,9,15,5,1
"Jefes y empleados de oficina (100)",41,,24,15,2,
"Trab.de serv.pers.y vend.del comerc.y mcdo. (101)",348,2,132,137,71,6
"Agricult. trabaj. calif.agrop. y pesqueros (102)",267,3,45,79,89,51
"Obreros y oper.minas, cant.,ind.manuf. y otros (103)",93,4,40,35,12,2
"Obreros construc., conf., papel, fab., instr. (104)",33,,21,12,,
"Trabaj.no calif. serv., peon, vend.,amb.,y afines (105)",693,52,218,253,125,45
"Otra (106)",1,,1,,,
"Ocupación no especificada (107)",49,,16,19,11,3
