"CUADRO Nº 1: POBLACIÓN TOTAL, POR ÁREA URBANA Y RURAL, Y SEXO, SEGÚN DEPARTAMENTO, PROVINCIA, DISTRITO Y EDADES SIMPLES",,,,,,,,,
,,,,,,,,,
"DEPARTAMENTO, PROVINCIA, DISTRITO Y EDADES SIMPLES",TOTAL,POBLACIÓN,,TOTAL,URBANA,,TOTAL,RURAL,
"De 30 a 34 años (039)",11784,6121,5663,7030,3391,3639,4754,2730,2024
"30 años (040)",3195,1679,1516,1807,900,907,1388,779,609
"31 años (041)",1872,964,908,1114,537,577,758,427,331
"32 años (042)",2544,1292,1252,1557,731,826,987,561,426
"33 años (043)",2208,1154,1054,1336,639,697,872,515,357
"34 años (044)",1965,1032,933,1216,584,632,749,448,301
"De 35 a 39 años (045)",11274,5771,5503,6766,3236,3530,4508,2535,1973
"35 años (046)",2435,1221,1214,1431,680,751,1004,541,463
"36 años (047)",2033,1018,1015,1241,560,681,792,458,334
"37 años (048)",2414,1251,1163,1515,750,765,899,501,398
"38 años (049)",2416,1273,1143,1401,686,715,1015,587,428
"39 años (050)",1976,1008,968,1178,560,618,798,448,350
"De 40 a 44 años (051)",9957,5332,4625,5951,3016,2935,4006,2316,1690
"40 años (052)",2781,1464,1317,1632,795,837,1149,669,480
"41 años (053)",1525,803,722,938,475,463,587,328,259
"42 años (054)",2235,1221,1014,1355,712,643,880,509,371
"43 años (055)",1690,877,813,1033,520,513,657,357,300
"44 años (056)",1726,967,759,993,514,479,733,453,280
"De 45 a 49 años (057)",7859,4302,3557,4602,2407,2195,3257,1895,1362
"45 años (058)",1938,1072,866,1098,580,518,840,492,348
"46 años (059)",1427,757,670,865,442,423,562,315,247
"47 años (060)",1744,973,771,1044,564,480,700,409,291
"48 años (061)",1515,838,677,872,449,423,643,389,254
"49 años (062)",1235,662,573,723,372,351,512,290,222
"De 50 a 54 años (063)",5728,3242,2486,3300,1792,1508,2428,1450,978
"50 años (064)",1628,905,723,907,488,419,721,417,304
"51 años (065)",806,477,329,500,287,213,306,190,116
"52 años (066)",1182,676,506,695,377,318,487,299,188
"53 años (067)",1029,590,439,582,318,264,447,272,175
"54 años (068)",1083,594,489,616,322,294,467,272,195
"De 55 a 59 años (069)",4400,2538,1862,2367,1321,1046,2033,1217,816
"55 años (070)",1021,591,430,529,291,238,492,300,192
"56 años (071)",953,563,390,542,304,238,411,259,152
"57 años (072)",960,537,423,518,286,232,442,251,191
"58 años (073)",833,478,355,438,248,190,395,230,165
"59 años (074)",633,369,264,340,192,148,293,177,116
"De 60 a 64 años (075)",3264,1861,1403,1690,906,784,1574,955,619
"60 años (076)",1172,651,521,580,301,279,592,350,242
"61 años (077)",422,247,175,240,140,100,182,107,75
"62 años (078)",614,373,241,319,183,136,295,190,105
"63 años (079)",565,315,250,286,154,132,279,161,118
"64 años (080)",491,275,216,265,128,137,226,147,79
"De 65 y más años (081)",6707,3862,2845,3367,1789,1578,3340,2073,1267
"65 años (082)",739,422,317,346,189,157,393,233,160
"66 años (083)",453,249,204,234,112,122,219,137,82
"67 años (084)",595,371,224,297,159,138,298,212,86
"68 años (085)",508,290,218,273,143,130,235,147,88
"69 años (086)",321,204,117,171,98,73,150,106,44
"70 años (087)",603,325,278,261,131,130,342,194,148
"71 años (088)",202,120,82,113,58,55,89,62,27
"72 años (089)",359,207,152,171,93,78,188,114,74
"73 años (090)",280,152,128,148,77,71,132,75,57
"74 años (091)",264,160,104,151,83,68,113,77,36
"75 años (092)",350,192,158,177,91,86,173,101,72
"76 años (093)",223,142,81,124,76,48,99,66,33
"77 años (094)",220,139,81,104,64,40,116,75,41
"78 años (095)",282,162,120,127,69,58,155,93,62
"79 años (096)",141,93,48,72,43,29,69,50,19
"80 años (097)",266,143,123,119,60,59,147,83,64
"81 años (098)",81,42,39,47,18,29,34,24,10
"82 años (099)",112,58,54,60,30,30,52,28,24
"83 años (100)",80,39,41,47,23,24,33,16,17
"84 años (101)",75,48,27,49,29,20,26,19,7
"85 años (102)",112,68,44,55,33,22,57,35,22
"86 años (103)",51,29,22,31,16,15,20,13,7
"87 años (104)",74,42,32,43,22,21,31,20,11
"88 años (105)",50,26,24,30,12,18,20,14,6
"89 años (106)",61,32,29,29,14,15,32,18,14
"90 años (107)",59,35,24,22,12,10,37,23,14
"91 años (108)",10,7,3,4,2,2,6,5,1
"92 años (109)",16,10,6,5,3,2,11,7,4
"93 años (110)",16,6,10,11,3,8,5,3,2
"94 años (111)",15,8,7,11,5,6,4,3,1
"95 años (112)",22,12,10,12,9,3,10,3,7
"96 años (113)",8,6,2,7,5,2,1,1,
"97 años (114)",10,3,7,3,1,2,7,2,5
"98 y más años (115)",49,20,29,13,6,7,36,14,22
