"CUADRO Nº 8: POBLACIÓN FEMENINA DE 12 Y MÁS AÑOS DE EDAD, POR NÚMERO DE HIJOS NACIDOS VIVOS, HIJOS SOBREVIVIENTES, HIJOS NACIDOS EL ÚLTIMO AÑO, SEGÚN DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, ESTADO CIVIL Y GRUPOS QUINQUENALES DE EDAD",,,,,,,
,,,,,,,
"DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, ESTADO CIVIL Y GRUPOS QUINQUENALES DE EDAD","TOTAL DE MUJERES","HIJOS NACIDOS VIVOS",,"NACIDOS VIVOS ULTIMO AÑO",PROPORCION,,
"De 35 a 39 años (036)",1586,6103,5782,124,94.7,2,
"De 40 a 44 años (037)",1688,7876,7244,64,92,0.8,
"De 45 a 49 años (038)",1757,9041,8140,10,90,0.1,
"De 50 y más años (039)",4870,28728,24135,,84,,
"Viudo(a) (040)",3356,18346,14603,18,79.6,0.1,
"De 15 a 19 años (042)",10,10,10,1,100,10,
"De 20 a 24 años (043)",31,49,48,4,98,8.2,
"De 25 a 29 años (044)",37,67,64,1,95.5,1.5,
"De 30 a 34 años (045)",55,178,162,6,91,3.4,
"De 35 a 39 años (046)",130,442,399,,90.3,,
"De 40 a 44 años (047)",198,894,792,3,88.6,0.3,
"De 45 a 49 años (048)",250,1330,1136,3,85.4,0.2,
"De 50 y más años (049)",2645,15376,11992,,78,,
"Divorciado(a) (050)",225,827,722,3,87.3,0.4,
"De 15 a 19 años (052)",1,2,2,,100,,
"De 20 a 24 años (053)",11,12,11,2,91.7,16.7,
"De 25 a 29 años (054)",14,26,25,1,96.2,3.8,
"De 30 a 34 años (055)",20,41,41,,100,,
"De 35 a 39 años (056)",15,42,35,,83.3,,
"De 40 a 44 años (057)",35,125,111,,88.8,,
"De 45 a 49 años (058)",32,114,103,,90.4,,
"De 50 y más años (059)",97,465,394,,84.7,,
"Soltero(a) (060)",15244,2121,2062,109,97.2,5.1,
"De 12 a 14 años (061)",5703,16,16,5,100,31.3,
"De 15 a 19 años (062)",5508,211,205,42,97.2,19.9,
"De 20 a 24 años (063)",1811,426,418,45,98.1,10.6,
"De 25 a 29 años (064)",895,318,314,10,98.7,3.1,
"De 30 a 34 años (065)",436,290,282,5,97.2,1.7,
"De 35 a 39 años (066)",300,261,257,1,98.5,0.4,
"De 40 a 44 años (067)",170,180,176,1,97.8,0.6,
"De 45 a 49 años (068)",122,141,135,,95.7,,
"De 50 y más años (069)",299,278,259,,93.2,,
,,,,,,,
"URBANA (080)",18727,39373,36109,761,91.7,1.9,
"De 12 a 14 años (081)",1959,9,7,2,77.8,22.2,
"De 15 a 19 años (082)",2814,411,404,102,98.3,24.8,
"De 20 a 24 años (083)",2179,1653,1634,188,98.9,11.4,
"De 25 a 29 años (084)",2214,3111,3061,178,98.4,5.7,
"De 30 a 34 años (085)",2020,4203,4111,140,97.8,3.3,
"De 35 a 39 años (086)",1934,5412,5217,111,96.4,2.1,
"De 40 a 44 años (087)",1536,5277,4978,36,94.3,0.7,
"De 45 a 49 años (088)",1179,4766,4319,4,90.6,0.1,
"De 50 y más años (089)",2892,14531,12378,,85.2,,
"Conviviente (090)",6577,14984,14271,567,95.2,3.8,
"De 12 a 14 años (091)",26,5,5,1,100,20,
"De 15 a 19 años (092)",470,285,279,70,97.9,24.6,
"De 20 a 24 años (093)",1141,1258,1242,160,98.7,12.7,
"De 25 a 29 años (094)",1367,2252,2215,138,98.4,6.1,
"De 30 a 34 años (095)",1193,2680,2623,103,97.9,3.8,
"De 35 a 39 años (096)",978,2800,2716,76,97,2.7,
"De 40 a 44 años (097)",654,2324,2197,18,94.5,0.8,
"De 45 a 49 años (098)",337,1357,1248,1,92,0.1,
"De 50 y más años (099)",411,2023,1746,,86.3,,
"Separado(a) (100)",909,2456,2291,39,93.3,1.6,
"De 12 a 14 años (101)",1,,,,,,
"De 15 a 19 años (102)",46,42,42,15,100,35.7,
"De 20 a 24 años (103)",90,108,107,7,99.1,6.5,
"De 25 a 29 años (104)",126,208,203,8,97.6,3.8,
"De 30 a 34 años (105)",138,280,275,6,98.2,2.1,
"De 35 a 39 años (106)",148,423,397,2,93.9,0.5,
"De 40 a 44 años (107)",121,405,384,1,94.8,0.2,
"De 45 a 49 años (108)",100,367,338,,92.1,,
"De 50 y más años (109)",139,623,545,,87.5,,
"Casado(a) (110)",4062,16123,14562,120,90.3,0.7,
"De 12 a 14 años (111)",5,2,,,,,
"De 15 a 19 años (112)",29,19,19,6,100,31.6,
"De 20 a 24 años (113)",85,117,116,5,99.1,4.3,
"De 25 a 29 años (114)",252,481,475,29,98.8,6,
"De 30 a 34 años (115)",439,1040,1014,29,97.5,2.8,
"De 35 a 39 años (116)",600,1860,1789,32,96.2,1.7,
"De 40 a 44 años (117)",582,2173,2044,16,94.1,0.7,
"De 45 a 49 años (118)",597,2593,2336,3,90.1,0.1,
"De 50 y más años (119)",1473,7838,6769,,86.4,,
"Viudo(a) (120)",900,4458,3694,1,82.9,,
"De 15 a 19 años (122)",2,3,3,,100,,
"De 20 a 24 años (123)",9,14,14,1,100,7.1,
"De 25 a 29 años (124)",9,14,14,,100,,
"De 30 a 34 años (125)",21,50,49,,98,,
"De 35 a 39 años (126)",52,175,163,,93.1,,
"De 40 a 44 años (127)",57,210,197,,93.8,,
"De 45 a 49 años (128)",60,297,253,,85.2,,
"De 50 y más años (129)",690,3695,3001,,81.2,,
"Divorciado(a) (130)",113,378,342,,90.5,,
"De 20 a 24 años (133)",2,2,2,,100,,
"De 25 a 29 años (134)",6,7,7,,100,,
"De 30 a 34 años (135)",10,18,18,,100,,
"De 35 a 39 años (136)",6,18,17,,94.4,,
"De 40 a 44 años (137)",23,67,59,,88.1,,
"De 45 a 49 años (138)",21,69,64,,92.8,,
"De 50 y más años (139)",45,197,175,,88.8,,
"Soltero(a) (140)",6166,974,949,34,97.4,3.5,
"De 12 a 14 años (141)",1927,2,2,1,100,50,
"De 15 a 19 años (142)",2267,62,61,11,98.4,17.7,
"De 20 a 24 años (143)",852,154,153,15,99.4,9.7,
"De 25 a 29 años (144)",454,149,147,3,98.7,2,
"De 30 a 34 años (145)",219,135,132,2,97.8,1.5,
"De 35 a 39 años (146)",150,136,135,1,99.3,0.7,
"De 40 a 44 años (147)",99,98,97,1,99,1,
"De 45 a 49 años (148)",64,83,80,,96.4,,
"De 50 y más años (149)",134,155,142,,91.6,,
,,,,,,,
"RURAL (160)",37178,110575,98267,2289,88.9,2.1,
"De 12 a 14 años (161)",3856,37,35,8,94.6,21.6,
"De 15 a 19 años (162)",4787,1447,1418,351,98,24.3,
"De 20 a 24 años (163)",4434,5625,5479,610,97.4,10.8,
"De 25 a 29 años (164)",4178,8960,8657,503,96.6,5.6,
"De 30 a 34 años (165)",3504,10677,10184,382,95.4,3.6,
"De 35 a 39 años (166)",3468,13392,12617,278,94.2,2.1,
"De 40 a 44 años (167)",3030,14479,13232,126,91.4,0.9,
"De 45 a 49 años (168)",2590,13570,12133,31,89.4,0.2,
"De 50 y más años (169)",7331,42388,34512,,81.4,,
"Conviviente (170)",16117,49929,46099,1774,92.3,3.6,
"De 12 a 14 años (171)",73,19,17,3,89.5,15.8,
"De 15 a 19 años (172)",1369,1128,1105,283,98,25.1,
"De 20 a 24 años (173)",3030,4624,4502,528,97.4,11.4,
"De 25 a 29 años (174)",2999,6995,6751,407,96.5,5.8,
"De 30 a 34 años (175)",2359,7512,7146,276,95.1,3.7,
"De 35 a 39 años (176)",2104,8310,7855,184,94.5,2.2,
"De 40 a 44 años (177)",1570,7475,6859,73,91.8,1,
"De 45 a 49 años (178)",1064,5490,4911,20,89.5,0.4,
"De 50 y más años (179)",1549,8376,6953,,83,,
"Separado(a) (180)",1201,3468,3146,83,90.7,2.4,
"De 12 a 14 años (181)",3,1,1,1,100,100,
"De 15 a 19 años (182)",105,106,106,29,100,27.4,
"De 20 a 24 años (183)",184,242,239,16,98.8,6.6,
"De 25 a 29 años (184)",158,303,296,18,97.7,5.9,
"De 30 a 34 años (185)",160,370,357,13,96.5,3.5,
"De 35 a 39 años (186)",141,423,393,3,92.9,0.7,
"De 40 a 44 años (187)",130,477,447,2,93.7,0.4,
"De 45 a 49 años (188)",107,496,441,1,88.9,0.2,
"De 50 y más años (189)",213,1050,866,,82.5,,
"Casado(a) (190)",8214,41694,36620,337,87.8,0.8,
"De 12 a 14 años (191)",4,3,3,,100,,
"De 15 a 19 años (192)",63,55,54,7,98.2,12.7,
"De 20 a 24 años (193)",230,442,430,31,97.3,7,
"De 25 a 29 años (194)",544,1421,1375,69,96.8,4.9,
"De 30 a 34 años (195)",724,2489,2395,84,96.2,3.4,
"De 35 a 39 años (196)",986,4243,3993,91,94.1,2.1,
"De 40 a 44 años (197)",1106,5703,5200,48,91.2,0.8,
"De 45 a 49 años (198)",1160,6448,5804,7,90,0.1,
"De 50 y más años (199)",3397,20890,17366,,83.1,,
"Viudo(a) (200)",2456,13888,10909,17,78.5,0.1,
"De 15 a 19 años (202)",8,7,7,1,100,14.3,
"De 20 a 24 años (203)",22,35,34,3,97.1,8.6,
"De 25 a 29 años (204)",28,53,50,1,94.3,1.9,
"De 30 a 34 años (205)",34,128,113,6,88.3,4.7,
"De 35 a 39 años (206)",78,267,236,,88.4,,
"De 40 a 44 años (207)",141,684,595,3,87,0.4,
"De 45 a 49 años (208)",190,1033,883,3,85.5,0.3,
"De 50 y más años (209)",1955,11681,8991,,77,,
"Divorciado(a) (210)",112,449,380,3,84.6,0.7,
"De 15 a 19 años (212)",1,2,2,,100,,
"De 20 a 24 años (213)",9,10,9,2,90,20,
"De 25 a 29 años (214)",8,19,18,1,94.7,5.3,
"De 30 a 34 años (215)",10,23,23,,100,,
"De 35 a 39 años (216)",9,24,18,,75,,
"De 40 a 44 años (217)",12,58,52,,89.7,,
"De 45 a 49 años (218)",11,45,39,,86.7,,
"De 50 y más años (219)",52,268,219,,81.7,,
"Soltero(a) (220)",9078,1147,1113,75,97,6.5,
"De 12 a 14 años (221)",3776,14,14,4,100,28.6,
"De 15 a 19 años (222)",3241,149,144,31,96.6,20.8,
"De 20 a 24 años (223)",959,272,265,30,97.4,11,
"De 25 a 29 años (224)",441,169,167,7,98.8,4.1,
"De 30 a 34 años (225)",217,155,150,3,96.8,1.9,
"De 35 a 39 años (226)",150,125,122,,97.6,,
"De 40 a 44 años (227)",71,82,79,,96.3,,
"De 45 a 49 años (228)",58,58,55,,94.8,,
"De 50 y más años (229)",165,123,117,,95.1,,
