"CUADRO Nº 1: POBLACIÓN TOTAL, POR ÁREA URBANA Y RURAL, Y SEXO, SEGÚN DEPARTAMENTO, PROVINCIA, DISTRITO Y EDADES SIMPLES",,,,,,,,,
,,,,,,,,,
"DEPARTAMENTO, PROVINCIA, DISTRITO Y EDADES SIMPLES",TOTAL,POBLACIÓN,,TOTAL,URBANA,,TOTAL,RURAL,
"35 años (046)",667,320,347,465,223,242,202,97,105
"36 años (047)",663,308,355,490,218,272,173,90,83
"37 años (048)",670,317,353,488,225,263,182,92,90
"38 años (049)",706,334,372,521,248,273,185,86,99
"39 años (050)",617,288,329,447,205,242,170,83,87
"De 40 a 44 años (051)",3132,1556,1576,2251,1087,1164,881,469,412
"40 años (052)",775,399,376,555,273,282,220,126,94
"41 años (053)",521,240,281,409,187,222,112,53,59
"42 años (054)",700,357,343,483,238,245,217,119,98
"43 años (055)",568,275,293,403,198,205,165,77,88
"44 años (056)",568,285,283,401,191,210,167,94,73
"De 45 a 49 años (057)",2444,1210,1234,1716,835,881,728,375,353
"45 años (058)",559,269,290,373,177,196,186,92,94
"46 años (059)",501,250,251,361,174,187,140,76,64
"47 años (060)",513,258,255,366,182,184,147,76,71
"48 años (061)",491,248,243,346,166,180,145,82,63
"49 años (062)",380,185,195,270,136,134,110,49,61
"De 50 a 54 años (063)",2050,1025,1025,1443,713,730,607,312,295
"50 años (064)",534,277,257,380,198,182,154,79,75
"51 años (065)",315,155,160,236,114,122,79,41,38
"52 años (066)",418,206,212,287,145,142,131,61,70
"53 años (067)",402,208,194,285,143,142,117,65,52
"54 años (068)",381,179,202,255,113,142,126,66,60
"De 55 a 59 años (069)",1477,722,755,1038,487,551,439,235,204
"55 años (070)",330,160,170,226,105,121,104,55,49
"56 años (071)",346,165,181,241,109,132,105,56,49
"57 años (072)",296,150,146,220,107,113,76,43,33
"58 años (073)",263,135,128,175,87,88,88,48,40
"59 años (074)",242,112,130,176,79,97,66,33,33
"De 60 a 64 años (075)",1407,656,751,946,443,503,461,213,248
"60 años (076)",410,169,241,257,107,150,153,62,91
"61 años (077)",189,90,99,142,66,76,47,24,23
"62 años (078)",292,149,143,209,109,100,83,40,43
"63 años (079)",283,137,146,189,93,96,94,44,50
"64 años (080)",233,111,122,149,68,81,84,43,41
"De 65 y más años (081)",3481,1513,1968,2319,978,1341,1162,535,627
"65 años (082)",303,126,177,205,83,122,98,43,55
"66 años (083)",230,115,115,145,72,73,85,43,42
"67 años (084)",230,105,125,158,69,89,72,36,36
"68 años (085)",214,97,117,147,63,84,67,34,33
"69 años (086)",161,80,81,120,59,61,41,21,20
"70 años (087)",272,107,165,164,65,99,108,42,66
"71 años (088)",128,60,68,90,37,53,38,23,15
"72 años (089)",192,86,106,129,58,71,63,28,35
"73 años (090)",176,79,97,114,50,64,62,29,33
"74 años (091)",149,71,78,102,47,55,47,24,23
"75 años (092)",198,81,117,128,52,76,70,29,41
"76 años (093)",140,60,80,93,40,53,47,20,27
"77 años (094)",140,65,75,87,37,50,53,28,25
"78 años (095)",119,51,68,72,26,46,47,25,22
"79 años (096)",86,42,44,53,25,28,33,17,16
"80 años (097)",133,44,89,74,20,54,59,24,35
"81 años (098)",40,23,17,26,14,12,14,9,5
"82 años (099)",93,41,52,65,28,37,28,13,15
"83 años (100)",65,27,38,53,20,33,12,7,5
"84 años (101)",46,16,30,39,15,24,7,1,6
"85 años (102)",87,38,49,58,29,29,29,9,20
"86 años (103)",49,23,26,30,12,18,19,11,8
"87 años (104)",43,12,31,32,9,23,11,3,8
"88 años (105)",37,16,21,27,12,15,10,4,6
"89 años (106)",27,12,15,22,8,14,5,4,1
"90 años (107)",26,6,20,16,3,13,10,3,7
"91 años (108)",10,5,5,8,4,4,2,1,1
"92 años (109)",14,6,8,11,5,6,3,1,2
"93 años (110)",8,,8,7,,7,1,,1
"94 años (111)",7,4,3,7,4,3,,,
"95 años (112)",17,5,12,10,4,6,7,1,6
"96 años (113)",10,3,7,8,3,5,2,,2
"97 años (114)",5,1,4,3,1,2,2,,2
"98 y más años (115)",26,6,20,16,4,12,10,2,8
