"CUADRO Nº 32: POBLACIÓN OCUPADA DE 14 Y MÁS AÑOS DE EDAD, POR OCUPACIÓN PRINCIPAL, SEGÚN DEPARTAMENTO, PROVINCIA Y DISTRITO, ÁREA URBANA Y RURAL, SEXO Y RAMA DE ACTIVIDAD ECONÓMICA",,,,,,,,,,,,
,,,,,,,,,,,,
"DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y RAMA DE ACTIVIDAD ECONOMICA",TOTAL,"OCUPACION PRINCIPAL",,,,,,,,,,
,,"MIEMBROS PODER EJEC. Y LEGIS., DIRECT. ADM., PUB.Y EMP.","PROFES., CIENTÍFI-COS E INTELEC-TUALES","TÉCNICOS DE NIVEL MEDIO Y TRABAJ. ASIMIL","JEFES Y EMPLEA-DOS DE OFICINA","TRAB. DE. SERV. PERS. Y VEND. DEL COMERCIO Y MCDO.","AGRICULT. TRABAJ. CALIFICA-DO., AGROP. Y PESQUE-ROS.","OBREROS Y OPER. MINAS, CANTERAS, IND. MANUF. Y OTROS","OBR. CONST. CONF. PAPEL Y CARTÓN, FAB. INSTR. MUSI-CALES. Y AFINES","TRABAJ. NO CALIF. SERV. PEON, VEND. AMBU-LANTE Y AFINES",OTRA,"OCUPA-CIÓN NO ESPECI-FICADA"
"Actividad economica no especificada (021)",141,,,,1,,,,,1,,139
"Hombres (022)",3408,19,146,89,82,210,539,346,342,1540,13,82
"Agric., ganadería, caza y silvicultura (023)",1767,,5,4,,,534,,3,1221,,
"Pesca (024)",5,,,,,,5,,,,,
"Explotación de minas y canteras (025)",275,2,3,4,2,,,202,1,61,,
"Industrias manufactureras (026)",90,,,3,2,,,70,8,7,,
"Suministro de electricidad, gas y agua (027)",7,,1,,1,,,2,,3,,
"Construcción (028)",172,,6,3,,,,11,110,42,,
"Comerc., rep. veh. autom.,motoc. efect. pers. (029)",304,,2,8,2,157,,59,8,68,,
"Venta, mant.y rep. veh.autom.y motoc. (030)",58,,,,,9,,43,6,,,
"Comercio al por mayor (031)",21,,,3,1,13,,,2,2,,
"Comercio al por menor (032)",225,,2,5,1,135,,16,,66,,
"Hoteles y restaurantes (033)",45,,,2,3,22,,,,18,,
"Trans., almac. y comunicaciones (034)",237,,,4,10,,,1,203,19,,
"Intermediación financiera (035)",4,,1,1,2,,,,,,,
"Activid.inmobil., empres. y alquileres (036)",102,,21,23,10,25,,1,2,20,,
"Admin.pub. y defensa; p. segur.soc.afil (037)",104,12,10,6,27,1,,,4,31,13,
"Enseñanza (038)",93,4,74,,5,,,,1,9,,
"Servicios sociales y de salud (039)",50,,15,15,13,,,,2,5,,
"Otras activ. serv.comun.soc y personales (040)",57,1,8,16,5,5,,,,22,,
"Hogares privados con servicio doméstico (041)",13,,,,,,,,,13,,
"Actividad economica no especificada (043)",83,,,,,,,,,1,,82
"Mujeres (044)",1708,7,209,67,73,311,68,45,10,861,,57
"Agric., ganadería, caza y silvicultura (045)",609,,,,,,68,,,541,,
"Explotación de minas y canteras (047)",24,,,,1,1,,16,,6,,
"Industrias manufactureras (048)",40,,1,1,,,,28,8,2,,
"Suministro de electricidad, gas y agua (049)",1,,,,1,,,,,,,
"Construcción (050)",2,,2,,,,,,,,,
"Comerc., rep. veh. autom.,motoc. efect. pers. (051)",364,,2,4,,232,,1,1,124,,
"Venta, mant.y rep. veh.autom.y motoc. (052)",6,,,,,4,,,1,1,,
"Comercio al por mayor (053)",9,,1,,,8,,,,,,
"Comercio al por menor (054)",349,,1,4,,220,,1,,123,,
"Hoteles y restaurantes (055)",145,,1,1,1,71,,,,71,,
"Trans., almac. y comunicaciones (056)",21,,2,5,5,1,,,1,7,,
"Intermediación financiera (057)",8,,,1,7,,,,,,,
"Activid.inmobil., empres. y alquileres (058)",28,,7,10,4,,,,,7,,
"Admin.pub. y defensa; p. segur.soc.afil (059)",44,3,1,7,32,,,,,1,,
"Enseñanza (060)",188,4,175,1,8,,,,,,,
"Servicios sociales y de salud (061)",68,,17,33,8,1,,,,9,,
"Otras activ. serv.comun.soc y personales (062)",35,,1,4,5,5,,,,20,,
"Hogares privados con servicio doméstico (063)",73,,,,,,,,,73,,
"Actividad economica no especificada (065)",58,,,,1,,,,,,,57
,,,,,,,,,,,,
"URBANA (066)",3328,19,289,129,129,438,253,237,282,1428,13,111
"Agric., ganadería, caza y silvicultura (067)",1181,,4,4,,,249,,1,923,,
"Pesca (068)",4,,,,,,4,,,,,
"Explotación de minas y canteras (069)",111,2,,,2,,,78,,29,,
"Industrias manufactureras (070)",121,,1,4,1,,,91,16,8,,
"Suministro de electricidad, gas y agua (071)",7,,1,,1,,,2,,3,,
"Construcción (072)",138,,7,1,,,,8,83,39,,
"Comerc., rep. veh. autom.,motoc. efect. pers. (073)",588,,4,12,2,337,,56,9,168,,
"Venta, mant.y rep. veh.autom.y motoc. (074)",58,,,,,9,,41,7,1,,
"Comercio al por mayor (075)",28,,1,3,1,19,,,2,2,,
"Comercio al por menor (076)",502,,3,9,1,309,,15,,165,,
"Hoteles y restaurantes (077)",158,,1,3,4,72,,,,78,,
"Trans., almac. y comunicaciones (078)",208,,2,8,12,,,1,165,20,,
"Intermediación financiera (079)",11,,,2,9,,,,,,,
"Activid.inmobil., empres. y alquileres (080)",95,,24,21,10,17,,1,2,20,,
"Admin.pub. y defensa; p. segur.soc.afil (081)",128,10,9,11,52,1,,,3,29,13,
"Enseñanza (082)",227,6,202,1,10,,,,1,7,,
"Servicios sociales y de salud (083)",105,,26,46,19,1,,,2,11,,
"Otras activ. serv.comun.soc y personales (084)",75,1,8,16,7,10,,,,33,,
"Hogares privados con servicio doméstico (085)",59,,,,,,,,,59,,
"Actividad economica no especificada (087)",112,,,,,,,,,1,,111
"Hombres (088)",2072,15,124,68,69,174,217,207,272,851,13,62
"Agric., ganadería, caza y silvicultura (089)",830,,4,4,,,213,,1,608,,
"Pesca (090)",4,,,,,,4,,,,,
"Explotación de minas y canteras (091)",106,2,,,2,,,74,,28,,
"Industrias manufactureras (092)",85,,,3,1,,,66,8,7,,
"Suministro de electricidad, gas y agua (093)",7,,1,,1,,,2,,3,,
"Construcción (094)",136,,5,1,,,,8,83,39,,
"Comerc., rep. veh. autom.,motoc. efect. pers. (095)",269,,2,8,2,132,,55,8,62,,
"Venta, mant.y rep. veh.autom.y motoc. (096)",53,,,,,6,,41,6,,,
"Comercio al por mayor (097)",19,,,3,1,11,,,2,2,,
"Comercio al por menor (098)",197,,2,5,1,115,,14,,60,,
"Hoteles y restaurantes (099)",39,,,2,3,19,,,,15,,
"Trans., almac. y comunicaciones (100)",190,,,3,9,,,1,164,13,,
"Intermediación financiera (101)",3,,,1,2,,,,,,,
"Activid.inmobil., empres. y alquileres (102)",76,,19,15,6,17,,1,2,16,,
"Admin.pub. y defensa; p. segur.soc.afil (103)",90,8,8,5,24,1,,,3,28,13,
"Enseñanza (104)",82,4,65,,5,,,,1,7,,
"Servicios sociales y de salud (105)",42,,12,14,11,,,,2,3,,
"Otras activ. serv.comun.soc y personales (106)",45,1,8,12,3,5,,,,16,,
"Hogares privados con servicio doméstico (107)",5,,,,,,,,,5,,
"Actividad economica no especificada (109)",63,,,,,,,,,1,,62
"Mujeres (110)",1256,4,165,61,60,264,36,30,10,577,,49
"Agric., ganadería, caza y silvicultura (111)",351,,,,,,36,,,315,,
"Explotación de minas y canteras (113)",5,,,,,,,4,,1,,
"Industrias manufactureras (114)",36,,1,1,,,,25,8,1,,
"Construcción (116)",2,,2,,,,,,,,,
"Comerc., rep. veh. autom.,motoc. efect. pers. (117)",319,,2,4,,205,,1,1,106,,
"Venta, mant.y rep. veh.autom.y motoc. (118)",5,,,,,3,,,1,1,,
"Comercio al por mayor (119)",9,,1,,,8,,,,,,
"Comercio al por menor (120)",305,,1,4,,194,,1,,105,,
"Hoteles y restaurantes (121)",119,,1,1,1,53,,,,63,,
"Trans., almac. y comunicaciones (122)",18,,2,5,3,,,,1,7,,
"Intermediación financiera (123)",8,,,1,7,,,,,,,
"Activid.inmobil., empres. y alquileres (124)",19,,5,6,4,,,,,4,,
"Admin.pub. y defensa; p. segur.soc.afil (125)",38,2,1,6,28,,,,,1,,
"Enseñanza (126)",145,2,137,1,5,,,,,,,
"Servicios sociales y de salud (127)",63,,14,32,8,1,,,,8,,
"Otras activ. serv.comun.soc y personales (128)",30,,,4,4,5,,,,17,,
"Hogares privados con servicio doméstico (129)",54,,,,,,,,,54,,
"Actividad economica no especificada (131)",49,,,,,,,,,,,49
,,,,,,,,,,,,
"RURAL (132)",1788,7,66,27,26,83,354,154,70,973,,28
"Agric., ganadería, caza y silvicultura (133)",1195,,1,,,,353,,2,839,,
"Pesca (134)",1,,,,,,1,,,,,
"Explotación de minas y canteras (135)",188,,3,4,1,1,,140,1,38,,
"Industrias manufactureras (136)",9,,,,1,,,7,,1,,
"Suministro de electricidad, gas y agua (137)",1,,,,1,,,,,,,
"Construcción (138)",36,,1,2,,,,3,27,3,,
"Comerc., rep. veh. autom.,motoc. efect. pers. (139)",80,,,,,52,,4,,24,,
"Venta, mant.y rep. veh.autom.y motoc. (140)",6,,,,,4,,2,,,,
"Comercio al por mayor (141)",2,,,,,2,,,,,,
"Comercio al por menor (142)",72,,,,,46,,2,,24,,
"Hoteles y restaurantes (143)",32,,,,,21,,,,11,,
"Trans., almac. y comunicaciones (144)",50,,,1,3,1,,,39,6,,
"Intermediación financiera (145)",1,,1,,,,,,,,,
"Activid.inmobil., empres. y alquileres (146)",35,,4,12,4,8,,,,7,,
"Admin.pub. y defensa; p. segur.soc.afil (147)",20,5,2,2,7,,,,1,3,,
"Enseñanza (148)",54,2,47,,3,,,,,2,,
"Servicios sociales y de salud (149)",13,,6,2,2,,,,,3,,
"Otras activ. serv.comun.soc y personales (150)",17,,1,4,3,,,,,9,,
"Hogares privados con servicio doméstico (151)",27,,,,,,,,,27,,
"Actividad economica no especificada (153)",29,,,,1,,,,,,,28
"Hombres (154)",1336,4,22,21,13,36,322,139,70,689,,20
"Agric., ganadería, caza y silvicultura (155)",937,,1,,,,321,,2,613,,
"Pesca (156)",1,,,,,,1,,,,,
"Explotación de minas y canteras (157)",169,,3,4,,,,128,1,33,,
"Industrias manufactureras (158)",5,,,,1,,,4,,,,
"Construcción (160)",36,,1,2,,,,3,27,3,,
"Comerc., rep. veh. autom.,motoc. efect. pers. (161)",35,,,,,25,,4,,6,,
"Venta, mant.y rep. veh.autom.y motoc. (162)",5,,,,,3,,2,,,,
"Comercio al por mayor (163)",2,,,,,2,,,,,,
"Comercio al por menor (164)",28,,,,,20,,2,,6,,
"Hoteles y restaurantes (165)",6,,,,,3,,,,3,,
"Trans., almac. y comunicaciones (166)",47,,,1,1,,,,39,6,,
"Intermediación financiera (167)",1,,1,,,,,,,,,
"Activid.inmobil., empres. y alquileres (168)",26,,2,8,4,8,,,,4,,
"Admin.pub. y defensa; p. segur.soc.afil (169)",14,4,2,1,3,,,,1,3,,
"Enseñanza (170)",11,,9,,,,,,,2,,
"Servicios sociales y de salud (171)",8,,3,1,2,,,,,2,,
"Otras activ. serv.comun.soc y personales (172)",12,,,4,2,,,,,6,,
"Hogares privados con servicio doméstico (173)",8,,,,,,,,,8,,
"Actividad economica no especificada (175)",20,,,,,,,,,,,20
"Mujeres (176)",452,3,44,6,13,47,32,15,,284,,8
"Agric., ganadería, caza y silvicultura (177)",258,,,,,,32,,,226,,
"Explotación de minas y canteras (179)",19,,,,1,1,,12,,5,,
"Industrias manufactureras (180)",4,,,,,,,3,,1,,
"Suministro de electricidad, gas y agua (181)",1,,,,1,,,,,,,
"Comerc., rep. veh. autom.,motoc. efect. pers. (183)",45,,,,,27,,,,18,,
"Venta, mant.y rep. veh.autom.y motoc. (184)",1,,,,,1,,,,,,
"Comercio al por menor (186)",44,,,,,26,,,,18,,
"Hoteles y restaurantes (187)",26,,,,,18,,,,8,,
"Trans., almac. y comunicaciones (188)",3,,,,2,1,,,,,,
"Activid.inmobil., empres. y alquileres (190)",9,,2,4,,,,,,3,,
"Admin.pub. y defensa; p. segur.soc.afil (191)",6,1,,1,4,,,,,,,
"Enseñanza (192)",43,2,38,,3,,,,,,,
"Servicios sociales y de salud (193)",5,,3,1,,,,,,1,,
"Otras activ. serv.comun.soc y personales (194)",5,,1,,1,,,,,3,,
"Hogares privados con servicio doméstico (195)",19,,,,,,,,,19,,
"Actividad economica no especificada (197)",9,,,,1,,,,,,,8
