"CUADRO Nº 10: POBLACIÓN FEMENINA DE 12 Y MÁS AÑOS DE EDAD, POR AÑO EN QUE NACIÓ SU ÚLTIMO HIJO NACIDO VIVO, SEGÚN DEPARTAMENTO, PROVINCIA, DISTRITO, ÁREA URBANA Y RURAL, NIVEL EDUCATIVO ALCANZADO Y GRUPOS QUINQUENALES DE EDAD",,,,,,,,
,,,,,,,,
"DEPARTAMENTO, PROVINCIA, DISTRITO, ÁREA URBANA Y RURAL, NIVEL EDUCATIVO ALCANZADO Y GRUPOS QUINQUENALES DE EDAD",TOTAL,"GRUPO DE AÑOS EN QUE NACIÓ SU ÚLTIMO HIJO NACIDO VIVO",,,,,,"NO ESPECIFICADO"
"De 20 a 24 años (053)",238,,,,,,122,116
"De 25 a 29 años (054)",234,,,,,11,147,76
"De 30 a 34 años (055)",155,,,,,21,102,32
"De 35 a 39 años (056)",133,,,,1,38,69,25
"De 40 a 44 años (057)",104,,,,3,63,22,16
"De 45 a 49 años (058)",71,,,,13,35,7,16
"De 50 y más años (059)",117,,10,22,41,23,3,18
"Sup. no Univ. completa (060)",2012,5,21,54,157,387,841,547
"De 20 a 24 años (063)",224,,,,,,111,113
"De 25 a 29 años (064)",438,,,,,15,254,169
"De 30 a 34 años (065)",378,,,,,56,238,84
"De 35 a 39 años (066)",292,,,,4,85,147,56
"De 40 a 44 años (067)",233,,,1,14,106,76,36
"De 45 a 49 años (068)",153,,,3,30,78,13,29
"De 50 y más años (069)",294,5,21,50,109,47,2,60
"Sup. Univ. incompleta (070)",560,1,3,14,58,105,194,185
"De 15 a 19 años (072)",8,,,,,,6,2
"De 20 a 24 años (073)",121,,,,,1,44,76
"De 25 a 29 años (074)",79,,,,,1,40,38
"De 30 a 34 años (075)",72,,,,,9,43,20
"De 35 a 39 años (076)",69,,,,,18,35,16
"De 40 a 44 años (077)",62,,,,6,23,19,14
"De 45 a 49 años (078)",51,,,,12,28,6,5
"De 50 y más años (079)",98,1,3,14,40,25,1,14
"Sup. Univ. completa (080)",1461,2,20,70,165,329,440,435
"De 20 a 24 años (083)",67,,,,,,23,44
"De 25 a 29 años (084)",190,,,,,5,103,82
"De 30 a 34 años (085)",233,,,,,31,125,77
"De 35 a 39 años (086)",230,,,,1,63,94,72
"De 40 a 44 años (087)",204,,,,16,75,72,41
"De 45 a 49 años (088)",160,,,1,26,80,19,34
"De 50 y más años (089)",377,2,20,69,122,75,4,85
,,,,,,,,
"URBANA (100)",18273,245,764,1478,2503,3865,5386,4032
"De 12 a 14 años (101)",9,,,,,,,9
"De 15 a 19 años (102)",255,,,,,,168,87
"De 20 a 24 años (103)",1392,,,,,2,811,579
"De 25 a 29 años (104)",1856,,,,,88,1199,569
"De 30 a 34 años (105)",1944,,,,,368,1212,364
"De 35 a 39 años (106)",2050,,,,22,667,1019,342
"De 40 a 44 años (107)",1973,,,1,141,879,666,286
"De 45 a 49 años (108)",1665,,,17,321,837,265,225
"De 50 y más años (109)",7129,245,764,1460,2019,1024,46,1571
"Sin nivel (110)",2262,107,244,390,375,311,193,642
"De 15 a 19 años (112)",4,,,,,,1,3
"De 20 a 24 años (113)",12,,,,,,7,5
"De 25 a 29 años (114)",27,,,,,,17,10
"De 30 a 34 años (115)",78,,,,,21,45,12
"De 35 a 39 años (116)",101,,,,,34,50,17
"De 40 a 44 años (117)",119,,,,5,46,45,23
"De 45 a 49 años (118)",120,,,2,16,65,22,15
"De 50 y más años (119)",1801,107,244,388,354,145,6,557
"Educacion Inicial (120)",13,,,,,3,8,2
"De 20 a 24 años (123)",3,,,,,,2,1
"De 25 a 29 años (124)",3,,,,,,2,1
"De 30 a 34 años (125)",4,,,,,2,2,
"De 35 a 39 años (126)",3,,,,,1,2,
"Primaria (130)",5715,106,399,739,1090,1199,1184,998
"De 12 a 14 años (131)",2,,,,,,,2
"De 15 a 19 años (132)",44,,,,,,34,10
"De 20 a 24 años (133)",152,,,,,,107,45
"De 25 a 29 años (134)",279,,,,,18,199,62
"De 30 a 34 años (135)",369,,,,,71,246,52
"De 35 a 39 años (136)",489,,,,6,164,258,61
"De 40 a 44 años (137)",539,,,,31,233,212,63
"De 45 a 49 años (138)",519,,,7,90,255,108,59
"De 50 y más años (139)",3322,106,399,732,963,458,20,644
"Secundaria (140)",5612,24,69,200,631,1408,2225,1055
"De 12 a 14 años (141)",7,,,,,,,7
"De 15 a 19 años (142)",179,,,,,,115,64
"De 20 a 24 años (143)",651,,,,,2,429,220
"De 25 a 29 años (144)",705,,,,,41,499,165
"De 30 a 34 años (145)",714,,,,,161,445,108
"De 35 a 39 años (146)",790,,,,10,277,395,108
"De 40 a 44 años (147)",756,,,,70,350,236,100
"De 45 a 49 años (148)",623,,,4,138,312,95,74
"De 50 y más años (149)",1187,24,69,196,413,265,11,209
"Sup. no Univ. incompleta (150)",966,,9,22,53,179,431,272
"De 15 a 19 años (152)",20,,,,,,12,8
"De 20 a 24 años (153)",199,,,,,,104,95
"De 25 a 29 años (154)",205,,,,,9,127,69
"De 30 a 34 años (155)",143,,,,,19,95,29
"De 35 a 39 años (156)",122,,,,1,35,64,22
"De 40 a 44 años (157)",99,,,,3,60,20,16
"De 45 a 49 años (158)",69,,,,13,34,6,16
"De 50 y más años (159)",109,,9,22,36,22,3,17
"Sup. no Univ. completa (160)",1842,5,21,51,149,364,756,496
"De 20 a 24 años (163)",202,,,,,,98,104
"De 25 a 29 años (164)",386,,,,,14,222,150
"De 30 a 34 años (165)",353,,,,,54,220,79
"De 35 a 39 años (166)",268,,,,4,80,132,52
"De 40 a 44 años (167)",217,,,1,13,100,70,33
"De 45 a 49 años (168)",140,,,3,28,73,12,24
"De 50 y más años (169)",276,5,21,47,104,43,2,54
"Sup. Univ. incompleta (170)",512,1,3,11,53,95,177,172
"De 15 a 19 años (172)",8,,,,,,6,2
"De 20 a 24 años (173)",110,,,,,,41,69
"De 25 a 29 años (174)",75,,,,,1,37,37
"De 30 a 34 años (175)",68,,,,,9,41,18
"De 35 a 39 años (176)",61,,,,,16,31,14
"De 40 a 44 años (177)",57,,,,5,22,16,14
"De 45 a 49 años (178)",44,,,,11,24,4,5
"De 50 y más años (179)",89,1,3,11,37,23,1,13
"Sup. Univ. completa (180)",1351,2,19,65,152,306,412,395
"De 20 a 24 años (183)",63,,,,,,23,40
"De 25 a 29 años (184)",176,,,,,5,96,75
"De 30 a 34 años (185)",215,,,,,31,118,66
"De 35 a 39 años (186)",216,,,,1,60,87,68
"De 40 a 44 años (187)",186,,,,14,68,67,37
"De 45 a 49 años (188)",150,,,1,25,74,18,32
"De 50 y más años (189)",345,2,19,64,112,68,3,77
,,,,,,,,
"RURAL (200)",7564,62,259,548,970,1505,2699,1521
"De 12 a 14 años (201)",15,,,,,,1,14
"De 15 a 19 años (202)",173,,,,,,113,60
"De 20 a 24 años (203)",696,,,,,3,438,255
"De 25 a 29 años (204)",791,,,,,29,584,178
"De 30 a 34 años (205)",733,,,,,119,489,125
"De 35 a 39 años (206)",891,,,,5,242,532,112
"De 40 a 44 años (207)",728,,,,25,283,328,92
"De 45 a 49 años (208)",677,,,2,83,332,180,80
"De 50 y más años (209)",2860,62,259,546,857,497,34,605
"Sin nivel (210)",1315,35,140,242,252,185,141,320
"De 12 a 14 años (211)",3,,,,,,1,2
"De 15 a 19 años (212)",7,,,,,,,7
"De 20 a 24 años (213)",15,,,,,,7,8
"De 25 a 29 años (214)",34,,,,,1,20,13
"De 30 a 34 años (215)",28,,,,,4,19,5
"De 35 a 39 años (216)",64,,,,,17,42,5
"De 40 a 44 años (217)",46,,,,2,16,22,6
"De 45 a 49 años (218)",76,,,1,10,34,23,8
"De 50 y más años (219)",1042,35,140,241,240,113,7,266
"Educacion Inicial (220)",3,,,,,,3,
"De 25 a 29 años (224)",2,,,,,,2,
"De 35 a 39 años (226)",1,,,,,,1,
"Primaria (230)",3906,26,113,267,575,876,1387,662
"De 12 a 14 años (231)",6,,,,,,,6
"De 15 a 19 años (232)",55,,,,,,41,14
"De 20 a 24 años (233)",227,,,,,1,145,81
"De 25 a 29 años (234)",331,,,,,11,248,72
"De 30 a 34 años (235)",384,,,,,64,266,54
"De 35 a 39 años (236)",503,,,,2,128,325,48
"De 40 a 44 años (237)",439,,,,13,155,218,53
"De 45 a 49 años (238)",415,,,,42,208,120,45
"De 50 y más años (239)",1546,26,113,267,518,309,24,289
"Secundaria (240)",1901,1,4,28,112,376,982,398
"De 12 a 14 años (241)",6,,,,,,,6
"De 15 a 19 años (242)",106,,,,,,69,37
"De 20 a 24 años (243)",378,,,,,1,252,125
"De 25 a 29 años (244)",325,,,,,14,252,59
"De 30 a 34 años (245)",262,,,,,47,170,45
"De 35 a 39 años (246)",266,,,,3,84,133,46
"De 40 a 44 años (247)",199,,,,6,95,72,26
"De 45 a 49 años (248)",154,,,1,27,74,32,20
"De 50 y más años (249)",205,1,4,27,76,61,2,34
"Sup. no Univ. incompleta (250)",111,,1,,5,12,56,37
"De 15 a 19 años (252)",5,,,,,,3,2
"De 20 a 24 años (253)",39,,,,,,18,21
"De 25 a 29 años (254)",29,,,,,2,20,7
"De 30 a 34 años (255)",12,,,,,2,7,3
"De 35 a 39 años (256)",11,,,,,3,5,3
"De 40 a 44 años (257)",5,,,,,3,2,
"De 45 a 49 años (258)",2,,,,,1,1,
"De 50 y más años (259)",8,,1,,5,1,,1
"Sup. no Univ. completa (260)",170,,,3,8,23,85,51
"De 20 a 24 años (263)",22,,,,,,13,9
"De 25 a 29 años (264)",52,,,,,1,32,19
"De 30 a 34 años (265)",25,,,,,2,18,5
"De 35 a 39 años (266)",24,,,,,5,15,4
"De 40 a 44 años (267)",16,,,,1,6,6,3
"De 45 a 49 años (268)",13,,,,2,5,1,5
"De 50 y más años (269)",18,,,3,5,4,,6
"Sup. Univ. incompleta (270)",48,,,3,5,10,17,13
"De 20 a 24 años (273)",11,,,,,1,3,7
"De 25 a 29 años (274)",4,,,,,,3,1
"De 30 a 34 años (275)",4,,,,,,2,2
"De 35 a 39 años (276)",8,,,,,2,4,2
"De 40 a 44 años (277)",5,,,,1,1,3,
"De 45 a 49 años (278)",7,,,,1,4,2,
"De 50 y más años (279)",9,,,3,3,2,,1
"Sup. Univ. completa (280)",110,,1,5,13,23,28,40
"De 20 a 24 años (283)",4,,,,,,,4
"De 25 a 29 años (284)",14,,,,,,7,7
"De 30 a 34 años (285)",18,,,,,,7,11
"De 35 a 39 años (286)",14,,,,,3,7,4
"De 40 a 44 años (287)",18,,,,2,7,5,4
"De 45 a 49 años (288)",10,,,,1,6,1,2
"De 50 y más años (289)",32,,1,5,10,7,1,8
