"CUADRO Nº 12: POBLACIÓN OCUPADA DE 6 Y MÁS AÑOS DE EDAD, POR TAMAÑO DE ESTABLECIMIENTO DONDE TRABAJA, SEGÚN DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y OCUPACIÓN PRINCIPAL",,,,,
,,,,,
"DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y OCUPACION PRINCIPAL",TOTAL,"TAMAÑO DE ESTABLECIMIENTO",,,
"Otra (034)",1,,,,1
"Ocupación no especificada (035)",130,96,19,9,6
,,,,,
"URBANA (036)",4116,3260,482,183,191
"Miembros p.ejec.y leg.direct., adm.pub.y emp. (037)",14,,2,,12
"Profes., científicos e intelectuales (038)",392,107,169,99,17
"Técnicos de nivel medio y trab. asimilados (039)",74,33,7,7,27
"Jefes y empleados de oficina (040)",96,25,8,4,59
"Trab.de serv.pers.y vend.del comerc.y mcdo. (041)",579,503,54,13,9
"Agricult.trabaj.calif.agrop.y pesqueros (042)",1128,1071,56,1,
"Obreros y oper.minas,cant.,ind.manuf.y otros (043)",197,172,19,4,2
"Obreros construc.,conf.,papel, fab., instr. (044)",187,139,28,9,11
"Trabaj.no calif.serv.,peon,vend.,amb., y afines (045)",1232,1074,113,20,25
"Otra (046)",5,,,,5
"Ocupación no especificada (047)",212,136,26,26,24
"Hombres (048)",2632,2032,332,129,139
"Miembros p.ejec.y leg.direct., adm.pub.y emp. (049)",10,,1,,9
"Profes., científicos e intelectuales (050)",248,65,106,66,11
"Técnicos de nivel medio y trab. asimilados (051)",49,23,5,6,15
"Jefes y empleados de oficina (052)",66,15,7,2,42
"Trab.de serv.pers.y vend.del comerc.y mcdo. (053)",286,237,32,8,9
"Agricult.trabaj.calif.agrop.y pesqueros (054)",865,822,42,1,
"Obreros y oper.minas,cant.,ind.manuf.y otros (055)",172,149,17,4,2
"Obreros construc.,conf.,papel, fab., instr. (056)",183,136,27,9,11
"Trabaj.no calif.serv.,peon,vend.,amb., y afines (057)",624,512,80,15,17
"Otra (058)",5,,,,5
"Ocupación no especificada (059)",124,73,15,18,18
"Mujeres (060)",1484,1228,150,54,52
"Miembros p.ejec.y leg.direct., adm.pub.y emp. (061)",4,,1,,3
"Profes., científicos e intelectuales (062)",144,42,63,33,6
"Técnicos de nivel medio y trab. asimilados (063)",25,10,2,1,12
"Jefes y empleados de oficina (064)",30,10,1,2,17
"Trab.de serv.pers.y vend.del comerc.y mcdo. (065)",293,266,22,5,
"Agricult.trabaj.calif.agrop.y pesqueros (066)",263,249,14,,
"Obreros y oper.minas,cant.,ind.manuf.y otros (067)",25,23,2,,
"Obreros construc.,conf.,papel, fab., instr. (068)",4,3,1,,
"Trabaj.no calif.serv.,peon,vend.,amb., y afines (069)",608,562,33,5,8
"Ocupación no especificada (071)",88,63,11,8,6
,,,,,
"RURAL (072)",11734,9986,1407,163,178
"Miembros p.ejec.y leg.direct., adm.pub.y emp. (073)",23,,10,2,11
"Profes., científicos e intelectuales (074)",399,195,159,35,10
"Técnicos de nivel medio y trab. asimilados (075)",78,30,11,,37
"Jefes y empleados de oficina (076)",36,3,2,3,28
"Trab.de serv.pers.y vend.del comerc.y mcdo. (077)",98,67,12,11,8
"Agricult.trabaj.calif.agrop.y pesqueros (078)",5692,5094,593,5,
"Obreros y oper.minas,cant.,ind.manuf.y otros (079)",117,69,17,14,17
"Obreros construc.,conf.,papel, fab., instr. (080)",52,28,6,5,13
"Trabaj.no calif.serv.,peon,vend.,amb., y afines (081)",5032,4380,561,59,32
"Otra (082)",22,,,,22
"Ocupación no especificada (083)",185,120,36,29,
"Hombres (084)",7122,5903,939,118,162
"Miembros p.ejec.y leg.direct., adm.pub.y emp. (085)",22,,9,2,11
"Profes., científicos e intelectuales (086)",309,140,139,25,5
"Técnicos de nivel medio y trab. asimilados (087)",64,22,9,,33
"Jefes y empleados de oficina (088)",33,2,2,1,28
"Trab.de serv.pers.y vend.del comerc.y mcdo. (089)",78,52,9,10,7
"Agricult.trabaj.calif.agrop.y pesqueros (090)",4389,3936,448,5,
"Obreros y oper.minas,cant.,ind.manuf.y otros (091)",105,57,17,14,17
"Obreros construc.,conf.,papel, fab., instr. (092)",52,28,6,5,13
"Trabaj.no calif.serv.,peon,vend.,amb., y afines (093)",1906,1579,272,28,27
"Otra (094)",21,,,,21
"Ocupación no especificada (095)",143,87,28,28,
"Mujeres (096)",4612,4083,468,45,16
"Miembros p.ejec.y leg.direct., adm.pub.y emp. (097)",1,,1,,
"Profes., científicos e intelectuales (098)",90,55,20,10,5
"Técnicos de nivel medio y trab. asimilados (099)",14,8,2,,4
"Jefes y empleados de oficina (100)",3,1,,2,
"Trab.de serv.pers.y vend.del comerc.y mcdo. (101)",20,15,3,1,1
"Agricult.trabaj.calif.agrop.y pesqueros (102)",1303,1158,145,,
"Obreros y oper.minas,cant.,ind.manuf.y otros (103)",12,12,,,
"Trabaj.no calif.serv.,peon,vend.,amb., y afines (105)",3126,2801,289,31,5
"Otra (106)",1,,,,1
"Ocupación no especificada (107)",42,33,8,1,
