"CUADRO Nº 19: POBLACIÓN ECONÓMICAMENTE ACTIVA DE 6 Y MÁS AÑOS DE EDAD, POR CATEGORÍA DE OCUPACIÓN, SEGÚN DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y RAMA DE ACTIVIDAD ECONÓMICA",,,,,,,,
,,,,,,,,
"DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y RAMA DE ACTIVIDAD ECONOMICA",TOTAL,"CATEGORIA DE OCUPACION",,,,,,DESOCUPADO
"Hoteles y restaurantes (126)",202,16,4,155,7,20,,
"Trans., almac. y comunicaciones (127)",10,9,,1,,,,
"Intermediación financiera (128)",2,2,,,,,,
"Activid.inmobil., empres. y alquileres (129)",18,14,1,3,,,,
"Admin.pub. y defensa; p. segur.soc.afil (130)",41,41,,,,,,
"Enseñanza (131)",152,139,,13,,,,
"Servicios sociales y de salud (132)",72,66,,6,,,,
"Otras activ. serv.comun.soc y personales (133)",56,23,,31,2,,,
"Hogares privados con servicio doméstico (134)",82,,,,,,82,
"Actividad economica no especificada (136)",68,13,10,37,1,7,,
"Desocupado (137)",115,,,,,,,115
,,,,,,,,
"RURAL (138)",11242,255,1476,6584,170,2221,89,447
"Agric., ganadería, caza y silvicultura (139)",9472,2,1231,5950,152,2137,,
"Pesca (140)",2,,,2,,,,
"Explotación de minas y canteras (141)",81,2,60,18,1,,,
"Industrias manufactureras (142)",94,4,23,56,2,9,,
"Construcción (144)",156,,106,41,2,7,,
"Comerc., rep. veh. autom.,motoc. efect. pers. (145)",295,24,14,240,5,12,,
"Venta, mant.y rep. veh.autom.y motoc. (146)",25,8,6,7,3,1,,
"Comercio al por mayor (147)",13,1,,11,1,,,
"Comercio al por menor (148)",257,15,8,222,1,11,,
"Hoteles y restaurantes (149)",76,13,7,51,2,3,,
"Trans., almac. y comunicaciones (150)",132,22,20,87,2,1,,
"Intermediación financiera (151)",4,3,1,,,,,
"Activid.inmobil., empres. y alquileres (152)",17,8,,9,,,,
"Admin.pub. y defensa; p. segur.soc.afil (153)",40,31,9,,,,,
"Enseñanza (154)",96,85,,11,,,,
"Servicios sociales y de salud (155)",29,28,,1,,,,
"Otras activ. serv.comun.soc y personales (156)",30,9,3,15,1,2,,
"Hogares privados con servicio doméstico (157)",89,,,,,,89,
"Actividad economica no especificada (159)",182,24,2,103,3,50,,
"Desocupado (160)",447,,,,,,,447
"Hombres (161)",9604,153,1349,6068,157,1519,12,346
"Agric., ganadería, caza y silvicultura (162)",8466,2,1118,5704,144,1498,,
"Pesca (163)",2,,,2,,,,
"Explotación de minas y canteras (164)",81,2,60,18,1,,,
"Industrias manufactureras (165)",68,3,19,40,2,4,,
"Construcción (167)",156,,106,41,2,7,,
"Comerc., rep. veh. autom.,motoc. efect. pers. (168)",153,17,14,114,4,4,,
"Venta, mant.y rep. veh.autom.y motoc. (169)",24,8,6,7,3,,,
"Comercio al por mayor (170)",6,1,,5,,,,
"Comercio al por menor (171)",123,8,8,102,1,4,,
"Hoteles y restaurantes (172)",14,3,2,8,1,,,
"Trans., almac. y comunicaciones (173)",129,19,20,87,2,1,,
"Intermediación financiera (174)",4,3,1,,,,,
"Activid.inmobil., empres. y alquileres (175)",15,6,,9,,,,
"Admin.pub. y defensa; p. segur.soc.afil (176)",27,21,6,,,,,
"Enseñanza (177)",65,60,,5,,,,
"Servicios sociales y de salud (178)",9,8,,1,,,,
"Otras activ. serv.comun.soc y personales (179)",20,5,2,11,,2,,
"Hogares privados con servicio doméstico (180)",12,,,,,,12,
"Actividad economica no especificada (182)",37,4,1,28,1,3,,
"Desocupado (183)",346,,,,,,,346
"Mujeres (184)",1638,102,127,516,13,702,77,101
"Agric., ganadería, caza y silvicultura (185)",1006,,113,246,8,639,,
"Industrias manufactureras (188)",26,1,4,16,,5,,
"Comerc., rep. veh. autom.,motoc. efect. pers. (191)",142,7,,126,1,8,,
"Venta, mant.y rep. veh.autom.y motoc. (192)",1,,,,,1,,
"Comercio al por mayor (193)",7,,,6,1,,,
"Comercio al por menor (194)",134,7,,120,,7,,
"Hoteles y restaurantes (195)",62,10,5,43,1,3,,
"Trans., almac. y comunicaciones (196)",3,3,,,,,,
"Activid.inmobil., empres. y alquileres (198)",2,2,,,,,,
"Admin.pub. y defensa; p. segur.soc.afil (199)",13,10,3,,,,,
"Enseñanza (200)",31,25,,6,,,,
"Servicios sociales y de salud (201)",20,20,,,,,,
"Otras activ. serv.comun.soc y personales (202)",10,4,1,4,1,,,
"Hogares privados con servicio doméstico (203)",77,,,,,,77,
"Actividad economica no especificada (205)",145,20,1,75,2,47,,
"Desocupado (206)",101,,,,,,,101
