"CUADRO Nº 13: POBLACIÓN OCUPADA DE 6 Y MÁS AÑOS DE EDAD, POR NIVEL EDUCATIVO ALCANZADO, SEGÚN DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y OCUPACIÓN PRINCIPAL",,,,,,,,,
,,,,,,,,,
"DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y OCUPACION PRINCIPAL",TOTAL,"NIVEL EDUCATIVO ALCANZADO",,,,,,,
"Profes., científicos e intelectuales (038)",1203,,,,14,54,348,95,692
"Técnicos de nivel medio ytrab.asimilados (039)",493,2,,15,94,78,184,37,83
"Jefes y empleados de oficina (040)",291,,,5,60,28,83,25,90
"Trab.de serv.pers.y vend.del comerc y mcdo. (041)",1842,118,,614,800,94,123,50,43
"Agricult.trabaj. calif.agrop. y pesquros (042)",739,59,1,354,257,22,26,10,10
"Obreros y oper.minas, cant., ind.manuf.y otros (043)",1196,29,1,174,552,102,196,52,90
"Obreros. construc., conf., papel, fab., instr (044)",1249,14,,252,741,86,89,38,29
"Trabaj.no calif.serv. peon, vend., amb.,y afines (045)",2236,134,2,793,1017,108,106,34,42
"Otra (046)",50,,,,10,18,7,10,5
"Ocupación no especificada (047)",172,8,,41,88,9,14,5,7
"Hombres (048)",5914,70,1,1084,2532,430,793,268,736
"Miembros p.ejec. y leg.direct., adm.pub.y emp (049)",17,,,1,2,1,3,,10
"Profes., científicos e intelectuales (050)",713,,,,7,26,180,66,434
"Técnicos de nivel medio ytrab.asimilados (051)",333,,,5,62,62,118,30,56
"Jefes y empleados de oficina (052)",181,,,1,49,21,39,16,55
"Trab.de serv.pers.y vend.del comerc y mcdo. (053)",548,9,,124,278,31,63,25,18
"Agricult.trabaj. calif.agrop. y pesquros (054)",487,20,,208,200,17,25,8,9
"Obreros y oper.minas, cant., ind.manuf.y otros (055)",1053,10,,123,506,93,186,49,86
"Obreros. construc., conf., papel, fab., instr (056)",1209,10,,240,725,83,87,38,26
"Trabaj.no calif.serv. peon, vend., amb.,y afines (057)",1216,20,1,358,630,73,78,24,32
"Otra (058)",49,,,,10,17,7,10,5
"Ocupación no especificada (059)",108,1,,24,63,6,7,2,5
"Mujeres (060)",3577,294,3,1166,1104,170,386,88,366
"Miembros p.ejec. y leg.direct., adm.pub.y emp (061)",3,,,1,1,,,,1
"Profes., científicos e intelectuales (062)",490,,,,7,28,168,29,258
"Técnicos de nivel medio ytrab.asimilados (063)",160,2,,10,32,16,66,7,27
"Jefes y empleados de oficina (064)",110,,,4,11,7,44,9,35
"Trab.de serv.pers.y vend.del comerc y mcdo. (065)",1294,109,,490,522,63,60,25,25
"Agricult.trabaj. calif.agrop. y pesquros (066)",252,39,1,146,57,5,1,2,1
"Obreros y oper.minas, cant., ind.manuf.y otros (067)",143,19,1,51,46,9,10,3,4
"Obreros. construc., conf., papel, fab., instr (068)",40,4,,12,16,3,2,,3
"Trabaj.no calif.serv. peon, vend., amb.,y afines (069)",1020,114,1,435,387,35,28,10,10
"Otra (070)",1,,,,,1,,,
"Ocupación no especificada (071)",64,7,,17,25,3,7,3,2
,,,,,,,,,
"RURAL (072)",13373,2237,20,7194,3377,187,213,57,88
"Miembros p.ejec. y leg.direct., adm.pub.y emp (073)",11,,,2,5,,1,2,1
"Profes., científicos e intelectuales (074)",127,,,,17,21,46,7,36
"Técnicos de nivel medio ytrab.asimilados (075)",68,1,,3,10,14,28,2,10
"Jefes y empleados de oficina (076)",60,,,1,31,9,10,5,4
"Trab.de serv.pers.y vend.del comerc y mcdo. (077)",217,13,,87,103,5,4,1,4
"Agricult.trabaj. calif.agrop. y pesquros (078)",6236,1144,5,3675,1296,48,46,11,11
"Obreros y oper.minas, cant., ind.manuf.y otros (079)",452,46,,203,164,8,22,4,5
"Obreros. construc., conf., papel, fab., instr (080)",562,12,1,198,299,24,19,3,6
"Trabaj.no calif.serv. peon, vend., amb.,y afines (081)",5491,988,14,2960,1409,56,35,22,7
"Otra (082)",4,,,,3,,,,1
"Ocupación no especificada (083)",145,33,,65,40,2,2,,3
"Hombres (084)",7512,568,5,3948,2543,153,170,52,73
"Miembros p.ejec. y leg.direct., adm.pub.y emp (085)",10,,,1,5,,1,2,1
"Profes., científicos e intelectuales (086)",86,,,,6,16,29,7,28
"Técnicos de nivel medio ytrab.asimilados (087)",62,1,,3,9,14,23,2,10
"Jefes y empleados de oficina (088)",53,,,1,30,8,6,4,4
"Trab.de serv.pers.y vend.del comerc y mcdo. (089)",100,1,,39,51,4,2,1,2
"Agricult.trabaj. calif.agrop. y pesquros (090)",4098,410,,2555,1036,36,43,10,8
"Obreros y oper.minas, cant., ind.manuf.y otros (091)",353,21,,138,155,8,22,4,5
"Obreros. construc., conf., papel, fab., instr (092)",540,9,1,191,287,24,19,3,6
"Trabaj.no calif.serv. peon, vend., amb.,y afines (093)",2144,122,4,994,935,41,23,19,6
"Otra (094)",4,,,,3,,,,1
"Ocupación no especificada (095)",62,4,,26,26,2,2,,2
"Mujeres (096)",5861,1669,15,3246,834,34,43,5,15
"Miembros p.ejec. y leg.direct., adm.pub.y emp (097)",1,,,1,,,,,
"Profes., científicos e intelectuales (098)",41,,,,11,5,17,,8
"Técnicos de nivel medio ytrab.asimilados (099)",6,,,,1,,5,,
"Jefes y empleados de oficina (100)",7,,,,1,1,4,1,
"Trab.de serv.pers.y vend.del comerc y mcdo. (101)",117,12,,48,52,1,2,,2
"Agricult.trabaj. calif.agrop. y pesquros (102)",2138,734,5,1120,260,12,3,1,3
"Obreros y oper.minas, cant., ind.manuf.y otros (103)",99,25,,65,9,,,,
"Obreros. construc., conf., papel, fab., instr (104)",22,3,,7,12,,,,
"Trabaj.no calif.serv. peon, vend., amb.,y afines (105)",3347,866,10,1966,474,15,12,3,1
"Ocupación no especificada (107)",83,29,,39,14,,,,1
