"CUADRO Nº 32: POBLACIÓN OCUPADA DE 14 Y MÁS AÑOS DE EDAD, POR OCUPACIÓN PRINCIPAL, SEGÚN DEPARTAMENTO, PROVINCIA Y DISTRITO, ÁREA URBANA Y RURAL, SEXO Y RAMA DE ACTIVIDAD ECONÓMICA",,,,,,,,,,,,
,,,,,,,,,,,,
"DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y RAMA DE ACTIVIDAD ECONOMICA",TOTAL,"OCUPACION PRINCIPAL",,,,,,,,,,
,,"MIEMBROS PODER EJEC. Y LEGIS., DIRECT. ADM., PUB.Y EMP.","PROFES., CIENTÍFI-COS E INTELEC-TUALES","TÉCNICOS DE NIVEL MEDIO Y TRABAJ. ASIMIL","JEFES Y EMPLEA-DOS DE OFICINA","TRAB. DE. SERV. PERS. Y VEND. DEL COMERCIO Y MCDO.","AGRICULT. TRABAJ. CALIFICA-DO., AGROP. Y PESQUE-ROS.","OBREROS Y OPER. MINAS, CANTERAS, IND. MANUF. Y OTROS","OBR. CONST. CONF. PAPEL Y CARTÓN, FAB. INSTR. MUSI-CALES. Y AFINES","TRABAJ. NO CALIF. SERV. PEON, VEND. AMBU-LANTE Y AFINES",OTRA,"OCUPA-CIÓN NO ESPECI-FICADA"
"Comerc., rep. veh. autom.,motoc. efect. pers. (095)",2823,,17,56,5,1747,,323,35,640,,
"Venta, mant.y rep. veh.autom.y motoc. (096)",318,,3,3,,49,,234,20,9,,
"Comercio al por mayor (097)",140,,,10,1,113,,,4,12,,
"Comercio al por menor (098)",2365,,14,43,4,1585,,89,11,619,,
"Hoteles y restaurantes (099)",160,,2,7,1,77,,,2,71,,
"Trans., almac. y comunicaciones (100)",2092,,3,11,31,1,,7,1800,239,,
"Intermediación financiera (101)",29,,1,4,22,,,,1,1,,
"Activid.inmobil., empres. y alquileres (102)",443,,49,94,51,115,,9,20,105,,
"Admin.pub. y defensa; p. segur.soc.afil (103)",564,26,27,63,168,26,,10,45,116,83,
"Enseñanza (104)",594,16,555,4,11,,,,,8,,
"Servicios sociales y de salud (105)",182,,49,77,19,5,,5,9,18,,
"Otras activ. serv.comun.soc y personales (106)",436,1,32,93,19,34,,2,6,249,,
"Hogares privados con servicio doméstico (107)",24,,,1,,,,,,23,,
"Actividad economica no especificada (109)",543,,1,12,8,,,,,,,522
"Mujeres (110)",8059,14,1116,327,459,2564,194,411,82,2253,10,629
"Agric., ganadería, caza y silvicultura (111)",796,,4,4,1,,193,,1,593,,
"Pesca (112)",5,,,,1,,1,,,3,,
"Explotación de minas y canteras (113)",1,,,1,,,,,,,,
"Industrias manufactureras (114)",480,,4,9,2,8,,403,48,6,,
"Suministro de electricidad, gas y agua (115)",10,,,,9,,,,,1,,
"Construcción (116)",23,,,1,2,,,,10,10,,
"Comerc., rep. veh. autom.,motoc. efect. pers. (117)",2442,,7,47,15,1970,,4,,399,,
"Venta, mant.y rep. veh.autom.y motoc. (118)",23,,,1,4,16,,2,,,,
"Comercio al por mayor (119)",99,,2,8,5,84,,,,,,
"Comercio al por menor (120)",2320,,5,38,6,1870,,2,,399,,
"Hoteles y restaurantes (121)",929,,2,18,2,537,,1,,369,,
"Trans., almac. y comunicaciones (122)",63,,,7,12,2,,,17,25,,
"Intermediación financiera (123)",19,,,4,15,,,,,,,
"Activid.inmobil., empres. y alquileres (124)",182,,24,43,85,2,,1,3,24,,
"Admin.pub. y defensa; p. segur.soc.afil (125)",294,8,22,38,177,,,1,3,35,10,
"Enseñanza (126)",1003,6,968,7,16,,,,,6,,
"Servicios sociales y de salud (127)",235,,72,123,21,8,,,,11,,
"Otras activ. serv.comun.soc y personales (128)",241,,11,15,20,36,,1,,158,,
"Hogares privados con servicio doméstico (129)",617,,,4,,1,,,,612,,
"Organiz. y organos extraterritoriales (130)",1,,,,1,,,,,,,
"Actividad economica no especificada (131)",718,,2,6,80,,,,,1,,629
,,,,,,,,,,,,
"RURAL (132)",17957,6,337,85,49,685,7741,497,611,7474,6,466
"Agric., ganadería, caza y silvicultura (133)",14220,,2,6,1,,7736,1,11,6463,,
"Pesca (134)",34,,,,,,5,,,29,,
"Explotación de minas y canteras (135)",7,,1,,,,,1,,5,,
"Industrias manufactureras (136)",473,,1,1,1,,,436,23,11,,
"Suministro de electricidad, gas y agua (137)",16,,,,,,,,1,15,,
"Construcción (138)",395,,,1,,,,19,175,200,,
"Comerc., rep. veh. autom.,motoc. efect. pers. (139)",940,,,13,1,565,,34,7,320,,
"Venta, mant.y rep. veh.autom.y motoc. (140)",31,,,,,1,,23,6,1,,
"Comercio al por mayor (141)",35,,,3,,31,,,,1,,
"Comercio al por menor (142)",874,,,10,1,533,,11,1,318,,
"Hoteles y restaurantes (143)",162,,,2,,91,,,,69,,
"Trans., almac. y comunicaciones (144)",478,,,1,6,,,1,390,80,,
"Intermediación financiera (145)",3,,,,1,,,,2,,,
"Activid.inmobil., empres. y alquileres (146)",71,,1,8,11,23,,1,1,26,,
"Admin.pub. y defensa; p. segur.soc.afil (147)",56,5,3,4,17,,,1,1,19,6,
"Enseñanza (148)",324,1,318,,2,,,,,3,,
"Servicios sociales y de salud (149)",56,,6,40,5,3,,2,,,,
"Otras activ. serv.comun.soc y personales (150)",82,,4,9,,3,,1,,65,,
"Hogares privados con servicio doméstico (151)",169,,,,,,,,,169,,
"Actividad economica no especificada (153)",471,,1,,4,,,,,,,466
"Hombres (154)",15587,5,139,52,29,357,7452,369,588,6428,6,162
"Agric., ganadería, caza y silvicultura (155)",13202,,2,6,1,,7447,1,11,5734,,
"Pesca (156)",33,,,,,,5,,,28,,
"Explotación de minas y canteras (157)",7,,1,,,,,1,,5,,
"Industrias manufactureras (158)",339,,1,1,1,,,309,17,10,,
"Suministro de electricidad, gas y agua (159)",15,,,,,,,,1,14,,
"Construcción (160)",375,,,1,,,,19,162,193,,
"Comerc., rep. veh. autom.,motoc. efect. pers. (161)",634,,,10,,322,,33,7,262,,
"Venta, mant.y rep. veh.autom.y motoc. (162)",29,,,,,,,22,6,1,,
"Comercio al por mayor (163)",29,,,2,,26,,,,1,,
"Comercio al por menor (164)",576,,,8,,296,,11,1,260,,
"Hoteles y restaurantes (165)",21,,,1,,9,,,,11,,
"Trans., almac. y comunicaciones (166)",469,,,1,5,,,1,386,76,,
"Intermediación financiera (167)",3,,,,1,,,,2,,,
"Activid.inmobil., empres. y alquileres (168)",59,,1,3,5,23,,1,1,25,,
"Admin.pub. y defensa; p. segur.soc.afil (169)",45,5,2,3,10,,,1,1,17,6,
"Enseñanza (170)",132,,128,,1,,,,,3,,
"Servicios sociales y de salud (171)",26,,1,17,4,2,,2,,,,
"Otras activ. serv.comun.soc y personales (172)",57,,3,9,,1,,1,,43,,
"Hogares privados con servicio doméstico (173)",7,,,,,,,,,7,,
"Actividad economica no especificada (175)",163,,,,1,,,,,,,162
"Mujeres (176)",2370,1,198,33,20,328,289,128,23,1046,,304
"Agric., ganadería, caza y silvicultura (177)",1018,,,,,,289,,,729,,
"Pesca (178)",1,,,,,,,,,1,,
"Industrias manufactureras (180)",134,,,,,,,127,6,1,,
"Suministro de electricidad, gas y agua (181)",1,,,,,,,,,1,,
"Construcción (182)",20,,,,,,,,13,7,,
"Comerc., rep. veh. autom.,motoc. efect. pers. (183)",306,,,3,1,243,,1,,58,,
"Venta, mant.y rep. veh.autom.y motoc. (184)",2,,,,,1,,1,,,,
"Comercio al por mayor (185)",6,,,1,,5,,,,,,
"Comercio al por menor (186)",298,,,2,1,237,,,,58,,
"Hoteles y restaurantes (187)",141,,,1,,82,,,,58,,
"Trans., almac. y comunicaciones (188)",9,,,,1,,,,4,4,,
"Activid.inmobil., empres. y alquileres (190)",12,,,5,6,,,,,1,,
"Admin.pub. y defensa; p. segur.soc.afil (191)",11,,1,1,7,,,,,2,,
"Enseñanza (192)",192,1,190,,1,,,,,,,
"Servicios sociales y de salud (193)",30,,5,23,1,1,,,,,,
"Otras activ. serv.comun.soc y personales (194)",25,,1,,,2,,,,22,,
"Hogares privados con servicio doméstico (195)",162,,,,,,,,,162,,
"Actividad economica no especificada (197)",308,,1,,3,,,,,,,304
