"CUADRO Nº 11: POBLACIÓN FEMENINA DE 12 Y MÁS AÑOS DE EDAD, POR AÑO EN QUE NACIÓ SU ÚLTIMO HIJO NACIDO VIVO, SEGÚN DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, ESTADO CIVIL Y GRUPOS QUINQUENALES DE EDAD",,,,,,,,
,,,,,,,,
"DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, ESTADO CIVIL Y GRUPOS QUINQUENALES DE EDAD",TOTAL,"GRUPO DE AÑOS EN QUE NACIÓ SU ÚLTIMO HIJO NACIDO VIVO",,,,,,"NO ESPECIFICADO"
"De 45 a 49 años (048)",179,,,,51,85,8,35
"De 50 y más años (049)",3819,479,818,897,603,139,2,881
"Divorciado(a) (050)",419,3,31,60,100,96,34,95
"De 15 a 19 años (052)",2,,,,,,,2
"De 20 a 24 años (053)",3,,,,,,1,2
"De 25 a 29 años (054)",9,,,,,2,4,3
"De 30 a 34 años (055)",30,,,,,9,9,12
"De 35 a 39 años (056)",34,,,,,18,8,8
"De 40 a 44 años (057)",54,,,,9,29,8,8
"De 45 a 49 años (058)",55,,,2,17,25,2,9
"De 50 y más años (059)",232,3,31,58,74,13,2,51
"Soltero(a) (060)",7336,59,88,155,328,874,1483,4349
"De 12 a 14 años (061)",9,,,,,,2,7
"De 15 a 19 años (062)",220,,,,,,146,74
"De 20 a 24 años (063)",1675,,,,,6,420,1249
"De 25 a 29 años (064)",1555,,,,,89,391,1075
"De 30 a 34 años (065)",1046,,,,1,192,260,593
"De 35 a 39 años (066)",797,,,,13,237,163,384
"De 40 a 44 años (067)",554,,,,58,182,77,237
"De 45 a 49 años (068)",418,,,10,82,104,23,199
"De 50 y más años (069)",1062,59,88,145,174,64,1,531
,,,,,,,,
"URBANA (080)",48596,735,1888,3678,6002,9845,13663,12785
"De 12 a 14 años (081)",50,,,,,,3,47
"De 15 a 19 años (082)",992,,,,,,543,449
"De 20 a 24 años (083)",4616,,,,,20,2407,2189
"De 25 a 29 años (084)",5875,,,,,354,3371,2150
"De 30 a 34 años (085)",6018,,,,1,1143,3234,1640
"De 35 a 39 años (086)",5724,,,,75,2079,2333,1237
"De 40 a 44 años (087)",5222,,,1,470,2460,1327,964
"De 45 a 49 años (088)",4258,,,50,1010,2016,391,791
"De 50 y más años (089)",15841,735,1888,3627,4446,1773,54,3318
"Conviviente (090)",15285,29,91,289,893,2989,7317,3677
"De 12 a 14 años (091)",33,,,,,,1,32
"De 15 a 19 años (092)",692,,,,,,366,326
"De 20 a 24 años (093)",2363,,,,,13,1574,776
"De 25 a 29 años (094)",2964,,,,,177,2036,751
"De 30 a 34 años (095)",2755,,,,,477,1686,592
"De 35 a 39 años (096)",2175,,,,23,750,1024,378
"De 40 a 44 años (097)",1548,,,,99,716,486,247
"De 45 a 49 años (098)",968,,,7,172,492,127,170
"De 50 y más años (099)",1787,29,91,282,599,364,17,405
"Separado(a) (100)",3435,26,90,261,522,930,823,783
"De 12 a 14 años (101)",4,,,,,,,4
"De 15 a 19 años (102)",60,,,,,,40,20
"De 20 a 24 años (103)",261,,,,,1,170,90
"De 25 a 29 años (104)",359,,,,,39,220,100
"De 30 a 34 años (105)",408,,,,,122,174,112
"De 35 a 39 años (106)",457,,,,10,219,126,102
"De 40 a 44 años (107)",442,,,,51,230,74,87
"De 45 a 49 años (108)",379,,,8,108,183,17,63
"De 50 y más años (109)",1065,26,90,253,353,136,2,205
"Casado(a) (110)",18863,183,849,2123,3605,4726,4091,3286
"De 12 a 14 años (111)",4,,,,,,,4
"De 15 a 19 años (112)",58,,,,,,21,37
"De 20 a 24 años (113)",462,,,,,,294,168
"De 25 a 29 años (114)",1084,,,,,50,748,286
"De 30 a 34 años (115)",1833,,,,,353,1123,357
"De 35 a 39 años (116)",2241,,,,29,842,996,374
"De 40 a 44 años (117)",2526,,,1,243,1246,664,372
"De 45 a 49 años (118)",2300,,,24,587,1147,215,327
"De 50 y más años (119)",8355,183,849,2098,2746,1088,30,1361
"Viudo(a) (120)",3836,438,743,805,571,289,88,902
"De 15 a 19 años (122)",5,,,,,,,5
"De 20 a 24 años (123)",13,,,,,,5,8
"De 25 a 29 años (124)",24,,,,,2,15,7
"De 30 a 34 años (125)",38,,,,,9,12,17
"De 35 a 39 años (126)",76,,,,1,31,24,20
"De 40 a 44 años (127)",115,,,,10,60,23,22
"De 45 a 49 años (128)",162,,,,49,73,7,33
"De 50 y más años (129)",3403,438,743,805,511,114,2,790
"Divorciado(a) (130)",401,3,28,57,95,92,33,93
"De 15 a 19 años (132)",2,,,,,,,2
"De 20 a 24 años (133)",3,,,,,,1,2
"De 25 a 29 años (134)",8,,,,,2,3,3
"De 30 a 34 años (135)",30,,,,,9,9,12
"De 35 a 39 años (136)",34,,,,,18,8,8
"De 40 a 44 años (137)",53,,,,9,28,8,8
"De 45 a 49 años (138)",52,,,2,16,23,2,9
"De 50 y más años (139)",219,3,28,55,70,12,2,49
"Soltero(a) (140)",6776,56,87,143,316,819,1311,4044
"De 12 a 14 años (141)",9,,,,,,2,7
"De 15 a 19 años (142)",175,,,,,,116,59
"De 20 a 24 años (143)",1514,,,,,6,363,1145
"De 25 a 29 años (144)",1436,,,,,84,349,1003
"De 30 a 34 años (145)",954,,,,1,173,230,550
"De 35 a 39 años (146)",741,,,,12,219,155,355
"De 40 a 44 años (147)",538,,,,58,180,72,228
"De 45 a 49 años (148)",397,,,9,78,98,23,189
"De 50 y más años (149)",1012,56,87,134,167,59,1,508
,,,,,,,,
"RURAL (160)",6801,61,174,458,816,1457,2346,1489
"De 12 a 14 años (161)",7,,,,,,,7
"De 15 a 19 años (162)",215,,,,,,146,69
"De 20 a 24 años (163)",796,,,,,2,495,299
"De 25 a 29 años (164)",856,,,,,48,562,246
"De 30 a 34 años (165)",818,,,,,178,486,154
"De 35 a 39 años (166)",781,,,,9,292,356,124
"De 40 a 44 años (167)",616,,,1,32,303,185,95
"De 45 a 49 años (168)",604,,,1,117,302,103,81
"De 50 y más años (169)",2108,61,174,456,658,332,13,414
"Conviviente (170)",2996,5,18,52,166,614,1513,628
"De 12 a 14 años (171)",7,,,,,,,7
"De 15 a 19 años (172)",146,,,,,,99,47
"De 20 a 24 años (173)",529,,,,,2,367,160
"De 25 a 29 años (174)",548,,,,,31,389,128
"De 30 a 34 años (175)",491,,,,,105,313,73
"De 35 a 39 años (176)",421,,,,2,151,214,54
"De 40 a 44 años (177)",266,,,1,14,125,85,41
"De 45 a 49 años (178)",205,,,,33,106,40,26
"De 50 y más años (179)",383,5,18,51,117,94,6,92
"Separado(a) (180)",334,1,7,25,51,79,100,71
"De 15 a 19 años (182)",13,,,,,,9,4
"De 20 a 24 años (183)",33,,,,,,24,9
"De 25 a 29 años (184)",43,,,,,2,28,13
"De 30 a 34 años (185)",30,,,,,7,17,6
"De 35 a 39 años (186)",32,,,,2,15,7,8
"De 40 a 44 años (187)",37,,,,2,19,8,8
"De 45 a 49 años (188)",40,,,,10,18,6,6
"De 50 y más años (189)",106,1,7,25,37,18,1,17
"Casado(a) (190)",2421,11,70,274,488,654,542,382
"De 15 a 19 años (192)",11,,,,,,8,3
"De 20 a 24 años (193)",73,,,,,,47,26
"De 25 a 29 años (194)",142,,,,,8,101,33
"De 30 a 34 años (195)",196,,,,,46,121,29
"De 35 a 39 años (196)",259,,,,4,104,121,30
"De 40 a 44 años (197)",282,,,,16,149,82,35
"De 45 a 49 años (198)",318,,,,67,158,56,37
"De 50 y más años (199)",1140,11,70,274,401,189,6,189
"Viudo(a) (200)",472,41,75,92,94,51,18,101
"De 25 a 29 años (204)",3,,,,,2,1,
"De 30 a 34 años (205)",9,,,,,1,5,3
"De 35 a 39 años (206)",13,,,,,4,6,3
"De 40 a 44 años (207)",14,,,,,7,5,2
"De 45 a 49 años (208)",17,,,,2,12,1,2
"De 50 y más años (209)",416,41,75,92,92,25,,91
"Divorciado(a) (210)",18,,3,3,5,4,1,2
"De 25 a 29 años (214)",1,,,,,,1,
"De 40 a 44 años (217)",1,,,,,1,,
"De 45 a 49 años (218)",3,,,,1,2,,
"De 50 y más años (219)",13,,3,3,4,1,,2
"Soltero(a) (220)",560,3,1,12,12,55,172,305
"De 15 a 19 años (222)",45,,,,,,30,15
"De 20 a 24 años (223)",161,,,,,,57,104
"De 25 a 29 años (224)",119,,,,,5,42,72
"De 30 a 34 años (225)",92,,,,,19,30,43
"De 35 a 39 años (226)",56,,,,1,18,8,29
"De 40 a 44 años (227)",16,,,,,2,5,9
"De 45 a 49 años (228)",21,,,1,4,6,,10
"De 50 y más años (229)",50,3,1,11,7,5,,23
