"CUADRO Nº 6: POBLACIÓN OCUPADA DE 6 Y MÁS AÑOS DE EDAD, POR GRANDES GRUPOS DE EDAD, SEGÚN DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y OCUPACIÓN PRINCIPAL",,,,,,
,,,,,,
"DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y OCUPACION PRINCIPAL",TOTAL,"GRANDES GRUPOS DE EDAD",,,,
"Ocupación no especificada (035)",44,,12,17,9,6
,,,,,,
"URBANA (036)",2630,44,778,1005,648,155
"Miembros p.ejec.y leg. direct., adm. pub.y emp. (037)",25,,6,9,9,1
"Profes., científicos e intelectuales (038)",411,,76,239,94,2
"Técnicos de nivel medio y trab. asimilados (039)",106,,25,52,28,1
"Jefes y empleados de oficina (040)",154,,53,64,35,2
"Trab.de serv.pers.y vend.del comerc.y mcdo. (041)",248,3,77,83,68,17
"Agricult. trabaj. calif.agrop. y pesqueros (042)",385,3,56,104,134,88
"Obreros y oper.minas, cant.,ind.manuf. y otros (043)",426,1,143,173,103,6
"Obreros construc., conf., papel, fab., instr. (044)",142,,46,64,30,2
"Trabaj.no calif. serv., peon, vend.,amb.,y afines (045)",651,36,270,183,133,29
"Otra (046)",39,,13,21,5,
"Ocupación no especificada (047)",43,1,13,13,9,7
"Hombres (048)",1854,26,576,679,467,106
"Miembros p.ejec.y leg. direct., adm. pub.y emp. (049)",19,,5,6,7,1
"Profes., científicos e intelectuales (050)",197,,29,103,63,2
"Técnicos de nivel medio y trab. asimilados (051)",90,,20,44,25,1
"Jefes y empleados de oficina (052)",95,,25,38,30,2
"Trab.de serv.pers.y vend.del comerc.y mcdo. (053)",84,,31,20,26,7
"Agricult. trabaj. calif.agrop. y pesqueros (054)",292,3,47,77,102,63
"Obreros y oper.minas, cant.,ind.manuf. y otros (055)",417,,140,170,101,6
"Obreros construc., conf., papel, fab., instr. (056)",140,,44,64,30,2
"Trabaj.no calif. serv., peon, vend.,amb.,y afines (057)",456,22,214,132,71,17
"Otra (058)",39,,13,21,5,
"Ocupación no especificada (059)",25,1,8,4,7,5
"Mujeres (060)",776,18,202,326,181,49
"Miembros p.ejec.y leg. direct., adm. pub.y emp. (061)",6,,1,3,2,
"Profes., científicos e intelectuales (062)",214,,47,136,31,
"Técnicos de nivel medio y trab. asimilados (063)",16,,5,8,3,
"Jefes y empleados de oficina (064)",59,,28,26,5,
"Trab.de serv.pers.y vend.del comerc.y mcdo. (065)",164,3,46,63,42,10
"Agricult. trabaj. calif.agrop. y pesqueros (066)",93,,9,27,32,25
"Obreros y oper.minas, cant.,ind.manuf. y otros (067)",9,1,3,3,2,
"Obreros construc., conf., papel, fab., instr. (068)",2,,2,,,
"Trabaj.no calif. serv., peon, vend.,amb.,y afines (069)",195,14,56,51,62,12
"Ocupación no especificada (071)",18,,5,9,2,2
,,,,,,
"RURAL (072)",3862,57,978,1211,1090,526
"Miembros p.ejec.y leg. direct., adm. pub.y emp. (073)",7,,2,2,3,
"Profes., científicos e intelectuales (074)",191,,41,96,53,1
"Técnicos de nivel medio y trab. asimilados (075)",57,,21,32,4,
"Jefes y empleados de oficina (076)",38,,15,15,8,
"Trab.de serv.pers.y vend.del comerc.y mcdo. (077)",116,,40,42,26,8
"Agricult. trabaj. calif.agrop. y pesqueros (078)",1850,7,273,537,636,397
"Obreros y oper.minas, cant.,ind.manuf. y otros (079)",228,,110,92,26,
"Obreros construc., conf., papel, fab., instr. (080)",132,,46,50,34,2
"Trabaj.no calif. serv., peon, vend.,amb.,y afines (081)",1176,50,409,323,285,109
"Otra (082)",4,,2,2,,
"Ocupación no especificada (083)",63,,19,20,15,9
"Hombres (084)",2677,29,702,880,721,345
"Miembros p.ejec.y leg. direct., adm. pub.y emp. (085)",4,,1,1,2,
"Profes., científicos e intelectuales (086)",121,,22,59,39,1
"Técnicos de nivel medio y trab. asimilados (087)",48,,16,28,4,
"Jefes y empleados de oficina (088)",30,,10,12,8,
"Trab.de serv.pers.y vend.del comerc.y mcdo. (089)",53,,12,23,12,6
"Agricult. trabaj. calif.agrop. y pesqueros (090)",1370,4,193,419,466,288
"Obreros y oper.minas, cant.,ind.manuf. y otros (091)",223,,106,91,26,
"Obreros construc., conf., papel, fab., instr. (092)",130,,46,49,33,2
"Trabaj.no calif. serv., peon, vend.,amb.,y afines (093)",658,25,283,184,123,43
"Otra (094)",3,,1,2,,
"Ocupación no especificada (095)",37,,12,12,8,5
"Mujeres (096)",1185,28,276,331,369,181
"Miembros p.ejec.y leg. direct., adm. pub.y emp. (097)",3,,1,1,1,
"Profes., científicos e intelectuales (098)",70,,19,37,14,
"Técnicos de nivel medio y trab. asimilados (099)",9,,5,4,,
"Jefes y empleados de oficina (100)",8,,5,3,,
"Trab.de serv.pers.y vend.del comerc.y mcdo. (101)",63,,28,19,14,2
"Agricult. trabaj. calif.agrop. y pesqueros (102)",480,3,80,118,170,109
"Obreros y oper.minas, cant.,ind.manuf. y otros (103)",5,,4,1,,
"Obreros construc., conf., papel, fab., instr. (104)",2,,,1,1,
"Trabaj.no calif. serv., peon, vend.,amb.,y afines (105)",518,25,126,139,162,66
"Otra (106)",1,,1,,,
"Ocupación no especificada (107)",26,,7,8,7,4
