"CUADRO Nº 25: POBLACIÓN OCUPADA DE 14 Y MÁS AÑOS DE EDAD, POR CATEGORÍA DE OCUPACIÓN, SEGÚN DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y RAMA DE ACTIVIDAD ECONÓMICA",,,,,,,
,,,,,,,
"DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y RAMA DE ACTIVIDAD ECONOMICA",TOTAL,"CATEGORIA DE OCUPACION",,,,,
"Intermediación financiera (123)",11,11,,,,,
"Activid.inmobil., empres. y alquileres (124)",35,28,1,5,,1,
"Admin.pub. y defensa; p. segur soc.afil (125)",56,43,13,,,,
"Enseñanza (126)",522,471,,50,,1,
"Servicios sociales y de salud (127)",90,79,,10,1,,
"Otras activ. serv.comun.soc y personales (128)",94,49,6,36,1,2,
"Hogares privados con servicio doméstico (129)",252,,,,,,252
"Actividad economica no especificada (131)",113,33,9,50,1,20,
,,,,,,,
"RURAL (132)",14947,327,2353,9027,79,2903,258
"Agric., ganadería, caza y silvicultura (133)",12352,2,1586,8102,64,2598,
"Explotación de minas y canteras (135)",208,,181,20,3,4,
"Industrias manufactureras (136)",386,2,140,221,4,19,
"Suministro de electricidad, gas y agua (137)",13,3,5,5,,,
"Construcción (138)",422,1,316,46,4,55,
"Comerc., rep. veh. autom.,motoc. efect. pers. (139)",314,19,4,260,,31,
"Venta, mant.y rep. veh.autom y motoc. (140)",16,2,4,9,,1,
"Comercio al por mayor (141)",10,,,10,,,
"Comercio al por menor (142)",288,17,,241,,30,
"Hoteles y restaurantes (143)",115,32,14,53,3,13,
"Trans., almac. y comunicaciones (144)",95,19,34,39,,3,
"Intermediación financiera (145)",2,2,,,,,
"Activid.inmobil., empres. y alquileres (146)",22,12,6,4,,,
"Admin.pub. y defensa; p. segur soc.afil (147)",61,18,43,,,,
"Enseñanza (148)",213,168,,45,,,
"Servicios sociales y de salud (149)",29,19,2,8,,,
"Otras activ. serv.comun.soc y personales (150)",51,21,5,23,,2,
"Hogares privados con servicio doméstico (151)",258,,,,,,258
"Actividad economica no especificada (153)",406,9,17,201,1,178,
"Hombres (154)",13077,174,2138,8304,73,2372,16
"Agric., ganadería, caza y silvicultura (155)",11613,2,1457,7811,63,2280,
"Explotación de minas y canteras (157)",188,,161,20,3,4,
"Industrias manufactureras (158)",271,1,112,149,2,7,
"Suministro de electricidad, gas y agua (159)",13,3,5,5,,,
"Construcción (160)",411,1,306,46,4,54,
"Comerc., rep. veh. autom.,motoc. efect. pers. (161)",174,10,4,148,,12,
"Venta, mant.y rep. veh.autom y motoc. (162)",15,2,4,8,,1,
"Comercio al por mayor (163)",8,,,8,,,
"Comercio al por menor (164)",151,8,,132,,11,
"Hoteles y restaurantes (165)",24,5,8,8,,3,
"Trans., almac. y comunicaciones (166)",89,16,32,38,,3,
"Intermediación financiera (167)",1,1,,,,,
"Activid.inmobil., empres. y alquileres (168)",20,10,6,4,,,
"Admin.pub. y defensa; p. segur soc.afil (169)",52,15,37,,,,
"Enseñanza (170)",105,87,,18,,,
"Servicios sociales y de salud (171)",19,10,2,7,,,
"Otras activ. serv.comun.soc y personales (172)",16,11,2,3,,,
"Hogares privados con servicio doméstico (173)",16,,,,,,16
"Actividad economica no especificada (175)",65,2,6,47,1,9,
"Mujeres (176)",1870,153,215,723,6,531,242
"Agric., ganadería, caza y silvicultura (177)",739,,129,291,1,318,
"Explotación de minas y canteras (179)",20,,20,,,,
"Industrias manufactureras (180)",115,1,28,72,2,12,
"Construcción (182)",11,,10,,,1,
"Comerc., rep. veh. autom.,motoc. efect. pers. (183)",140,9,,112,,19,
"Venta, mant.y rep. veh.autom y motoc. (184)",1,,,1,,,
"Comercio al por mayor (185)",2,,,2,,,
"Comercio al por menor (186)",137,9,,109,,19,
"Hoteles y restaurantes (187)",91,27,6,45,3,10,
"Trans., almac. y comunicaciones (188)",6,3,2,1,,,
"Intermediación financiera (189)",1,1,,,,,
"Activid.inmobil., empres. y alquileres (190)",2,2,,,,,
"Admin.pub. y defensa; p. segur soc.afil (191)",9,3,6,,,,
"Enseñanza (192)",108,81,,27,,,
"Servicios sociales y de salud (193)",10,9,,1,,,
"Otras activ. serv.comun.soc y personales (194)",35,10,3,20,,2,
"Hogares privados con servicio doméstico (195)",242,,,,,,242
"Actividad economica no especificada (197)",341,7,11,154,,169,
