"CUADRO Nº 31: POBLACIÓN ECONÓMICAMENTE ACTIVA DE 14 Y MÁS AÑOS DE EDAD, POR OCUPACIÓN PRINCIPAL, SEGÚN DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y RAMA DE ACTIVIDAD ECONÓMICA",,,,,,,,,,,,,
,,,,,,,,,,,,,
"DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y RAMA DE ACTIVIDAD ECONOMICA",TOTAL,"OCUPACION PRINCIPAL",,,,,,,,,,,DESOCU-PADO
"Trans., almac. y comunicaciones (150)",538,,1,5,9,5,,,483,35,,,
"Intermediación financiera (151)",10,,,3,6,1,,,,,,,
"Activid.inmobil., empres. y alquileres (152)",60,,6,8,5,10,,,7,24,,,
"Admin.pub. y defensa; p. segur.soc.afil (153)",37,2,2,8,11,3,,1,1,4,5,,
"Enseñanza (154)",118,2,116,,,,,,,,,,
"Servicios sociales y de salud (155)",45,,12,26,1,,,,,6,,,
"Otras activ. serv.comun.soc y personales (156)",126,1,3,20,3,9,,,,90,,,
"Hogares privados con servicio doméstico (157)",169,,,,,,,,,169,,,
"Actividad economica no especificada (159)",329,,4,17,19,,,,,,,289,
"Desocupado (160)",239,,,,,,,,,,,,239
"Hombres (161)",5475,8,92,158,50,283,696,978,594,2175,5,231,205
"Agric., ganadería, caza y silvicultura (162)",1077,1,1,3,,,692,,6,374,,,
"Pesca (163)",7,,,,,,4,,,3,,,
"Explotación de minas y canteras (164)",2339,1,3,40,8,6,,764,37,1480,,,
"Industrias manufactureras (165)",146,,,2,,,,134,9,1,,,
"Suministro de electricidad, gas y agua (166)",10,,,,,,,,,10,,,
"Construcción (167)",117,,2,3,1,,,7,54,50,,,
"Comerc., rep. veh. autom.,motoc efect. pers. (168)",363,1,2,27,1,203,,72,1,56,,,
"Venta, mant.y rep. veh.autom.y motoc. (169)",100,,,6,,20,,71,1,2,,,
"Comercio al por mayor (170)",14,1,1,3,,9,,,,,,,
"Comercio al por menor (171)",249,,1,18,1,174,,1,,54,,,
"Hoteles y restaurantes (172)",113,,1,18,1,55,,,1,37,,,
"Trans., almac. y comunicaciones (173)",522,,1,5,5,5,,,478,28,,,
"Intermediación financiera (174)",8,,,3,5,,,,,,,,
"Activid.inmobil., empres. y alquileres (175)",54,,5,7,4,10,,,7,21,,,
"Admin.pub. y defensa; p. segur.soc.afil (176)",31,2,2,5,9,3,,1,1,3,5,,
"Enseñanza (177)",61,2,59,,,,,,,,,,
"Servicios sociales y de salud (178)",24,,9,13,,,,,,2,,,
"Otras activ. serv.comun.soc y personales (179)",94,1,3,18,3,1,,,,68,,,
"Hogares privados con servicio doméstico (180)",42,,,,,,,,,42,,,
"Actividad economica no especificada (182)",262,,4,14,13,,,,,,,231,
"Desocupado (183)",205,,,,,,,,,,,,205
"Mujeres (184)",1668,,61,82,24,807,82,64,12,444,,58,34
"Agric., ganadería, caza y silvicultura (185)",149,,,,,2,82,,,65,,,
"Explotación de minas y canteras (187)",195,,,10,,94,,49,,42,,,
"Industrias manufactureras (188)",21,,,2,,,,14,5,,,,
"Construcción (190)",4,,,,,,,,2,2,,,
"Comerc., rep. veh. autom.,motoc efect. pers. (191)",388,,,28,,293,,1,,66,,,
"Venta, mant.y rep. veh.autom.y motoc. (192)",13,,,1,,10,,1,,1,,,
"Comercio al por mayor (193)",7,,,2,,5,,,,,,,
"Comercio al por menor (194)",368,,,25,,278,,,,65,,,
"Hoteles y restaurantes (195)",543,,,20,9,409,,,,105,,,
"Trans., almac. y comunicaciones (196)",16,,,,4,,,,5,7,,,
"Intermediación financiera (197)",2,,,,1,1,,,,,,,
"Activid.inmobil., empres. y alquileres (198)",6,,1,1,1,,,,,3,,,
"Admin.pub. y defensa; p. segur.soc.afil (199)",6,,,3,2,,,,,1,,,
"Enseñanza (200)",57,,57,,,,,,,,,,
"Servicios sociales y de salud (201)",21,,3,13,1,,,,,4,,,
"Otras activ. serv.comun.soc y personales (202)",32,,,2,,8,,,,22,,,
"Hogares privados con servicio doméstico (203)",127,,,,,,,,,127,,,
"Actividad economica no especificada (205)",67,,,3,6,,,,,,,58,
"Desocupado (206)",34,,,,,,,,,,,,34
