"CUADRO Nº 31: POBLACIÓN ECONÓMICAMENTE ACTIVA DE 14 Y MÁS AÑOS DE EDAD, POR OCUPACIÓN PRINCIPAL, SEGÚN DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y RAMA DE ACTIVIDAD ECONÓMICA",,,,,,,,,,,,,
,,,,,,,,,,,,,
"DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y RAMA DE ACTIVIDAD ECONOMICA",TOTAL,"OCUPACION PRINCIPAL",,,,,,,,,,,DESOCU-PADO
"Hoteles y restaurantes (126)",3466,4,32,112,134,1570,,,,1614,,,
"Trans., almac. y comunicaciones (127)",779,1,30,142,186,40,,1,112,267,,,
"Intermediación financiera (128)",453,2,53,124,265,,,,,9,,,
"Activid.inmobil., empres. y alquileres (129)",1986,3,630,372,718,21,,2,7,233,,,
"Admin.pub. y defensa; p. segur.soc.afil (130)",1323,15,267,121,605,4,,1,19,240,51,,
"Enseñanza (131)",5848,86,5351,45,317,,,1,,48,,,
"Servicios sociales y de salud (132)",2375,1,1289,727,187,66,,4,,101,,,
"Otras activ. serv.comun.soc y personales (133)",1310,5,69,151,159,415,,1,3,507,,,
"Hogares privados con servicio doméstico (134)",2541,,,14,,3,,,,2524,,,
"Organiz. y organos extraterritoriales (135)",4,,1,,2,,,,,1,,,
"Actividad economica no especificada (136)",1021,,2,27,32,24,,1,,3,,932,
"Desocupado (137)",2108,,,,,,,,,,,,2108
,,,,,,,,,,,,,
"RURAL (138)",11855,20,461,207,197,595,1118,555,841,7255,30,131,445
"Agric., ganadería, caza y silvicultura (139)",7684,2,30,32,28,1,1117,4,104,6366,,,
"Pesca (140)",2,,,,,,1,,,1,,,
"Explotación de minas y canteras (141)",69,,4,1,1,,,46,,17,,,
"Industrias manufactureras (142)",641,,8,28,18,1,,392,55,139,,,
"Suministro de electricidad, gas y agua (143)",8,,,,1,,,1,2,4,,,
"Construcción (144)",299,1,6,12,2,,,12,185,81,,,
"Comerc., rep. veh. autom.,motoc efect. pers. (145)",710,1,15,39,18,352,,98,15,172,,,
"Venta, mant.y rep. veh.autom.y motoc. (146)",115,,3,2,2,14,,85,7,2,,,
"Comercio al por mayor (147)",123,1,6,13,10,43,,1,6,43,,,
"Comercio al por menor (148)",472,,6,24,6,295,,12,2,127,,,
"Hoteles y restaurantes (149)",168,4,,7,5,84,,,,68,,,
"Trans., almac. y comunicaciones (150)",560,1,2,10,14,2,,,459,72,,,
"Intermediación financiera (151)",8,,1,2,4,,,,,1,,,
"Activid.inmobil., empres. y alquileres (152)",348,,47,22,41,127,,,10,101,,,
"Admin.pub. y defensa; p. segur.soc.afil (153)",130,7,20,7,28,3,,,6,29,30,,
"Enseñanza (154)",330,4,298,2,20,,,,1,5,,,
"Servicios sociales y de salud (155)",86,,27,32,8,7,,1,2,9,,,
"Otras activ. serv.comun.soc y personales (156)",71,,2,8,4,18,,1,2,36,,,
"Hogares privados con servicio doméstico (157)",155,,,1,,,,,,154,,,
"Actividad economica no especificada (159)",141,,1,4,5,,,,,,,131,
"Desocupado (160)",445,,,,,,,,,,,,445
"Hombres (161)",8194,9,232,135,96,293,981,407,830,4838,28,70,275
"Agric., ganadería, caza y silvicultura (162)",5476,1,27,27,19,,980,4,104,4314,,,
"Pesca (163)",2,,,,,,1,,,1,,,
"Explotación de minas y canteras (164)",67,,3,,1,,,46,,17,,,
"Industrias manufactureras (165)",415,,5,22,14,1,,247,47,79,,,
"Suministro de electricidad, gas y agua (166)",7,,,,,,,1,2,4,,,
"Construcción (167)",296,1,5,12,,,,12,185,81,,,
"Comerc., rep. veh. autom.,motoc efect. pers. (168)",391,,11,25,9,135,,96,15,100,,,
"Venta, mant.y rep. veh.autom.y motoc. (169)",104,,3,1,,8,,83,7,2,,,
"Comercio al por mayor (170)",95,,4,10,7,25,,1,6,42,,,
"Comercio al por menor (171)",192,,4,14,2,102,,12,2,56,,,
"Hoteles y restaurantes (172)",47,2,,3,3,20,,,,19,,,
"Trans., almac. y comunicaciones (173)",550,1,2,9,10,2,,,456,70,,,
"Intermediación financiera (174)",4,,1,,2,,,,,1,,,
"Activid.inmobil., empres. y alquileres (175)",285,,34,15,14,125,,,10,87,,,
"Admin.pub. y defensa; p. segur.soc.afil (176)",91,2,14,6,12,3,,,6,20,28,,
"Enseñanza (177)",131,2,117,2,6,,,,1,3,,,
"Servicios sociales y de salud (178)",27,,10,6,5,,,1,2,3,,,
"Otras activ. serv.comun.soc y personales (179)",45,,2,6,,7,,,2,28,,,
"Hogares privados con servicio doméstico (180)",11,,,,,,,,,11,,,
"Actividad economica no especificada (182)",74,,1,2,1,,,,,,,70,
"Desocupado (183)",275,,,,,,,,,,,,275
"Mujeres (184)",3661,11,229,72,101,302,137,148,11,2417,2,61,170
"Agric., ganadería, caza y silvicultura (185)",2208,1,3,5,9,1,137,,,2052,,,
"Explotación de minas y canteras (187)",2,,1,1,,,,,,,,,
"Industrias manufactureras (188)",226,,3,6,4,,,145,8,60,,,
"Suministro de electricidad, gas y agua (189)",1,,,,1,,,,,,,,
"Construcción (190)",3,,1,,2,,,,,,,,
"Comerc., rep. veh. autom.,motoc efect. pers. (191)",319,1,4,14,9,217,,2,,72,,,
"Venta, mant.y rep. veh.autom.y motoc. (192)",11,,,1,2,6,,2,,,,,
"Comercio al por mayor (193)",28,1,2,3,3,18,,,,1,,,
"Comercio al por menor (194)",280,,2,10,4,193,,,,71,,,
"Hoteles y restaurantes (195)",121,2,,4,2,64,,,,49,,,
"Trans., almac. y comunicaciones (196)",10,,,1,4,,,,3,2,,,
"Intermediación financiera (197)",4,,,2,2,,,,,,,,
"Activid.inmobil., empres. y alquileres (198)",63,,13,7,27,2,,,,14,,,
"Admin.pub. y defensa; p. segur.soc.afil (199)",39,5,6,1,16,,,,,9,2,,
"Enseñanza (200)",199,2,181,,14,,,,,2,,,
"Servicios sociales y de salud (201)",59,,17,26,3,7,,,,6,,,
"Otras activ. serv.comun.soc y personales (202)",26,,,2,4,11,,1,,8,,,
"Hogares privados con servicio doméstico (203)",144,,,1,,,,,,143,,,
"Actividad economica no especificada (205)",67,,,2,4,,,,,,,61,
"Desocupado (206)",170,,,,,,,,,,,,170
