"CUADRO Nº 6: POBLACIÓN OCUPADA DE 6 Y MÁS AÑOS DE EDAD, POR GRANDES GRUPOS DE EDAD, SEGÚN DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y OCUPACIÓN PRINCIPAL",,,,,,
,,,,,,
"DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y OCUPACION PRINCIPAL",TOTAL,"GRANDES GRUPOS DE EDAD",,,,
"Trabaj.no calif. serv., peon, vend.,amb.,y afines (033)",3147,142,1316,1075,533,81
"Otra (034)",16,,13,1,2,
"Ocupación no especificada (035)",608,14,271,208,101,14
,,,,,,
"URBANA (036)",27624,482,10595,10298,5648,601
"Miembros p.ejec.y leg. direct., adm. pub.y emp. (037)",85,,4,34,43,4
"Profes., científicos e intelectuales (038)",2464,,477,1364,607,16
"Técnicos de nivel medio y trab. asimilados (039)",1911,1,725,760,398,27
"Jefes y empleados de oficina (040)",1614,,739,571,297,7
"Trab.de serv.pers.y vend.del comerc.y mcdo. (041)",5414,111,2206,1968,1037,92
"Agricult. trabaj. calif.agrop. y pesqueros (042)",1418,10,273,476,521,138
"Obreros y oper.minas, cant.,ind.manuf. y otros (043)",3092,22,1311,1098,590,71
"Obreros construc., conf., papel, fab., instr. (044)",4344,21,1765,1642,864,52
"Trabaj.no calif. serv., peon, vend.,amb.,y afines (045)",5808,293,2471,1839,1042,163
"Otra (046)",329,,148,142,39,
"Ocupación no especificada (047)",1145,24,476,404,210,31
"Hombres (048)",17458,284,6442,6326,3939,467
"Miembros p.ejec.y leg. direct., adm. pub.y emp. (049)",72,,4,27,37,4
"Profes., científicos e intelectuales (050)",1318,,224,673,407,14
"Técnicos de nivel medio y trab. asimilados (051)",1185,,390,493,282,20
"Jefes y empleados de oficina (052)",760,,248,299,206,7
"Trab.de serv.pers.y vend.del comerc.y mcdo. (053)",1904,55,732,616,448,53
"Agricult. trabaj. calif.agrop. y pesqueros (054)",1187,10,231,388,436,122
"Obreros y oper.minas, cant.,ind.manuf. y otros (055)",2705,21,1180,928,509,67
"Obreros construc., conf., papel, fab., instr. (056)",4225,20,1708,1596,849,52
"Trabaj.no calif. serv., peon, vend.,amb.,y afines (057)",3144,168,1338,930,602,106
"Otra (058)",314,,136,141,37,
"Ocupación no especificada (059)",644,10,251,235,126,22
"Mujeres (060)",10166,198,4153,3972,1709,134
"Miembros p.ejec.y leg. direct., adm. pub.y emp. (061)",13,,,7,6,
"Profes., científicos e intelectuales (062)",1146,,253,691,200,2
"Técnicos de nivel medio y trab. asimilados (063)",726,1,335,267,116,7
"Jefes y empleados de oficina (064)",854,,491,272,91,
"Trab.de serv.pers.y vend.del comerc.y mcdo. (065)",3510,56,1474,1352,589,39
"Agricult. trabaj. calif.agrop. y pesqueros (066)",231,,42,88,85,16
"Obreros y oper.minas, cant.,ind.manuf. y otros (067)",387,1,131,170,81,4
"Obreros construc., conf., papel, fab., instr. (068)",119,1,57,46,15,
"Trabaj.no calif. serv., peon, vend.,amb.,y afines (069)",2664,125,1133,909,440,57
"Otra (070)",15,,12,1,2,
"Ocupación no especificada (071)",501,14,225,169,84,9
,,,,,,
"RURAL (072)",6381,82,2520,2095,1334,350
"Miembros p.ejec.y leg. direct., adm. pub.y emp. (073)",6,,,5,1,
"Profes., científicos e intelectuales (074)",136,,45,64,26,1
"Técnicos de nivel medio y trab. asimilados (075)",178,,80,68,28,2
"Jefes y empleados de oficina (076)",40,,19,14,7,
"Trab.de serv.pers.y vend.del comerc.y mcdo. (077)",678,3,354,205,107,9
"Agricult. trabaj. calif.agrop. y pesqueros (078)",1850,2,401,618,594,235
"Obreros y oper.minas, cant.,ind.manuf. y otros (079)",544,,282,167,88,7
"Obreros construc., conf., papel, fab., instr. (080)",645,4,207,286,139,9
"Trabaj.no calif. serv., peon, vend.,amb.,y afines (081)",2126,73,1050,606,317,80
"Otra (082)",2,,1,1,,
"Ocupación no especificada (083)",176,,81,61,27,7
"Hombres (084)",5027,62,1915,1643,1110,297
"Miembros p.ejec.y leg. direct., adm. pub.y emp. (085)",5,,,4,1,
"Profes., científicos e intelectuales (086)",73,,17,35,21,
"Técnicos de nivel medio y trab. asimilados (087)",137,,56,53,26,2
"Jefes y empleados de oficina (088)",27,,9,11,7,
"Trab.de serv.pers.y vend.del comerc.y mcdo. (089)",221,1,94,74,46,6
"Agricult. trabaj. calif.agrop. y pesqueros (090)",1700,1,366,561,556,216
"Obreros y oper.minas, cant.,ind.manuf. y otros (091)",519,,269,161,83,6
"Obreros construc., conf., papel, fab., instr. (092)",632,4,202,281,136,9
"Trabaj.no calif. serv., peon, vend.,amb.,y afines (093)",1643,56,867,440,224,56
"Otra (094)",1,,,1,,
"Ocupación no especificada (095)",69,,35,22,10,2
"Mujeres (096)",1354,20,605,452,224,53
"Miembros p.ejec.y leg. direct., adm. pub.y emp. (097)",1,,,1,,
"Profes., científicos e intelectuales (098)",63,,28,29,5,1
"Técnicos de nivel medio y trab. asimilados (099)",41,,24,15,2,
"Jefes y empleados de oficina (100)",13,,10,3,,
"Trab.de serv.pers.y vend.del comerc.y mcdo. (101)",457,2,260,131,61,3
"Agricult. trabaj. calif.agrop. y pesqueros (102)",150,1,35,57,38,19
"Obreros y oper.minas, cant.,ind.manuf. y otros (103)",25,,13,6,5,1
"Obreros construc., conf., papel, fab., instr. (104)",13,,5,5,3,
"Trabaj.no calif. serv., peon, vend.,amb.,y afines (105)",483,17,183,166,93,24
"Otra (106)",1,,1,,,
"Ocupación no especificada (107)",107,,46,39,17,5
