"CUADRO Nº 21: POBLACIÓN ECONÓMICAMENTE ACTIVA DE 14 Y MÁS AÑOS DE EDAD, POR CATEGORÍA DE OCUPACIÓN, SEGÚN DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y RAMA DE ACTIVIDAD ECONÓMICA",,,,,,,,
,,,,,,,,
"DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y RAMA DE ACTIVIDAD ECONOMICA",TOTAL,"CATEGORIA DE OCUPACION",,,,,,DESOCUPADO
"Intermediación financiera (104)",607,565,2,30,10,,,
"Activid.inmobil., empres. y alquileres (105)",7178,4341,145,2360,300,32,,
"Admin.pub. y defensa; p. segur.soc.afil (106)",5014,4545,469,,,,,
"Enseñanza (107)",5390,4727,16,597,32,18,,
"Servicios sociales y de salud (108)",1658,1208,13,404,29,4,,
"Otras activ. serv.comun.soc y personales (109)",3399,1698,258,1290,102,51,,
"Hogares privados con servicio doméstico (110)",305,,,,,,305,
"Organiz. y organos extraterritoriales (111)",3,3,,,,,,
"Actividad economica no especificada (112)",2979,1524,616,638,73,128,,
"Desocupado (113)",3133,,,,,,,3133
"Mujeres (114)",69097,28834,1370,26770,1573,3584,4361,2605
"Agric., ganadería, caza y silvicultura (115)",957,32,150,505,40,230,,
"Pesca (116)",2,2,,,,,,
"Explotación de minas y canteras (117)",31,22,5,3,1,,,
"Industrias manufactureras (118)",4167,286,461,3025,215,180,,
"Suministro de electricidad, gas y agua (119)",60,54,4,1,,1,,
"Construcción (120)",386,138,142,81,19,6,,
"Comerc., rep. veh. autom.,motoc. efect. pers. (121)",21548,4312,40,14162,617,2417,,
"Venta, mant.y rep. veh.autom.y motoc. (122)",296,87,15,131,24,39,,
"Comercio al por mayor (123)",752,359,13,277,30,73,,
"Comercio al por menor (124)",20500,3866,12,13754,563,2305,,
"Hoteles y restaurantes (125)",8014,3462,103,3879,275,295,,
"Trans., almac. y comunicaciones (126)",3577,2187,82,1125,125,58,,
"Intermediación financiera (127)",611,575,2,26,8,,,
"Activid.inmobil., empres. y alquileres (128)",4148,2835,34,1122,111,46,,
"Admin.pub. y defensa; p. segur.soc.afil (129)",2053,1905,148,,,,,
"Enseñanza (130)",7801,7018,2,719,29,33,,
"Servicios sociales y de salud (131)",3385,2935,15,397,27,11,,
"Otras activ. serv.comun.soc y personales (132)",2843,1520,70,1152,52,49,,
"Hogares privados con servicio doméstico (133)",4361,,,,,,4361,
"Organiz. y organos extraterritoriales (134)",1,1,,,,,,
"Actividad economica no especificada (135)",2547,1550,112,573,54,258,,
,,,,,,,,
"RURAL (136)",5451,563,890,3134,94,578,71,121
"Agric., ganadería, caza y silvicultura (137)",2538,2,194,1797,48,497,,
"Explotación de minas y canteras (139)",47,3,41,3,,,,
"Industrias manufactureras (140)",372,5,112,223,11,21,,
"Suministro de electricidad, gas y agua (141)",9,1,6,2,,,,
"Construcción (142)",592,8,405,163,12,4,,
"Comerc., rep. veh. autom.,motoc. efect. pers. (143)",644,113,13,468,16,34,,
"Venta, mant.y rep. veh.autom.y motoc. (144)",80,13,10,51,6,,,
"Comercio al por mayor (145)",24,11,2,9,,2,,
"Comercio al por menor (146)",540,89,1,408,10,32,,
"Hoteles y restaurantes (147)",260,105,2,143,4,6,,
"Trans., almac. y comunicaciones (148)",343,94,39,208,1,1,,
"Intermediación financiera (149)",2,2,,,,,,
"Activid.inmobil., empres. y alquileres (150)",95,60,3,30,1,1,,
"Admin.pub. y defensa; p. segur.soc.afil (151)",81,52,29,,,,,
"Enseñanza (152)",56,42,,14,,,,
"Servicios sociales y de salud (153)",28,19,1,8,,,,
"Otras activ. serv.comun.soc y personales (154)",77,33,12,31,1,,,
"Hogares privados con servicio doméstico (155)",71,,,,,,71,
"Actividad economica no especificada (157)",115,24,33,44,,14,,
"Desocupado (158)",121,,,,,,,121
"Hombres (159)",3865,343,823,2288,70,243,7,91
"Agric., ganadería, caza y silvicultura (160)",1960,1,169,1542,37,211,,
"Explotación de minas y canteras (162)",47,3,41,3,,,,
"Industrias manufactureras (163)",253,4,86,142,7,14,,
"Suministro de electricidad, gas y agua (164)",9,1,6,2,,,,
"Construcción (165)",586,6,401,163,12,4,,
"Comerc., rep. veh. autom.,motoc. efect. pers. (166)",244,57,13,158,10,6,,
"Venta, mant.y rep. veh.autom.y motoc. (167)",71,10,10,45,6,,,
"Comercio al por mayor (168)",15,8,2,4,,1,,
"Comercio al por menor (169)",158,39,1,109,4,5,,
"Hoteles y restaurantes (170)",57,43,1,12,1,,,
"Trans., almac. y comunicaciones (171)",324,83,37,202,1,1,,
"Intermediación financiera (172)",1,1,,,,,,
"Activid.inmobil., empres. y alquileres (173)",69,44,2,21,1,1,,
"Admin.pub. y defensa; p. segur.soc.afil (174)",66,37,29,,,,,
"Enseñanza (175)",30,25,,5,,,,
"Servicios sociales y de salud (176)",9,5,1,3,,,,
"Otras activ. serv.comun.soc y personales (177)",51,24,12,14,1,,,
"Hogares privados con servicio doméstico (178)",7,,,,,,7,
"Actividad economica no especificada (180)",61,9,25,21,,6,,
"Desocupado (181)",91,,,,,,,91
"Mujeres (182)",1586,220,67,846,24,335,64,30
"Agric., ganadería, caza y silvicultura (183)",578,1,25,255,11,286,,
"Industrias manufactureras (186)",119,1,26,81,4,7,,
"Construcción (188)",6,2,4,,,,,
"Comerc., rep. veh. autom.,motoc. efect. pers. (189)",400,56,,310,6,28,,
"Venta, mant.y rep. veh.autom.y motoc. (190)",9,3,,6,,,,
"Comercio al por mayor (191)",9,3,,5,,1,,
"Comercio al por menor (192)",382,50,,299,6,27,,
"Hoteles y restaurantes (193)",203,62,1,131,3,6,,
"Trans., almac. y comunicaciones (194)",19,11,2,6,,,,
"Intermediación financiera (195)",1,1,,,,,,
"Activid.inmobil., empres. y alquileres (196)",26,16,1,9,,,,
"Admin.pub. y defensa; p. segur.soc.afil (197)",15,15,,,,,,
"Enseñanza (198)",26,17,,9,,,,
"Servicios sociales y de salud (199)",19,14,,5,,,,
"Otras activ. serv.comun.soc y personales (200)",26,9,,17,,,,
"Hogares privados con servicio doméstico (201)",64,,,,,,64,
"Actividad economica no especificada (203)",54,15,8,23,,8,,
