"CUADRO Nº 10: POBLACIÓN FEMENINA DE 12 Y MÁS AÑOS DE EDAD, POR AÑO EN QUE NACIÓ SU ÚLTIMO HIJO NACIDO VIVO, SEGÚN DEPARTAMENTO, PROVINCIA, DISTRITO, ÁREA URBANA Y RURAL, NIVEL EDUCATIVO ALCANZADO Y GRUPOS QUINQUENALES DE EDAD",,,,,,,,
,,,,,,,,
"DEPARTAMENTO, PROVINCIA, DISTRITO, ÁREA URBANA Y RURAL, NIVEL EDUCATIVO ALCANZADO Y GRUPOS QUINQUENALES DE EDAD",TOTAL,"GRUPO DE AÑOS EN QUE NACIÓ SU ÚLTIMO HIJO NACIDO VIVO",,,,,,"NO ESPECIFICADO"
"De 15 a 19 años (052)",14,,,,,,9,5
"De 20 a 24 años (053)",243,,,,,1,90,152
"De 25 a 29 años (054)",184,,,,,8,97,79
"De 30 a 34 años (055)",121,,,,,15,67,39
"De 35 a 39 años (056)",80,,,,1,22,42,15
"De 40 a 44 años (057)",47,,,,1,24,16,6
"De 45 a 49 años (058)",36,,,,5,19,5,7
"De 50 y más años (059)",36,,,2,14,11,,9
"Sup. no Univ. completa (060)",2142,1,8,19,118,498,904,594
"De 20 a 24 años (063)",167,,,,,,64,103
"De 25 a 29 años (064)",456,,,,,23,258,175
"De 30 a 34 años (065)",514,,,,1,76,290,147
"De 35 a 39 años (066)",407,,,,5,143,189,70
"De 40 a 44 años (067)",272,,,,12,129,86,45
"De 45 a 49 años (068)",159,,,1,32,91,16,19
"De 50 y más años (069)",167,1,8,18,68,36,1,35
"Sup. Univ. incompleta (070)",766,,,3,14,60,279,410
"De 15 a 19 años (072)",10,,,,,,7,3
"De 20 a 24 años (073)",370,,,,,1,114,255
"De 25 a 29 años (074)",189,,,,,,82,107
"De 30 a 34 años (075)",80,,,,,14,44,22
"De 35 a 39 años (076)",41,,,,,10,21,10
"De 40 a 44 años (077)",35,,,,1,17,9,8
"De 45 a 49 años (078)",16,,,,6,6,2,2
"De 50 y más años (079)",25,,,3,7,12,,3
"Sup. Univ. completa (080)",2030,,4,32,81,371,764,778
"De 20 a 24 años (083)",168,,,,,,50,118
"De 25 a 29 años (084)",526,,,,,24,219,283
"De 30 a 34 años (085)",509,,,,,85,250,174
"De 35 a 39 años (086)",327,,,,2,80,154,91
"De 40 a 44 años (087)",207,,,,11,71,72,53
"De 45 a 49 años (088)",134,,,,19,73,16,26
"De 50 y más años (089)",159,,4,32,49,38,3,33
,,,,,,,,
"URBANA (100)",15620,84,300,699,1523,3299,5360,4355
"De 12 a 14 años (101)",19,,,,,,1,18
"De 15 a 19 años (102)",324,,,,,,187,137
"De 20 a 24 años (103)",1894,,,,,5,892,997
"De 25 a 29 años (104)",2283,,,,,100,1275,908
"De 30 a 34 años (105)",2115,,,,1,367,1197,550
"De 35 a 39 años (106)",1869,,,,16,569,940,344
"De 40 a 44 años (107)",1553,,,,75,686,547,245
"De 45 a 49 años (108)",1303,,,7,172,693,264,167
"De 50 y más años (109)",4260,84,300,692,1259,879,57,989
"Sin nivel (110)",2590,60,182,366,554,444,283,701
"De 15 a 19 años (112)",6,,,,,,3,3
"De 20 a 24 años (113)",21,,,,,,8,13
"De 25 a 29 años (114)",44,,,,,1,31,12
"De 30 a 34 años (115)",70,,,,,8,43,19
"De 35 a 39 años (116)",113,,,,,23,64,26
"De 40 a 44 años (117)",135,,,,3,55,58,19
"De 45 a 49 años (118)",174,,,2,20,71,53,28
"De 50 y más años (119)",2027,60,182,364,531,286,23,581
"Educacion Inicial (120)",10,,,,,,6,4
"De 15 a 19 años (122)",1,,,,,,,1
"De 20 a 24 años (123)",1,,,,,,1,
"De 25 a 29 años (124)",5,,,,,,2,3
"De 30 a 34 años (125)",3,,,,,,3,
"Primaria (130)",3887,19,88,226,507,1084,1285,678
"De 12 a 14 años (131)",5,,,,,,,5
"De 15 a 19 años (132)",43,,,,,,28,15
"De 20 a 24 años (133)",220,,,,,,139,81
"De 25 a 29 años (134)",310,,,,,14,223,73
"De 30 a 34 años (135)",357,,,,,51,242,64
"De 35 a 39 años (136)",502,,,,1,149,282,70
"De 40 a 44 años (137)",524,,,,21,211,224,68
"De 45 a 49 años (138)",499,,,1,52,275,121,50
"De 50 y más años (139)",1427,19,88,225,433,384,26,252
"Secundaria (140)",3792,4,18,52,233,769,1687,1029
"De 12 a 14 años (141)",14,,,,,,1,13
"De 15 a 19 años (142)",254,,,,,,142,112
"De 20 a 24 años (143)",797,,,,,3,460,334
"De 25 a 29 años (144)",667,,,,,31,421,215
"De 30 a 34 años (145)",541,,,,,123,298,120
"De 35 a 39 años (146)",439,,,,7,150,212,70
"De 40 a 44 años (147)",356,,,,27,184,94,51
"De 45 a 49 años (148)",294,,,3,39,161,54,37
"De 50 y más años (149)",430,4,18,49,160,117,5,77
"Sup. no Univ. incompleta (150)",636,,,2,20,94,268,252
"De 15 a 19 años (152)",11,,,,,,7,4
"De 20 a 24 años (153)",196,,,,,1,74,121
"De 25 a 29 años (154)",152,,,,,8,80,64
"De 30 a 34 años (155)",93,,,,,13,52,28
"De 35 a 39 años (156)",71,,,,1,20,37,13
"De 40 a 44 años (157)",43,,,,1,23,13,6
"De 45 a 49 años (158)",36,,,,5,19,5,7
"De 50 y más años (159)",34,,,2,13,10,,9
"Sup. no Univ. completa (160)",2029,1,8,19,115,489,840,557
"De 20 a 24 años (163)",150,,,,,,56,94
"De 25 a 29 años (164)",419,,,,,22,233,164
"De 30 a 34 años (165)",481,,,,1,74,273,133
"De 35 a 39 años (166)",389,,,,5,140,176,68
"De 40 a 44 años (167)",270,,,,11,129,85,45
"De 45 a 49 años (168)",157,,,1,32,90,16,18
"De 50 y más años (169)",163,1,8,18,66,34,1,35
"Sup. Univ. incompleta (170)",725,,,3,13,58,261,390
"De 15 a 19 años (172)",9,,,,,,7,2
"De 20 a 24 años (173)",351,,,,,1,106,244
"De 25 a 29 años (174)",182,,,,,,77,105
"De 30 a 34 años (175)",74,,,,,14,41,19
"De 35 a 39 años (176)",38,,,,,10,21,7
"De 40 a 44 años (177)",33,,,,1,17,7,8
"De 45 a 49 años (178)",15,,,,5,6,2,2
"De 50 y más años (179)",23,,,3,7,10,,3
"Sup. Univ. completa (180)",1951,,4,31,81,361,730,744
"De 20 a 24 años (183)",158,,,,,,48,110
"De 25 a 29 años (184)",504,,,,,24,208,272
"De 30 a 34 años (185)",496,,,,,84,245,167
"De 35 a 39 años (186)",317,,,,2,77,148,90
"De 40 a 44 años (187)",192,,,,11,67,66,48
"De 45 a 49 años (188)",128,,,,19,71,13,25
"De 50 y más años (189)",156,,4,31,49,38,2,32
,,,,,,,,
"RURAL (200)",19110,93,332,945,1925,3442,8666,3707
"De 12 a 14 años (201)",21,,,,,,3,18
"De 15 a 19 años (202)",657,,,,,,456,201
"De 20 a 24 años (203)",2479,,,,,4,1674,801
"De 25 a 29 años (204)",2317,,,,,65,1752,500
"De 30 a 34 años (205)",2171,,,,,247,1590,334
"De 35 a 39 años (206)",2026,,,,7,442,1376,201
"De 40 a 44 años (207)",1718,,,,34,476,1007,201
"De 45 a 49 años (208)",1589,,,6,99,675,658,151
"De 50 y más años (209)",6132,93,332,939,1785,1533,150,1300
"Sin nivel (210)",7969,86,309,864,1533,1756,1864,1557
"De 15 a 19 años (212)",12,,,,,,7,5
"De 20 a 24 años (213)",122,,,,,,77,45
"De 25 a 29 años (214)",255,,,,,6,190,59
"De 30 a 34 años (215)",417,,,,,41,312,64
"De 35 a 39 años (216)",588,,,,,89,434,65
"De 40 a 44 años (217)",683,,,,11,175,404,93
"De 45 a 49 años (218)",816,,,3,51,345,338,79
"De 50 y más años (219)",5076,86,309,861,1471,1100,102,1147
"Educacion Inicial (220)",29,,,,,2,18,9
"De 15 a 19 años (222)",2,,,,,,1,1
"De 20 a 24 años (223)",3,,,,,,,3
"De 25 a 29 años (224)",4,,,,,,4,
"De 30 a 34 años (225)",8,,,,,,7,1
"De 35 a 39 años (226)",12,,,,,2,6,4
"Primaria (230)",8195,7,23,74,367,1431,4991,1302
"De 12 a 14 años (231)",14,,,,,,3,11
"De 15 a 19 años (232)",328,,,,,,225,103
"De 20 a 24 años (233)",1292,,,,,2,928,362
"De 25 a 29 años (234)",1377,,,,,45,1090,242
"De 30 a 34 años (235)",1373,,,,,153,1045,175
"De 35 a 39 años (236)",1178,,,,6,267,798,107
"De 40 a 44 años (237)",919,,,,19,262,553,85
"De 45 a 49 años (238)",709,,,3,42,292,303,69
"De 50 y más años (239)",1005,7,23,71,300,410,46,148
"Secundaria (240)",2559,,,6,20,226,1619,688
"De 12 a 14 años (241)",7,,,,,,,7
"De 15 a 19 años (242)",311,,,,,,221,90
"De 20 a 24 años (243)",969,,,,,2,635,332
"De 25 a 29 años (244)",583,,,,,13,410,160
"De 30 a 34 años (245)",293,,,,,48,186,59
"De 35 a 39 años (246)",208,,,,1,76,114,17
"De 40 a 44 años (247)",93,,,,3,34,38,18
"De 45 a 49 años (248)",55,,,,5,35,14,1
"De 50 y más años (249)",40,,,6,11,18,1,4
"Sup. no Univ. incompleta (250)",125,,,,1,6,58,60
"De 15 a 19 años (252)",3,,,,,,2,1
"De 20 a 24 años (253)",47,,,,,,16,31
"De 25 a 29 años (254)",32,,,,,,17,15
"De 30 a 34 años (255)",28,,,,,2,15,11
"De 35 a 39 años (256)",9,,,,,2,5,2
"De 40 a 44 años (257)",4,,,,,1,3,
"De 50 y más años (259)",2,,,,1,1,,
"Sup. no Univ. completa (260)",113,,,,3,9,64,37
"De 20 a 24 años (263)",17,,,,,,8,9
"De 25 a 29 años (264)",37,,,,,1,25,11
"De 30 a 34 años (265)",33,,,,,2,17,14
"De 35 a 39 años (266)",18,,,,,3,13,2
"De 40 a 44 años (267)",2,,,,1,,1,
"De 45 a 49 años (268)",2,,,,,1,,1
"De 50 y más años (269)",4,,,,2,2,,
"Sup. Univ. incompleta (270)",41,,,,1,2,18,20
"De 15 a 19 años (272)",1,,,,,,,1
"De 20 a 24 años (273)",19,,,,,,8,11
"De 25 a 29 años (274)",7,,,,,,5,2
"De 30 a 34 años (275)",6,,,,,,3,3
"De 35 a 39 años (276)",3,,,,,,,3
"De 40 a 44 años (277)",2,,,,,,2,
"De 45 a 49 años (278)",1,,,,1,,,
"De 50 y más años (279)",2,,,,,2,,
"Sup. Univ. completa (280)",79,,,1,,10,34,34
"De 20 a 24 años (283)",10,,,,,,2,8
"De 25 a 29 años (284)",22,,,,,,11,11
"De 30 a 34 años (285)",13,,,,,1,5,7
"De 35 a 39 años (286)",10,,,,,3,6,1
"De 40 a 44 años (287)",15,,,,,4,6,5
"De 45 a 49 años (288)",6,,,,,2,3,1
"De 50 y más años (289)",3,,,1,,,1,1
