"CUADRO Nº 31: POBLACIÓN ECONÓMICAMENTE ACTIVA DE 14 Y MÁS AÑOS DE EDAD, POR OCUPACIÓN PRINCIPAL, SEGÚN DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y RAMA DE ACTIVIDAD ECONÓMICA",,,,,,,,,,,,,
,,,,,,,,,,,,,
"DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y RAMA DE ACTIVIDAD ECONOMICA",TOTAL,"OCUPACION PRINCIPAL",,,,,,,,,,,DESOCU-PADO
"Trans., almac. y comunicaciones (150)",86,,,1,4,1,,,76,4,,,
"Intermediación financiera (151)",1,,,,1,,,,,,,,
"Activid.inmobil., empres. y alquileres (152)",66,1,11,17,7,24,,,2,4,,,
"Admin.pub. y defensa; p. segur.soc.afil (153)",232,5,7,9,36,2,,6,34,119,14,,
"Enseñanza (154)",239,7,219,2,6,,,,,5,,,
"Servicios sociales y de salud (155)",28,,7,18,1,1,,,,1,,,
"Otras activ. serv.comun.soc y personales (156)",16,,3,3,3,1,,,1,5,,,
"Hogares privados con servicio doméstico (157)",13,,,,,,,,,13,,,
"Actividad economica no especificada (159)",256,,,1,5,,,,,,,250,
"Desocupado (160)",666,,,,,,,,,,,,666
"Hombres (161)",4563,10,144,138,50,82,1577,267,386,1212,13,175,509
"Agric., ganadería, caza y silvicultura (162)",2366,,4,9,,,1522,,,831,,,
"Pesca (163)",87,,,,,,55,,,32,,,
"Explotación de minas y canteras (164)",509,,24,87,18,,,213,116,51,,,
"Industrias manufactureras (165)",38,,,,,,,37,,1,,,
"Suministro de electricidad, gas y agua (166)",5,,,,,,,,,5,,,
"Construcción (167)",334,,2,7,,,,2,159,164,,,
"Comerc., rep. veh. autom.,motoc efect. pers. (168)",68,,,3,,50,,9,,6,,,
"Venta, mant.y rep. veh.autom.y motoc. (169)",11,,,3,,1,,7,,,,,
"Comercio al por mayor (170)",9,,,,,9,,,,,,,
"Comercio al por menor (171)",48,,,,,40,,2,,6,,,
"Hoteles y restaurantes (172)",17,,,,1,5,,,,11,,,
"Trans., almac. y comunicaciones (173)",78,,,,2,,,,75,1,,,
"Intermediación financiera (174)",1,,,,1,,,,,,,,
"Activid.inmobil., empres. y alquileres (175)",55,,9,13,6,24,,,2,1,,,
"Admin.pub. y defensa; p. segur.soc.afil (176)",189,3,7,7,17,2,,6,33,101,13,,
"Enseñanza (177)",105,7,93,1,1,,,,,3,,,
"Servicios sociales y de salud (178)",13,,4,8,,1,,,,,,,
"Otras activ. serv.comun.soc y personales (179)",9,,1,2,2,,,,1,3,,,
"Hogares privados con servicio doméstico (180)",2,,,,,,,,,2,,,
"Actividad economica no especificada (182)",178,,,1,2,,,,,,,175,
"Desocupado (183)",509,,,,,,,,,,,,509
"Mujeres (184)",1594,3,137,24,35,76,277,25,6,778,1,75,157
"Agric., ganadería, caza y silvicultura (185)",974,,1,,,,276,,,697,,,
"Pesca (186)",1,,,,,,1,,,,,,
"Explotación de minas y canteras (187)",21,,2,1,2,,,13,1,2,,,
"Industrias manufactureras (188)",12,,,,,,,12,,,,,
"Construcción (190)",19,,,,,,,,3,16,,,
"Comerc., rep. veh. autom.,motoc efect. pers. (191)",75,,1,2,,59,,,,13,,,
"Venta, mant.y rep. veh.autom.y motoc. (192)",1,,,,,1,,,,,,,
"Comercio al por mayor (193)",2,,,,,2,,,,,,,
"Comercio al por menor (194)",72,,1,2,,56,,,,13,,,
"Hoteles y restaurantes (195)",28,,,2,1,15,,,,10,,,
"Trans., almac. y comunicaciones (196)",8,,,1,2,1,,,1,3,,,
"Activid.inmobil., empres. y alquileres (198)",11,1,2,4,1,,,,,3,,,
"Admin.pub. y defensa; p. segur.soc.afil (199)",43,2,,2,19,,,,1,18,1,,
"Enseñanza (200)",134,,126,1,5,,,,,2,,,
"Servicios sociales y de salud (201)",15,,3,10,1,,,,,1,,,
"Otras activ. serv.comun.soc y personales (202)",7,,2,1,1,1,,,,2,,,
"Hogares privados con servicio doméstico (203)",11,,,,,,,,,11,,,
"Actividad economica no especificada (205)",78,,,,3,,,,,,,75,
"Desocupado (206)",157,,,,,,,,,,,,157
