"CUADRO Nº 1: POBLACIÓN TOTAL, POR ÁREA URBANA Y RURAL, Y SEXO, SEGÚN DEPARTAMENTO, PROVINCIA, DISTRITO Y EDADES SIMPLES",,,,,,,,,
,,,,,,,,,
"DEPARTAMENTO, PROVINCIA, DISTRITO Y EDADES SIMPLES",TOTAL,POBLACIÓN,,TOTAL,URBANA,,TOTAL,RURAL,
,,HOMBRES,MUJERES,,HOMBRES,MUJERES,,HOMBRES,MUJERES
,,,,,,,,,
"Provincia OTUZCO (000)",88817,44769,44048,21179,10380,10799,67638,34389,33249
"Menores de 1 año (001)",1926,970,956,369,194,175,1557,776,781
"Menores de 1 mes (002)",150,76,74,40,26,14,110,50,60
"De 1 a 11 meses (003)",1776,894,882,329,168,161,1447,726,721
"De 1 a 4 años (004)",8319,4202,4117,1584,812,772,6735,3390,3345
"1 año (005)",1957,982,975,353,191,162,1604,791,813
"2 años (006)",2244,1171,1073,432,229,203,1812,942,870
"3 años (007)",1988,980,1008,387,192,195,1601,788,813
"4 años (008)",2130,1069,1061,412,200,212,1718,869,849
"De 5 a 9 años (009)",10054,5036,5018,2031,1004,1027,8023,4032,3991
"5 años (010)",1891,933,958,354,185,169,1537,748,789
"6 años (011)",1632,822,810,331,156,175,1301,666,635
"7 años (012)",2252,1094,1158,447,206,241,1805,888,917
"8 años (013)",2129,1078,1051,466,246,220,1663,832,831
"9 años (014)",2150,1109,1041,433,211,222,1717,898,819
"De 10 a 14 años (015)",11583,6002,5581,2596,1351,1245,8987,4651,4336
"10 años (016)",2380,1223,1157,492,261,231,1888,962,926
"11 años (017)",2208,1147,1061,471,256,215,1737,891,846
"12 años (018)",2473,1284,1189,548,274,274,1925,1010,915
"13 años (019)",2235,1158,1077,514,274,240,1721,884,837
"14 años (020)",2287,1190,1097,571,286,285,1716,904,812
"De 15 a 19 años (021)",8470,4374,4096,1982,995,987,6488,3379,3109
"15 años (022)",1951,1014,937,472,233,239,1479,781,698
"16 años (023)",1841,947,894,435,230,205,1406,717,689
"17 años (024)",1696,905,791,370,180,190,1326,725,601
"18 años (025)",1572,797,775,379,182,197,1193,615,578
"19 años (026)",1410,711,699,326,170,156,1084,541,543
"De 20 a 24 años (027)",7167,3606,3561,1694,842,852,5473,2764,2709
"20 años (028)",1599,819,780,364,191,173,1235,628,607
"21 años (029)",1173,590,583,287,141,146,886,449,437
"22 años (030)",1578,814,764,373,191,182,1205,623,582
"23 años (031)",1435,714,721,365,176,189,1070,538,532
"24 años (032)",1382,669,713,305,143,162,1077,526,551
"De 25 a 29 años (033)",6094,3069,3025,1421,670,751,4673,2399,2274
"25 años (034)",1270,652,618,281,129,152,989,523,466
"26 años (035)",1153,587,566,276,131,145,877,456,421
"27 años (036)",1266,644,622,285,143,142,981,501,480
"28 años (037)",1262,607,655,294,131,163,968,476,492
"29 años (038)",1143,579,564,285,136,149,858,443,415
"De 30 a 34 años (039)",5960,2987,2973,1478,696,782,4482,2291,2191
"30 años (040)",1503,784,719,342,159,183,1161,625,536
"31 años (041)",983,472,511,264,118,146,719,354,365
"32 años (042)",1197,615,582,292,140,152,905,475,430
