"CUADRO Nº 6: POBLACIÓN OCUPADA DE 6 Y MÁS AÑOS DE EDAD, POR GRANDES GRUPOS DE EDAD, SEGÚN DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y OCUPACIÓN PRINCIPAL",,,,,,
,,,,,,
"DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y OCUPACION PRINCIPAL",TOTAL,"GRANDES GRUPOS DE EDAD",,,,
"Trabaj.no calif. serv., peon, vend.,amb.,y afines (033)",2497,74,1026,880,465,52
"Otra (034)",5,,4,1,,
"Ocupación no especificada (035)",448,7,163,145,101,32
,,,,,,
"URBANA (036)",33112,429,12270,12088,7154,1171
"Miembros p.ejec.y leg. direct., adm. pub.y emp. (037)",67,,12,19,33,3
"Profes., científicos e intelectuales (038)",1518,,427,683,388,20
"Técnicos de nivel medio y trab. asimilados (039)",1499,,505,643,326,25
"Jefes y empleados de oficina (040)",1487,,650,557,267,13
"Trab.de serv.pers.y vend.del comerc.y mcdo. (041)",4102,49,1254,1560,1047,192
"Agricult. trabaj. calif.agrop. y pesqueros (042)",5185,61,1623,1694,1355,452
"Obreros y oper.minas, cant.,ind.manuf. y otros (043)",4590,29,1967,1773,756,65
"Obreros construc., conf., papel, fab., instr. (044)",3929,13,1451,1500,893,72
"Trabaj.no calif. serv., peon, vend.,amb.,y afines (045)",9747,265,4063,3269,1879,271
"Otra (046)",226,,59,126,41,
"Ocupación no especificada (047)",762,12,259,264,169,58
"Hombres (048)",24583,328,9081,8735,5477,962
"Miembros p.ejec.y leg. direct., adm. pub.y emp. (049)",51,,9,13,27,2
"Profes., científicos e intelectuales (050)",655,,133,290,219,13
"Técnicos de nivel medio y trab. asimilados (051)",1016,,317,425,251,23
"Jefes y empleados de oficina (052)",757,,278,280,186,13
"Trab.de serv.pers.y vend.del comerc.y mcdo. (053)",1793,32,576,623,468,94
"Agricult. trabaj. calif.agrop. y pesqueros (054)",5111,58,1601,1666,1340,446
"Obreros y oper.minas, cant.,ind.manuf. y otros (055)",3500,28,1533,1312,572,55
"Obreros construc., conf., papel, fab., instr. (056)",3844,12,1409,1469,883,71
"Trabaj.no calif. serv., peon, vend.,amb.,y afines (057)",7320,193,3073,2413,1422,219
"Otra (058)",221,,55,125,41,
"Ocupación no especificada (059)",315,5,97,119,68,26
"Mujeres (060)",8529,101,3189,3353,1677,209
"Miembros p.ejec.y leg. direct., adm. pub.y emp. (061)",16,,3,6,6,1
"Profes., científicos e intelectuales (062)",863,,294,393,169,7
"Técnicos de nivel medio y trab. asimilados (063)",483,,188,218,75,2
"Jefes y empleados de oficina (064)",730,,372,277,81,
"Trab.de serv.pers.y vend.del comerc.y mcdo. (065)",2309,17,678,937,579,98
"Agricult. trabaj. calif.agrop. y pesqueros (066)",74,3,22,28,15,6
"Obreros y oper.minas, cant.,ind.manuf. y otros (067)",1090,1,434,461,184,10
"Obreros construc., conf., papel, fab., instr. (068)",85,1,42,31,10,1
"Trabaj.no calif. serv., peon, vend.,amb.,y afines (069)",2427,72,990,856,457,52
"Otra (070)",5,,4,1,,
"Ocupación no especificada (071)",447,7,162,145,101,32
,,,,,,
"RURAL (072)",1490,30,550,514,316,80
"Miembros p.ejec.y leg. direct., adm. pub.y emp. (073)",3,,1,2,,
"Profes., científicos e intelectuales (074)",25,,6,10,9,
"Técnicos de nivel medio y trab. asimilados (075)",16,,5,6,5,
"Jefes y empleados de oficina (076)",40,,21,13,5,1
"Trab.de serv.pers.y vend.del comerc.y mcdo. (077)",103,1,29,45,27,1
"Agricult. trabaj. calif.agrop. y pesqueros (078)",442,6,92,149,141,54
"Obreros y oper.minas, cant.,ind.manuf. y otros (079)",146,,68,54,22,2
"Obreros construc., conf., papel, fab., instr. (080)",95,,34,42,17,2
"Trabaj.no calif. serv., peon, vend.,amb.,y afines (081)",609,23,290,189,88,19
"Otra (082)",3,,,2,1,
"Ocupación no especificada (083)",8,,4,2,1,1
"Hombres (084)",1311,28,476,450,279,78
"Miembros p.ejec.y leg. direct., adm. pub.y emp. (085)",1,,,1,,
"Profes., científicos e intelectuales (086)",7,,1,2,4,
"Técnicos de nivel medio y trab. asimilados (087)",13,,4,4,5,
"Jefes y empleados de oficina (088)",32,,15,12,4,1
"Trab.de serv.pers.y vend.del comerc.y mcdo. (089)",59,1,21,27,10,
"Agricult. trabaj. calif.agrop. y pesqueros (090)",438,6,91,148,139,54
"Obreros y oper.minas, cant.,ind.manuf. y otros (091)",117,,53,45,18,1
"Obreros construc., conf., papel, fab., instr. (092)",95,,34,42,17,2
"Trabaj.no calif. serv., peon, vend.,amb.,y afines (093)",539,21,254,165,80,19
"Otra (094)",3,,,2,1,
"Ocupación no especificada (095)",7,,3,2,1,1
"Mujeres (096)",179,2,74,64,37,2
"Miembros p.ejec.y leg. direct., adm. pub.y emp. (097)",2,,1,1,,
"Profes., científicos e intelectuales (098)",18,,5,8,5,
"Técnicos de nivel medio y trab. asimilados (099)",3,,1,2,,
"Jefes y empleados de oficina (100)",8,,6,1,1,
"Trab.de serv.pers.y vend.del comerc.y mcdo. (101)",44,,8,18,17,1
"Agricult. trabaj. calif.agrop. y pesqueros (102)",4,,1,1,2,
"Obreros y oper.minas, cant.,ind.manuf. y otros (103)",29,,15,9,4,1
"Trabaj.no calif. serv., peon, vend.,amb.,y afines (105)",70,2,36,24,8,
"Ocupación no especificada (107)",1,,1,,,
