"CUADRO Nº 31: POBLACIÓN ECONÓMICAMENTE ACTIVA DE 14 Y MÁS AÑOS DE EDAD, POR OCUPACIÓN PRINCIPAL, SEGÚN DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y RAMA DE ACTIVIDAD ECONÓMICA",,,,,,,,,,,,,
,,,,,,,,,,,,,
"DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y RAMA DE ACTIVIDAD ECONOMICA",TOTAL,"OCUPACION PRINCIPAL",,,,,,,,,,,DESOCU-PADO
"Servicios sociales y de salud (155)",31,,8,20,,2,,,,1,,,
"Otras activ. serv.comun.soc y personales (156)",24,,2,2,,,,,,20,,,
"Hogares privados con servicio doméstico (157)",26,,,,,,,,,26,,,
"Actividad economica no especificada (159)",151,,,1,2,,,,,,,148,
"Desocupado (160)",226,,,,,,,,,,,,226
"Hombres (161)",4499,9,148,54,35,107,1563,660,302,1333,2,96,190
"Agric., ganadería, caza y silvicultura (162)",2370,,,1,,,1562,1,3,803,,,
"Pesca (163)",1,,,,,,1,,,,,,
"Explotación de minas y canteras (164)",1011,,32,19,9,,,588,46,317,,,
"Industrias manufactureras (165)",54,,1,2,,,,41,10,,,,
"Suministro de electricidad, gas y agua (166)",6,,1,,,,,,2,3,,,
"Construcción (167)",277,,7,6,1,,,6,170,87,,,
"Comerc., rep. veh. autom.,motoc efect. pers. (168)",120,,1,,,71,,24,1,23,,,
"Venta, mant.y rep. veh.autom.y motoc. (169)",26,,1,,,1,,23,1,,,,
"Comercio al por mayor (170)",5,,,,,5,,,,,,,
"Comercio al por menor (171)",89,,,,,65,,1,,23,,,
"Hoteles y restaurantes (172)",27,,2,1,,15,,,,9,,,
"Trans., almac. y comunicaciones (173)",75,,,,6,,,,68,1,,,
"Intermediación financiera (174)",2,,1,,,,,,1,,,,
"Activid.inmobil., empres. y alquileres (175)",59,,18,10,5,19,,,,7,,,
"Admin.pub. y defensa; p. segur.soc.afil (176)",91,8,3,3,9,2,,,1,63,2,,
"Enseñanza (177)",83,1,79,,3,,,,,,,,
"Servicios sociales y de salud (178)",11,,2,9,,,,,,,,,
"Otras activ. serv.comun.soc y personales (179)",19,,1,2,,,,,,16,,,
"Hogares privados con servicio doméstico (180)",4,,,,,,,,,4,,,
"Actividad economica no especificada (182)",99,,,1,2,,,,,,,96,
"Desocupado (183)",190,,,,,,,,,,,,190
"Mujeres (184)",1517,3,116,12,15,118,480,13,4,668,,52,36
"Agric., ganadería, caza y silvicultura (185)",1090,,1,,,,480,,,609,,,
"Explotación de minas y canteras (187)",16,,7,,1,,,6,,2,,,
"Industrias manufactureras (188)",7,,,,,,,7,,,,,
"Construcción (190)",4,,,,,,,,4,,,,
"Comerc., rep. veh. autom.,motoc efect. pers. (191)",84,,,,,72,,,,12,,,
"Comercio al por mayor (193)",2,,,,,2,,,,,,,
"Comercio al por menor (194)",82,,,,,70,,,,12,,,
"Hoteles y restaurantes (195)",56,,,,,44,,,,12,,,
"Trans., almac. y comunicaciones (196)",3,,,,1,,,,,2,,,
"Intermediación financiera (197)",1,,,,1,,,,,,,,
"Activid.inmobil., empres. y alquileres (198)",9,,5,,3,,,,,1,,,
"Admin.pub. y defensa; p. segur.soc.afil (199)",13,3,,1,6,,,,,3,,,
"Enseñanza (200)",99,,96,,3,,,,,,,,
"Servicios sociales y de salud (201)",20,,6,11,,2,,,,1,,,
"Otras activ. serv.comun.soc y personales (202)",5,,1,,,,,,,4,,,
"Hogares privados con servicio doméstico (203)",22,,,,,,,,,22,,,
"Actividad economica no especificada (205)",52,,,,,,,,,,,52,
"Desocupado (206)",36,,,,,,,,,,,,36
