"CUADRO Nº 1: POBLACIÓN TOTAL, POR ÁREA URBANA Y RURAL, Y SEXO, SEGÚN DEPARTAMENTO, PROVINCIA, DISTRITO Y EDADES SIMPLES",,,,,,,,,
,,,,,,,,,
"DEPARTAMENTO, PROVINCIA, DISTRITO Y EDADES SIMPLES",TOTAL,POBLACIÓN,,TOTAL,URBANA,,TOTAL,RURAL,
"De 35 a 39 años (045)",3343,1583,1760,1238,555,683,2105,1028,1077
"35 años (046)",661,332,329,259,120,139,402,212,190
"36 años (047)",642,297,345,229,102,127,413,195,218
"37 años (048)",718,327,391,265,122,143,453,205,248
"38 años (049)",715,344,371,263,124,139,452,220,232
"39 años (050)",607,283,324,222,87,135,385,196,189
"De 40 a 44 años (051)",3184,1581,1603,1161,578,583,2023,1003,1020
"40 años (052)",820,370,450,306,135,171,514,235,279
"41 años (053)",497,241,256,182,93,89,315,148,167
"42 años (054)",736,384,352,277,138,139,459,246,213
"43 años (055)",581,282,299,210,105,105,371,177,194
"44 años (056)",550,304,246,186,107,79,364,197,167
"De 45 a 49 años (057)",2862,1459,1403,991,516,475,1871,943,928
"45 años (058)",722,364,358,251,134,117,471,230,241
"46 años (059)",545,263,282,184,91,93,361,172,189
"47 años (060)",613,327,286,224,115,109,389,212,177
"48 años (061)",553,283,270,183,101,82,370,182,188
"49 años (062)",429,222,207,149,75,74,280,147,133
"De 50 a 54 años (063)",2097,1023,1074,708,345,363,1389,678,711
"50 años (064)",539,284,255,189,99,90,350,185,165
"51 años (065)",274,135,139,103,50,53,171,85,86
"52 años (066)",485,220,265,159,75,84,326,145,181
"53 años (067)",354,180,174,113,56,57,241,124,117
"54 años (068)",445,204,241,144,65,79,301,139,162
"De 55 a 59 años (069)",1691,850,841,550,270,280,1141,580,561
"55 años (070)",387,180,207,116,55,61,271,125,146
"56 años (071)",387,200,187,128,66,62,259,134,125
"57 años (072)",377,192,185,124,65,59,253,127,126
"58 años (073)",324,170,154,106,52,54,218,118,100
"59 años (074)",216,108,108,76,32,44,140,76,64
"De 60 a 64 años (075)",1543,746,797,505,236,269,1038,510,528
"60 años (076)",495,209,286,148,61,87,347,148,199
"61 años (077)",199,102,97,71,33,38,128,69,59
"62 años (078)",315,166,149,109,55,54,206,111,95
"63 años (079)",292,144,148,102,51,51,190,93,97
"64 años (080)",242,125,117,75,36,39,167,89,78
"De 65 y más años (081)",4509,2064,2445,1545,686,859,2964,1378,1586
"65 años (082)",446,209,237,140,66,74,306,143,163
"66 años (083)",248,116,132,99,43,56,149,73,76
"67 años (084)",311,169,142,98,54,44,213,115,98
"68 años (085)",274,112,162,86,42,44,188,70,118
"69 años (086)",129,61,68,51,21,30,78,40,38
"70 años (087)",396,190,206,117,51,66,279,139,140
"71 años (088)",120,47,73,43,15,28,77,32,45
"72 años (089)",244,108,136,82,37,45,162,71,91
"73 años (090)",173,79,94,62,32,30,111,47,64
"74 años (091)",183,98,85,67,38,29,116,60,56
"75 años (092)",309,133,176,99,40,59,210,93,117
"76 años (093)",138,62,76,48,17,31,90,45,45
"77 años (094)",128,57,71,49,17,32,79,40,39
"78 años (095)",218,99,119,75,29,46,143,70,73
"79 años (096)",89,38,51,38,16,22,51,22,29
"80 años (097)",247,102,145,82,33,49,165,69,96
"81 años (098)",48,24,24,24,12,12,24,12,12
"82 años (099)",79,26,53,33,11,22,46,15,31
"83 años (100)",55,32,23,22,14,8,33,18,15
"84 años (101)",79,36,43,37,17,20,42,19,23
"85 años (102)",121,56,65,36,17,19,85,39,46
"86 años (103)",74,38,36,31,14,17,43,24,19
"87 años (104)",65,28,37,21,10,11,44,18,26
"88 años (105)",48,22,26,19,7,12,29,15,14
"89 años (106)",32,10,22,15,5,10,17,5,12
"90 años (107)",75,31,44,24,10,14,51,21,30
"91 años (108)",12,9,3,6,5,1,6,4,2
"92 años (109)",17,4,13,7,,7,10,4,6
"93 años (110)",11,6,5,2,1,1,9,5,4
"94 años (111)",7,4,3,,,,7,4,3
"95 años (112)",30,14,16,7,4,3,23,10,13
"96 años (113)",11,8,3,1,1,,10,7,3
"97 años (114)",9,2,7,1,,1,8,2,6
"98 y más años (115)",83,34,49,23,7,16,60,27,33
