"CUADRO Nº 16: POBLACIÓN ECONÓMICAMENTE ACTIVA DE 14 Y MÁS AÑOS DE EDAD, POR CATEGORÍA DE OCUPACIÓN, SEGÚN DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y OCUPACIÓN PRINCIPAL",,,,,,,,
,,,,,,,,
"DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y OCUPACION PRINCIPAL",TOTAL,"CATEGORIA DE OCUPACION",,,,,,DESOCUPADO
"Obreros y oper.minas,cant.,ind.manuf.y otros (098)",206,,120,73,4,9,,
"Obreros construc.,conf.,papel, fab., instr. (099)",261,19,91,138,5,8,,
"Trabaj.no calif.serv.,peon,vend ,amb., y afines (100)",2426,41,1314,35,,1034,2,
"Otra (101)",6,6,,,,,,
"Ocupación no especificada (102)",57,4,28,6,,19,,
"Desocupado (103)",304,,,,,,,304
"Mujeres (104)",1837,127,306,539,18,764,47,36
"Miembros p.ejec.y leg.direct., adm.pub.y emp. (105)",3,3,,,,,,
"Profes., científicos e intelectuales (106)",56,49,,7,,,,
"Técnicos de nivel medio y trab. asimilados (107)",16,11,,3,1,1,,
"Jefes y empleados de oficina (108)",29,29,,,,,,
"Trab.de serv.pers.y vend.del comerc.y mcdo. (109)",212,17,5,154,2,34,,
"Agricult.trabaj.calif.agrop.y pesqueros (110)",313,,,301,12,,,
"Obreros y oper.minas,cant.,ind.manuf.y otros (111)",20,,7,11,2,,,
"Obreros construc.,conf.,papel, fab., instr. (112)",2,,,2,,,,
"Trabaj.no calif.serv.,peon,vend ,amb., y afines (113)",1019,11,261,37,1,662,47,
"Ocupación no especificada (115)",131,7,33,24,,67,,
"Desocupado (116)",36,,,,,,,36
