"CUADRO Nº 12: POBLACIÓN OCUPADA DE 6 Y MÁS AÑOS DE EDAD, POR TAMAÑO DE ESTABLECIMIENTO DONDE TRABAJA, SEGÚN DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y OCUPACIÓN PRINCIPAL",,,,,
,,,,,
"DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y OCUPACION PRINCIPAL",TOTAL,"TAMAÑO DE ESTABLECIMIENTO",,,
"Obreros construc.,conf.,papel, fab., instr. (032)",317,228,36,13,40
"Trabaj.no calif.serv.,peon,vend.,amb., y afines (033)",10020,9233,386,181,220
"Otra (034)",48,,,,48
"Ocupación no especificada (035)",2024,1689,154,116,65
,,,,,
"URBANA (036)",66155,39329,8302,8328,10196
"Miembros p.ejec.y leg.direct., adm.pub.y emp. (037)",260,27,66,70,97
"Profes., científicos e intelectuales (038)",12309,3228,2648,3151,3282
"Técnicos de nivel medio y trab. asimilados (039)",4950,2010,708,977,1255
"Jefes y empleados de oficina (040)",4073,936,610,880,1647
"Trab.de serv.pers.y vend.del comerc.y mcdo. (041)",10395,8429,896,747,323
"Agricult.trabaj.calif.agrop.y pesqueros (042)",2119,1958,151,4,6
"Obreros y oper.minas,cant.,ind.manuf.y otros (043)",6620,4400,800,560,860
"Obreros construc.,conf.,papel, fab., instr. (044)",8779,5646,964,910,1259
"Trabaj.no calif.serv.,peon,vend.,amb., y afines (045)",12956,10412,1146,728,670
"Otra (046)",530,,,,530
"Ocupación no especificada (047)",3164,2283,313,301,267
"Hombres (048)",41102,23185,5366,5340,7211
"Miembros p.ejec.y leg.direct., adm.pub.y emp. (049)",182,17,37,50,78
"Profes., científicos e intelectuales (050)",6490,1755,1270,1532,1933
"Técnicos de nivel medio y trab. asimilados (051)",3212,1276,493,643,800
"Jefes y empleados de oficina (052)",1827,336,224,396,871
"Trab.de serv.pers.y vend.del comerc.y mcdo. (053)",4445,3233,450,511,251
"Agricult.trabaj.calif.agrop.y pesqueros (054)",1861,1726,125,4,6
"Obreros y oper.minas,cant.,ind.manuf.y otros (055)",5811,3745,719,516,831
"Obreros construc.,conf.,papel, fab., instr. (056)",8523,5460,935,900,1228
"Trabaj.no calif.serv.,peon,vend.,amb., y afines (057)",6676,4635,919,595,527
"Otra (058)",483,,,,483
"Ocupación no especificada (059)",1592,1002,194,193,203
"Mujeres (060)",25053,16144,2936,2988,2985
"Miembros p.ejec.y leg.direct., adm.pub.y emp. (061)",78,10,29,20,19
"Profes., científicos e intelectuales (062)",5819,1473,1378,1619,1349
"Técnicos de nivel medio y trab. asimilados (063)",1738,734,215,334,455
"Jefes y empleados de oficina (064)",2246,600,386,484,776
"Trab.de serv.pers.y vend.del comerc.y mcdo. (065)",5950,5196,446,236,72
"Agricult.trabaj.calif.agrop.y pesqueros (066)",258,232,26,,
"Obreros y oper.minas,cant.,ind.manuf.y otros (067)",809,655,81,44,29
"Obreros construc.,conf.,papel, fab., instr. (068)",256,186,29,10,31
"Trabaj.no calif.serv.,peon,vend.,amb., y afines (069)",6280,5777,227,133,143
"Otra (070)",47,,,,47
"Ocupación no especificada (071)",1572,1281,119,108,64
,,,,,
"RURAL (072)",40041,33275,2470,1122,3174
"Miembros p.ejec.y leg.direct., adm.pub.y emp. (073)",27,,8,,19
"Profes., científicos e intelectuales (074)",656,231,189,94,142
"Técnicos de nivel medio y trab. asimilados (075)",542,140,66,51,285
"Jefes y empleados de oficina (076)",366,85,49,45,187
"Trab.de serv.pers.y vend.del comerc.y mcdo. (077)",1361,1113,87,70,91
"Agricult.trabaj.calif.agrop.y pesqueros (078)",15599,15277,313,7,2
"Obreros y oper.minas,cant.,ind.manuf.y otros (079)",3756,2262,306,149,1039
"Obreros construc.,conf.,papel, fab., instr. (080)",3585,2368,380,202,635
"Trabaj.no calif.serv.,peon,vend.,amb., y afines (081)",13362,11172,991,472,727
"Otra (082)",31,,,,31
"Ocupación no especificada (083)",756,627,81,32,16
"Hombres (084)",33021,27140,2055,972,2854
"Miembros p.ejec.y leg.direct., adm.pub.y emp. (085)",19,,4,,15
"Profes., científicos e intelectuales (086)",391,118,121,61,91
"Técnicos de nivel medio y trab. asimilados (087)",438,108,54,41,235
"Jefes y empleados de oficina (088)",223,35,23,26,139
"Trab.de serv.pers.y vend.del comerc.y mcdo. (089)",672,486,54,58,74
"Agricult.trabaj.calif.agrop.y pesqueros (090)",14489,14203,277,7,2
"Obreros y oper.minas,cant.,ind.manuf.y otros (091)",3309,1929,271,132,977
"Obreros construc.,conf.,papel, fab., instr. (092)",3524,2326,373,199,626
"Trabaj.no calif.serv.,peon,vend.,amb., y afines (093)",9622,7716,832,424,650
"Otra (094)",30,,,,30
"Ocupación no especificada (095)",304,219,46,24,15
"Mujeres (096)",7020,6135,415,150,320
"Miembros p.ejec.y leg.direct., adm.pub.y emp. (097)",8,,4,,4
"Profes., científicos e intelectuales (098)",265,113,68,33,51
"Técnicos de nivel medio y trab. asimilados (099)",104,32,12,10,50
"Jefes y empleados de oficina (100)",143,50,26,19,48
"Trab.de serv.pers.y vend.del comerc.y mcdo. (101)",689,627,33,12,17
"Agricult.trabaj.calif.agrop.y pesqueros (102)",1110,1074,36,,
"Obreros y oper.minas,cant.,ind.manuf.y otros (103)",447,333,35,17,62
"Obreros construc.,conf.,papel, fab., instr. (104)",61,42,7,3,9
"Trabaj.no calif.serv.,peon,vend.,amb., y afines (105)",3740,3456,159,48,77
"Otra (106)",1,,,,1
"Ocupación no especificada (107)",452,408,35,8,1
