"CUADRO Nº 8: POBLACIÓN FEMENINA DE 12 Y MÁS AÑOS DE EDAD, POR NÚMERO DE HIJOS NACIDOS VIVOS, HIJOS SOBREVIVIENTES, HIJOS NACIDOS EL ÚLTIMO AÑO, SEGÚN DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, ESTADO CIVIL Y GRUPOS QUINQUENALES DE EDAD",,,,,,,
,,,,,,,
"DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, ESTADO CIVIL Y GRUPOS QUINQUENALES DE EDAD","TOTAL DE MUJERES","HIJOS NACIDOS VIVOS",,"NACIDOS VIVOS ULTIMO AÑO",PROPORCION,,
"De 40 a 44 años (037)",2265,11297,10341,111,91.5,1,
"De 45 a 49 años (038)",2286,12892,11563,25,89.7,0.2,
"De 50 y más años (039)",7472,45926,38312,,83.4,,
"Viudo(a) (040)",4878,26017,20702,18,79.6,0.1,
"De 15 a 19 años (042)",3,5,3,,60,,
"De 20 a 24 años (043)",17,27,26,3,96.3,11.1,
"De 25 a 29 años (044)",20,43,41,,95.3,,
"De 30 a 34 años (045)",73,228,212,4,93,1.8,
"De 35 a 39 años (046)",119,468,418,7,89.3,1.5,
"De 40 a 44 años (047)",214,891,763,4,85.6,0.4,
"De 45 a 49 años (048)",241,1293,1121,,86.7,,
"De 50 y más años (049)",4191,23062,18118,,78.6,,
"Divorciado(a) (050)",214,817,663,2,81.2,0.2,
"De 15 a 19 años (052)",2,1,1,,100,,
"De 20 a 24 años (053)",7,7,7,1,100,14.3,
"De 25 a 29 años (054)",11,13,10,,76.9,,
"De 30 a 34 años (055)",21,43,42,,97.7,,
"De 35 a 39 años (056)",20,49,44,,89.8,,
"De 40 a 44 años (057)",23,85,76,1,89.4,1.2,
"De 45 a 49 años (058)",19,81,66,,81.5,,
"De 50 y más años (059)",111,538,417,,77.5,,
"Soltero(a) (060)",17782,2052,1923,88,93.7,4.3,
"De 12 a 14 años (061)",5368,8,7,,87.5,,
"De 15 a 19 años (062)",6192,82,79,22,96.3,26.8,
"De 20 a 24 años (063)",2902,249,235,39,94.4,15.7,
"De 25 a 29 años (064)",1244,301,291,13,96.7,4.3,
"De 30 a 34 años (065)",601,299,288,11,96.3,3.7,
"De 35 a 39 años (066)",398,239,226,3,94.6,1.3,
"De 40 a 44 años (067)",277,200,192,,96,,
"De 45 a 49 años (068)",162,146,141,,96.6,,
"De 50 y más años (069)",638,528,464,,87.9,,
,,,,,,,
"URBANA (080)",14031,31780,28872,612,90.8,1.9,
"De 12 a 14 años (081)",1476,5,5,,100,,
"De 15 a 19 años (082)",2096,196,187,47,95.4,24,
"De 20 a 24 años (083)",1788,1096,1069,163,97.5,14.9,
"De 25 a 29 años (084)",1531,2210,2109,153,95.4,6.9,
"De 30 a 34 años (085)",1375,3227,3067,121,95,3.7,
"De 35 a 39 años (086)",1318,4069,3863,87,94.9,2.1,
"De 40 a 44 años (087)",1072,3946,3683,39,93.3,1,
"De 45 a 49 años (088)",816,3661,3377,2,92.2,0.1,
"De 50 y más años (089)",2559,13370,11512,,86.1,,
"Conviviente (090)",3635,7841,7374,408,94,5.2,
"De 12 a 14 años (091)",13,,,,,,
"De 15 a 19 años (092)",262,144,136,40,94.4,27.8,
"De 20 a 24 años (093)",763,852,834,129,97.9,15.1,
"De 25 a 29 años (094)",887,1555,1487,112,95.6,7.2,
"De 30 a 34 años (095)",736,1806,1715,79,95,4.4,
"De 35 a 39 años (096)",492,1517,1441,39,95,2.6,
"De 40 a 44 años (097)",222,791,741,9,93.7,1.1,
"De 45 a 49 años (098)",126,496,454,,91.5,,
"De 50 y más años (099)",134,680,566,,83.2,,
"Separado(a) (100)",636,1637,1494,29,91.3,1.8,
"De 12 a 14 años (101)",1,,,,,,
"De 15 a 19 años (102)",23,20,20,1,100,5,
"De 20 a 24 años (103)",74,96,95,14,99,14.6,
"De 25 a 29 años (104)",85,129,126,5,97.7,3.9,
"De 30 a 34 años (105)",91,190,181,3,95.3,1.6,
"De 35 a 39 años (106)",108,281,260,5,92.5,1.8,
"De 40 a 44 años (107)",85,248,229,1,92.3,0.4,
"De 45 a 49 años (108)",58,190,167,,87.9,,
"De 50 y más años (109)",111,483,416,,86.1,,
"Casado(a) (110)",3687,16714,15202,150,91,0.9,
"De 12 a 14 años (111)",1,,,,,,
"De 15 a 19 años (112)",13,9,8,1,88.9,11.1,
"De 20 a 24 años (113)",52,84,78,12,92.9,14.3,
"De 25 a 29 años (114)",177,430,403,33,93.7,7.7,
"De 30 a 34 años (115)",359,1040,991,35,95.3,3.4,
"De 35 a 39 años (116)",565,2044,1951,41,95.5,2,
"De 40 a 44 años (117)",613,2547,2383,26,93.6,1,
"De 45 a 49 años (118)",531,2647,2451,2,92.6,0.1,
"De 50 y más años (119)",1376,7913,6937,,87.7,,
"Viudo(a) (120)",976,4808,4066,6,84.6,0.1,
"De 15 a 19 años (122)",1,1,1,,100,,
"De 20 a 24 años (123)",3,9,9,1,100,11.1,
"De 25 a 29 años (124)",3,9,9,,100,,
"De 30 a 34 años (125)",22,68,61,1,89.7,1.5,
"De 35 a 39 años (126)",34,124,115,1,92.7,0.8,
"De 40 a 44 años (127)",72,273,248,3,90.8,1.1,
"De 45 a 49 años (128)",53,256,236,,92.2,,
"De 50 y más años (129)",788,4068,3387,,83.3,,
"Divorciado(a) (130)",61,197,172,,87.3,,
"De 15 a 19 años (132)",1,1,1,,100,,
"De 20 a 24 años (133)",3,4,4,,100,,
"De 25 a 29 años (134)",5,7,4,,57.1,,
"De 30 a 34 años (135)",10,20,19,,95,,
"De 35 a 39 años (136)",7,17,13,,76.5,,
"De 40 a 44 años (137)",9,28,23,,82.1,,
"De 45 a 49 años (138)",5,20,18,,90,,
"De 50 y más años (139)",21,100,90,,90,,
"Soltero(a) (140)",5036,583,564,19,96.7,3.3,
"De 12 a 14 años (141)",1461,5,5,,100,,
"De 15 a 19 años (142)",1796,21,21,5,100,23.8,
"De 20 a 24 años (143)",893,51,49,7,96.1,13.7,
"De 25 a 29 años (144)",374,80,80,3,100,3.8,
"De 30 a 34 años (145)",157,103,100,3,97.1,2.9,
"De 35 a 39 años (146)",112,86,83,1,96.5,1.2,
"De 40 a 44 años (147)",71,59,59,,100,,
"De 45 a 49 años (148)",43,52,51,,98.1,,
"De 50 y más años (149)",129,126,116,,92.1,,
,,,,,,,
"RURAL (160)",37943,113458,97259,1823,85.7,1.6,
"De 12 a 14 años (161)",3944,11,10,1,90.9,9.1,
"De 15 a 19 años (162)",5022,521,482,208,92.5,39.9,
"De 20 a 24 años (163)",4052,2876,2710,484,94.2,16.8,
"De 25 a 29 años (164)",3386,5746,5401,425,94,7.4,
"De 30 a 34 años (165)",2856,7876,7308,307,92.8,3.9,
"De 35 a 39 años (166)",2879,10819,9879,257,91.3,2.4,
"De 40 a 44 años (167)",2554,11759,10593,115,90.1,1,
"De 45 a 49 años (168)",2416,12863,11414,26,88.7,0.2,
"De 50 y más años (169)",10834,60987,49462,,81.1,,
"Conviviente (170)",6825,16756,15349,1146,91.6,6.8,
"De 12 a 14 años (171)",27,6,6,1,100,16.7,
"De 15 a 19 años (172)",548,389,357,175,91.8,45,
"De 20 a 24 años (173)",1657,2083,1970,389,94.6,18.7,
"De 25 a 29 años (174)",1680,3519,3295,320,93.6,9.1,
"De 30 a 34 años (175)",1097,3247,3018,144,92.9,4.4,
"De 35 a 39 años (176)",756,2792,2563,89,91.8,3.2,
"De 40 a 44 años (177)",407,1718,1527,25,88.9,1.5,
"De 45 a 49 años (178)",222,1014,911,3,89.8,0.3,
"De 50 y más años (179)",431,1988,1702,,85.6,,
"Separado(a) (180)",1279,3323,2956,57,89,1.7,
"De 12 a 14 años (181)",3,1,1,,100,,
"De 15 a 19 años (182)",36,32,30,9,93.8,28.1,
"De 20 a 24 años (183)",160,187,180,20,96.3,10.7,
"De 25 a 29 años (184)",189,269,257,9,95.5,3.3,
"De 30 a 34 años (185)",166,316,302,12,95.6,3.8,
"De 35 a 39 años (186)",169,479,432,4,90.2,0.8,
"De 40 a 44 años (187)",133,475,407,3,85.7,0.6,
"De 45 a 49 años (188)",118,412,368,,89.3,,
"De 50 y más años (189)",305,1152,979,,85,,
"Casado(a) (190)",13038,70081,60468,537,86.3,0.8,
"De 12 a 14 años (191)",7,1,1,,100,,
"De 15 a 19 años (192)",39,35,35,7,100,20,
"De 20 a 24 años (193)",208,387,354,40,91.5,10.3,
"De 25 a 29 años (194)",624,1697,1600,86,94.3,5.1,
"De 30 a 34 años (195)",1087,3934,3626,140,92.2,3.6,
"De 35 a 39 años (196)",1570,7019,6407,156,91.3,2.2,
"De 40 a 44 años (197)",1652,8750,7958,85,90.9,1,
"De 45 a 49 años (198)",1755,10245,9112,23,88.9,0.2,
"De 50 y más años (199)",6096,38013,31375,,82.5,,
"Viudo(a) (200)",3902,21209,16636,12,78.4,0.1,
"De 15 a 19 años (202)",2,4,2,,50,,
"De 20 a 24 años (203)",14,18,17,2,94.4,11.1,
"De 25 a 29 años (204)",17,34,32,,94.1,,
"De 30 a 34 años (205)",51,160,151,3,94.4,1.9,
"De 35 a 39 años (206)",85,344,303,6,88.1,1.7,
"De 40 a 44 años (207)",142,618,515,1,83.3,0.2,
"De 45 a 49 años (208)",188,1037,885,,85.3,,
"De 50 y más años (209)",3403,18994,14731,,77.6,,
"Divorciado(a) (210)",153,620,491,2,79.2,0.3,
"De 15 a 19 años (212)",1,,,,,,
"De 20 a 24 años (213)",4,3,3,1,100,33.3,
"De 25 a 29 años (214)",6,6,6,,100,,
"De 30 a 34 años (215)",11,23,23,,100,,
"De 35 a 39 años (216)",13,32,31,,96.9,,
"De 40 a 44 años (217)",14,57,53,1,93,1.8,
"De 45 a 49 años (218)",14,61,48,,78.7,,
"De 50 y más años (219)",90,438,327,,74.7,,
"Soltero(a) (220)",12746,1469,1359,69,92.5,4.7,
"De 12 a 14 años (221)",3907,3,2,,66.7,,
"De 15 a 19 años (222)",4396,61,58,17,95.1,27.9,
"De 20 a 24 años (223)",2009,198,186,32,93.9,16.2,
"De 25 a 29 años (224)",870,221,211,10,95.5,4.5,
"De 30 a 34 años (225)",444,196,188,8,95.9,4.1,
"De 35 a 39 años (226)",286,153,143,2,93.5,1.3,
"De 40 a 44 años (227)",206,141,133,,94.3,,
"De 45 a 49 años (228)",119,94,90,,95.7,,
"De 50 y más años (229)",509,402,348,,86.6,,
