"CUADRO Nº 14: POBLACIÓN OCUPADA DE 6 Y MÁS AÑOS DE EDAD, POR NIVEL EDUCATIVO ALCANZADO, SEGÚN DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y RAMA DE ACTIVIDAD ECONÓMICA",,,,,,,,,
,,,,,,,,,
"DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y RAMA DE ACTIVIDAD ECONOMICA",TOTAL,"NIVEL EDUCATIVO ALCANZADO",,,,,,,
"Pesca (046)",2,,,1,,,,1,
"Industrias manufactureras (048)",150,1,1,48,70,14,10,4,2
"Suministro de electricidad, gas y agua (049)",3,,,,1,,2,,
"Construcción (050)",10,,,6,1,,,1,2
"Comerc., rep. veh. autom.,motoc. efect. pers. (051)",1047,25,,340,502,66,73,25,16
"Venta, mant.y rep. veh.autom.y motoc. (052)",42,,,4,27,5,4,,2
"Comercio al por mayor (053)",48,1,,13,20,8,5,1,
"Comercio al por menor (054)",957,24,,323,455,53,64,24,14
"Hoteles y restaurantes (055)",471,7,1,187,232,17,19,4,4
"Trans., almac. y comunicaciones (056)",73,,,12,37,9,9,3,3
"Intermediación financiera (057)",11,,,1,1,1,2,1,5
"Activid.inmobil., empres. y de alquiler (058)",82,,,3,22,11,16,9,21
"Admin.pub. y defensa; p. segur.soc.afil (059)",149,,,11,45,23,42,9,19
"Enseñanza (060)",545,,,,15,56,276,30,168
"Servicios sociales y de salud (061)",117,,,4,11,3,43,21,35
"Otras activ. serv.comun.soc y personales (062)",125,6,,36,63,8,8,2,2
"Hogares privados con servicio doméstico (063)",795,39,1,421,291,23,14,4,2
"Actividad economica no especificada (065)",367,18,1,147,124,31,30,8,8
,,,,,,,,,
"URBANA (066)",12879,290,16,4496,5107,664,1151,356,799
"Agric., ganadería, caza y silvicultura (067)",4604,184,8,2617,1621,64,55,21,34
"Pesca (068)",25,,,9,13,,,1,2
"Explotación de minas y canteras (069)",4,,,,3,,,,1
"Industrias manufactureras (070)",777,9,1,242,416,47,29,16,17
"Suministro de electricidad, gas y agua (071)",26,,,5,15,1,4,1,
"Construcción (072)",425,4,,121,211,27,26,11,25
"Comerc., rep. veh. autom.,motoc. efect. pers. (073)",2072,31,5,578,1021,139,159,76,63
"Venta, mant.y rep. veh.autom.y motoc. (074)",268,3,1,42,140,28,33,9,12
"Comercio al por mayor (075)",102,1,,23,51,9,9,5,4
"Comercio al por menor (076)",1702,27,4,513,830,102,117,62,47
"Hoteles y restaurantes (077)",536,8,1,183,270,23,29,9,13
"Trans., almac. y comunicaciones (078)",997,3,,199,621,56,60,30,28
"Intermediación financiera (079)",33,,,1,3,3,7,2,17
"Activid.inmobil., empres. y de alquiler (080)",323,,,10,94,42,54,36,87
"Admin.pub. y defensa; p. segur.soc.afil (081)",495,,,25,150,92,106,36,86
"Enseñanza (082)",943,,,,41,76,475,47,304
"Servicios sociales y de salud (083)",207,,,10,20,9,66,30,72
"Otras activ. serv.comun.soc y personales (084)",317,12,,65,153,21,26,17,23
"Hogares privados con servicio doméstico (085)",656,27,,318,268,22,14,4,3
"Actividad economica no especificada (087)",439,12,1,113,187,42,41,19,24
"Hombres (088)",8779,154,10,3159,3653,419,629,240,515
"Agric., ganadería, caza y silvicultura (089)",3960,114,5,2221,1462,60,45,21,32
"Pesca (090)",23,,,8,13,,,,2
"Explotación de minas y canteras (091)",4,,,,3,,,,1
"Industrias manufactureras (092)",641,9,,203,350,33,19,12,15
"Suministro de electricidad, gas y agua (093)",23,,,5,14,1,2,1,
"Construcción (094)",415,4,,115,210,27,26,10,23
"Comerc., rep. veh. autom.,motoc. efect. pers. (095)",1120,13,5,285,556,75,87,52,47
"Venta, mant.y rep. veh.autom.y motoc. (096)",227,3,1,38,114,23,29,9,10
"Comercio al por mayor (097)",61,1,,14,32,2,4,4,4
"Comercio al por menor (098)",832,9,4,233,410,50,54,39,33
"Hoteles y restaurantes (099)",124,1,,27,64,7,10,6,9
"Trans., almac. y comunicaciones (100)",927,3,,189,585,47,51,27,25
"Intermediación financiera (101)",22,,,,2,2,5,1,12
"Activid.inmobil., empres. y de alquiler (102)",242,,,7,73,31,38,27,66
"Admin.pub. y defensa; p. segur.soc.afil (103)",349,,,14,105,69,66,28,67
"Enseñanza (104)",441,,,,27,32,222,20,140
"Servicios sociales y de salud (105)",96,,,6,10,6,27,9,38
"Otras activ. serv.comun.soc y personales (106)",197,7,,32,91,13,18,15,21
"Hogares privados con servicio doméstico (107)",30,,,13,12,3,1,,1
"Actividad economica no especificada (109)",165,3,,34,76,13,12,11,16
"Mujeres (110)",4100,136,6,1337,1454,245,522,116,284
"Agric., ganadería, caza y silvicultura (111)",644,70,3,396,159,4,10,,2
"Pesca (112)",2,,,1,,,,1,
"Industrias manufactureras (114)",136,,1,39,66,14,10,4,2
"Suministro de electricidad, gas y agua (115)",3,,,,1,,2,,
"Construcción (116)",10,,,6,1,,,1,2
"Comerc., rep. veh. autom.,motoc. efect. pers. (117)",952,18,,293,465,64,72,24,16
"Venta, mant.y rep. veh.autom.y motoc. (118)",41,,,4,26,5,4,,2
"Comercio al por mayor (119)",41,,,9,19,7,5,1,
"Comercio al por menor (120)",870,18,,280,420,52,63,23,14
"Hoteles y restaurantes (121)",412,7,1,156,206,16,19,3,4
"Trans., almac. y comunicaciones (122)",70,,,10,36,9,9,3,3
"Intermediación financiera (123)",11,,,1,1,1,2,1,5
"Activid.inmobil., empres. y de alquiler (124)",81,,,3,21,11,16,9,21
"Admin.pub. y defensa; p. segur.soc.afil (125)",146,,,11,45,23,40,8,19
"Enseñanza (126)",502,,,,14,44,253,27,164
"Servicios sociales y de salud (127)",111,,,4,10,3,39,21,34
"Otras activ. serv.comun.soc y personales (128)",120,5,,33,62,8,8,2,2
"Hogares privados con servicio doméstico (129)",626,27,,305,256,19,13,4,2
"Actividad economica no especificada (131)",274,9,1,79,111,29,29,8,8
,,,,,,,,,
"RURAL (132)",7590,522,7,4811,1957,83,116,51,43
"Agric., ganadería, caza y silvicultura (133)",6645,480,6,4354,1686,38,28,31,22
"Pesca (134)",2,,,,2,,,,
"Explotación de minas y canteras (135)",2,,,2,,,,,
"Industrias manufactureras (136)",46,2,,27,15,,1,1,
"Suministro de electricidad, gas y agua (137)",1,,,,1,,,,
"Construcción (138)",50,1,,20,24,2,,2,1
"Comerc., rep. veh. autom.,motoc. efect. pers. (139)",208,12,,97,84,7,2,6,
"Venta, mant.y rep. veh.autom.y motoc. (140)",7,1,,2,4,,,,
"Comercio al por mayor (141)",13,1,,4,5,2,1,,
"Comercio al por menor (142)",188,10,,91,75,5,1,6,
"Hoteles y restaurantes (143)",69,,,36,29,1,1,2,
"Trans., almac. y comunicaciones (144)",57,,,20,30,5,1,,1
"Intermediación financiera (145)",1,,,,,,,,1
"Activid.inmobil., empres. y de alquiler (146)",6,,,,2,1,2,,1
"Admin.pub. y defensa; p. segur.soc.afil (147)",16,,,5,5,2,2,2,
"Enseñanza (148)",106,,,,2,16,69,6,13
"Servicios sociales y de salud (149)",15,,,1,1,2,8,,3
"Otras activ. serv.comun.soc y personales (150)",14,1,,5,7,1,,,
"Hogares privados con servicio doméstico (151)",176,12,1,121,36,5,1,,
"Actividad economica no especificada (153)",176,14,,123,33,3,1,1,1
"Hombres (154)",6282,378,4,3977,1697,60,84,45,37
"Agric., ganadería, caza y silvicultura (155)",5828,366,4,3796,1546,36,28,31,21
"Pesca (156)",2,,,,2,,,,
"Explotación de minas y canteras (157)",2,,,2,,,,,
"Industrias manufactureras (158)",32,1,,18,11,,1,1,
"Suministro de electricidad, gas y agua (159)",1,,,,1,,,,
"Construcción (160)",50,1,,20,24,2,,2,1
"Comerc., rep. veh. autom.,motoc. efect. pers. (161)",113,5,,50,47,5,1,5,
"Venta, mant.y rep. veh.autom.y motoc. (162)",6,1,,2,3,,,,
"Comercio al por mayor (163)",6,,,,4,1,1,,
"Comercio al por menor (164)",101,4,,48,40,4,,5,
"Hoteles y restaurantes (165)",10,,,5,3,,1,1,
"Trans., almac. y comunicaciones (166)",54,,,18,29,5,1,,1
"Intermediación financiera (167)",1,,,,,,,,1
"Activid.inmobil., empres. y de alquiler (168)",5,,,,1,1,2,,1
"Admin.pub. y defensa; p. segur.soc.afil (169)",13,,,5,5,2,,1,
"Enseñanza (170)",63,,,,1,4,46,3,9
"Servicios sociales y de salud (171)",9,,,1,,2,4,,2
"Otras activ. serv.comun.soc y personales (172)",9,,,2,6,1,,,
"Hogares privados con servicio doméstico (173)",7,,,5,1,1,,,
"Actividad economica no especificada (175)",83,5,,55,20,1,,1,1
"Mujeres (176)",1308,144,3,834,260,23,32,6,6
"Agric., ganadería, caza y silvicultura (177)",817,114,2,558,140,2,,,1
"Industrias manufactureras (180)",14,1,,9,4,,,,
"Comerc., rep. veh. autom.,motoc. efect. pers. (183)",95,7,,47,37,2,1,1,
"Venta, mant.y rep. veh.autom.y motoc. (184)",1,,,,1,,,,
"Comercio al por mayor (185)",7,1,,4,1,1,,,
"Comercio al por menor (186)",87,6,,43,35,1,1,1,
"Hoteles y restaurantes (187)",59,,,31,26,1,,1,
"Trans., almac. y comunicaciones (188)",3,,,2,1,,,,
"Activid.inmobil., empres. y de alquiler (190)",1,,,,1,,,,
"Admin.pub. y defensa; p. segur.soc.afil (191)",3,,,,,,2,1,
"Enseñanza (192)",43,,,,1,12,23,3,4
"Servicios sociales y de salud (193)",6,,,,1,,4,,1
"Otras activ. serv.comun.soc y personales (194)",5,1,,3,1,,,,
"Hogares privados con servicio doméstico (195)",169,12,1,116,35,4,1,,
"Actividad economica no especificada (197)",93,9,,68,13,2,1,,
