"CUADRO Nº 2: VIVIENDAS PARTICULARES, POR ÁREA URBANA Y RURAL, SEGÚN DEPARTAMENTO, PROVINCIA Y TIPO DE VIVIENDA",,,
,,,
"DEPARTAMENTO, PROVINCIA Y TIPO DE VIVIENDA",TOTAL,ÁREA,
,,URBANA,RURAL
,,,
"Provincia JUNIN (000)",14485,7660,6825
"Casa independiente (001)",13452,7367,6085
"Vivienda en quinta (003)",26,26,
"Vivienda en casa de vecindad (004)",255,255,
"Choza o cabaña (005)",738,,738
"Vivienda improvisada (006)",8,8,
"Local no dest.para hab. humana (007)",6,4,2
