"CUADRO Nº 16: POBLACIÓN ECONÓMICAMENTE ACTIVA DE 14 Y MÁS AÑOS DE EDAD, POR CATEGORÍA DE OCUPACIÓN, SEGÚN DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y OCUPACIÓN PRINCIPAL",,,,,,,,
,,,,,,,,
"DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y OCUPACION PRINCIPAL",TOTAL,"CATEGORIA DE OCUPACION",,,,,,DESOCUPADO
"Obreros y oper.minas,cant.,ind.manuf.y otros (098)",148,,70,70,4,4,,
"Obreros construc.,conf.,papel, fab., instr. (099)",223,23,78,116,3,3,,
"Trabaj.no calif.serv.,peon,vend ,amb., y afines (100)",2095,18,1192,17,,849,19,
"Ocupación no especificada (102)",110,10,29,56,5,10,,
"Desocupado (103)",121,,,,,,,121
"Mujeres (104)",1837,141,238,615,22,680,96,45
"Miembros p.ejec.y leg.direct., adm.pub.y emp. (105)",1,1,,,,,,
"Profes., científicos e intelectuales (106)",66,54,,12,,,,
"Técnicos de nivel medio y trab. asimilados (107)",19,15,,4,,,,
"Jefes y empleados de oficina (108)",11,11,,,,,,
"Trab.de serv.pers.y vend.del comerc.y mcdo. (109)",207,33,14,141,2,17,,
"Agricult.trabaj.calif.agrop.y pesqueros (110)",359,,,339,20,,,
"Obreros y oper.minas,cant.,ind.manuf.y otros (111)",21,,8,13,,,,
"Obreros construc.,conf.,papel, fab., instr. (112)",12,,2,8,,2,,
"Trabaj.no calif.serv.,peon,vend ,amb., y afines (113)",998,19,200,60,,623,96,
"Ocupación no especificada (115)",98,8,14,38,,38,,
"Desocupado (116)",45,,,,,,,45
