"CUADRO Nº 2: POBLACIÓN FEMENINA DE 12 Y MÁS AÑOS DE EDAD, POR NÚMERO DE HIJOS NACIDOS VIVOS, SEGÚN DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, ESTADO CIVIL Y GRUPOS QUINQUENALES DE EDAD",,,,,,,,,,,,
,,,,,,,,,,,,
"DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, ESTADO CIVIL Y GRUPOS QUINQUENALES DE EDAD","TOTAL DE MUJERES","POBLACIÓN FEMENINA POR NÚMERO DE HIJOS NACIDOS VIVOS",,,,,,,,,"SIN DECLARACIÓN","TOTAL DE HIJOS NACIDOS VIVOS"
"De 20 a 24 años (023)",202,196,2,143,42,6,3,,,,6,258
"De 25 a 29 años (024)",165,163,2,69,57,25,9,1,,,2,300
"De 30 a 34 años (025)",135,135,1,37,46,26,21,4,,,,321
"De 35 a 39 años (026)",170,169,2,37,41,36,38,14,1,,1,496
"De 40 a 44 años (027)",155,155,1,29,17,30,41,29,5,3,,586
"De 45 a 49 años (028)",117,117,2,9,27,19,29,18,9,4,,479
"De 50 y más años (029)",408,402,12,45,51,40,105,69,48,32,6,1967
"Casado(a) (030)",6732,6679,162,597,913,902,1544,1059,791,711,53,33733
"De 12 a 14 años (031)",3,2,2,,,,,,,,1,
"De 15 a 19 años (032)",69,58,21,28,8,,1,,,,11,48
"De 20 a 24 años (033)",340,329,39,158,89,35,8,,,,11,474
"De 25 a 29 años (034)",563,557,22,146,205,104,66,14,,,6,1235
"De 30 a 34 años (035)",704,698,8,96,185,168,187,45,8,1,6,2141
"De 35 a 39 años (036)",898,893,10,59,173,197,290,119,37,8,5,3429
"De 40 a 44 años (037)",767,763,6,28,85,136,272,141,63,32,4,3627
"De 45 a 49 años (038)",733,732,4,22,71,87,211,160,103,74,1,4110
"De 50 y más años (039)",2655,2647,50,60,97,175,509,580,580,596,8,18669
"Viudo(a) (040)",2059,2037,54,95,136,166,444,415,367,360,22,12802
"De 12 a 14 años (041)",1,1,1,,,,,,,,,
"De 15 a 19 años (042)",8,6,2,3,,1,,,,,2,6
"De 20 a 24 años (043)",16,15,,10,2,1,1,1,,,1,27
"De 25 a 29 años (044)",24,22,1,6,7,6,2,,,,2,47
"De 30 a 34 años (045)",39,38,,7,9,7,11,3,,1,1,123
"De 35 a 39 años (046)",50,49,,1,7,8,26,4,2,1,1,208
"De 40 a 44 años (047)",105,103,4,5,10,17,32,26,3,6,2,475
"De 45 a 49 años (048)",116,114,2,4,11,12,30,24,23,8,2,636
"De 50 y más años (049)",1700,1689,44,59,90,114,342,357,339,344,11,11280
"Divorciado(a) (050)",144,140,5,33,26,19,29,15,7,6,4,494
"De 15 a 19 años (052)",3,2,,2,,,,,,,1,2
"De 20 a 24 años (053)",10,10,1,7,2,,,,,,,11
"De 25 a 29 años (054)",17,17,1,6,4,4,2,,,,,35
"De 30 a 34 años (055)",15,14,1,3,3,2,4,1,,,1,39
"De 35 a 39 años (056)",14,13,,3,2,5,,3,,,1,41
"De 40 a 44 años (057)",20,20,,5,5,2,8,,,,,57
"De 45 a 49 años (058)",9,9,1,1,2,1,4,,,,,25
"De 50 y más años (059)",56,55,1,6,8,5,11,11,7,6,1,284
"Soltero(a) (060)",10379,9749,8344,791,337,180,97,,,,630,2393
"De 12 a 14 años (061)",3591,3588,3579,9,,,,,,,3,9
"De 15 a 19 años (062)",3458,3458,3355,98,4,1,,,,,,109
"De 20 a 24 años (063)",1313,1088,838,197,50,3,,,,,225,306
"De 25 a 29 años (064)",570,417,188,152,58,16,3,,,,153,328
"De 30 a 34 años (065)",337,252,80,92,53,19,8,,,,85,287
"De 35 a 39 años (066)",281,226,62,74,50,28,12,,,,55,306
"De 40 a 44 años (067)",217,190,49,53,43,30,15,,,,27,289
"De 45 a 49 años (068)",151,132,43,27,22,18,22,,,,19,213
"De 50 y más años (069)",461,398,150,89,57,65,37,,,,63,546
,,,,,,,,,,,,
"URBANA (080)",8850,8497,2697,1329,1188,846,1110,638,376,313,353,21971
"De 12 a 14 años (081)",837,828,823,5,,,,,,,9,5
"De 15 a 19 años (082)",1189,1172,1050,108,12,1,1,,,,17,139
"De 20 a 24 años (083)",1108,984,471,362,118,22,9,2,,,124,716
"De 25 a 29 años (084)",837,759,124,295,229,81,26,2,2,,78,1140
"De 30 a 34 años (085)",724,689,42,177,250,133,73,13,,1,35,1476
"De 35 a 39 años (086)",760,734,32,105,199,180,165,40,9,4,26,2128
"De 40 a 44 años (087)",668,654,20,70,130,144,183,78,21,8,14,2328
"De 45 a 49 años (088)",536,525,23,39,92,72,166,85,33,15,11,2159
"De 50 y más años (089)",2191,2152,112,168,158,213,487,418,311,285,39,11880
"Conviviente (090)",2478,2416,213,591,520,320,365,216,106,85,62,7431
"De 12 a 14 años (091)",15,8,4,4,,,,,,,7,4
"De 15 a 19 años (092)",156,142,64,66,11,,1,,,,14,92
"De 20 a 24 años (093)",420,400,87,216,76,14,5,2,,,20,444
"De 25 a 29 años (094)",412,401,29,151,146,52,21,,2,,11,708
"De 30 a 34 años (095)",356,353,8,78,139,75,43,9,,1,3,830
"De 35 a 39 años (096)",292,288,5,27,71,71,85,21,5,3,4,957
"De 40 a 44 años (097)",253,252,5,14,38,55,77,43,17,3,1,1047
"De 45 a 49 años (098)",149,148,,12,14,17,48,37,14,6,1,731
"De 50 y más años (099)",425,424,11,23,25,36,85,104,68,72,1,2618
"Separado(a) (100)",492,486,9,138,110,57,94,46,18,14,6,1547
"De 12 a 14 años (101)",2,1,,1,,,,,,,1,1
"De 15 a 19 años (102)",12,12,1,10,,1,,,,,,13
"De 20 a 24 años (103)",64,61,,46,12,1,2,,,,3,82
"De 25 a 29 años (104)",44,44,,17,19,8,,,,,,79
"De 30 a 34 años (105)",38,38,1,11,15,9,2,,,,,78
"De 35 a 39 años (106)",54,54,1,11,18,12,8,3,1,,,145
"De 40 a 44 años (107)",63,63,,16,10,9,19,9,,,,200
"De 45 a 49 años (108)",38,38,,1,14,4,12,6,1,,,137
"De 50 y más años (109)",177,175,6,25,22,13,51,28,16,14,2,812
"Casado(a) (110)",2002,1989,62,214,357,344,457,263,164,128,13,8529
"De 12 a 14 años (111)",1,1,1,,,,,,,,,
"De 15 a 19 años (112)",15,14,5,8,1,,,,,,1,10
"De 20 a 24 años (113)",71,70,12,33,16,7,2,,,,1,95
"De 25 a 29 años (114)",124,122,15,43,41,18,3,2,,,2,205
"De 30 a 34 años (115)",180,176,5,39,66,37,26,3,,,4,409
"De 35 a 39 años (116)",287,287,4,31,84,88,60,16,3,1,,860
"De 40 a 44 años (117)",234,232,2,14,54,61,72,21,3,5,2,838
"De 45 a 49 años (118)",239,239,2,11,42,41,82,38,14,9,,1042
"De 50 y más años (119)",851,848,16,35,53,92,212,183,144,113,3,5070
"Viudo(a) (120)",552,547,16,28,40,52,131,109,87,84,5,3253
"De 15 a 19 años (122)",2,1,,1,,,,,,,1,1
"De 20 a 24 años (123)",1,1,,1,,,,,,,,1
"De 25 a 29 años (124)",5,4,,2,2,,,,,,1,6
"De 30 a 34 años (125)",9,9,,2,3,3,,1,,,,23
"De 35 a 39 años (126)",5,5,,,,,5,,,,,23
"De 40 a 44 años (127)",23,23,,1,5,5,6,5,1,,,93
"De 45 a 49 años (128)",32,32,2,1,5,4,12,4,4,,,134
"De 50 y más años (129)",475,472,14,20,25,40,108,99,82,84,3,2972
"Divorciado(a) (130)",39,38,1,3,12,5,10,4,1,2,1,142
"De 15 a 19 años (132)",1,,,,,,,,,,1,
"De 25 a 29 años (134)",1,1,,,,,1,,,,,5
"De 30 a 34 años (135)",2,2,,,2,,,,,,,4
"De 35 a 39 años (136)",2,2,,,1,1,,,,,,5
"De 40 a 44 años (137)",9,9,,1,3,2,3,,,,,26
"De 45 a 49 años (138)",3,3,,,2,,1,,,,,9
"De 50 y más años (139)",21,21,1,2,4,2,5,4,1,2,,93
"Soltero(a) (140)",3287,3021,2396,355,149,68,53,,,,266,1069
"De 12 a 14 años (141)",819,818,818,,,,,,,,1,
"De 15 a 19 años (142)",1003,1003,980,23,,,,,,,,23
"De 20 a 24 años (143)",552,452,372,66,14,,,,,,100,94
"De 25 a 29 años (144)",251,187,80,82,21,3,1,,,,64,137
"De 30 a 34 años (145)",139,111,28,47,25,9,2,,,,28,132
"De 35 a 39 años (146)",120,98,22,36,25,8,7,,,,22,138
"De 40 a 44 años (147)",86,75,13,24,20,12,6,,,,11,124
"De 45 a 49 años (148)",75,65,19,14,15,6,11,,,,10,106
"De 50 y más años (149)",242,212,64,63,29,30,26,,,,30,315
,,,,,,,,,,,,
"RURAL (160)",23348,22670,6667,2852,2475,2015,3284,2287,1644,1446,678,73722
"De 12 a 14 años (161)",2821,2806,2782,21,3,,,,,,15,27
"De 15 a 19 años (162)",3284,3151,2633,446,61,7,4,,,,133,605
"De 20 a 24 años (163)",2634,2437,650,1051,538,148,45,5,,,197,2788
"De 25 a 29 años (164)",2324,2210,171,600,702,418,277,41,1,,114,4703
"De 30 a 34 años (165)",2035,1965,73,262,459,456,535,152,23,5,70,6103
"De 35 a 39 años (166)",1980,1933,55,148,267,335,692,312,102,22,47,7837
"De 40 a 44 años (167)",1652,1629,59,91,124,207,509,367,184,88,23,8136
"De 45 a 49 años (168)",1415,1400,40,58,88,132,338,344,248,152,15,8200
"De 50 y más años (169)",5203,5139,204,175,233,312,884,1066,1086,1179,64,35323
"Conviviente (170)",8975,8736,560,1640,1447,1091,1669,1085,686,558,239,34359
"De 12 a 14 años (171)",45,33,19,11,3,,,,,,12,17
"De 15 a 19 años (172)",703,586,237,294,47,5,3,,,,117,415
"De 20 a 24 años (173)",1441,1383,154,682,395,111,37,4,,,58,1984
"De 25 a 29 años (174)",1410,1392,52,365,454,292,200,28,1,,18,3190
"De 30 a 34 años (175)",1173,1164,17,126,274,292,334,103,15,3,9,3838
"De 35 a 39 años (176)",1035,1029,8,52,122,170,406,191,66,14,6,4528
"De 40 a 44 años (177)",803,800,14,27,56,81,247,206,117,52,3,4383
"De 45 a 49 años (178)",676,673,11,22,33,50,160,190,132,75,3,4165
"De 50 y más años (179)",1689,1676,48,61,63,90,282,363,355,414,13,11839
"Separado(a) (180)",939,924,17,296,174,126,152,89,45,25,15,2934
"De 12 a 14 años (181)",1,1,,1,,,,,,,,1
"De 15 a 19 años (182)",64,59,3,53,3,,,,,,5,59
"De 20 a 24 años (183)",138,135,2,97,30,5,1,,,,3,176
"De 25 a 29 años (184)",121,119,2,52,38,17,9,1,,,2,221
"De 30 a 34 años (185)",97,97,,26,31,17,19,4,,,,243
"De 35 a 39 años (186)",116,115,1,26,23,24,30,11,,,1,351
"De 40 a 44 años (187)",92,92,1,13,7,21,22,20,5,3,,386
"De 45 a 49 años (188)",79,79,2,8,13,15,17,12,8,4,,342
"De 50 y más años (189)",231,227,6,20,29,27,54,41,32,18,4,1155
"Casado(a) (190)",4730,4690,100,383,556,558,1087,796,627,583,40,25204
"De 12 a 14 años (191)",2,1,1,,,,,,,,1,
"De 15 a 19 años (192)",54,44,16,20,7,,1,,,,10,38
"De 20 a 24 años (193)",269,259,27,125,73,28,6,,,,10,379
"De 25 a 29 años (194)",439,435,7,103,164,86,63,12,,,4,1030
"De 30 a 34 años (195)",524,522,3,57,119,131,161,42,8,1,2,1732
"De 35 a 39 años (196)",611,606,6,28,89,109,230,103,34,7,5,2569
"De 40 a 44 años (197)",533,531,4,14,31,75,200,120,60,27,2,2789
"De 45 a 49 años (198)",494,493,2,11,29,46,129,122,89,65,1,3068
"De 50 y más años (199)",1804,1799,34,25,44,83,297,397,436,483,5,13599
"Viudo(a) (200)",1507,1490,38,67,96,114,313,306,280,276,17,9549
"De 12 a 14 años (201)",1,1,1,,,,,,,,,
"De 15 a 19 años (202)",6,5,2,2,,1,,,,,1,5
"De 20 a 24 años (203)",15,14,,9,2,1,1,1,,,1,26
"De 25 a 29 años (204)",19,18,1,4,5,6,2,,,,1,41
"De 30 a 34 años (205)",30,29,,5,6,4,11,2,,1,1,100
"De 35 a 39 años (206)",45,44,,1,7,8,21,4,2,1,1,185
"De 40 a 44 años (207)",82,80,4,4,5,12,26,21,2,6,2,382
"De 45 a 49 años (208)",84,82,,3,6,8,18,20,19,8,2,502
"De 50 y más años (209)",1225,1217,30,39,65,74,234,258,257,260,8,8308
"Divorciado(a) (210)",105,102,4,30,14,14,19,11,6,4,3,352
"De 15 a 19 años (212)",2,2,,2,,,,,,,,2
"De 20 a 24 años (213)",10,10,1,7,2,,,,,,,11
"De 25 a 29 años (214)",16,16,1,6,4,4,1,,,,,30
"De 30 a 34 años (215)",13,12,1,3,1,2,4,1,,,1,35
"De 35 a 39 años (216)",12,11,,3,1,4,,3,,,1,36
"De 40 a 44 años (217)",11,11,,4,2,,5,,,,,31
"De 45 a 49 años (218)",6,6,1,1,,1,3,,,,,16
"De 50 y más años (219)",35,34,,4,4,3,6,7,6,4,1,191
"Soltero(a) (220)",7092,6728,5948,436,188,112,44,,,,364,1324
"De 12 a 14 años (221)",2772,2770,2761,9,,,,,,,2,9
"De 15 a 19 años (222)",2455,2455,2375,75,4,1,,,,,,86
"De 20 a 24 años (223)",761,636,466,131,36,3,,,,,125,212
"De 25 a 29 años (224)",319,230,108,70,37,13,2,,,,89,191
"De 30 a 34 años (225)",198,141,52,45,28,10,6,,,,57,155
"De 35 a 39 años (226)",161,128,40,38,25,20,5,,,,33,168
"De 40 a 44 años (227)",131,115,36,29,23,18,9,,,,16,165
"De 45 a 49 años (228)",76,67,24,13,7,12,11,,,,9,107
"De 50 y más años (229)",219,186,86,26,28,35,11,,,,33,231
