"CUADRO Nº 4: POBLACIÓN FEMENINA DE 12 Y MÁS AÑOS DE EDAD, POR NÚMERO DE HIJOS QUE SE ENCUENTRAN ACTUALMENTE VIVOS, SEGÚN DEPARTAMENTO, PROVINCIA, DISTRITO, ÁREA URBANA Y RURAL, NIVEL EDUCATIVO ALCANZADO Y GRUPOS QUINQUENALES DE EDAD",,,,,,,,,,,,
,,,,,,,,,,,,
"DEPARTAMENTO, PROVINCIA, DISTRITO, ÁREA URBANA Y RURAL, NIVEL EDUCATIVO ALCANZADO Y GRUPOS QUINQUENALES DE EDAD","TOTAL DE MUJERES","POBLACIÓN FEMENINA POR NÚMERO DE HIJOS ACTUALMENTE VIVOS",,,,,,,,,"SIN DECLARACIÓN","TOTAL DE HIJOS ACTUALMENTE VIVOS"
"De 15 a 19 años (022)",4,3,,3,,,,,,,1,3
"De 20 a 24 años (023)",14,12,,3,6,2,1,,,,2,25
"De 25 a 29 años (024)",24,24,,3,6,11,3,1,,,,67
"De 30 a 34 años (025)",19,19,,1,2,,14,2,,,,79
"De 35 a 39 años (026)",2,2,,,,,1,1,,,,11
"Primaria (030)",12758,12275,58,2080,1997,1846,2913,1945,1040,396,483,50073
"De 12 a 14 años (031)",37,12,,11,1,,,,,,25,13
"De 15 a 19 años (032)",499,442,5,374,53,9,1,,,,57,511
"De 20 a 24 años (033)",1670,1513,13,729,529,199,41,2,,,157,2568
"De 25 a 29 años (034)",1760,1668,11,382,494,431,322,26,2,,92,4215
"De 30 a 34 años (035)",1623,1576,5,174,334,392,510,146,14,1,47,5300
"De 35 a 39 años (036)",1613,1587,3,121,197,293,591,298,77,7,26,6646
"De 40 a 44 años (037)",1360,1343,3,75,111,159,451,347,148,49,17,6799
"De 45 a 49 años (038)",1217,1192,6,61,94,103,329,345,186,68,25,6577
"De 50 y más años (039)",2979,2942,12,153,184,260,668,781,613,271,37,17444
"Secundaria (040)",2926,2686,19,973,655,424,427,145,40,3,240,6684
"De 12 a 14 años (041)",23,7,1,4,2,,,,,,16,8
"De 15 a 19 años (042)",230,213,5,194,14,,,,,,17,222
"De 20 a 24 años (043)",717,623,5,415,161,38,3,1,,,94,870
"De 25 a 29 años (044)",612,546,5,184,208,90,58,1,,,66,1119
"De 30 a 34 años (045)",428,406,1,87,125,106,67,18,2,,22,1068
"De 35 a 39 años (046)",315,308,,38,59,85,106,17,3,,7,996
"De 40 a 44 años (047)",218,207,1,21,44,38,68,31,3,1,11,751
"De 45 a 49 años (048)",143,141,,11,16,26,51,27,10,,2,605
"De 50 y más años (049)",240,235,1,19,26,41,74,50,22,2,5,1045
"Sup. no Univ. incompleta (050)",491,437,3,185,128,55,41,18,5,2,54,957
"De 15 a 19 años (052)",10,8,,8,,,,,,,2,8
"De 20 a 24 años (053)",126,100,2,71,24,2,1,,,,26,129
"De 25 a 29 años (054)",110,96,,54,31,4,7,,,,14,157
"De 30 a 34 años (055)",91,87,1,27,36,18,5,,,,4,173
"De 35 a 39 años (056)",60,57,,12,23,12,8,2,,,3,139
"De 40 a 44 años (057)",38,37,,5,7,13,6,4,1,1,1,127
"De 45 a 49 años (058)",26,24,,2,6,3,8,4,1,,2,92
"De 50 y más años (059)",30,28,,6,1,3,6,8,3,1,2,132
"Sup. no Univ. completa (060)",990,892,6,323,265,143,103,37,12,3,98,2088
"De 20 a 24 años (063)",81,49,2,40,7,,,,,,32,54
"De 25 a 29 años (064)",182,155,1,100,40,9,4,1,,,27,229
"De 30 a 34 años (065)",204,191,,81,75,21,12,2,,,13,356
"De 35 a 39 años (066)",175,162,,56,51,41,11,3,,,13,347
"De 40 a 44 años (067)",121,118,,20,49,28,16,4,,1,3,309
"De 45 a 49 años (068)",85,82,,14,19,21,20,7,1,,3,252
"De 50 y más años (069)",142,135,3,12,24,23,40,20,11,2,7,541
"Sup. Univ. incompleta (070)",183,162,,45,53,25,30,7,2,,21,420
"De 15 a 19 años (072)",7,7,,7,,,,,,,,7
"De 20 a 24 años (073)",36,29,,20,8,1,,,,,7,39
"De 25 a 29 años (074)",22,17,,8,7,,2,,,,5,30
"De 30 a 34 años (075)",28,26,,3,14,4,5,,,,2,64
"De 35 a 39 años (076)",29,28,,2,10,10,5,1,,,1,80
"De 40 a 44 años (077)",19,19,,2,6,4,6,1,,,,59
"De 45 a 49 años (078)",18,15,,1,5,4,4,1,,,3,48
"De 50 y más años (079)",24,21,,2,3,2,8,4,2,,3,93
"Sup. Univ. completa (080)",472,426,2,136,130,85,51,14,6,2,46,1037
"De 20 a 24 años (083)",22,13,,11,2,,,,,,9,15
"De 25 a 29 años (084)",59,46,,33,11,1,1,,,,13,63
"De 30 a 34 años (085)",91,82,,40,29,10,3,,,,9,141
"De 35 a 39 años (086)",97,90,,16,40,22,10,1,1,,7,217
"De 40 a 44 años (087)",84,81,1,15,25,19,15,6,,,3,227
"De 45 a 49 años (088)",51,48,,8,14,16,9,,1,,3,133
"De 50 y más años (089)",68,66,1,13,9,17,13,7,4,2,2,241
,,,,,,,,,,,,
"URBANA (100)",4071,3848,24,876,866,621,737,438,200,86,223,13128
"De 12 a 14 años (101)",6,2,,1,1,,,,,,4,3
"De 15 a 19 años (102)",67,60,3,57,,,,,,,7,57
"De 20 a 24 años (103)",335,278,5,190,70,7,6,,,,57,375
"De 25 a 29 años (104)",480,427,3,195,145,58,23,3,,,53,773
"De 30 a 34 años (105)",545,522,1,154,201,103,57,5,1,,23,1149
"De 35 a 39 años (106)",525,508,,102,145,132,105,23,1,,17,1394
"De 40 a 44 años (107)",482,470,2,52,119,101,131,54,7,4,12,1608
"De 45 a 49 años (108)",390,375,,39,69,75,105,65,17,5,15,1484
"De 50 y más años (109)",1241,1206,10,86,116,145,310,288,174,77,35,6285
"Sin nivel (110)",526,515,4,42,65,64,120,125,66,29,11,2572
"De 15 a 19 años (112)",1,,,,,,,,,,1,
"De 20 a 24 años (113)",13,13,,6,5,1,1,,,,,23
"De 25 a 29 años (114)",23,20,,6,3,7,2,2,,,3,53
"De 30 a 34 años (115)",40,39,,7,11,8,11,2,,,1,113
"De 35 a 39 años (116)",35,35,,7,7,9,8,4,,,,109
"De 40 a 44 años (117)",42,40,,1,6,8,12,8,3,2,2,188
"De 45 a 49 años (118)",45,44,,1,6,7,11,15,3,1,1,215
"De 50 y más años (119)",327,324,4,14,27,24,75,94,60,26,3,1871
"Educacion Inicial (120)",6,6,,2,3,,1,,,,,12
"De 20 a 24 años (123)",1,1,,1,,,,,,,,1
"De 25 a 29 años (124)",3,3,,1,2,,,,,,,5
"De 30 a 34 años (125)",2,2,,,1,,1,,,,,6
"Primaria (130)",1172,1125,8,127,197,163,298,182,99,51,47,4889
"De 12 a 14 años (131)",2,1,,1,,,,,,,1,1
"De 15 a 19 años (132)",15,13,2,11,,,,,,,2,11
"De 20 a 24 años (133)",56,51,2,25,19,2,3,,,,5,81
"De 25 a 29 años (134)",100,89,2,20,35,23,9,,,,11,197
"De 30 a 34 años (135)",100,97,,11,39,28,17,2,,,3,260
"De 35 a 39 años (136)",115,113,,9,26,24,43,11,,,2,392
"De 40 a 44 años (137)",132,131,1,10,18,22,54,22,4,,1,524
"De 45 a 49 años (138)",126,121,,9,22,13,40,24,9,4,5,545
"De 50 y más años (139)",526,509,1,31,38,51,132,123,86,47,17,2878
"Secundaria (140)",866,820,4,239,181,160,155,67,14,,46,2290
"De 12 a 14 años (141)",4,1,,,1,,,,,,3,2
"De 15 a 19 años (142)",41,37,1,36,,,,,,,4,36
"De 20 a 24 años (143)",116,103,1,76,21,4,1,,,,13,134
"De 25 a 29 años (144)",122,113,,46,44,18,5,,,,9,208
"De 30 a 34 años (145)",127,119,,32,42,29,15,,1,,8,275
"De 35 a 39 años (146)",109,108,,19,20,38,28,3,,,1,309
"De 40 a 44 años (147)",102,98,1,9,24,20,32,12,,,4,327
"De 45 a 49 años (148)",72,71,,6,7,17,25,14,2,,1,291
"De 50 y más años (149)",173,170,1,15,22,34,49,38,11,,3,708
"Sup. no Univ. incompleta (150)",279,265,2,106,77,39,24,14,2,1,14,598
"De 15 a 19 años (152)",5,5,,5,,,,,,,,5
"De 20 a 24 años (153)",62,52,1,36,14,,1,,,,10,68
"De 25 a 29 años (154)",52,51,,25,18,3,5,,,,1,91
"De 30 a 34 años (155)",51,50,1,18,19,12,,,,,1,92
"De 35 a 39 años (156)",37,37,,11,15,7,3,1,,,,81
"De 40 a 44 años (157)",32,32,,4,6,12,5,4,,1,,108
"De 45 a 49 años (158)",19,18,,1,4,3,5,4,1,,1,74
"De 50 y más años (159)",21,20,,6,1,2,5,5,1,,1,79
"Sup. no Univ. completa (160)",710,649,5,221,197,108,74,30,11,3,61,1571
"De 20 a 24 años (163)",45,28,1,23,4,,,,,,17,31
"De 25 a 29 años (164)",120,101,1,64,29,6,,1,,,19,146
"De 30 a 34 años (165)",136,131,,54,55,13,8,1,,,5,243
"De 35 a 39 años (166)",128,119,,43,36,29,9,2,,,9,254
"De 40 a 44 años (167)",96,93,,15,40,22,13,2,,1,3,242
"De 45 a 49 años (168)",70,69,,13,15,20,13,7,1,,1,210
"De 50 y más años (169)",115,108,3,9,18,18,31,17,10,2,7,445
"Sup. Univ. incompleta (170)",142,126,,34,40,21,22,7,2,,16,338
"De 15 a 19 años (172)",5,5,,5,,,,,,,,5
"De 20 a 24 años (173)",25,19,,14,5,,,,,,6,24
"De 25 a 29 años (174)",16,13,,6,6,,1,,,,3,22
"De 30 a 34 años (175)",23,22,,2,12,4,4,,,,1,55
"De 35 a 39 años (176)",23,23,,2,8,8,4,1,,,,66
"De 40 a 44 años (177)",13,13,,2,4,3,3,1,,,,39
"De 45 a 49 años (178)",14,11,,1,2,4,3,1,,,3,38
"De 50 y más años (179)",23,20,,2,3,2,7,4,2,,3,89
"Sup. Univ. completa (180)",370,342,1,105,106,66,43,13,6,2,28,858
"De 20 a 24 años (183)",17,11,,9,2,,,,,,6,13
"De 25 a 29 años (184)",44,37,,27,8,1,1,,,,7,51
"De 30 a 34 años (185)",66,62,,30,22,9,1,,,,4,105
"De 35 a 39 años (186)",78,73,,11,33,17,10,1,1,,5,183
"De 40 a 44 años (187)",65,63,,11,21,14,12,5,,,2,180
"De 45 a 49 años (188)",44,41,,8,13,11,8,,1,,3,111
"De 50 y más años (189)",56,55,1,9,7,14,11,7,4,2,1,215
,,,,,,,,,,,,
"RURAL (200)",25786,24789,116,3859,3574,3326,5784,4502,2659,969,997,108563
"De 12 a 14 años (201)",61,20,2,16,2,,,,,,41,20
"De 15 a 19 años (202)",786,705,9,601,81,13,1,,,,81,806
"De 20 a 24 años (203)",2783,2478,18,1259,824,303,68,6,,,305,4141
"De 25 a 29 años (204)",2972,2760,15,706,810,652,525,49,3,,212,6850
"De 30 a 34 años (205)",2866,2754,8,349,582,656,858,263,35,3,112,9221
"De 35 a 39 años (206)",2845,2784,9,220,334,515,982,551,154,19,61,11795
"De 40 a 44 años (207)",2566,2506,6,150,226,281,782,641,320,100,60,12834
"De 45 a 49 años (208)",2352,2317,9,119,172,202,624,658,398,135,35,12925
"De 50 y más años (209)",8555,8465,40,439,543,704,1944,2334,1749,712,90,49971
"Sin nivel (210)",11448,11184,48,941,1133,1292,2817,2645,1688,620,264,57675
"De 12 a 14 años (211)",7,3,1,2,,,,,,,4,2
"De 15 a 19 años (212)",102,92,2,72,14,4,,,,,10,112
"De 20 a 24 años (213)",439,404,1,154,152,67,27,3,,,35,793
"De 25 a 29 años (214)",660,615,1,131,155,157,149,21,1,,45,1690
"De 30 a 34 años (215)",887,850,2,83,157,200,288,98,20,2,37,3076
"De 35 a 39 años (216)",1044,1023,6,70,92,175,347,247,74,12,21,4644
"De 40 a 44 años (217)",1166,1131,3,63,97,113,339,294,172,50,35,5982
"De 45 a 49 años (218)",1157,1146,3,60,81,97,297,324,213,71,11,6487
"De 50 y más años (219)",5986,5920,29,306,385,479,1370,1658,1208,485,66,34889
"Educacion Inicial (220)",57,54,,8,11,13,18,4,,,3,173
"De 15 a 19 años (222)",4,3,,3,,,,,,,1,3
"De 20 a 24 años (223)",13,11,,2,6,2,1,,,,2,24
"De 25 a 29 años (224)",21,21,,2,4,11,3,1,,,,62
"De 30 a 34 años (225)",17,17,,1,1,,13,2,,,,73
"De 35 a 39 años (226)",2,2,,,,,1,1,,,,11
"Primaria (230)",11586,11150,50,1953,1800,1683,2615,1763,941,345,436,45184
"De 12 a 14 años (231)",35,11,,10,1,,,,,,24,12
"De 15 a 19 años (232)",484,429,3,363,53,9,1,,,,55,500
"De 20 a 24 años (233)",1614,1462,11,704,510,197,38,2,,,152,2487
"De 25 a 29 años (234)",1660,1579,9,362,459,408,313,26,2,,81,4018
"De 30 a 34 años (235)",1523,1479,5,163,295,364,493,144,14,1,44,5040
"De 35 a 39 años (236)",1498,1474,3,112,171,269,548,287,77,7,24,6254
"De 40 a 44 años (237)",1228,1212,2,65,93,137,397,325,144,49,16,6275
"De 45 a 49 años (238)",1091,1071,6,52,72,90,289,321,177,64,20,6032
"De 50 y más años (239)",2453,2433,11,122,146,209,536,658,527,224,20,14566
"Secundaria (240)",2060,1866,15,734,474,264,272,78,26,3,194,4394
"De 12 a 14 años (241)",19,6,1,4,1,,,,,,13,6
"De 15 a 19 años (242)",189,176,4,158,14,,,,,,13,186
"De 20 a 24 años (243)",601,520,4,339,140,34,2,1,,,81,736
"De 25 a 29 años (244)",490,433,5,138,164,72,53,1,,,57,911
"De 30 a 34 años (245)",301,287,1,55,83,77,52,18,1,,14,793
"De 35 a 39 años (246)",206,200,,19,39,47,78,14,3,,6,687
"De 40 a 44 años (247)",116,109,,12,20,18,36,19,3,1,7,424
"De 45 a 49 años (248)",71,70,,5,9,9,26,13,8,,1,314
"De 50 y más años (249)",67,65,,4,4,7,25,12,11,2,2,337
"Sup. no Univ. incompleta (250)",212,172,1,79,51,16,17,4,3,1,40,359
"De 15 a 19 años (252)",5,3,,3,,,,,,,2,3
"De 20 a 24 años (253)",64,48,1,35,10,2,,,,,16,61
"De 25 a 29 años (254)",58,45,,29,13,1,2,,,,13,66
"De 30 a 34 años (255)",40,37,,9,17,6,5,,,,3,81
"De 35 a 39 años (256)",23,20,,1,8,5,5,1,,,3,58
"De 40 a 44 años (257)",6,5,,1,1,1,1,,1,,1,19
"De 45 a 49 años (258)",7,6,,1,2,,3,,,,1,18
"De 50 y más años (259)",9,8,,,,1,1,3,2,1,1,53
"Sup. no Univ. completa (260)",280,243,1,102,68,35,29,7,1,,37,517
"De 20 a 24 años (263)",36,21,1,17,3,,,,,,15,23
"De 25 a 29 años (264)",62,54,,36,11,3,4,,,,8,83
"De 30 a 34 años (265)",68,60,,27,20,8,4,1,,,8,113
"De 35 a 39 años (266)",47,43,,13,15,12,2,1,,,4,93
"De 40 a 44 años (267)",25,25,,5,9,6,3,2,,,,67
"De 45 a 49 años (268)",15,13,,1,4,1,7,,,,2,42
"De 50 y más años (269)",27,27,,3,6,5,9,3,1,,,96
"Sup. Univ. incompleta (270)",41,36,,11,13,4,8,,,,5,82
"De 15 a 19 años (272)",2,2,,2,,,,,,,,2
"De 20 a 24 años (273)",11,10,,6,3,1,,,,,1,15
"De 25 a 29 años (274)",6,4,,2,1,,1,,,,2,8
"De 30 a 34 años (275)",5,4,,1,2,,1,,,,1,9
"De 35 a 39 años (276)",6,5,,,2,2,1,,,,1,14
"De 40 a 44 años (277)",6,6,,,2,1,3,,,,,20
"De 45 a 49 años (278)",4,4,,,3,,1,,,,,10
"De 50 y más años (279)",1,1,,,,,1,,,,,4
"Sup. Univ. completa (280)",102,84,1,31,24,19,8,1,,,18,179
"De 20 a 24 años (283)",5,2,,2,,,,,,,3,2
"De 25 a 29 años (284)",15,9,,6,3,,,,,,6,12
"De 30 a 34 años (285)",25,20,,10,7,1,2,,,,5,36
"De 35 a 39 años (286)",19,17,,5,7,5,,,,,2,34
"De 40 a 44 años (287)",19,18,1,4,4,5,3,1,,,1,47
"De 45 a 49 años (288)",7,7,,,1,5,1,,,,,22
"De 50 y más años (289)",12,11,,4,2,3,2,,,,1,26
