"CUADRO Nº 31: POBLACIÓN ECONÓMICAMENTE ACTIVA DE 14 Y MÁS AÑOS DE EDAD, POR OCUPACIÓN PRINCIPAL, SEGÚN DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y RAMA DE ACTIVIDAD ECONÓMICA",,,,,,,,,,,,,
,,,,,,,,,,,,,
"DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y RAMA DE ACTIVIDAD ECONOMICA",TOTAL,"OCUPACION PRINCIPAL",,,,,,,,,,,DESOCU-PADO
"Desocupado (137)",415,,,,,,,,,,,,415
,,,,,,,,,,,,,
"RURAL (138)",19644,6,337,85,49,685,7741,497,611,7474,6,466,1687
"Agric., ganadería, caza y silvicultura (139)",14220,,2,6,1,,7736,1,11,6463,,,
"Pesca (140)",34,,,,,,5,,,29,,,
"Explotación de minas y canteras (141)",7,,1,,,,,1,,5,,,
"Industrias manufactureras (142)",473,,1,1,1,,,436,23,11,,,
"Suministro de electricidad, gas y agua (143)",16,,,,,,,,1,15,,,
"Construcción (144)",395,,,1,,,,19,175,200,,,
"Comerc., rep. veh. autom.,motoc efect. pers. (145)",940,,,13,1,565,,34,7,320,,,
"Venta, mant.y rep. veh.autom.y motoc. (146)",31,,,,,1,,23,6,1,,,
"Comercio al por mayor (147)",35,,,3,,31,,,,1,,,
"Comercio al por menor (148)",874,,,10,1,533,,11,1,318,,,
"Hoteles y restaurantes (149)",162,,,2,,91,,,,69,,,
"Trans., almac. y comunicaciones (150)",478,,,1,6,,,1,390,80,,,
"Intermediación financiera (151)",3,,,,1,,,,2,,,,
"Activid.inmobil., empres. y alquileres (152)",71,,1,8,11,23,,1,1,26,,,
"Admin.pub. y defensa; p. segur.soc.afil (153)",56,5,3,4,17,,,1,1,19,6,,
"Enseñanza (154)",324,1,318,,2,,,,,3,,,
"Servicios sociales y de salud (155)",56,,6,40,5,3,,2,,,,,
"Otras activ. serv.comun.soc y personales (156)",82,,4,9,,3,,1,,65,,,
"Hogares privados con servicio doméstico (157)",169,,,,,,,,,169,,,
"Actividad economica no especificada (159)",471,,1,,4,,,,,,,466,
"Desocupado (160)",1687,,,,,,,,,,,,1687
"Hombres (161)",17121,5,139,52,29,357,7452,369,588,6428,6,162,1534
"Agric., ganadería, caza y silvicultura (162)",13202,,2,6,1,,7447,1,11,5734,,,
"Pesca (163)",33,,,,,,5,,,28,,,
"Explotación de minas y canteras (164)",7,,1,,,,,1,,5,,,
"Industrias manufactureras (165)",339,,1,1,1,,,309,17,10,,,
"Suministro de electricidad, gas y agua (166)",15,,,,,,,,1,14,,,
"Construcción (167)",375,,,1,,,,19,162,193,,,
"Comerc., rep. veh. autom.,motoc efect. pers. (168)",634,,,10,,322,,33,7,262,,,
"Venta, mant.y rep. veh.autom.y motoc. (169)",29,,,,,,,22,6,1,,,
"Comercio al por mayor (170)",29,,,2,,26,,,,1,,,
"Comercio al por menor (171)",576,,,8,,296,,11,1,260,,,
"Hoteles y restaurantes (172)",21,,,1,,9,,,,11,,,
"Trans., almac. y comunicaciones (173)",469,,,1,5,,,1,386,76,,,
"Intermediación financiera (174)",3,,,,1,,,,2,,,,
"Activid.inmobil., empres. y alquileres (175)",59,,1,3,5,23,,1,1,25,,,
"Admin.pub. y defensa; p. segur.soc.afil (176)",45,5,2,3,10,,,1,1,17,6,,
"Enseñanza (177)",132,,128,,1,,,,,3,,,
"Servicios sociales y de salud (178)",26,,1,17,4,2,,2,,,,,
"Otras activ. serv.comun.soc y personales (179)",57,,3,9,,1,,1,,43,,,
"Hogares privados con servicio doméstico (180)",7,,,,,,,,,7,,,
"Actividad economica no especificada (182)",163,,,,1,,,,,,,162,
"Desocupado (183)",1534,,,,,,,,,,,,1534
"Mujeres (184)",2523,1,198,33,20,328,289,128,23,1046,,304,153
"Agric., ganadería, caza y silvicultura (185)",1018,,,,,,289,,,729,,,
"Pesca (186)",1,,,,,,,,,1,,,
"Industrias manufactureras (188)",134,,,,,,,127,6,1,,,
"Suministro de electricidad, gas y agua (189)",1,,,,,,,,,1,,,
"Construcción (190)",20,,,,,,,,13,7,,,
"Comerc., rep. veh. autom.,motoc efect. pers. (191)",306,,,3,1,243,,1,,58,,,
"Venta, mant.y rep. veh.autom.y motoc. (192)",2,,,,,1,,1,,,,,
"Comercio al por mayor (193)",6,,,1,,5,,,,,,,
"Comercio al por menor (194)",298,,,2,1,237,,,,58,,,
"Hoteles y restaurantes (195)",141,,,1,,82,,,,58,,,
"Trans., almac. y comunicaciones (196)",9,,,,1,,,,4,4,,,
"Activid.inmobil., empres. y alquileres (198)",12,,,5,6,,,,,1,,,
"Admin.pub. y defensa; p. segur.soc.afil (199)",11,,1,1,7,,,,,2,,,
"Enseñanza (200)",192,1,190,,1,,,,,,,,
"Servicios sociales y de salud (201)",30,,5,23,1,1,,,,,,,
"Otras activ. serv.comun.soc y personales (202)",25,,1,,,2,,,,22,,,
"Hogares privados con servicio doméstico (203)",162,,,,,,,,,162,,,
"Actividad economica no especificada (205)",308,,1,,3,,,,,,,304,
"Desocupado (206)",153,,,,,,,,,,,,153
