"CUADRO Nº 14: POBLACIÓN OCUPADA DE 6 Y MÁS AÑOS DE EDAD, POR NIVEL EDUCATIVO ALCANZADO, SEGÚN DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y RAMA DE ACTIVIDAD ECONÓMICA",,,,,,,,,
,,,,,,,,,
"DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y RAMA DE ACTIVIDAD ECONOMICA",TOTAL,"NIVEL EDUCATIVO ALCANZADO",,,,,,,
"Suministro de electricidad, gas y agua (049)",2,,,,,1,1,,
"Construcción (050)",10,4,,2,4,,,,
"Comerc., rep. veh. autom.,motoc. efect. pers. (051)",400,66,3,166,140,8,11,3,3
"Venta, mant.y rep. veh.autom.y motoc. (052)",3,,,,1,1,1,,
"Comercio al por mayor (053)",5,,,,4,,1,,
"Comercio al por menor (054)",392,66,3,166,135,7,9,3,3
"Hoteles y restaurantes (055)",246,47,,122,67,4,4,,2
"Trans., almac. y comunicaciones (056)",11,,,2,7,,1,,1
"Intermediación financiera (057)",1,,,,,,,,1
"Activid.inmobil., empres. y de alquiler (058)",8,,,,5,1,1,,1
"Admin.pub. y defensa; p. segur.soc.afil (059)",41,4,,7,12,,9,2,7
"Enseñanza (060)",167,,,,11,16,93,5,42
"Servicios sociales y de salud (061)",67,2,,2,10,3,18,,32
"Otras activ. serv.comun.soc y personales (062)",35,4,,15,7,3,2,1,3
"Hogares privados con servicio doméstico (063)",103,22,,44,36,1,,,
"Actividad economica no especificada (065)",132,35,,64,25,3,2,2,1
,,,,,,,,,
"URBANA (066)",2938,256,14,1041,1034,123,258,50,162
"Agric., ganadería, caza y silvicultura (067)",990,118,9,489,333,17,12,6,6
"Explotación de minas y canteras (069)",4,1,1,1,1,,,,
"Industrias manufactureras (070)",117,14,,37,54,9,3,,
"Suministro de electricidad, gas y agua (071)",5,,,1,2,1,1,,
"Construcción (072)",201,4,,77,99,7,8,3,3
"Comerc., rep. veh. autom.,motoc. efect. pers. (073)",477,49,4,181,201,11,17,3,11
"Venta, mant.y rep. veh.autom.y motoc. (074)",18,,,4,9,1,3,,1
"Comercio al por mayor (075)",7,,,,5,1,1,,
"Comercio al por menor (076)",452,49,4,177,187,9,13,3,10
"Hoteles y restaurantes (077)",187,27,,86,64,4,4,,2
"Trans., almac. y comunicaciones (078)",112,,,15,77,6,7,3,4
"Activid.inmobil., empres. y de alquiler (080)",23,,,4,4,3,3,2,7
"Admin.pub. y defensa; p. segur.soc.afil (081)",250,13,,52,96,23,23,21,22
"Enseñanza (082)",245,1,,1,10,23,144,7,59
"Servicios sociales y de salud (083)",77,1,,3,11,5,23,,34
"Otras activ. serv.comun.soc y personales (084)",80,4,,21,27,7,9,2,10
"Hogares privados con servicio doméstico (085)",62,7,,28,25,1,,1,
"Actividad economica no especificada (087)",108,17,,45,30,6,4,2,4
"Hombres (088)",1847,84,6,652,750,86,136,40,93
"Agric., ganadería, caza y silvicultura (089)",769,54,4,385,288,15,11,6,6
"Explotación de minas y canteras (091)",4,1,1,1,1,,,,
"Industrias manufactureras (092)",91,2,,29,48,9,3,,
"Suministro de electricidad, gas y agua (093)",3,,,1,2,,,,
"Construcción (094)",198,4,,76,97,7,8,3,3
"Comerc., rep. veh. autom.,motoc. efect. pers. (095)",183,2,1,60,97,4,9,2,8
"Venta, mant.y rep. veh.autom.y motoc. (096)",16,,,4,9,,2,,1
"Comercio al por mayor (097)",3,,,,1,1,1,,
"Comercio al por menor (098)",164,2,1,56,87,3,6,2,7
"Hoteles y restaurantes (099)",20,1,,8,10,1,,,
"Trans., almac. y comunicaciones (100)",103,,,13,71,6,6,3,4
"Activid.inmobil., empres. y de alquiler (102)",17,,,4,1,2,2,2,6
"Admin.pub. y defensa; p. segur.soc.afil (103)",218,11,,47,85,23,15,20,17
"Enseñanza (104)",112,1,,1,4,10,64,2,30
"Servicios sociales y de salud (105)",23,,,1,3,2,8,,9
"Otras activ. serv.comun.soc y personales (106)",55,2,,10,23,4,8,1,7
"Hogares privados con servicio doméstico (107)",7,,,1,5,,,1,
"Actividad economica no especificada (109)",44,6,,15,15,3,2,,3
"Mujeres (110)",1091,172,8,389,284,37,122,10,69
"Agric., ganadería, caza y silvicultura (111)",221,64,5,104,45,2,1,,
"Industrias manufactureras (114)",26,12,,8,6,,,,
"Suministro de electricidad, gas y agua (115)",2,,,,,1,1,,
"Construcción (116)",3,,,1,2,,,,
"Comerc., rep. veh. autom.,motoc. efect. pers. (117)",294,47,3,121,104,7,8,1,3
"Venta, mant.y rep. veh.autom.y motoc. (118)",2,,,,,1,1,,
"Comercio al por mayor (119)",4,,,,4,,,,
"Comercio al por menor (120)",288,47,3,121,100,6,7,1,3
"Hoteles y restaurantes (121)",167,26,,78,54,3,4,,2
"Trans., almac. y comunicaciones (122)",9,,,2,6,,1,,
"Activid.inmobil., empres. y de alquiler (124)",6,,,,3,1,1,,1
"Admin.pub. y defensa; p. segur.soc.afil (125)",32,2,,5,11,,8,1,5
"Enseñanza (126)",133,,,,6,13,80,5,29
"Servicios sociales y de salud (127)",54,1,,2,8,3,15,,25
"Otras activ. serv.comun.soc y personales (128)",25,2,,11,4,3,1,1,3
"Hogares privados con servicio doméstico (129)",55,7,,27,20,1,,,
"Actividad economica no especificada (131)",64,11,,30,15,3,2,2,1
,,,,,,,,,
"RURAL (132)",12553,3222,65,7263,1812,48,67,21,55
"Agric., ganadería, caza y silvicultura (133)",10876,2886,61,6490,1391,20,12,7,9
"Pesca (134)",3,2,,1,,,,,
"Explotación de minas y canteras (135)",20,2,,10,8,,,,
"Industrias manufactureras (136)",511,193,3,260,54,1,,,
"Suministro de electricidad, gas y agua (137)",9,1,,2,6,,,,
"Construcción (138)",320,25,,196,94,1,3,,1
"Comerc., rep. veh. autom.,motoc. efect. pers. (139)",195,25,,80,79,1,5,4,1
"Venta, mant.y rep. veh.autom.y motoc. (140)",15,,,3,12,,,,
"Comercio al por mayor (141)",7,,,3,2,,1,1,
"Comercio al por menor (142)",173,25,,74,65,1,4,3,1
"Hoteles y restaurantes (143)",87,21,1,46,16,2,,1,
"Trans., almac. y comunicaciones (144)",99,2,,36,57,,2,1,1
"Intermediación financiera (145)",1,,,,,,,,1
"Activid.inmobil., empres. y de alquiler (146)",15,,,3,5,1,1,2,3
"Admin.pub. y defensa; p. segur.soc.afil (147)",107,8,,52,28,6,5,4,4
"Enseñanza (148)",84,,,,12,15,31,,26
"Servicios sociales y de salud (149)",27,2,,6,6,,4,,9
"Otras activ. serv.comun.soc y personales (150)",28,3,,10,10,1,3,1,
"Hogares privados con servicio doméstico (151)",57,17,,20,20,,,,
"Actividad economica no especificada (153)",114,35,,51,26,,1,1,
"Hombres (154)",8585,1458,25,5442,1526,41,45,18,30
"Agric., ganadería, caza y silvicultura (155)",7680,1389,24,5015,1208,18,11,7,8
"Pesca (156)",3,2,,1,,,,,
"Explotación de minas y canteras (157)",20,2,,10,8,,,,
"Industrias manufactureras (158)",118,14,,61,42,1,,,
"Suministro de electricidad, gas y agua (159)",9,1,,2,6,,,,
"Construcción (160)",313,21,,195,92,1,3,,1
"Comerc., rep. veh. autom.,motoc. efect. pers. (161)",89,6,,35,43,,2,2,1
"Venta, mant.y rep. veh.autom.y motoc. (162)",14,,,3,11,,,,
"Comercio al por mayor (163)",6,,,3,2,,,1,
"Comercio al por menor (164)",69,6,,29,30,,2,1,1
"Hoteles y restaurantes (165)",8,,1,2,3,1,,1,
"Trans., almac. y comunicaciones (166)",97,2,,36,56,,2,1,
"Activid.inmobil., empres. y de alquiler (168)",13,,,3,3,1,1,2,3
"Admin.pub. y defensa; p. segur.soc.afil (169)",98,6,,50,27,6,4,3,2
"Enseñanza (170)",50,,,,7,12,18,,13
"Servicios sociales y de salud (171)",14,1,,6,4,,1,,2
"Otras activ. serv.comun.soc y personales (172)",18,1,,6,7,1,2,1,
"Hogares privados con servicio doméstico (173)",9,2,,3,4,,,,
"Actividad economica no especificada (175)",46,11,,17,16,,1,1,
"Mujeres (176)",3968,1764,40,1821,286,7,22,3,25
"Agric., ganadería, caza y silvicultura (177)",3196,1497,37,1475,183,2,1,,1
"Industrias manufactureras (180)",393,179,3,199,12,,,,
"Construcción (182)",7,4,,1,2,,,,
"Comerc., rep. veh. autom.,motoc. efect. pers. (183)",106,19,,45,36,1,3,2,
"Venta, mant.y rep. veh.autom.y motoc. (184)",1,,,,1,,,,
"Comercio al por mayor (185)",1,,,,,,1,,
"Comercio al por menor (186)",104,19,,45,35,1,2,2,
"Hoteles y restaurantes (187)",79,21,,44,13,1,,,
"Trans., almac. y comunicaciones (188)",2,,,,1,,,,1
"Intermediación financiera (189)",1,,,,,,,,1
"Activid.inmobil., empres. y de alquiler (190)",2,,,,2,,,,
"Admin.pub. y defensa; p. segur.soc.afil (191)",9,2,,2,1,,1,1,2
"Enseñanza (192)",34,,,,5,3,13,,13
"Servicios sociales y de salud (193)",13,1,,,2,,3,,7
"Otras activ. serv.comun.soc y personales (194)",10,2,,4,3,,1,,
"Hogares privados con servicio doméstico (195)",48,15,,17,16,,,,
"Actividad economica no especificada (197)",68,24,,34,10,,,,
