"CUADRO Nº 13: POBLACIÓN OCUPADA DE 6 Y MÁS AÑOS DE EDAD, POR NIVEL EDUCATIVO ALCANZADO, SEGÚN DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y OCUPACIÓN PRINCIPAL",,,,,,,,,
,,,,,,,,,
"DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y OCUPACION PRINCIPAL",TOTAL,"NIVEL EDUCATIVO ALCANZADO",,,,,,,
"Miembros p.ejec. y leg.direct., adm.pub.y emp (037)",42,,,2,10,2,8,1,19
"Profes., científicos e intelectuales (038)",2331,,,,43,98,537,163,1490
"Técnicos de nivel medio ytrab.asimilados (039)",913,1,,28,204,127,295,107,151
"Jefes y empleados de oficina (040)",684,,,4,210,103,141,74,152
"Trab.de serv.pers.y vend.del comerc y mcdo. (041)",4152,167,2,912,2289,254,206,174,148
"Agricult.trabaj. calif.agrop. y pesquros (042)",2622,260,1,1172,1045,52,26,47,19
"Obreros y oper.minas, cant., ind.manuf.y otros (043)",1479,23,,244,959,77,89,46,41
"Obreros. construc., conf., papel, fab., instr (044)",2215,15,3,339,1554,120,68,92,24
"Trabaj.no calif.serv. peon, vend., amb.,y afines (045)",4248,366,2,1348,2177,149,72,79,55
"Otra (046)",262,,,,29,18,101,28,86
"Ocupación no especificada (047)",630,42,,138,308,49,34,25,34
"Hombres (048)",12127,304,5,2502,5808,658,855,580,1415
"Miembros p.ejec. y leg.direct., adm.pub.y emp (049)",37,,,2,10,2,6,1,16
"Profes., científicos e intelectuales (050)",1310,,,,20,47,230,108,905
"Técnicos de nivel medio ytrab.asimilados (051)",589,,,18,130,88,172,73,108
"Jefes y empleados de oficina (052)",371,,,2,121,50,62,43,93
"Trab.de serv.pers.y vend.del comerc y mcdo. (053)",1398,13,1,231,798,106,74,95,80
"Agricult.trabaj. calif.agrop. y pesquros (054)",2188,157,,996,907,48,20,42,18
"Obreros y oper.minas, cant., ind.manuf.y otros (055)",1305,16,,215,852,72,78,38,34
"Obreros. construc., conf., papel, fab., instr (056)",2166,12,3,335,1519,119,65,90,23
"Trabaj.no calif.serv. peon, vend., amb.,y afines (057)",2192,95,1,649,1252,81,35,49,30
"Otra (058)",255,,,,27,17,98,27,86
"Ocupación no especificada (059)",316,11,,54,172,28,15,14,22
"Mujeres (060)",7451,570,3,1685,3020,391,722,256,804
"Miembros p.ejec. y leg.direct., adm.pub.y emp (061)",5,,,,,,2,,3
"Profes., científicos e intelectuales (062)",1021,,,,23,51,307,55,585
"Técnicos de nivel medio ytrab.asimilados (063)",324,1,,10,74,39,123,34,43
"Jefes y empleados de oficina (064)",313,,,2,89,53,79,31,59
"Trab.de serv.pers.y vend.del comerc y mcdo. (065)",2754,154,1,681,1491,148,132,79,68
"Agricult.trabaj. calif.agrop. y pesquros (066)",434,103,1,176,138,4,6,5,1
"Obreros y oper.minas, cant., ind.manuf.y otros (067)",174,7,,29,107,5,11,8,7
"Obreros. construc., conf., papel, fab., instr (068)",49,3,,4,35,1,3,2,1
"Trabaj.no calif.serv. peon, vend., amb.,y afines (069)",2056,271,1,699,925,68,37,30,25
"Otra (070)",7,,,,2,1,3,1,
"Ocupación no especificada (071)",314,31,,84,136,21,19,11,12
,,,,,,,,,
"RURAL (072)",43877,5310,52,18024,17479,795,982,417,818
"Miembros p.ejec. y leg.direct., adm.pub.y emp (073)",25,,,1,6,2,4,1,11
"Profes., científicos e intelectuales (074)",1155,,,,44,117,394,39,561
"Técnicos de nivel medio ytrab.asimilados (075)",325,1,,4,59,52,139,29,41
"Jefes y empleados de oficina (076)",256,,,7,134,20,32,31,32
"Trab.de serv.pers.y vend.del comerc y mcdo. (077)",1713,121,,509,906,72,54,32,19
"Agricult.trabaj. calif.agrop. y pesquros (078)",22846,3099,16,10669,8445,229,147,162,79
"Obreros y oper.minas, cant., ind.manuf.y otros (079)",612,25,,153,372,17,29,6,10
"Obreros. construc., conf., papel, fab., instr (080)",1213,18,,291,766,69,31,28,10
"Trabaj.no calif.serv. peon, vend., amb.,y afines (081)",14417,1810,32,5887,6262,202,111,77,36
"Otra (082)",49,,,,12,2,21,3,11
"Ocupación no especificada (083)",1266,236,4,503,473,13,20,9,8
"Hombres (084)",34811,3446,27,14456,14765,596,642,355,524
"Miembros p.ejec. y leg.direct., adm.pub.y emp (085)",20,,,1,5,2,2,1,9
"Profes., científicos e intelectuales (086)",624,,,,14,50,211,28,321
"Técnicos de nivel medio ytrab.asimilados (087)",208,1,,2,35,40,76,24,30
"Jefes y empleados de oficina (088)",152,,,6,85,13,13,20,15
"Trab.de serv.pers.y vend.del comerc y mcdo. (089)",566,13,,130,337,32,21,21,12
"Agricult.trabaj. calif.agrop. y pesquros (090)",20864,2504,15,9838,7941,203,137,156,70
"Obreros y oper.minas, cant., ind.manuf.y otros (091)",530,10,,127,334,16,28,6,9
"Obreros. construc., conf., papel, fab., instr (092)",1198,17,,285,759,68,31,28,10
"Trabaj.no calif.serv. peon, vend., amb.,y afines (093)",10159,869,11,3912,5018,164,92,62,31
"Otra (094)",48,,,,12,2,21,3,10
"Ocupación no especificada (095)",442,32,1,155,225,6,10,6,7
"Mujeres (096)",9066,1864,25,3568,2714,199,340,62,294
"Miembros p.ejec. y leg.direct., adm.pub.y emp (097)",5,,,,1,,2,,2
"Profes., científicos e intelectuales (098)",531,,,,30,67,183,11,240
"Técnicos de nivel medio ytrab.asimilados (099)",117,,,2,24,12,63,5,11
"Jefes y empleados de oficina (100)",104,,,1,49,7,19,11,17
"Trab.de serv.pers.y vend.del comerc y mcdo. (101)",1147,108,,379,569,40,33,11,7
"Agricult.trabaj. calif.agrop. y pesquros (102)",1982,595,1,831,504,26,10,6,9
"Obreros y oper.minas, cant., ind.manuf.y otros (103)",82,15,,26,38,1,1,,1
"Obreros. construc., conf., papel, fab., instr (104)",15,1,,6,7,1,,,
"Trabaj.no calif.serv. peon, vend., amb.,y afines (105)",4258,941,21,1975,1244,38,19,15,5
"Otra (106)",1,,,,,,,,1
"Ocupación no especificada (107)",824,204,3,348,248,7,10,3,1
