"CUADRO Nº 13: POBLACIÓN OCUPADA DE 6 Y MÁS AÑOS DE EDAD, POR NIVEL EDUCATIVO ALCANZADO, SEGÚN DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y OCUPACIÓN PRINCIPAL",,,,,,,,,
,,,,,,,,,
"DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y OCUPACION PRINCIPAL",TOTAL,"NIVEL EDUCATIVO ALCANZADO",,,,,,,
"Técnicos de nivel medio ytrab.asimilados (039)",263,,,15,53,43,108,15,29
"Jefes y empleados de oficina (040)",393,,,1,142,62,107,22,59
"Trab.de serv.pers.y vend.del comerc y mcdo. (041)",1476,39,2,559,658,58,85,25,50
"Agricult.trabaj. calif.agrop. y pesquros (042)",5734,371,9,3746,1495,37,32,16,28
"Obreros y oper.minas, cant., ind.manuf.y otros (043)",507,9,,183,238,26,36,2,13
"Obreros. construc., conf., papel, fab., instr (044)",905,5,1,236,523,63,47,13,17
"Trabaj.no calif.serv. peon, vend., amb.,y afines (045)",5145,405,13,2847,1704,74,48,24,30
"Otra (046)",42,,,,3,4,26,2,7
"Ocupación no especificada (047)",484,57,,263,129,11,8,7,9
"Hombres (048)",10696,312,13,5400,3702,273,490,142,364
"Miembros p.ejec. y leg.direct., adm.pub.y emp (049)",41,,,4,14,1,12,3,7
"Profes., científicos e intelectuales (050)",466,,,,24,23,176,53,190
"Técnicos de nivel medio ytrab.asimilados (051)",177,,,13,43,29,60,10,22
"Jefes y empleados de oficina (052)",195,,,1,83,26,42,10,33
"Trab.de serv.pers.y vend.del comerc y mcdo. (053)",629,7,1,225,288,26,39,13,30
"Agricult.trabaj. calif.agrop. y pesquros (054)",5035,219,5,3321,1385,33,31,16,25
"Obreros y oper.minas, cant., ind.manuf.y otros (055)",392,5,,128,197,22,27,2,11
"Obreros. construc., conf., papel, fab., instr (056)",893,3,1,232,519,63,46,13,16
"Trabaj.no calif.serv. peon, vend., amb.,y afines (057)",2715,75,6,1428,1106,42,27,15,16
"Otra (058)",42,,,,3,4,26,2,7
"Ocupación no especificada (059)",111,3,,48,40,4,4,5,7
"Mujeres (060)",5144,574,12,2454,1306,150,368,69,211
"Miembros p.ejec. y leg.direct., adm.pub.y emp (061)",8,,,,6,,,,2
"Profes., científicos e intelectuales (062)",376,,,,19,21,173,29,134
"Técnicos de nivel medio ytrab.asimilados (063)",86,,,2,10,14,48,5,7
"Jefes y empleados de oficina (064)",198,,,,59,36,65,12,26
"Trab.de serv.pers.y vend.del comerc y mcdo. (065)",847,32,1,334,370,32,46,12,20
"Agricult.trabaj. calif.agrop. y pesquros (066)",699,152,4,425,110,4,1,,3
"Obreros y oper.minas, cant., ind.manuf.y otros (067)",115,4,,55,41,4,9,,2
"Obreros. construc., conf., papel, fab., instr (068)",12,2,,4,4,,1,,1
"Trabaj.no calif.serv. peon, vend., amb.,y afines (069)",2430,330,7,1419,598,32,21,9,14
"Ocupación no especificada (071)",373,54,,215,89,7,4,2,2
,,,,,,,,,
"RURAL (072)",16826,1867,37,11785,2865,76,114,27,55
"Miembros p.ejec. y leg.direct., adm.pub.y emp (073)",2,,,1,1,,,,
"Profes., científicos e intelectuales (074)",115,,,,5,16,61,7,26
"Técnicos de nivel medio ytrab.asimilados (075)",28,,,,15,3,6,2,2
"Jefes y empleados de oficina (076)",16,,,1,9,3,2,,1
"Trab.de serv.pers.y vend.del comerc y mcdo. (077)",232,4,1,122,83,9,9,3,1
"Agricult.trabaj. calif.agrop. y pesquros (078)",8844,958,6,6376,1439,23,18,10,14
"Obreros y oper.minas, cant., ind.manuf.y otros (079)",53,2,,26,18,,2,1,4
"Obreros. construc., conf., papel, fab., instr (080)",117,3,,49,58,5,1,,1
"Trabaj.no calif.serv. peon, vend., amb.,y afines (081)",7248,856,29,5107,1218,16,13,4,5
"Ocupación no especificada (083)",171,44,1,103,19,1,2,,1
"Hombres (084)",12984,981,24,9320,2466,56,74,25,38
"Miembros p.ejec. y leg.direct., adm.pub.y emp (085)",2,,,1,1,,,,
"Profes., científicos e intelectuales (086)",61,,,,1,7,35,5,13
"Técnicos de nivel medio ytrab.asimilados (087)",23,,,,15,2,3,2,1
"Jefes y empleados de oficina (088)",11,,,1,7,3,,,
"Trab.de serv.pers.y vend.del comerc y mcdo. (089)",104,1,1,59,31,4,4,3,1
"Agricult.trabaj. calif.agrop. y pesquros (090)",8055,723,5,5886,1380,22,15,10,14
"Obreros y oper.minas, cant., ind.manuf.y otros (091)",46,,,22,17,,2,1,4
"Obreros. construc., conf., papel, fab., instr (092)",114,2,,47,58,5,1,,1
"Trabaj.no calif.serv. peon, vend., amb.,y afines (093)",4539,252,17,3285,953,12,12,4,4
"Ocupación no especificada (095)",29,3,1,19,3,1,2,,
"Mujeres (096)",3842,886,13,2465,399,20,40,2,17
"Profes., científicos e intelectuales (098)",54,,,,4,9,26,2,13
"Técnicos de nivel medio ytrab.asimilados (099)",5,,,,,1,3,,1
"Jefes y empleados de oficina (100)",5,,,,2,,2,,1
"Trab.de serv.pers.y vend.del comerc y mcdo. (101)",128,3,,63,52,5,5,,
"Agricult.trabaj. calif.agrop. y pesquros (102)",789,235,1,490,59,1,3,,
"Obreros y oper.minas, cant., ind.manuf.y otros (103)",7,2,,4,1,,,,
"Obreros. construc., conf., papel, fab., instr (104)",3,1,,2,,,,,
"Trabaj.no calif.serv. peon, vend., amb.,y afines (105)",2709,604,12,1822,265,4,1,,1
"Ocupación no especificada (107)",142,41,,84,16,,,,1
