"CUADRO Nº 23: POBLACIÓN OCUPADA DE 6 Y MÁS AÑOS DE EDAD, POR CATEGORÍA DE OCUPACIÓN, SEGÚN DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y RAMA DE ACTIVIDAD ECONÓMICA",,,,,,,
,,,,,,,
"DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y RAMA DE ACTIVIDAD ECONOMICA",TOTAL,"CATEGORIA DE OCUPACION",,,,,
"Otras activ. serv.comun.soc y personales (128)",28,9,2,15,1,1,
"Hogares privados con servicio doméstico (129)",32,,,,,,32
"Actividad economica no especificada (131)",46,5,2,33,,6,
,,,,,,,
"RURAL (132)",2264,225,485,1241,12,293,8
"Agric., ganadería, caza y silvicultura (133)",1385,3,175,943,2,262,
"Pesca (134)",11,,6,4,,1,
"Explotación de minas y canteras (135)",126,18,107,,1,,
"Industrias manufactureras (136)",58,2,16,36,1,3,
"Suministro de electricidad, gas y agua (137)",5,,5,,,,
"Construcción (138)",108,,89,18,1,,
"Comerc., rep. veh. autom.,motoc. efect. pers. (139)",144,23,6,108,,7,
"Venta, mant.y rep. veh.autom.y motoc. (140)",18,3,5,10,,,
"Comercio al por mayor (141)",3,,,2,,1,
"Comercio al por menor (142)",123,20,1,96,,6,
"Hoteles y restaurantes (143)",75,24,6,32,1,12,
"Trans., almac. y comunicaciones (144)",98,14,34,41,6,3,
"Intermediación financiera (145)",1,1,,,,,
"Activid.inmobil., empres. y alquileres (146)",35,23,5,6,,1,
"Admin.pub. y defensa; p. segur.soc.afil (147)",34,17,17,,,,
"Enseñanza (148)",80,79,,1,,,
"Servicios sociales y de salud (149)",9,9,,,,,
"Otras activ. serv.comun.soc y personales (150)",45,9,15,21,,,
"Hogares privados con servicio doméstico (151)",8,,,,,,8
"Actividad economica no especificada (153)",42,3,4,31,,4,
"Hombres (154)",1770,144,436,1007,9,174,
"Agric., ganadería, caza y silvicultura (155)",1133,1,144,828,1,159,
"Pesca (156)",11,,6,4,,1,
"Explotación de minas y canteras (157)",126,18,107,,1,,
"Industrias manufactureras (158)",51,1,14,32,1,3,
"Suministro de electricidad, gas y agua (159)",5,,5,,,,
"Construcción (160)",106,,87,18,1,,
"Comerc., rep. veh. autom.,motoc. efect. pers. (161)",77,12,6,57,,2,
"Venta, mant.y rep. veh.autom.y motoc. (162)",18,3,5,10,,,
"Comercio al por mayor (163)",2,,,1,,1,
"Comercio al por menor (164)",57,9,1,46,,1,
"Hoteles y restaurantes (165)",16,7,,5,,4,
"Trans., almac. y comunicaciones (166)",94,14,32,40,5,3,
"Activid.inmobil., empres. y alquileres (168)",28,17,4,6,,1,
"Admin.pub. y defensa; p. segur.soc.afil (169)",27,13,14,,,,
"Enseñanza (170)",51,50,,1,,,
"Servicios sociales y de salud (171)",2,2,,,,,
"Otras activ. serv.comun.soc y personales (172)",27,6,15,6,,,
"Actividad economica no especificada (175)",16,3,2,10,,1,
"Mujeres (176)",494,81,49,234,3,119,8
"Agric., ganadería, caza y silvicultura (177)",252,2,31,115,1,103,
"Industrias manufactureras (180)",7,1,2,4,,,
"Construcción (182)",2,,2,,,,
"Comerc., rep. veh. autom.,motoc. efect. pers. (183)",67,11,,51,,5,
"Comercio al por mayor (185)",1,,,1,,,
"Comercio al por menor (186)",66,11,,50,,5,
"Hoteles y restaurantes (187)",59,17,6,27,1,8,
"Trans., almac. y comunicaciones (188)",4,,2,1,1,,
"Intermediación financiera (189)",1,1,,,,,
"Activid.inmobil., empres. y alquileres (190)",7,6,1,,,,
"Admin.pub. y defensa; p. segur.soc.afil (191)",7,4,3,,,,
"Enseñanza (192)",29,29,,,,,
"Servicios sociales y de salud (193)",7,7,,,,,
"Otras activ. serv.comun.soc y personales (194)",18,3,,15,,,
"Hogares privados con servicio doméstico (195)",8,,,,,,8
"Actividad economica no especificada (197)",26,,2,21,,3,
