"CUADRO Nº 1: POBLACIÓN TOTAL, POR ÁREA URBANA Y RURAL, Y SEXO, SEGÚN DEPARTAMENTO, PROVINCIA, DISTRITO Y EDADES SIMPLES",,,,,,,,,
,,,,,,,,,
"DEPARTAMENTO, PROVINCIA, DISTRITO Y EDADES SIMPLES",TOTAL,POBLACIÓN,,TOTAL,URBANA,,TOTAL,RURAL,
,,HOMBRES,MUJERES,,HOMBRES,MUJERES,,HOMBRES,MUJERES
,,,,,,,,,
"Provincia CAYLLOMA (000)",73718,37876,35842,49062,24611,24451,24656,13265,11391
"Menores de 1 año (001)",1397,715,682,927,482,445,470,233,237
"Menores de 1 mes (002)",95,55,40,69,40,29,26,15,11
"De 1 a 11 meses (003)",1302,660,642,858,442,416,444,218,226
"De 1 a 4 años (004)",6351,3290,3061,4132,2100,2032,2219,1190,1029
"1 año (005)",1440,730,710,899,438,461,541,292,249
"2 años (006)",1611,834,777,1056,543,513,555,291,264
"3 años (007)",1757,906,851,1147,573,574,610,333,277
"4 años (008)",1543,820,723,1030,546,484,513,274,239
"De 5 a 9 años (009)",7598,3947,3651,5224,2694,2530,2374,1253,1121
"5 años (010)",1483,747,736,987,497,490,496,250,246
"6 años (011)",1423,767,656,951,506,445,472,261,211
"7 años (012)",1551,793,758,1060,526,534,491,267,224
"8 años (013)",1626,864,762,1157,621,536,469,243,226
"9 años (014)",1515,776,739,1069,544,525,446,232,214
"De 10 a 14 años (015)",8250,4276,3974,5942,3064,2878,2308,1212,1096
"10 años (016)",1695,898,797,1196,640,556,499,258,241
"11 años (017)",1491,720,771,1093,532,561,398,188,210
"12 años (018)",1854,949,905,1349,680,669,505,269,236
"13 años (019)",1549,792,757,1101,562,539,448,230,218
"14 años (020)",1661,917,744,1203,650,553,458,267,191
"De 15 a 19 años (021)",6988,3550,3438,5009,2505,2504,1979,1045,934
"15 años (022)",1576,788,788,1150,559,591,426,229,197
"16 años (023)",1486,760,726,1115,557,558,371,203,168
"17 años (024)",1397,719,678,994,511,483,403,208,195
"18 años (025)",1347,689,658,936,476,460,411,213,198
"19 años (026)",1182,594,588,814,402,412,368,192,176
"De 20 a 24 años (027)",6528,3264,3264,4344,2092,2252,2184,1172,1012
"20 años (028)",1431,720,711,979,477,502,452,243,209
"21 años (029)",1131,531,600,789,354,435,342,177,165
"22 años (030)",1305,680,625,855,436,419,450,244,206
"23 años (031)",1293,649,644,843,404,439,450,245,205
"24 años (032)",1368,684,684,878,421,457,490,263,227
"De 25 a 29 años (033)",6268,3113,3155,4139,1961,2178,2129,1152,977
"25 años (034)",1388,668,720,905,425,480,483,243,240
"26 años (035)",1201,578,623,799,364,435,402,214,188
"27 años (036)",1397,709,688,931,447,484,466,262,204
"28 años (037)",1236,636,600,821,406,415,415,230,185
"29 años (038)",1046,522,524,683,319,364,363,203,160
"De 30 a 34 años (039)",5670,2914,2756,3798,1853,1945,1872,1061,811
"30 años (040)",1454,742,712,957,461,496,497,281,216
"31 años (041)",911,463,448,607,291,316,304,172,132
"32 años (042)",1181,628,553,809,409,400,372,219,153
"33 años (043)",1094,548,546,723,349,374,371,199,172
