"CUADRO Nº 1: POBLACIÓN TOTAL, POR ÁREA URBANA Y RURAL, Y SEXO, SEGÚN DEPARTAMENTO, PROVINCIA, DISTRITO Y EDADES SIMPLES",,,,,,,,,
,,,,,,,,,
"DEPARTAMENTO, PROVINCIA, DISTRITO Y EDADES SIMPLES",TOTAL,POBLACIÓN,,TOTAL,URBANA,,TOTAL,RURAL,
"De 30 a 34 años (039)",11651,6118,5533,9084,4620,4464,2567,1498,1069
"30 años (040)",3340,1807,1533,2432,1275,1157,908,532,376
"31 años (041)",1843,982,861,1536,804,732,307,178,129
"32 años (042)",2344,1259,1085,1818,936,882,526,323,203
"33 años (043)",2142,1100,1042,1724,858,866,418,242,176
"34 años (044)",1982,970,1012,1574,747,827,408,223,185
"De 35 a 39 años (045)",10868,5552,5316,8477,4255,4222,2391,1297,1094
"35 años (046)",2424,1218,1206,1846,893,953,578,325,253
"36 años (047)",2094,1073,1021,1677,858,819,417,215,202
"37 años (048)",2172,1101,1071,1751,884,867,421,217,204
"38 años (049)",2287,1182,1105,1710,874,836,577,308,269
"39 años (050)",1891,978,913,1493,746,747,398,232,166
"De 40 a 44 años (051)",8957,4621,4336,7020,3559,3461,1937,1062,875
"40 años (052)",2525,1307,1218,1888,968,920,637,339,298
"41 años (053)",1394,702,692,1147,561,586,247,141,106
"42 años (054)",2066,1112,954,1614,854,760,452,258,194
"43 años (055)",1549,778,771,1237,601,636,312,177,135
"44 años (056)",1423,722,701,1134,575,559,289,147,142
"De 45 a 49 años (057)",7174,3760,3414,5554,2847,2707,1620,913,707
"45 años (058)",1782,941,841,1339,699,640,443,242,201
"46 años (059)",1326,707,619,1065,553,512,261,154,107
"47 años (060)",1474,748,726,1167,579,588,307,169,138
"48 años (061)",1456,770,686,1112,565,547,344,205,139
"49 años (062)",1136,594,542,871,451,420,265,143,122
"De 50 a 54 años (063)",5430,2790,2640,4274,2192,2082,1156,598,558
"50 años (064)",1537,750,787,1135,553,582,402,197,205
"51 años (065)",766,421,345,634,352,282,132,69,63
"52 años (066)",1148,618,530,920,487,433,228,131,97
"53 años (067)",1009,514,495,823,414,409,186,100,86
"54 años (068)",970,487,483,762,386,376,208,101,107
"De 55 a 59 años (069)",3953,2022,1931,3042,1556,1486,911,466,445
"55 años (070)",1038,506,532,772,377,395,266,129,137
"56 años (071)",808,441,367,622,333,289,186,108,78
"57 años (072)",778,377,401,611,297,314,167,80,87
"58 años (073)",774,398,376,585,309,276,189,89,100
"59 años (074)",555,300,255,452,240,212,103,60,43
"De 60 a 64 años (075)",2924,1491,1433,2183,1088,1095,741,403,338
"60 años (076)",932,491,441,646,334,312,286,157,129
"61 años (077)",381,199,182,308,158,150,73,41,32
"62 años (078)",560,278,282,417,204,213,143,74,69
"63 años (079)",534,252,282,412,190,222,122,62,60
"64 años (080)",517,271,246,400,202,198,117,69,48
"De 65 y más años (081)",6401,2967,3434,4593,2078,2515,1808,889,919
"65 años (082)",649,323,326,464,227,237,185,96,89
"66 años (083)",427,215,212,321,162,159,106,53,53
"67 años (084)",506,254,252,400,198,202,106,56,50
"68 años (085)",449,200,249,309,143,166,140,57,83
"69 años (086)",298,143,155,212,101,111,86,42,44
"70 años (087)",533,236,297,363,153,210,170,83,87
"71 años (088)",217,114,103,171,86,85,46,28,18
"72 años (089)",367,181,186,256,126,130,111,55,56
"73 años (090)",253,118,135,187,84,103,66,34,32
"74 años (091)",293,129,164,218,89,129,75,40,35
"75 años (092)",352,160,192,246,113,133,106,47,59
"76 años (093)",209,99,110,152,66,86,57,33,24
"77 años (094)",213,98,115,152,67,85,61,31,30
"78 años (095)",295,135,160,199,88,111,96,47,49
"79 años (096)",151,76,75,110,58,52,41,18,23
"80 años (097)",265,115,150,175,68,107,90,47,43
"81 años (098)",104,49,55,78,37,41,26,12,14
"82 años (099)",133,69,64,98,44,54,35,25,10
"83 años (100)",91,32,59,64,23,41,27,9,18
"84 años (101)",104,50,54,84,39,45,20,11,9
"85 años (102)",118,49,69,83,34,49,35,15,20
"86 años (103)",66,26,40,42,17,25,24,9,15
"87 años (104)",61,20,41,46,13,33,15,7,8
"88 años (105)",40,14,26,28,9,19,12,5,7
"89 años (106)",52,20,32,36,15,21,16,5,11
"90 años (107)",47,12,35,28,3,25,19,9,10
"91 años (108)",10,3,7,8,1,7,2,2,
"92 años (109)",16,4,12,12,2,10,4,2,2
"93 años (110)",9,2,7,8,1,7,1,1,
"94 años (111)",10,4,6,7,3,4,3,1,2
"95 años (112)",18,3,15,14,2,12,4,1,3
"96 años (113)",8,4,4,4,2,2,4,2,2
"97 años (114)",6,2,4,4,,4,2,2,
"98 y más años (115)",31,8,23,14,4,10,17,4,13
