"CUADRO Nº 10: POBLACIÓN FEMENINA DE 12 Y MÁS AÑOS DE EDAD, POR AÑO EN QUE NACIÓ SU ÚLTIMO HIJO NACIDO VIVO, SEGÚN DEPARTAMENTO, PROVINCIA, DISTRITO, ÁREA URBANA Y RURAL, NIVEL EDUCATIVO ALCANZADO Y GRUPOS QUINQUENALES DE EDAD",,,,,,,,
,,,,,,,,
"DEPARTAMENTO, PROVINCIA, DISTRITO, ÁREA URBANA Y RURAL, NIVEL EDUCATIVO ALCANZADO Y GRUPOS QUINQUENALES DE EDAD",TOTAL,"GRUPO DE AÑOS EN QUE NACIÓ SU ÚLTIMO HIJO NACIDO VIVO",,,,,,"NO ESPECIFICADO"
"De 20 a 24 años (053)",253,,,,,2,126,125
"De 25 a 29 años (054)",215,,,,,7,128,80
"De 30 a 34 años (055)",171,,,,,26,109,36
"De 35 a 39 años (056)",123,,,,,49,55,19
"De 40 a 44 años (057)",95,,,,7,43,29,16
"De 45 a 49 años (058)",58,,,,14,30,4,10
"De 50 y más años (059)",109,,2,15,38,18,,36
"Sup. no Univ. completa (060)",1254,1,5,21,70,216,559,382
"De 20 a 24 años (063)",170,,,,,,83,87
"De 25 a 29 años (064)",356,,,,,20,212,124
"De 30 a 34 años (065)",230,,,,,38,117,75
"De 35 a 39 años (066)",165,,,,1,36,96,32
"De 40 a 44 años (067)",117,,,,5,57,37,18
"De 45 a 49 años (068)",81,,,,15,38,14,14
"De 50 y más años (069)",135,1,5,21,49,27,,32
"Sup. Univ. incompleta (070)",467,1,1,9,34,79,192,151
"De 15 a 19 años (072)",18,,,,,,10,8
"De 20 a 24 años (073)",121,,,,,,58,63
"De 25 a 29 años (074)",81,,,,,7,42,32
"De 30 a 34 años (075)",63,,,,,12,36,15
"De 35 a 39 años (076)",54,,,,,11,32,11
"De 40 a 44 años (077)",37,,,,6,17,9,5
"De 45 a 49 años (078)",27,,,,3,14,5,5
"De 50 y más años (079)",66,1,1,9,25,18,,12
"Sup. Univ. completa (080)",1073,1,5,40,83,222,371,351
"De 20 a 24 años (083)",63,,,,,,21,42
"De 25 a 29 años (084)",217,,,,,8,105,104
"De 30 a 34 años (085)",193,,,,,25,111,57
"De 35 a 39 años (086)",165,,,,4,41,71,49
"De 40 a 44 años (087)",135,,,,4,59,42,30
"De 45 a 49 años (088)",110,,,1,13,55,18,23
"De 50 y más años (089)",190,1,5,39,62,34,3,46
,,,,,,,,
"URBANA (100)",12952,48,185,545,1182,2853,4557,3582
"De 12 a 14 años (101)",14,,,,,,1,13
"De 15 a 19 años (102)",321,,,,,,184,137
"De 20 a 24 años (103)",1491,,,,,2,889,600
"De 25 a 29 años (104)",1871,,,,,101,1148,622
"De 30 a 34 años (105)",1812,,,,,375,991,446
"De 35 a 39 años (106)",1646,,,,17,600,720,309
"De 40 a 44 años (107)",1469,,,,108,673,432,256
"De 45 a 49 años (108)",1079,,,3,191,537,160,188
"De 50 y más años (109)",3249,48,185,542,866,565,32,1011
"Sin nivel (110)",2596,37,124,260,396,574,425,780
"De 15 a 19 años (112)",5,,,,,,3,2
"De 20 a 24 años (113)",25,,,,,,12,13
"De 25 a 29 años (114)",46,,,,,1,34,11
"De 30 a 34 años (115)",234,,,,,53,114,67
"De 35 a 39 años (116)",265,,,,2,97,116,50
"De 40 a 44 años (117)",268,,,,16,110,86,56
"De 45 a 49 años (118)",242,,,,37,116,50,39
"De 50 y más años (119)",1511,37,124,260,341,197,10,542
"Educacion Inicial (120)",14,,,,,4,3,7
"De 15 a 19 años (122)",1,,,,,,,1
"De 25 a 29 años (124)",5,,,,,1,1,3
"De 30 a 34 años (125)",5,,,,,1,2,2
"De 35 a 39 años (126)",3,,,,,2,,1
"Primaria (130)",4082,9,43,199,456,1129,1319,927
"De 12 a 14 años (131)",3,,,,,,,3
"De 15 a 19 años (132)",65,,,,,,39,26
"De 20 a 24 años (133)",329,,,,,,206,123
"De 25 a 29 años (134)",441,,,,,22,292,127
"De 30 a 34 años (135)",518,,,,,116,296,106
"De 35 a 39 años (136)",575,,,,7,222,242,104
"De 40 a 44 años (137)",594,,,,46,297,172,79
"De 45 a 49 años (138)",434,,,,76,229,58,71
"De 50 y más años (139)",1123,9,43,199,327,243,14,288
"Secundaria (140)",3513,,9,47,181,657,1644,975
"De 12 a 14 años (141)",11,,,,,,1,10
"De 15 a 19 años (142)",214,,,,,,118,96
"De 20 a 24 años (143)",667,,,,,1,439,227
"De 25 a 29 años (144)",760,,,,,43,474,243
"De 30 a 34 años (145)",570,,,,,131,306,133
"De 35 a 39 años (146)",432,,,,5,181,177,69
"De 40 a 44 años (147)",326,,,,31,132,99,64
"De 45 a 49 años (148)",220,,,2,50,104,24,40
"De 50 y más años (149)",313,,9,45,95,65,6,93
"Sup. no Univ. incompleta (150)",825,,2,7,45,146,375,250
"De 15 a 19 años (152)",21,,,,,,15,6
"De 20 a 24 años (153)",202,,,,,1,106,95
"De 25 a 29 años (154)",167,,,,,6,103,58
"De 30 a 34 años (155)",137,,,,,23,87,27
"De 35 a 39 años (156)",96,,,,,42,40,14
"De 40 a 44 años (157)",74,,,,7,35,20,12
"De 45 a 49 años (158)",47,,,,10,23,4,10
"De 50 y más años (159)",81,,2,7,28,16,,28
"Sup. no Univ. completa (160)",937,,5,13,47,155,424,293
"De 20 a 24 años (163)",147,,,,,,73,74
"De 25 a 29 años (164)",258,,,,,16,155,87
"De 30 a 34 años (165)",177,,,,,27,92,58
"De 35 a 39 años (166)",125,,,,,26,72,27
"De 40 a 44 años (167)",87,,,,4,43,23,17
"De 45 a 49 años (168)",52,,,,10,24,9,9
"De 50 y más años (169)",91,,5,13,33,19,,21
"Sup. Univ. incompleta (170)",293,1,,6,13,43,126,104
"De 15 a 19 años (172)",15,,,,,,9,6
"De 20 a 24 años (173)",85,,,,,,43,42
"De 25 a 29 años (174)",51,,,,,6,23,22
"De 30 a 34 años (175)",40,,,,,8,22,10
"De 35 a 39 años (176)",33,,,,,5,18,10
"De 40 a 44 años (177)",22,,,,2,9,7,4
"De 45 a 49 años (178)",15,,,,1,7,4,3
"De 50 y más años (179)",32,1,,6,10,8,,7
"Sup. Univ. completa (180)",692,1,2,13,44,145,241,246
"De 20 a 24 años (183)",36,,,,,,10,26
"De 25 a 29 años (184)",143,,,,,6,66,71
"De 30 a 34 años (185)",131,,,,,16,72,43
"De 35 a 39 años (186)",117,,,,3,25,55,34
"De 40 a 44 años (187)",98,,,,2,47,25,24
"De 45 a 49 años (188)",69,,,1,7,34,11,16
"De 50 y más años (189)",98,1,2,12,32,17,2,32
,,,,,,,,
"RURAL (200)",6531,26,124,460,848,1279,2281,1513
"De 12 a 14 años (201)",10,,,,,,1,9
"De 15 a 19 años (202)",174,,,,,,114,60
"De 20 a 24 años (203)",706,,,,,2,449,255
"De 25 a 29 años (204)",867,,,,,29,593,245
"De 30 a 34 años (205)",748,,,,,115,473,160
"De 35 a 39 años (206)",689,,,,6,216,353,114
"De 40 a 44 años (207)",607,,,,48,290,189,80
"De 45 a 49 años (208)",536,,,3,100,266,87,80
"De 50 y más años (209)",2194,26,124,457,694,361,22,510
"Sin nivel (210)",1689,19,77,192,313,361,295,432
"De 15 a 19 años (212)",4,,,,,,2,2
"De 20 a 24 años (213)",26,,,,,,16,10
"De 25 a 29 años (214)",49,,,,,1,36,12
"De 30 a 34 años (215)",123,,,,,25,78,20
"De 35 a 39 años (216)",127,,,,1,34,72,20
"De 40 a 44 años (217)",144,,,,7,65,46,26
"De 45 a 49 años (218)",162,,,3,20,74,35,30
"De 50 y más años (219)",1054,19,77,189,285,162,10,312
"Educacion Inicial (220)",17,,,,,3,10,4
"De 20 a 24 años (223)",1,,,,,,1,
"De 25 a 29 años (224)",5,,,,,,3,2
"De 30 a 34 años (225)",7,,,,,1,5,1
"De 35 a 39 años (226)",4,,,,,2,1,1
"Primaria (230)",2281,6,36,175,317,474,851,422
"De 12 a 14 años (231)",3,,,,,,,3
"De 15 a 19 años (232)",75,,,,,,54,21
"De 20 a 24 años (233)",253,,,,,,173,80
"De 25 a 29 años (234)",279,,,,,10,221,48
"De 30 a 34 años (235)",264,,,,,37,167,60
"De 35 a 39 años (236)",245,,,,2,85,122,36
"De 40 a 44 años (237)",239,,,,21,121,69,28
"De 45 a 49 años (238)",190,,,,38,95,34,23
"De 50 y más años (239)",733,6,36,175,256,126,11,123
"Secundaria (240)",1445,,7,47,121,238,700,332
"De 12 a 14 años (241)",7,,,,,,1,6
"De 15 a 19 años (242)",85,,,,,,54,31
"De 20 a 24 años (243)",289,,,,,1,203,85
"De 25 a 29 años (244)",284,,,,,10,193,81
"De 30 a 34 años (245)",182,,,,,25,123,34
"De 35 a 39 años (246)",177,,,,1,56,89,31
"De 40 a 44 años (247)",121,,,,13,62,32,14
"De 45 a 49 años (248)",91,,,,25,48,5,13
"De 50 y más años (249)",209,,7,47,82,36,,37
"Sup. no Univ. incompleta (250)",227,,,8,14,29,94,82
"De 15 a 19 años (252)",7,,,,,,3,4
"De 20 a 24 años (253)",51,,,,,1,20,30
"De 25 a 29 años (254)",48,,,,,1,25,22
"De 30 a 34 años (255)",34,,,,,3,22,9
"De 35 a 39 años (256)",27,,,,,7,15,5
"De 40 a 44 años (257)",21,,,,,8,9,4
"De 45 a 49 años (258)",11,,,,4,7,,
"De 50 y más años (259)",28,,,8,10,2,,8
"Sup. no Univ. completa (260)",317,1,,8,23,61,135,89
"De 20 a 24 años (263)",23,,,,,,10,13
"De 25 a 29 años (264)",98,,,,,4,57,37
"De 30 a 34 años (265)",53,,,,,11,25,17
"De 35 a 39 años (266)",40,,,,1,10,24,5
"De 40 a 44 años (267)",30,,,,1,14,14,1
"De 45 a 49 años (268)",29,,,,5,14,5,5
"De 50 y más años (269)",44,1,,8,16,8,,11
"Sup. Univ. incompleta (270)",174,,1,3,21,36,66,47
"De 15 a 19 años (272)",3,,,,,,1,2
"De 20 a 24 años (273)",36,,,,,,15,21
"De 25 a 29 años (274)",30,,,,,1,19,10
"De 30 a 34 años (275)",23,,,,,4,14,5
"De 35 a 39 años (276)",21,,,,,6,14,1
"De 40 a 44 años (277)",15,,,,4,8,2,1
"De 45 a 49 años (278)",12,,,,2,7,1,2
"De 50 y más años (279)",34,,1,3,15,10,,5
"Sup. Univ. completa (280)",381,,3,27,39,77,130,105
"De 20 a 24 años (283)",27,,,,,,11,16
"De 25 a 29 años (284)",74,,,,,2,39,33
"De 30 a 34 años (285)",62,,,,,9,39,14
"De 35 a 39 años (286)",48,,,,1,16,16,15
"De 40 a 44 años (287)",37,,,,2,12,17,6
"De 45 a 49 años (288)",41,,,,6,21,7,7
"De 50 y más años (289)",92,,3,27,30,17,1,14
