"CUADRO Nº 2: POBLACIÓN FEMENINA DE 12 Y MÁS AÑOS DE EDAD, POR NÚMERO DE HIJOS NACIDOS VIVOS, SEGÚN DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, ESTADO CIVIL Y GRUPOS QUINQUENALES DE EDAD",,,,,,,,,,,,
,,,,,,,,,,,,
"DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, ESTADO CIVIL Y GRUPOS QUINQUENALES DE EDAD","TOTAL DE MUJERES","POBLACIÓN FEMENINA POR NÚMERO DE HIJOS NACIDOS VIVOS",,,,,,,,,"SIN DECLARACIÓN","TOTAL DE HIJOS NACIDOS VIVOS"
"De 20 a 24 años (023)",146,143,4,96,37,6,,,,,3,188
"De 25 a 29 años (024)",172,171,2,92,48,19,8,2,,,1,291
"De 30 a 34 años (025)",187,187,1,62,63,37,21,2,1,,,410
"De 35 a 39 años (026)",174,174,1,45,37,39,36,10,4,2,,507
"De 40 a 44 años (027)",187,187,2,27,39,40,53,15,9,2,,650
"De 45 a 49 años (028)",113,113,2,19,22,21,25,18,4,2,,408
"De 50 y más años (029)",360,357,5,55,60,44,92,59,24,18,3,1499
"Casado(a) (030)",7140,7100,155,356,791,980,1869,1478,886,585,40,36663
"De 12 a 14 años (031)",6,4,3,,1,,,,,,2,2
"De 15 a 19 años (032)",25,15,7,4,2,1,1,,,,10,15
"De 20 a 24 años (033)",96,92,7,33,30,16,6,,,,4,165
"De 25 a 29 años (034)",301,297,17,63,78,74,59,6,,,4,725
"De 30 a 34 años (035)",586,582,9,44,135,151,181,55,7,,4,1980
"De 35 a 39 años (036)",889,888,16,45,156,177,277,158,45,14,1,3644
"De 40 a 44 años (037)",1023,1022,11,31,109,157,328,224,117,45,1,5081
"De 45 a 49 años (038)",956,955,10,26,88,130,256,240,133,72,1,5176
"De 50 y más años (039)",3258,3245,75,110,192,274,761,795,584,454,13,19875
"Viudo(a) (040)",2311,2288,56,126,189,228,569,543,330,247,23,12742
"De 15 a 19 años (042)",2,2,,,1,,1,,,,,6
"De 20 a 24 años (043)",8,8,,5,3,,,,,,,11
"De 25 a 29 años (044)",19,19,,2,7,2,6,1,1,,,63
"De 30 a 34 años (045)",43,41,1,5,14,11,5,4,1,,2,120
"De 35 a 39 años (046)",75,75,,6,9,9,31,15,3,2,,329
"De 40 a 44 años (047)",104,103,7,3,11,12,36,23,6,5,1,473
"De 45 a 49 años (048)",138,138,2,5,16,19,44,28,20,4,,681
"De 50 y más años (049)",1922,1902,46,100,128,175,446,472,299,236,20,11059
"Divorciado(a) (050)",127,124,7,15,17,13,36,19,12,5,3,531
"De 15 a 19 años (052)",2,2,2,,,,,,,,,
"De 20 a 24 años (053)",5,4,,3,1,,,,,,1,5
"De 25 a 29 años (054)",6,5,,,4,1,,,,,1,11
"De 30 a 34 años (055)",9,9,,1,2,1,3,2,,,,33
"De 35 a 39 años (056)",9,8,,2,1,1,3,1,,,1,28
"De 40 a 44 años (057)",16,16,,2,1,4,7,1,1,,,62
"De 45 a 49 años (058)",12,12,1,1,4,,1,2,2,1,,53
"De 50 y más años (059)",68,68,4,6,4,6,22,13,9,4,,339
"Soltero(a) (060)",9679,8937,8003,545,215,104,70,,,,742,1567
"De 12 a 14 años (061)",2951,2951,2948,2,1,,,,,,,4
"De 15 a 19 años (062)",3398,3398,3331,60,5,,2,,,,,78
"De 20 a 24 años (063)",1409,1124,986,117,20,1,,,,,285,160
"De 25 a 29 años (064)",655,424,285,98,29,9,3,,,,231,195
"De 30 a 34 años (065)",371,278,144,76,32,21,5,,,,93,223
"De 35 a 39 años (066)",217,169,79,48,23,7,12,,,,48,163
"De 40 a 44 años (067)",169,149,52,40,30,16,11,,,,20,192
"De 45 a 49 años (068)",121,108,43,27,15,14,9,,,,13,135
"De 50 y más años (069)",388,336,135,77,60,36,28,,,,52,417
,,,,,,,,,,,,
"URBANA (080)",13725,13207,4532,1789,1826,1343,1843,1023,517,334,518,32192
"De 12 a 14 años (081)",1513,1508,1502,4,2,,,,,,5,8
"De 15 a 19 años (082)",2024,2005,1862,125,13,2,3,,,,19,169
"De 20 a 24 años (083)",1563,1367,613,503,198,37,16,,,,196,1075
"De 25 a 29 años (084)",1375,1241,208,419,359,175,73,6,1,,134,2018
"De 30 a 34 años (085)",1336,1278,86,235,431,266,219,37,3,1,58,3114
"De 35 a 39 años (086)",1267,1239,57,175,282,243,326,118,35,3,28,3960
"De 40 a 44 años (087)",1045,1032,50,81,178,202,314,137,51,19,13,3943
"De 45 a 49 años (088)",784,776,29,57,112,126,215,140,72,25,8,3392
"De 50 y más años (089)",2818,2761,125,190,251,292,677,585,355,286,57,14513
"Conviviente (090)",3900,3818,293,1041,987,591,580,210,77,39,82,9741
"De 12 a 14 años (091)",14,11,8,3,,,,,,,3,3
"De 15 a 19 años (092)",205,190,85,94,10,1,,,,,15,117
"De 20 a 24 años (093)",707,672,90,374,164,30,14,,,,35,849
"De 25 a 29 años (094)",820,803,48,298,278,128,47,3,1,,17,1467
"De 30 a 34 años (095)",748,744,17,133,281,162,130,18,2,1,4,1879
"De 35 a 39 años (096)",590,588,12,78,147,137,151,45,18,,2,1876
"De 40 a 44 años (097)",349,349,13,27,60,77,104,46,17,5,,1326
"De 45 a 49 años (098)",183,182,5,12,18,25,62,40,15,5,1,840
"De 50 y más años (099)",284,279,15,22,29,31,72,58,24,28,5,1384
"Separado(a) (100)",777,772,15,233,163,122,143,65,21,10,5,2255
"De 12 a 14 años (101)",2,1,,1,,,,,,,1,1
"De 15 a 19 años (102)",18,16,2,14,,,,,,,2,14
"De 20 a 24 años (103)",76,75,3,51,18,3,,,,,1,96
"De 25 a 29 años (104)",79,79,1,42,22,7,5,2,,,,141
"De 30 a 34 años (105)",114,114,1,34,39,24,15,1,,,,255
"De 35 a 39 años (106)",102,102,,31,16,23,23,7,2,,,291
"De 40 a 44 años (107)",123,123,2,17,21,27,38,11,6,1,,437
"De 45 a 49 años (108)",69,69,2,13,14,12,12,11,3,2,,249
"De 50 y más años (109)",194,193,4,30,33,26,50,33,10,7,1,771
"Casado(a) (110)",2919,2902,63,183,465,470,801,492,257,171,17,13292
"De 12 a 14 años (111)",3,2,1,,1,,,,,,1,2
"De 15 a 19 años (112)",11,9,4,3,1,1,,,,,2,8
"De 20 a 24 años (113)",36,34,3,14,12,3,2,,,,2,55
"De 25 a 29 años (114)",143,139,10,36,42,36,15,,,,4,289
"De 30 a 34 años (115)",277,275,5,25,90,68,71,15,1,,2,827
"De 35 a 39 años (116)",413,413,6,29,100,76,128,57,14,3,,1533
"De 40 a 44 años (117)",429,429,5,17,73,82,146,70,25,11,,1837
"De 45 a 49 años (118)",393,393,1,13,55,75,114,75,43,17,,1884
"De 50 y más años (119)",1214,1208,28,46,91,129,325,275,174,140,6,6857
"Viudo(a) (120)",1109,1099,30,69,104,111,272,247,156,110,10,5930
"De 15 a 19 años (122)",1,1,,,,,1,,,,,4
"De 20 a 24 años (123)",4,4,,3,1,,,,,,,5
"De 25 a 29 años (124)",13,13,,,5,2,5,1,,,,44
"De 30 a 34 años (125)",20,19,1,2,6,5,3,2,,,1,55
"De 35 a 39 años (126)",40,40,,5,5,4,16,9,1,,,159
"De 40 a 44 años (127)",52,52,5,2,7,6,17,10,3,2,,223
"De 45 a 49 años (128)",68,68,2,4,12,6,21,13,10,,,304
"De 50 y más años (129)",911,902,22,53,68,88,209,212,142,108,9,5136
"Divorciado(a) (130)",57,57,3,8,9,5,13,9,6,4,,255
"De 15 a 19 años (132)",2,2,2,,,,,,,,,
"De 20 a 24 años (133)",1,1,,1,,,,,,,,1
"De 25 a 29 años (134)",1,1,,,1,,,,,,,2
"De 30 a 34 años (135)",4,4,,1,1,1,,1,,,,12
"De 35 a 39 años (136)",2,2,,1,1,,,,,,,3
"De 40 a 44 años (137)",6,6,,1,,2,3,,,,,21
"De 45 a 49 años (138)",8,8,,1,3,,1,1,1,1,,37
"De 50 y más años (139)",33,33,1,3,3,2,9,7,5,3,,179
"Soltero(a) (140)",4963,4559,4128,255,98,44,34,,,,404,719
"De 12 a 14 años (141)",1494,1494,1493,,1,,,,,,,2
"De 15 a 19 años (142)",1787,1787,1769,14,2,,2,,,,,26
"De 20 a 24 años (143)",739,581,517,60,3,1,,,,,158,69
"De 25 a 29 años (144)",319,206,149,43,11,2,1,,,,113,75
"De 30 a 34 años (145)",173,122,62,40,14,6,,,,,51,86
"De 35 a 39 años (146)",120,94,39,31,13,3,8,,,,26,98
"De 40 a 44 años (147)",86,73,25,17,17,8,6,,,,13,99
"De 45 a 49 años (148)",63,56,19,14,10,8,5,,,,7,78
"De 50 y más años (149)",182,146,55,36,27,16,12,,,,36,186
,,,,,,,,,,,,
"RURAL (160)",14377,13894,4245,1530,1421,1300,2184,1642,945,627,483,43433
"De 12 a 14 años (161)",1474,1467,1460,6,1,,,,,,7,8
"De 15 a 19 años (162)",1909,1876,1645,204,25,1,1,,,,33,261
"De 20 a 24 años (163)",1550,1391,559,470,257,87,17,1,,,159,1320
"De 25 a 29 años (164)",1340,1203,171,317,321,207,166,18,3,,137,2426
"De 30 a 34 años (165)",1194,1137,101,154,230,240,309,88,14,1,57,3375
"De 35 a 39 años (166)",1096,1067,58,79,150,213,313,179,58,17,29,4208
"De 40 a 44 años (167)",1085,1072,40,61,111,136,307,235,130,52,13,5206
"De 45 a 49 años (168)",918,908,40,42,75,96,232,230,127,66,10,4775
"De 50 y más años (169)",3811,3773,171,197,251,320,839,891,613,491,38,21854
"Conviviente (170)",3557,3457,242,802,740,520,668,309,115,61,100,10383
"De 12 a 14 años (171)",13,8,3,4,1,,,,,,5,6
"De 15 a 19 años (172)",255,230,78,134,18,,,,,,25,170
"De 20 a 24 años (173)",742,715,85,345,200,71,13,1,,,27,1017
"De 25 a 29 años (174)",742,725,27,183,236,149,116,12,2,,17,1692
"De 30 a 34 años (175)",586,574,15,68,134,123,183,44,6,1,12,1844
"De 35 a 39 años (176)",409,404,7,30,59,86,129,68,23,2,5,1621
"De 40 a 44 años (177)",282,278,5,12,39,32,82,63,31,14,4,1365
"De 45 a 49 años (178)",179,176,6,9,24,13,50,42,25,7,3,874
"De 50 y más años (179)",349,347,16,17,29,46,95,79,28,37,2,1794
"Separado(a) (180)",611,605,6,201,145,85,92,41,21,14,6,1743
"De 12 a 14 años (181)",1,,,,,,,,,,1,
"De 15 a 19 años (182)",28,28,2,23,2,1,,,,,,30
"De 20 a 24 años (183)",70,68,1,45,19,3,,,,,2,92
"De 25 a 29 años (184)",93,92,1,50,26,12,3,,,,1,150
"De 30 a 34 años (185)",73,73,,28,24,13,6,1,1,,,155
"De 35 a 39 años (186)",72,72,1,14,21,16,13,3,2,2,,216
"De 40 a 44 años (187)",64,64,,10,18,13,15,4,3,1,,213
"De 45 a 49 años (188)",44,44,,6,8,9,13,7,1,,,159
"De 50 y más años (189)",166,164,1,25,27,18,42,26,14,11,2,728
"Casado(a) (190)",4221,4198,92,173,326,510,1068,986,629,414,23,23371
"De 12 a 14 años (191)",3,2,2,,,,,,,,1,
"De 15 a 19 años (192)",14,6,3,1,1,,1,,,,8,7
"De 20 a 24 años (193)",60,58,4,19,18,13,4,,,,2,110
"De 25 a 29 años (194)",158,158,7,27,36,38,44,6,,,,436
"De 30 a 34 años (195)",309,307,4,19,45,83,110,40,6,,2,1153
"De 35 a 39 años (196)",476,475,10,16,56,101,149,101,31,11,1,2111
"De 40 a 44 años (197)",594,593,6,14,36,75,182,154,92,34,1,3244
"De 45 a 49 años (198)",563,562,9,13,33,55,142,165,90,55,1,3292
"De 50 y más años (199)",2044,2037,47,64,101,145,436,520,410,314,7,13018
"Viudo(a) (200)",1202,1189,26,57,85,117,297,296,174,137,13,6812
"De 15 a 19 años (202)",1,1,,,1,,,,,,,2
"De 20 a 24 años (203)",4,4,,2,2,,,,,,,6
"De 25 a 29 años (204)",6,6,,2,2,,1,,1,,,19
"De 30 a 34 años (205)",23,22,,3,8,6,2,2,1,,1,65
"De 35 a 39 años (206)",35,35,,1,4,5,15,6,2,2,,170
"De 40 a 44 años (207)",52,51,2,1,4,6,19,13,3,3,1,250
"De 45 a 49 años (208)",70,70,,1,4,13,23,15,10,4,,377
"De 50 y más años (209)",1011,1000,24,47,60,87,237,260,157,128,11,5923
"Divorciado(a) (210)",70,67,4,7,8,8,23,10,6,1,3,276
"De 20 a 24 años (213)",4,3,,2,1,,,,,,1,4
"De 25 a 29 años (214)",5,4,,,3,1,,,,,1,9
"De 30 a 34 años (215)",5,5,,,1,,3,1,,,,21
"De 35 a 39 años (216)",7,6,,1,,1,3,1,,,1,25
"De 40 a 44 años (217)",10,10,,1,1,2,4,1,1,,,41
"De 45 a 49 años (218)",4,4,1,,1,,,1,1,,,16
"De 50 y más años (219)",35,35,3,3,1,4,13,6,4,1,,160
"Soltero(a) (220)",4716,4378,3875,290,117,60,36,,,,338,848
"De 12 a 14 años (221)",1457,1457,1455,2,,,,,,,,2
"De 15 a 19 años (222)",1611,1611,1562,46,3,,,,,,,52
"De 20 a 24 años (223)",670,543,469,57,17,,,,,,127,91
"De 25 a 29 años (224)",336,218,136,55,18,7,2,,,,118,120
"De 30 a 34 años (225)",198,156,82,36,18,15,5,,,,42,137
"De 35 a 39 años (226)",97,75,40,17,10,4,4,,,,22,65
"De 40 a 44 años (227)",83,76,27,23,13,8,5,,,,7,93
"De 45 a 49 años (228)",58,52,24,13,5,6,4,,,,6,57
"De 50 y más años (229)",206,190,80,41,33,20,16,,,,16,231
