"CUADRO Nº 10: POBLACIÓN FEMENINA DE 12 Y MÁS AÑOS DE EDAD, POR AÑO EN QUE NACIÓ SU ÚLTIMO HIJO NACIDO VIVO, SEGÚN DEPARTAMENTO, PROVINCIA, DISTRITO, ÁREA URBANA Y RURAL, NIVEL EDUCATIVO ALCANZADO Y GRUPOS QUINQUENALES DE EDAD",,,,,,,,
,,,,,,,,
"DEPARTAMENTO, PROVINCIA, DISTRITO, ÁREA URBANA Y RURAL, NIVEL EDUCATIVO ALCANZADO Y GRUPOS QUINQUENALES DE EDAD",TOTAL,"GRUPO DE AÑOS EN QUE NACIÓ SU ÚLTIMO HIJO NACIDO VIVO",,,,,,"NO ESPECIFICADO"
"Sup. no Univ. incompleta (050)",224,1,1,,13,37,98,74
"De 15 a 19 años (052)",6,,,,,,3,3
"De 20 a 24 años (053)",55,,,,,,30,25
"De 25 a 29 años (054)",36,,,,,2,21,13
"De 30 a 34 años (055)",50,,,,,10,24,16
"De 35 a 39 años (056)",28,,,,1,6,15,6
"De 40 a 44 años (057)",20,,,,4,9,3,4
"De 45 a 49 años (058)",18,,,,4,7,2,5
"De 50 y más años (059)",11,1,1,,4,3,,2
"Sup. no Univ. completa (060)",480,,8,13,33,99,176,151
"De 20 a 24 años (063)",51,,,,,,18,33
"De 25 a 29 años (064)",66,,,,,,37,29
"De 30 a 34 años (065)",86,,,,,13,52,21
"De 35 a 39 años (066)",86,,,,,22,42,22
"De 40 a 44 años (067)",66,,,,3,29,23,11
"De 45 a 49 años (068)",56,,,,16,23,4,13
"De 50 y más años (069)",69,,8,13,14,12,,22
"Sup. Univ. incompleta (070)",93,,,3,6,19,37,28
"De 15 a 19 años (072)",1,,,,,,1,
"De 20 a 24 años (073)",16,,,,,,7,9
"De 25 a 29 años (074)",14,,,,,,6,8
"De 30 a 34 años (075)",15,,,,,1,11,3
"De 35 a 39 años (076)",17,,,,1,2,12,2
"De 40 a 44 años (077)",10,,,,2,6,,2
"De 45 a 49 años (078)",13,,,,3,9,,1
"De 50 y más años (079)",7,,,3,,1,,3
"Sup. Univ. completa (080)",261,1,2,11,19,40,102,86
"De 20 a 24 años (083)",18,,,,,,3,15
"De 25 a 29 años (084)",37,,,,,2,20,15
"De 30 a 34 años (085)",57,,,,,4,35,18
"De 35 a 39 años (086)",53,,,,,6,33,14
"De 40 a 44 años (087)",28,,,,2,9,8,9
"De 45 a 49 años (088)",27,,,,8,12,3,4
"De 50 y más años (089)",41,1,2,11,9,7,,11
,,,,,,,,
"URBANA (100)",10310,65,290,594,1132,2245,3367,2617
"De 12 a 14 años (101)",35,,,,,,5,30
"De 15 a 19 años (102)",455,,,,,,262,193
"De 20 a 24 años (103)",1112,,,,,7,666,439
"De 25 a 29 años (104)",1186,,,,,86,759,341
"De 30 a 34 años (105)",1276,,,,1,278,722,275
"De 35 a 39 años (106)",1268,,,,17,440,583,228
"De 40 a 44 años (107)",1041,,,,89,501,257,194
"De 45 a 49 años (108)",840,,,3,159,451,91,136
"De 50 y más años (109)",3097,65,290,591,866,482,22,781
"Sin nivel (110)",1333,19,68,107,242,288,164,445
"De 12 a 14 años (111)",2,,,,,,,2
"De 15 a 19 años (112)",14,,,,,,5,9
"De 20 a 24 años (113)",27,,,,,,10,17
"De 25 a 29 años (114)",46,,,,,2,29,15
"De 30 a 34 años (115)",59,,,,,5,36,18
"De 35 a 39 años (116)",74,,,,3,26,35,10
"De 40 a 44 años (117)",119,,,,6,53,28,32
"De 45 a 49 años (118)",137,,,,6,78,18,35
"De 50 y más años (119)",855,19,68,107,227,124,3,307
"Educacion Inicial (120)",22,,,,1,2,13,6
"De 12 a 14 años (121)",1,,,,,,,1
"De 20 a 24 años (123)",6,,,,,,4,2
"De 25 a 29 años (124)",6,,,,,,4,2
"De 30 a 34 años (125)",3,,,,,,3,
"De 35 a 39 años (126)",6,,,,1,2,2,1
"Primaria (130)",5505,38,196,406,654,1308,1690,1213
"De 12 a 14 años (131)",18,,,,,,2,16
"De 15 a 19 años (132)",218,,,,,,132,86
"De 20 a 24 años (133)",487,,,,,3,313,171
"De 25 a 29 años (134)",576,,,,,53,374,149
"De 30 a 34 años (135)",656,,,,,163,361,132
"De 35 a 39 años (136)",699,,,,5,260,303,131
"De 40 a 44 años (137)",566,,,,43,287,133,103
"De 45 a 49 años (138)",437,,,1,79,246,55,56
"De 50 y más años (139)",1848,38,196,405,527,296,17,369
"Secundaria (140)",2492,6,16,54,164,466,1138,648
"De 12 a 14 años (141)",14,,,,,,3,11
"De 15 a 19 años (142)",217,,,,,,122,95
"De 20 a 24 años (143)",469,,,,,4,288,177
"De 25 a 29 años (144)",427,,,,,27,278,122
"De 30 a 34 años (145)",376,,,,1,84,216,75
"De 35 a 39 años (146)",321,,,,6,118,154,43
"De 40 a 44 años (147)",244,,,,29,114,66,35
"De 45 a 49 años (148)",156,,,2,43,80,9,22
"De 50 y más años (149)",268,6,16,52,85,39,2,68
"Sup. no Univ. incompleta (150)",187,1,1,,13,33,78,61
"De 15 a 19 años (152)",5,,,,,,2,3
"De 20 a 24 años (153)",44,,,,,,24,20
"De 25 a 29 años (154)",31,,,,,2,19,10
"De 30 a 34 años (155)",38,,,,,9,17,12
"De 35 a 39 años (156)",24,,,,1,6,11,6
"De 40 a 44 años (157)",16,,,,4,6,3,3
"De 45 a 49 años (158)",18,,,,4,7,2,5
"De 50 y más años (159)",11,1,1,,4,3,,2
"Sup. no Univ. completa (160)",439,,7,13,33,94,155,137
"De 20 a 24 años (163)",45,,,,,,17,28
"De 25 a 29 años (164)",57,,,,,,33,24
"De 30 a 34 años (165)",76,,,,,12,46,18
"De 35 a 39 años (166)",77,,,,,20,35,22
"De 40 a 44 años (167)",61,,,,3,28,20,10
"De 45 a 49 años (168)",55,,,,16,22,4,13
"De 50 y más años (169)",68,,7,13,14,12,,22
"Sup. Univ. incompleta (170)",87,,,3,6,17,35,26
"De 15 a 19 años (172)",1,,,,,,1,
"De 20 a 24 años (173)",16,,,,,,7,9
"De 25 a 29 años (174)",11,,,,,,4,7
"De 30 a 34 años (175)",14,,,,,1,11,2
"De 35 a 39 años (176)",17,,,,1,2,12,2
"De 40 a 44 años (177)",10,,,,2,6,,2
"De 45 a 49 años (178)",11,,,,3,7,,1
"De 50 y más años (179)",7,,,3,,1,,3
"Sup. Univ. completa (180)",245,1,2,11,19,37,94,81
"De 20 a 24 años (183)",18,,,,,,3,15
"De 25 a 29 años (184)",32,,,,,2,18,12
"De 30 a 34 años (185)",54,,,,,4,32,18
"De 35 a 39 años (186)",50,,,,,6,31,13
"De 40 a 44 años (187)",25,,,,2,7,7,9
"De 45 a 49 años (188)",26,,,,8,11,3,4
"De 50 y más años (189)",40,1,2,11,9,7,,10
,,,,,,,,
"RURAL (200)",9592,17,100,317,813,1876,4443,2026
"De 12 a 14 años (201)",35,,,,,,11,24
"De 15 a 19 años (202)",702,,,,,,444,258
"De 20 a 24 años (203)",1456,,,,,7,1026,423
"De 25 a 29 años (204)",1434,,,,,91,1033,310
"De 30 a 34 años (205)",1199,,,,,209,814,176
"De 35 a 39 años (206)",1062,,,,9,339,578,136
"De 40 a 44 años (207)",878,,,,28,390,355,105
"De 45 a 49 años (208)",714,,,1,98,362,152,101
"De 50 y más años (209)",2112,17,100,316,678,478,30,493
"Sin nivel (210)",2450,10,70,201,400,549,670,550
"De 12 a 14 años (211)",3,,,,,,1,2
"De 15 a 19 años (212)",38,,,,,,25,13
"De 20 a 24 años (213)",107,,,,,1,79,27
"De 25 a 29 años (214)",143,,,,,7,108,28
"De 30 a 34 años (215)",176,,,,,28,122,26
"De 35 a 39 años (216)",224,,,,1,56,138,29
"De 40 a 44 años (217)",243,,,,6,84,116,37
"De 45 a 49 años (218)",257,,,1,25,120,67,44
"De 50 y más años (219)",1259,10,70,200,368,253,14,344
"Educacion Inicial (220)",12,,,,,3,7,2
"De 15 a 19 años (222)",1,,,,,,1,
"De 20 a 24 años (223)",4,,,,,,3,1
"De 25 a 29 años (224)",3,,,,,,3,
"De 35 a 39 años (226)",4,,,,,3,,1
"Primaria (230)",6029,6,27,108,389,1182,3126,1191
"De 12 a 14 años (231)",26,,,,,,9,17
"De 15 a 19 años (232)",506,,,,,,320,186
"De 20 a 24 años (233)",1042,,,,,4,744,294
"De 25 a 29 años (234)",1065,,,,,68,770,227
"De 30 a 34 años (235)",856,,,,,152,583,121
"De 35 a 39 años (236)",736,,,,8,245,390,93
"De 40 a 44 años (237)",566,,,,19,273,213,61
"De 45 a 49 años (238)",430,,,,68,224,83,55
"De 50 y más años (239)",802,6,27,108,294,216,14,137
"Secundaria (240)",1001,1,2,8,24,128,589,249
"De 12 a 14 años (241)",6,,,,,,1,5
"De 15 a 19 años (242)",156,,,,,,97,59
"De 20 a 24 años (243)",286,,,,,2,193,91
"De 25 a 29 años (244)",201,,,,,16,142,43
"De 30 a 34 años (245)",141,,,,,27,93,21
"De 35 a 39 años (246)",82,,,,,33,37,12
"De 40 a 44 años (247)",57,,,,3,27,22,5
"De 45 a 49 años (248)",23,,,,5,14,2,2
"De 50 y más años (249)",49,1,2,8,16,9,2,11
"Sup. no Univ. incompleta (250)",37,,,,,4,20,13
"De 15 a 19 años (252)",1,,,,,,1,
"De 20 a 24 años (253)",11,,,,,,6,5
"De 25 a 29 años (254)",5,,,,,,2,3
"De 30 a 34 años (255)",12,,,,,1,7,4
"De 35 a 39 años (256)",4,,,,,,4,
"De 40 a 44 años (257)",4,,,,,3,,1
"Sup. no Univ. completa (260)",41,,1,,,5,21,14
"De 20 a 24 años (263)",6,,,,,,1,5
"De 25 a 29 años (264)",9,,,,,,4,5
"De 30 a 34 años (265)",10,,,,,1,6,3
"De 35 a 39 años (266)",9,,,,,2,7,
"De 40 a 44 años (267)",5,,,,,1,3,1
"De 45 a 49 años (268)",1,,,,,1,,
"De 50 y más años (269)",1,,1,,,,,
"Sup. Univ. incompleta (270)",6,,,,,2,2,2
"De 25 a 29 años (274)",3,,,,,,2,1
"De 30 a 34 años (275)",1,,,,,,,1
"De 45 a 49 años (278)",2,,,,,2,,
"Sup. Univ. completa (280)",16,,,,,3,8,5
"De 25 a 29 años (284)",5,,,,,,2,3
"De 30 a 34 años (285)",3,,,,,,3,
"De 35 a 39 años (286)",3,,,,,,2,1
"De 40 a 44 años (287)",3,,,,,2,1,
"De 45 a 49 años (288)",1,,,,,1,,
"De 50 y más años (289)",1,,,,,,,1
