"CUADRO Nº 11: POBLACIÓN FEMENINA DE 12 Y MÁS AÑOS DE EDAD, POR AÑO EN QUE NACIÓ SU ÚLTIMO HIJO NACIDO VIVO, SEGÚN DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, ESTADO CIVIL Y GRUPOS QUINQUENALES DE EDAD",,,,,,,,
,,,,,,,,
"DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, ESTADO CIVIL Y GRUPOS QUINQUENALES DE EDAD",TOTAL,"GRUPO DE AÑOS EN QUE NACIÓ SU ÚLTIMO HIJO NACIDO VIVO",,,,,,"NO ESPECIFICADO"
"De 20 a 24 años (053)",6,,,,,,3,3
"De 25 a 29 años (054)",3,,,,,,3,
"De 30 a 34 años (055)",4,,,,,1,3,
"De 35 a 39 años (056)",5,,,,,,4,1
"De 40 a 44 años (057)",7,,,,,2,2,3
"De 45 a 49 años (058)",6,,,,,4,1,1
"De 50 y más años (059)",20,,,3,5,4,,8
"Soltero(a) (060)",1425,8,7,38,69,147,378,778
"De 12 a 14 años (061)",3,,,,,,2,1
"De 15 a 19 años (062)",74,,,,,,43,31
"De 20 a 24 años (063)",335,,,,,,118,217
"De 25 a 29 años (064)",275,,,,,12,95,168
"De 30 a 34 años (065)",199,,,,,26,58,115
"De 35 a 39 años (066)",128,,,,3,29,39,57
"De 40 a 44 años (067)",102,,,,6,36,15,45
"De 45 a 49 años (068)",78,,,2,17,26,6,27
"De 50 y más años (069)",231,8,7,36,43,18,2,117
,,,,,,,,
"URBANA (080)",5228,47,97,293,505,1025,1957,1304
"De 12 a 14 años (081)",2,,,,,,,2
"De 15 a 19 años (082)",135,,,,,,77,58
"De 20 a 24 años (083)",540,,,,,2,338,200
"De 25 a 29 años (084)",631,,,,,22,432,177
"De 30 a 34 años (085)",671,,,,,97,418,156
"De 35 a 39 años (086)",686,,,,3,194,374,115
"De 40 a 44 años (087)",524,,,,21,214,200,89
"De 45 a 49 años (088)",470,,,1,61,221,98,89
"De 50 y más años (089)",1569,47,97,292,420,275,20,418
"Conviviente (090)",2016,4,6,34,101,330,1083,458
"De 12 a 14 años (091)",2,,,,,,,2
"De 15 a 19 años (092)",94,,,,,,49,45
"De 20 a 24 años (093)",334,,,,,2,231,101
"De 25 a 29 años (094)",353,,,,,9,270,74
"De 30 a 34 años (095)",339,,,,,40,231,68
"De 35 a 39 años (096)",304,,,,,82,175,47
"De 40 a 44 años (097)",177,,,,6,56,82,33
"De 45 a 49 años (098)",151,,,,17,70,39,25
"De 50 y más años (099)",262,4,6,34,78,71,6,63
"Separado(a) (100)",310,1,6,11,33,75,114,70
"De 15 a 19 años (102)",10,,,,,,9,1
"De 20 a 24 años (103)",27,,,,,,20,7
"De 25 a 29 años (104)",42,,,,,1,32,9
"De 30 a 34 años (105)",28,,,,,8,15,5
"De 35 a 39 años (106)",47,,,,,17,19,11
"De 40 a 44 años (107)",33,,,,2,12,14,5
"De 45 a 49 años (108)",32,,,,5,16,5,6
"De 50 y más años (109)",91,1,6,11,26,21,,26
"Casado(a) (110)",1806,7,24,128,247,483,591,326
"De 15 a 19 años (112)",11,,,,,,5,6
"De 20 a 24 años (113)",57,,,,,,44,13
"De 25 a 29 años (114)",111,,,,,6,84,21
"De 30 a 34 años (115)",208,,,,,33,142,33
"De 35 a 39 años (116)",276,,,,2,80,166,28
"De 40 a 44 años (117)",243,,,,9,113,88,33
"De 45 a 49 años (118)",223,,,,25,111,50,37
"De 50 y más años (119)",677,7,24,128,211,140,12,155
"Viudo(a) (120)",503,30,56,99,92,56,23,147
"De 20 a 24 años (123)",3,,,,,,3,
"De 25 a 29 años (124)",4,,,,,,1,3
"De 30 a 34 años (125)",5,,,,,1,4,
"De 35 a 39 años (126)",8,,,,,3,3,2
"De 40 a 44 años (127)",21,,,,,10,9,2
"De 45 a 49 años (128)",23,,,,2,11,2,8
"De 50 y más años (129)",439,30,56,99,90,31,1,132
"Divorciado(a) (130)",17,,,,1,5,4,7
"De 20 a 24 años (133)",1,,,,,,,1
"De 25 a 29 años (134)",1,,,,,,1,
"De 30 a 34 años (135)",2,,,,,1,1,
"De 35 a 39 años (136)",3,,,,,,2,1
"De 40 a 44 años (137)",3,,,,,2,,1
"De 45 a 49 años (138)",2,,,,,1,,1
"De 50 y más años (139)",5,,,,1,1,,3
"Soltero(a) (140)",576,5,5,21,31,76,142,296
"De 15 a 19 años (142)",20,,,,,,14,6
"De 20 a 24 años (143)",118,,,,,,40,78
"De 25 a 29 años (144)",120,,,,,6,44,70
"De 30 a 34 años (145)",89,,,,,14,25,50
"De 35 a 39 años (146)",48,,,,1,12,9,26
"De 40 a 44 años (147)",47,,,,4,21,7,15
"De 45 a 49 años (148)",39,,,1,12,12,2,12
"De 50 y más años (149)",95,5,5,20,14,11,1,39
,,,,,,,,
"RURAL (160)",8734,51,197,506,834,1453,3784,1909
"De 12 a 14 años (161)",16,,,,,,3,13
"De 15 a 19 años (162)",325,,,,,,191,134
"De 20 a 24 años (163)",1014,,,,,,710,304
"De 25 a 29 años (164)",1041,,,,,21,798,222
"De 30 a 34 años (165)",999,,,,,95,730,174
"De 35 a 39 años (166)",985,,,,5,180,667,133
"De 40 a 44 años (167)",805,,,,22,261,411,111
"De 45 a 49 años (168)",664,,,3,51,295,237,78
"De 50 y más años (169)",2885,51,197,503,756,601,37,740
"Conviviente (170)",4038,4,23,109,238,623,2406,635
"De 12 a 14 años (171)",12,,,,,,1,11
"De 15 a 19 años (172)",218,,,,,,132,86
"De 20 a 24 años (173)",600,,,,,,489,111
"De 25 a 29 años (174)",632,,,,,10,537,85
"De 30 a 34 años (175)",566,,,,,47,463,56
"De 35 a 39 años (176)",546,,,,3,86,401,56
"De 40 a 44 años (177)",389,,,,4,117,230,38
"De 45 a 49 años (178)",298,,,,17,122,131,28
"De 50 y más años (179)",777,4,23,109,214,241,22,164
"Separado(a) (180)",430,2,9,11,35,74,192,107
"De 15 a 19 años (182)",25,,,,,,14,11
"De 20 a 24 años (183)",59,,,,,,43,16
"De 25 a 29 años (184)",59,,,,,2,46,11
"De 30 a 34 años (185)",57,,,,,11,36,10
"De 35 a 39 años (186)",58,,,,,11,33,14
"De 40 a 44 años (187)",38,,,,2,14,15,7
"De 45 a 49 años (188)",28,,,,6,12,5,5
"De 50 y más años (189)",106,2,9,11,27,24,,33
"Casado(a) (190)",2542,3,70,205,367,586,896,415
"De 12 a 14 años (191)",1,,,,,,,1
"De 15 a 19 años (192)",28,,,,,,16,12
"De 20 a 24 años (193)",127,,,,,,94,33
"De 25 a 29 años (194)",187,,,,,3,157,27
"De 30 a 34 años (195)",259,,,,,25,193,41
"De 35 a 39 años (196)",281,,,,,58,194,29
"De 40 a 44 años (197)",279,,,,11,98,145,25
"De 45 a 49 años (198)",262,,,2,23,126,86,25
"De 50 y más años (199)",1118,3,70,203,333,276,11,222
"Viudo(a) (200)",841,39,93,161,152,93,42,261
"De 20 a 24 años (203)",6,,,,,,3,3
"De 25 a 29 años (204)",6,,,,,,5,1
"De 30 a 34 años (205)",5,,,,,,3,2
"De 35 a 39 años (206)",18,,,,,8,7,3
"De 40 a 44 años (207)",40,,,,3,17,11,9
"De 45 a 49 años (208)",33,,,,,18,10,5
"De 50 y más años (209)",733,39,93,161,149,50,3,238
"Divorciado(a) (210)",34,,,3,4,6,12,9
"De 20 a 24 años (213)",5,,,,,,3,2
"De 25 a 29 años (214)",2,,,,,,2,
"De 30 a 34 años (215)",2,,,,,,2,
"De 35 a 39 años (216)",2,,,,,,2,
"De 40 a 44 años (217)",4,,,,,,2,2
"De 45 a 49 años (218)",4,,,,,3,1,
"De 50 y más años (219)",15,,,3,4,3,,5
"Soltero(a) (220)",849,3,2,17,38,71,236,482
"De 12 a 14 años (221)",3,,,,,,2,1
"De 15 a 19 años (222)",54,,,,,,29,25
"De 20 a 24 años (223)",217,,,,,,78,139
"De 25 a 29 años (224)",155,,,,,6,51,98
"De 30 a 34 años (225)",110,,,,,12,33,65
"De 35 a 39 años (226)",80,,,,2,17,30,31
"De 40 a 44 años (227)",55,,,,2,15,8,30
"De 45 a 49 años (228)",39,,,1,5,14,4,15
"De 50 y más años (229)",136,3,2,16,29,7,1,78
