"CUADRO Nº 11: POBLACIÓN FEMENINA DE 12 Y MÁS AÑOS DE EDAD, POR AÑO EN QUE NACIÓ SU ÚLTIMO HIJO NACIDO VIVO, SEGÚN DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, ESTADO CIVIL Y GRUPOS QUINQUENALES DE EDAD",,,,,,,,
,,,,,,,,
"DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, ESTADO CIVIL Y GRUPOS QUINQUENALES DE EDAD",TOTAL,"GRUPO DE AÑOS EN QUE NACIÓ SU ÚLTIMO HIJO NACIDO VIVO",,,,,,"NO ESPECIFICADO"
"De 25 a 29 años (054)",5,,,,,2,2,1
"De 30 a 34 años (055)",3,,,,,2,1,
"De 35 a 39 años (056)",5,,,,1,1,3,
"De 40 a 44 años (057)",7,,,,,4,3,
"De 45 a 49 años (058)",6,,,,1,4,1,
"De 50 y más años (059)",23,1,4,5,7,2,,4
"Soltero(a) (060)",937,4,9,22,34,84,234,550
"De 15 a 19 años (062)",57,,,,,,40,17
"De 20 a 24 años (063)",245,,,,,1,78,166
"De 25 a 29 años (064)",210,,,,,12,56,142
"De 30 a 34 años (065)",133,,,,,20,33,80
"De 35 a 39 años (066)",87,,,,5,21,15,46
"De 40 a 44 años (067)",51,,,,5,17,7,22
"De 45 a 49 años (068)",39,,,1,5,7,5,21
"De 50 y más años (069)",115,4,9,21,19,6,,56
,,,,,,,,
"URBANA (080)",4760,27,124,331,553,1099,1619,1007
"De 12 a 14 años (081)",6,,,,,,1,5
"De 15 a 19 años (082)",108,,,,,,64,44
"De 20 a 24 años (083)",385,,,,,1,228,156
"De 25 a 29 años (084)",526,,,,,37,350,139
"De 30 a 34 años (085)",564,,,,,100,361,103
"De 35 a 39 años (086)",581,,,,4,189,307,81
"De 40 a 44 años (087)",504,,,1,25,231,185,62
"De 45 a 49 años (088)",461,,,6,49,247,96,63
"De 50 y más años (089)",1625,27,124,324,475,294,27,354
"Conviviente (090)",1520,1,3,20,78,299,827,292
"De 12 a 14 años (091)",6,,,,,,1,5
"De 15 a 19 años (092)",76,,,,,,42,34
"De 20 a 24 años (093)",203,,,,,,143,60
"De 25 a 29 años (094)",288,,,,,18,216,54
"De 30 a 34 años (095)",289,,,,,48,195,46
"De 35 a 39 años (096)",218,,,,,64,124,30
"De 40 a 44 años (097)",168,,,,9,66,70,23
"De 45 a 49 años (098)",116,,,1,15,59,30,11
"De 50 y más años (099)",156,1,3,19,54,44,6,29
"Separado(a) (100)",355,4,8,15,36,97,128,67
"De 15 a 19 años (102)",9,,,,,,8,1
"De 20 a 24 años (103)",34,,,,,,26,8
"De 25 a 29 años (104)",48,,,,,2,33,13
"De 30 a 34 años (105)",33,,,,,10,18,5
"De 35 a 39 años (106)",51,,,,1,20,22,8
"De 40 a 44 años (107)",42,,,,1,24,12,5
"De 45 a 49 años (108)",37,,,,6,18,7,6
"De 50 y más años (109)",101,4,8,15,28,23,2,21
"Casado(a) (110)",1970,4,45,170,317,592,554,288
"De 15 a 19 años (112)",5,,,,,,3,2
"De 20 a 24 años (113)",44,,,,,,28,16
"De 25 a 29 años (114)",110,,,,,11,79,20
"De 30 a 34 años (115)",178,,,,,30,121,27
"De 35 a 39 años (116)",259,,,,1,81,151,26
"De 40 a 44 años (117)",255,,,1,12,123,97,22
"De 45 a 49 años (118)",262,,,3,21,152,56,30
"De 50 y más años (119)",857,4,45,166,283,195,19,145
"Viudo(a) (120)",516,15,62,111,104,65,17,142
"De 15 a 19 años (122)",2,,,,,,,2
"De 20 a 24 años (123)",1,,,,,,1,
"De 25 a 29 años (124)",1,,,,,,,1
"De 30 a 34 años (125)",7,,,,,1,6,
"De 35 a 39 años (126)",21,,,,,15,5,1
"De 40 a 44 años (127)",14,,,,,8,3,3
"De 45 a 49 años (128)",24,,,1,4,13,2,4
"De 50 y más años (129)",446,15,62,110,100,28,,131
"Divorciado(a) (130)",25,,2,2,4,9,4,4
"De 20 a 24 años (133)",1,,,,,,,1
"De 25 a 29 años (134)",2,,,,,1,1,
"De 30 a 34 años (135)",2,,,,,1,1,
"De 35 a 39 años (136)",2,,,,,,2,
"De 40 a 44 años (137)",2,,,,,2,,
"De 45 a 49 años (138)",3,,,,,3,,
"De 50 y más años (139)",13,,2,2,4,2,,3
"Soltero(a) (140)",374,3,4,13,14,37,89,214
"De 15 a 19 años (142)",16,,,,,,11,5
"De 20 a 24 años (143)",102,,,,,1,30,71
"De 25 a 29 años (144)",77,,,,,5,21,51
"De 30 a 34 años (145)",55,,,,,10,20,25
"De 35 a 39 años (146)",30,,,,2,9,3,16
"De 40 a 44 años (147)",23,,,,3,8,3,9
"De 45 a 49 años (148)",19,,,1,3,2,1,12
"De 50 y más años (149)",52,3,4,12,6,2,,25
,,,,,,,,
"RURAL (160)",8883,41,160,477,968,1854,3711,1672
"De 12 a 14 años (161)",9,,,,,,,9
"De 15 a 19 años (162)",253,,,,,,170,83
"De 20 a 24 años (163)",926,,,,,2,627,297
"De 25 a 29 años (164)",1110,,,,,62,800,248
"De 30 a 34 años (165)",1076,,,,,160,771,145
"De 35 a 39 años (166)",1024,,,,6,254,636,128
"De 40 a 44 años (167)",883,,,,32,339,422,90
"De 45 a 49 años (168)",761,,,1,69,371,229,91
"De 50 y más años (169)",2841,41,160,476,861,666,56,581
"Conviviente (170)",3802,3,13,72,182,691,2251,590
"De 12 a 14 años (171)",9,,,,,,,9
"De 15 a 19 años (172)",166,,,,,,111,55
"De 20 a 24 años (173)",599,,,,,1,444,154
"De 25 a 29 años (174)",713,,,,,34,573,106
"De 30 a 34 años (175)",628,,,,,90,485,53
"De 35 a 39 años (176)",522,,,,1,119,348,54
"De 40 a 44 años (177)",392,,,,16,150,196,30
"De 45 a 49 años (178)",239,,,1,16,122,73,27
"De 50 y más años (179)",534,3,13,71,149,175,21,102
"Separado(a) (180)",464,,5,19,50,113,159,118
"De 15 a 19 años (182)",31,,,,,,20,11
"De 20 a 24 años (183)",71,,,,,1,46,24
"De 25 a 29 años (184)",58,,,,,13,28,17
"De 30 a 34 años (185)",51,,,,,17,27,7
"De 35 a 39 años (186)",52,,,,1,19,20,12
"De 40 a 44 años (187)",35,,,,1,20,8,6
"De 45 a 49 años (188)",39,,,,2,18,10,9
"De 50 y más años (189)",127,,5,19,46,25,,32
"Casado(a) (190)",3130,7,43,194,519,885,1075,407
"De 15 a 19 años (192)",14,,,,,,9,5
"De 20 a 24 años (193)",100,,,,,,80,20
"De 25 a 29 años (194)",190,,,,,7,155,28
"De 30 a 34 años (195)",298,,,,,38,235,25
"De 35 a 39 años (196)",360,,,,,90,239,31
"De 40 a 44 años (197)",387,,,,11,144,194,38
"De 45 a 49 años (198)",414,,,,42,205,130,37
"De 50 y más años (199)",1367,7,43,194,466,401,33,223
"Viudo(a) (200)",896,29,92,180,192,112,73,218
"De 15 a 19 años (202)",1,,,,,,1,
"De 20 a 24 años (203)",10,,,,,,7,3
"De 25 a 29 años (204)",13,,,,,,8,5
"De 30 a 34 años (205)",20,,,,,4,11,5
"De 35 a 39 años (206)",30,,,,,13,16,1
"De 40 a 44 años (207)",36,,,,2,14,17,3
"De 45 a 49 años (208)",46,,,,6,20,11,9
"De 50 y más años (209)",740,29,92,180,184,61,2,192
"Divorciado(a) (210)",28,1,2,3,5,6,8,3
"De 20 a 24 años (213)",3,,,,,,2,1
"De 25 a 29 años (214)",3,,,,,1,1,1
"De 30 a 34 años (215)",1,,,,,1,,
"De 35 a 39 años (216)",3,,,,1,1,1,
"De 40 a 44 años (217)",5,,,,,2,3,
"De 45 a 49 años (218)",3,,,,1,1,1,
"De 50 y más años (219)",10,1,2,3,3,,,1
"Soltero(a) (220)",563,1,5,9,20,47,145,336
"De 15 a 19 años (222)",41,,,,,,29,12
"De 20 a 24 años (223)",143,,,,,,48,95
"De 25 a 29 años (224)",133,,,,,7,35,91
"De 30 a 34 años (225)",78,,,,,10,13,55
"De 35 a 39 años (226)",57,,,,3,12,12,30
"De 40 a 44 años (227)",28,,,,2,9,4,13
"De 45 a 49 años (228)",20,,,,2,5,4,9
"De 50 y más años (229)",63,1,5,9,13,4,,31
