"CUADRO Nº 25: POBLACIÓN OCUPADA DE 14 Y MÁS AÑOS DE EDAD, POR CATEGORÍA DE OCUPACIÓN, SEGÚN DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y RAMA DE ACTIVIDAD ECONÓMICA",,,,,,,
,,,,,,,
"DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y RAMA DE ACTIVIDAD ECONOMICA",TOTAL,"CATEGORIA DE OCUPACION",,,,,
"Venta, mant.y rep. veh.autom y motoc. (118)",20,5,2,8,,5,
"Comercio al por mayor (119)",51,11,1,27,1,11,
"Comercio al por menor (120)",1863,105,,1465,23,270,
"Hoteles y restaurantes (121)",556,104,16,393,15,28,
"Trans., almac. y comunicaciones (122)",68,41,8,10,2,7,
"Intermediación financiera (123)",29,29,,,,,
"Activid.inmobil., empres. y alquileres (124)",184,144,3,29,,8,
"Admin.pub. y defensa; p. segur soc.afil (125)",615,517,98,,,,
"Enseñanza (126)",1616,1562,2,50,,2,
"Servicios sociales y de salud (127)",598,577,11,10,,,
"Otras activ. serv.comun.soc y personales (128)",350,95,12,238,1,4,
"Hogares privados con servicio doméstico (129)",315,,,,,,315
"Actividad economica no especificada (131)",171,62,25,64,1,19,
,,,,,,,
"RURAL (132)",26105,750,1564,15367,86,8243,95
"Agric., ganadería, caza y silvicultura (133)",21871,12,659,13211,50,7939,
"Pesca (134)",7,,1,2,,4,
"Explotación de minas y canteras (135)",309,11,287,6,4,1,
"Industrias manufactureras (136)",1159,4,44,998,11,102,
"Suministro de electricidad, gas y agua (137)",12,4,8,,,,
"Construcción (138)",488,9,339,130,4,6,
"Comerc., rep. veh. autom.,motoc. efect. pers. (139)",652,41,10,531,5,65,
"Venta, mant.y rep. veh.autom y motoc. (140)",21,1,5,15,,,
"Comercio al por mayor (141)",34,7,,26,,1,
"Comercio al por menor (142)",597,33,5,490,5,64,
"Hoteles y restaurantes (143)",109,25,9,63,5,7,
"Trans., almac. y comunicaciones (144)",245,21,61,156,1,6,
"Intermediación financiera (145)",1,1,,,,,
"Activid.inmobil., empres. y alquileres (146)",43,33,4,1,3,2,
"Admin.pub. y defensa; p. segur soc.afil (147)",222,116,106,,,,
"Enseñanza (148)",341,313,,26,,2,
"Servicios sociales y de salud (149)",110,104,1,5,,,
"Otras activ. serv.comun.soc y personales (150)",88,8,3,75,,2,
"Hogares privados con servicio doméstico (151)",95,,,,,,95
"Actividad economica no especificada (153)",353,48,32,163,3,107,
"Hombres (154)",16317,513,1417,11702,54,2623,8
"Agric., ganadería, caza y silvicultura (155)",13899,11,558,10804,29,2497,
"Pesca (156)",5,,1,1,,3,
"Explotación de minas y canteras (157)",306,11,284,6,4,1,
"Industrias manufactureras (158)",164,4,36,105,4,15,
"Suministro de electricidad, gas y agua (159)",12,4,8,,,,
"Construcción (160)",467,9,321,128,4,5,
"Comerc., rep. veh. autom.,motoc. efect. pers. (161)",376,23,10,320,4,19,
"Venta, mant.y rep. veh.autom y motoc. (162)",19,1,5,13,,,
"Comercio al por mayor (163)",28,5,,23,,,
"Comercio al por menor (164)",329,17,5,284,4,19,
"Hoteles y restaurantes (165)",45,12,6,22,3,2,
"Trans., almac. y comunicaciones (166)",243,19,61,156,1,6,
"Intermediación financiera (167)",1,1,,,,,
"Activid.inmobil., empres. y alquileres (168)",31,22,4,1,3,1,
"Admin.pub. y defensa; p. segur soc.afil (169)",195,95,100,,,,
"Enseñanza (170)",239,227,,11,,1,
"Servicios sociales y de salud (171)",45,42,,3,,,
"Otras activ. serv.comun.soc y personales (172)",66,5,1,58,,2,
"Hogares privados con servicio doméstico (173)",8,,,,,,8
"Actividad economica no especificada (175)",215,28,27,87,2,71,
"Mujeres (176)",9788,237,147,3665,32,5620,87
"Agric., ganadería, caza y silvicultura (177)",7972,1,101,2407,21,5442,
"Pesca (178)",2,,,1,,1,
"Explotación de minas y canteras (179)",3,,3,,,,
"Industrias manufactureras (180)",995,,8,893,7,87,
"Construcción (182)",21,,18,2,,1,
"Comerc., rep. veh. autom.,motoc. efect. pers. (183)",276,18,,211,1,46,
"Venta, mant.y rep. veh.autom y motoc. (184)",2,,,2,,,
"Comercio al por mayor (185)",6,2,,3,,1,
"Comercio al por menor (186)",268,16,,206,1,45,
"Hoteles y restaurantes (187)",64,13,3,41,2,5,
"Trans., almac. y comunicaciones (188)",2,2,,,,,
"Activid.inmobil., empres. y alquileres (190)",12,11,,,,1,
"Admin.pub. y defensa; p. segur soc.afil (191)",27,21,6,,,,
"Enseñanza (192)",102,86,,15,,1,
"Servicios sociales y de salud (193)",65,62,1,2,,,
"Otras activ. serv.comun.soc y personales (194)",22,3,2,17,,,
"Hogares privados con servicio doméstico (195)",87,,,,,,87
"Actividad economica no especificada (197)",138,20,5,76,1,36,
