"CUADRO Nº 25: POBLACIÓN OCUPADA DE 14 Y MÁS AÑOS DE EDAD, POR CATEGORÍA DE OCUPACIÓN, SEGÚN DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y RAMA DE ACTIVIDAD ECONÓMICA",,,,,,,
,,,,,,,
"DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y RAMA DE ACTIVIDAD ECONOMICA",TOTAL,"CATEGORIA DE OCUPACION",,,,,
,,EMPLEADO,OBRERO,"TRABAJADOR INDEPENDIENTE","EMPLEADOR O PATRONO","TRABAJADOR FAMILIAR NO REMUNERADO","TRABAJADOR DEL HOGAR"
,,,,,,,
"Provincia OTUZCO (000)",27924,1988,2857,16310,206,5954,609
"Agric., ganadería, caza y silvicultura (001)",20330,29,1499,13212,135,5455,
"Pesca (002)",2,2,,,,,
"Explotación de minas y canteras (003)",593,11,551,24,7,,
"Industrias manufactureras (004)",706,16,127,502,6,55,
"Suministro de electricidad, gas y agua (005)",25,4,19,2,,,
"Construcción (006)",557,13,405,94,6,39,
"Comerc., rep. veh. autom.,motoc. efect. pers. (007)",1611,144,9,1259,21,178,
"Venta, mant.y rep. veh.autom y motoc. (008)",38,1,4,32,,1,
"Comercio al por mayor (009)",72,7,2,49,,14,
"Comercio al por menor (010)",1501,136,3,1178,21,163,
"Hoteles y restaurantes (011)",529,106,33,301,21,68,
"Trans., almac. y comunicaciones (012)",412,107,99,191,6,9,
"Intermediación financiera (013)",15,12,1,1,,1,
"Activid.inmobil., empres. y alquileres (014)",148,105,6,31,2,4,
"Admin.pub. y defensa; p. segur soc.afil (015)",229,198,31,,,,
"Enseñanza (016)",979,927,,43,,9,
"Servicios sociales y de salud (017)",154,139,,11,,4,
"Otras activ. serv.comun.soc y personales (018)",232,102,15,110,1,4,
"Hogares privados con servicio doméstico (019)",609,,,,,,609
"Actividad economica no especificada (021)",793,73,62,529,1,128,
"Hombres (022)",22354,1035,2551,14246,181,4316,25
"Agric., ganadería, caza y silvicultura (023)",18392,26,1307,12773,131,4155,
"Pesca (024)",1,1,,,,,
"Explotación de minas y canteras (025)",584,8,545,24,7,,
"Industrias manufactureras (026)",465,14,110,308,6,27,
"Suministro de electricidad, gas y agua (027)",24,4,19,1,,,
"Construcción (028)",551,12,403,92,6,38,
"Comerc., rep. veh. autom.,motoc. efect. pers. (029)",774,82,7,627,14,44,
"Venta, mant.y rep. veh.autom y motoc. (030)",32,1,3,27,,1,
"Comercio al por mayor (031)",41,6,2,32,,1,
"Comercio al por menor (032)",701,75,2,568,14,42,
"Hoteles y restaurantes (033)",65,23,1,31,7,3,
"Trans., almac. y comunicaciones (034)",387,90,96,187,6,8,
"Intermediación financiera (035)",6,5,1,,,,
"Activid.inmobil., empres. y alquileres (036)",107,70,5,26,2,4,
"Admin.pub. y defensa; p. segur soc.afil (037)",177,150,27,,,,
"Enseñanza (038)",457,428,,24,,5,
"Servicios sociales y de salud (039)",50,42,,6,,2,
"Otras activ. serv.comun.soc y personales (040)",101,51,1,48,1,,
"Hogares privados con servicio doméstico (041)",25,,,,,,25
"Actividad economica no especificada (043)",188,29,29,99,1,30,
"Mujeres (044)",5570,953,306,2064,25,1638,584
"Agric., ganadería, caza y silvicultura (045)",1938,3,192,439,4,1300,
"Pesca (046)",1,1,,,,,
"Explotación de minas y canteras (047)",9,3,6,,,,
"Industrias manufactureras (048)",241,2,17,194,,28,
"Suministro de electricidad, gas y agua (049)",1,,,1,,,
"Construcción (050)",6,1,2,2,,1,
"Comerc., rep. veh. autom.,motoc. efect. pers. (051)",837,62,2,632,7,134,
"Venta, mant.y rep. veh.autom y motoc. (052)",6,,1,5,,,
"Comercio al por mayor (053)",31,1,,17,,13,
"Comercio al por menor (054)",800,61,1,610,7,121,
"Hoteles y restaurantes (055)",464,83,32,270,14,65,
"Trans., almac. y comunicaciones (056)",25,17,3,4,,1,
"Intermediación financiera (057)",9,7,,1,,1,
"Activid.inmobil., empres. y alquileres (058)",41,35,1,5,,,
"Admin.pub. y defensa; p. segur soc.afil (059)",52,48,4,,,,
"Enseñanza (060)",522,499,,19,,4,
"Servicios sociales y de salud (061)",104,97,,5,,2,
"Otras activ. serv.comun.soc y personales (062)",131,51,14,62,,4,
"Hogares privados con servicio doméstico (063)",584,,,,,,584
"Actividad economica no especificada (065)",605,44,33,430,,98,
,,,,,,,
"URBANA (066)",7294,1670,1044,3604,76,681,219
"Agric., ganadería, caza y silvicultura (067)",2570,24,418,1677,27,424,
"Explotación de minas y canteras (069)",173,4,161,6,2,,
"Industrias manufactureras (070)",387,10,75,283,4,15,
"Suministro de electricidad, gas y agua (071)",8,3,3,2,,,
"Construcción (072)",352,11,259,66,3,13,
"Comerc., rep. veh. autom.,motoc. efect. pers. (073)",1192,107,7,918,17,143,
"Venta, mant.y rep. veh.autom y motoc. (074)",28,1,2,25,,,
"Comercio al por mayor (075)",58,4,2,40,,12,
"Comercio al por menor (076)",1106,102,3,853,17,131,
"Hoteles y restaurantes (077)",344,81,8,209,17,29,
"Trans., almac. y comunicaciones (078)",296,88,50,151,3,4,
"Intermediación financiera (079)",13,11,,1,,1,
"Activid.inmobil., empres. y alquileres (080)",124,88,3,29,2,2,
"Admin.pub. y defensa; p. segur soc.afil (081)",202,173,29,,,,
"Enseñanza (082)",861,819,,37,,5,
"Servicios sociales y de salud (083)",125,114,,9,,2,
"Otras activ. serv.comun.soc y personales (084)",202,90,7,102,1,2,
"Hogares privados con servicio doméstico (085)",219,,,,,,219
"Actividad economica no especificada (087)",226,47,24,114,,41,
"Hombres (088)",4827,865,914,2618,57,361,12
"Agric., ganadería, caza y silvicultura (089)",2264,22,337,1592,26,287,
"Explotación de minas y canteras (091)",171,3,160,6,2,,
"Industrias manufactureras (092)",268,9,64,181,4,10,
"Suministro de electricidad, gas y agua (093)",7,3,3,1,,,
"Construcción (094)",347,10,258,64,3,12,
"Comerc., rep. veh. autom.,motoc. efect. pers. (095)",564,62,6,455,12,29,
"Venta, mant.y rep. veh.autom y motoc. (096)",24,1,2,21,,,
"Comercio al por mayor (097)",33,4,2,26,,1,
"Comercio al por menor (098)",507,57,2,408,12,28,
"Hoteles y restaurantes (099)",54,19,,28,4,3,
"Trans., almac. y comunicaciones (100)",273,73,47,147,3,3,
"Intermediación financiera (101)",4,4,,,,,
"Activid.inmobil., empres. y alquileres (102)",88,58,2,24,2,2,
"Admin.pub. y defensa; p. segur soc.afil (103)",158,132,26,,,,
"Enseñanza (104)",389,366,,20,,3,
"Servicios sociales y de salud (105)",42,36,,5,,1,
"Otras activ. serv.comun.soc y personales (106)",90,45,,44,1,,
"Hogares privados con servicio doméstico (107)",12,,,,,,12
"Actividad economica no especificada (109)",96,23,11,51,,11,
"Mujeres (110)",2467,805,130,986,19,320,207
"Agric., ganadería, caza y silvicultura (111)",306,2,81,85,1,137,
"Explotación de minas y canteras (113)",2,1,1,,,,
"Industrias manufactureras (114)",119,1,11,102,,5,
"Suministro de electricidad, gas y agua (115)",1,,,1,,,
"Construcción (116)",5,1,1,2,,1,
"Comerc., rep. veh. autom.,motoc. efect. pers. (117)",628,45,1,463,5,114,
"Venta, mant.y rep. veh.autom y motoc. (118)",4,,,4,,,
"Comercio al por mayor (119)",25,,,14,,11,
"Comercio al por menor (120)",599,45,1,445,5,103,
"Hoteles y restaurantes (121)",290,62,8,181,13,26,
"Trans., almac. y comunicaciones (122)",23,15,3,4,,1,
"Intermediación financiera (123)",9,7,,1,,1,
