"CUADRO Nº 7: POBLACIÓN FEMENINA DE 12 Y MÁS AÑOS DE EDAD, POR NÚMERO DE HIJOS NACIDOS VIVOS, HIJOS SOBREVIVIENTES, HIJOS NACIDOS EL ÚLTIMO AÑO, SEGÚN DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, NIVEL EDUCATIVO ALCANZADO Y GRUPOS QUINQUENALES DE EDAD",,,,,,,
,,,,,,,
"DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, NIVEL EDUCATIVO ALCANZADO Y GRUPOS QUINQUENALES DE EDAD","TOTAL DE MUJERES","HIJOS NACIDOS VIVOS",,"NACIDOS VIVOS ULTIMO AÑO",PROPORCION,,
"Secundaria (040)",6036,9081,8671,354,95.5,3.9,
"De 12 a 14 años (041)",935,8,8,3,100,37.5,
"De 15 a 19 años (042)",1620,333,329,100,98.8,30,
"De 20 a 24 años (043)",832,877,857,116,97.7,13.2,
"De 25 a 29 años (044)",632,1079,1061,61,98.3,5.7,
"De 30 a 34 años (045)",493,1216,1192,40,98,3.3,
"De 35 a 39 años (046)",477,1433,1384,27,96.6,1.9,
"De 40 a 44 años (047)",368,1280,1214,6,94.8,0.5,
"De 45 a 49 años (048)",278,1023,979,1,95.7,0.1,
"De 50 y más años (049)",401,1832,1647,,89.9,,
"Sup. no Univ. incompleta (050)",548,732,712,34,97.3,4.6,
"De 15 a 19 años (052)",102,7,7,3,100,42.9,
"De 20 a 24 años (053)",176,78,75,13,96.2,16.7,
"De 25 a 29 años (054)",59,67,65,6,97,9,
"De 30 a 34 años (055)",65,146,139,9,95.2,6.2,
"De 35 a 39 años (056)",61,147,143,2,97.3,1.4,
"De 40 a 44 años (057)",35,98,96,1,98,1,
"De 45 a 49 años (058)",17,59,58,,98.3,,
"De 50 y más años (059)",33,130,129,,99.2,,
"Sup. no Univ. completa (060)",778,1361,1315,36,96.6,2.6,
"De 20 a 24 años (063)",96,33,33,9,100,27.3,
"De 25 a 29 años (064)",142,123,120,8,97.6,6.5,
"De 30 a 34 años (065)",153,226,219,10,96.9,4.4,
"De 35 a 39 años (066)",114,228,217,8,95.2,3.5,
"De 40 a 44 años (067)",103,236,234,1,99.2,0.4,
"De 45 a 49 años (068)",65,181,179,,98.9,,
"De 50 y más años (069)",105,334,313,,93.7,,
"Sup. Univ. incompleta (070)",236,273,254,13,93,4.8,
"De 15 a 19 años (072)",37,2,2,,100,,
"De 20 a 24 años (073)",72,25,24,6,96,24,
"De 25 a 29 años (074)",36,41,38,4,92.7,9.8,
"De 30 a 34 años (075)",30,42,42,3,100,7.1,
"De 35 a 39 años (076)",20,50,43,,86,,
"De 40 a 44 años (077)",17,42,40,,95.2,,
"De 45 a 49 años (078)",14,36,36,,100,,
"De 50 y más años (079)",10,35,29,,82.9,,
"Sup. Univ. completa (080)",424,758,736,20,97.1,2.6,
"De 20 a 24 años (083)",31,8,8,2,100,25,
"De 25 a 29 años (084)",82,27,27,5,100,18.5,
"De 30 a 34 años (085)",66,95,88,5,92.6,5.3,
"De 35 a 39 años (086)",65,139,139,6,100,4.3,
"De 40 a 44 años (087)",78,188,183,2,97.3,1.1,
"De 45 a 49 años (088)",41,117,113,,96.6,,
"De 50 y más años (089)",61,184,178,,96.7,,
,,,,,,,
"URBANA (100)",11587,30412,27815,547,91.5,1.8,
"De 12 a 14 años (101)",1250,17,17,2,100,11.8,
"De 15 a 19 años (102)",1677,378,366,99,96.8,26.2,
"De 20 a 24 años (103)",1274,1193,1162,156,97.4,13.1,
"De 25 a 29 años (104)",1203,2025,1977,110,97.6,5.4,
"De 30 a 34 años (105)",1129,2815,2712,96,96.3,3.4,
"De 35 a 39 años (106)",1141,3508,3362,57,95.8,1.6,
"De 40 a 44 años (107)",962,3520,3336,24,94.8,0.7,
"De 45 a 49 años (108)",770,3438,3208,3,93.3,0.1,
"De 50 y más años (109)",2181,13518,11675,,86.4,,
"Sin nivel (110)",515,3112,2566,12,82.5,0.4,
"De 12 a 14 años (111)",10,,,,,,
"De 15 a 19 años (112)",13,6,5,1,83.3,16.7,
"De 20 a 24 años (113)",14,13,13,,100,,
"De 25 a 29 años (114)",27,58,57,2,98.3,3.4,
"De 30 a 34 años (115)",35,102,98,5,96.1,4.9,
"De 35 a 39 años (116)",39,146,144,2,98.6,1.4,
"De 40 a 44 años (117)",26,98,91,2,92.9,2,
"De 45 a 49 años (118)",50,302,280,,92.7,,
"De 50 y más años (119)",301,2387,1878,,78.7,,
"Educacion Inicial (120)",16,17,15,1,88.2,5.9,
"De 12 a 14 años (121)",5,,,,,,
"De 15 a 19 años (122)",4,2,2,,100,,
"De 20 a 24 años (123)",2,2,2,1,100,50,
"De 25 a 29 años (124)",2,5,4,,80,,
"De 30 a 34 años (125)",3,8,7,,87.5,,
"Primaria (130)",4427,17098,15478,190,90.5,1.1,
"De 12 a 14 años (131)",505,12,12,2,100,16.7,
"De 15 a 19 años (132)",310,159,149,32,93.7,20.1,
"De 20 a 24 años (133)",292,445,433,42,97.3,9.4,
"De 25 a 29 años (134)",398,956,926,39,96.9,4.1,
"De 30 a 34 años (135)",400,1283,1225,36,95.5,2.8,
"De 35 a 39 años (136)",447,1642,1550,23,94.4,1.4,
"De 40 a 44 años (137)",404,1879,1761,14,93.7,0.7,
"De 45 a 49 años (138)",347,1890,1721,2,91.1,0.1,
"De 50 y más años (139)",1324,8832,7701,,87.2,,
"Secundaria (140)",4774,7278,6947,252,95.5,3.5,
"De 12 a 14 años (141)",730,5,5,,100,,
"De 15 a 19 años (142)",1223,202,201,63,99.5,31.2,
"De 20 a 24 años (143)",621,605,590,85,97.5,14,
"De 25 a 29 años (144)",485,783,771,49,98.5,6.3,
"De 30 a 34 años (145)",396,946,926,32,97.9,3.4,
"De 35 a 39 años (146)",406,1189,1156,17,97.2,1.4,
"De 40 a 44 años (147)",307,1006,958,5,95.2,0.5,
"De 45 a 49 años (148)",245,882,850,1,96.4,0.1,
"De 50 y más años (149)",361,1660,1490,,89.8,,
"Sup. no Univ. incompleta (150)",499,660,641,30,97.1,4.5,
"De 15 a 19 años (152)",94,7,7,3,100,42.9,
"De 20 a 24 años (153)",158,64,61,11,95.3,17.2,
"De 25 a 29 años (154)",53,59,57,6,96.6,10.2,
"De 30 a 34 años (155)",61,135,128,8,94.8,5.9,
"De 35 a 39 años (156)",57,134,130,2,97,1.5,
"De 40 a 44 años (157)",33,89,87,,97.8,,
"De 45 a 49 años (158)",14,52,51,,98.1,,
"De 50 y más años (159)",29,120,120,,100,,
"Sup. no Univ. completa (160)",730,1277,1234,32,96.6,2.5,
"De 20 a 24 años (163)",90,33,33,9,100,27.3,
"De 25 a 29 años (164)",129,111,110,7,99.1,6.3,
"De 30 a 34 años (165)",144,217,211,8,97.2,3.7,
"De 35 a 39 años (166)",108,216,205,7,94.9,3.2,
"De 40 a 44 años (167)",97,218,216,1,99.1,0.5,
"De 45 a 49 años (168)",63,171,169,,98.8,,
"De 50 y más años (169)",99,311,290,,93.2,,
"Sup. Univ. incompleta (170)",215,235,221,10,94,4.3,
"De 15 a 19 años (172)",33,2,2,,100,,
"De 20 a 24 años (173)",68,24,23,6,95.8,25,
"De 25 a 29 años (174)",30,27,26,2,96.3,7.4,
"De 30 a 34 años (175)",27,34,34,2,100,5.9,
"De 35 a 39 años (176)",19,42,38,,90.5,,
"De 40 a 44 años (177)",17,42,40,,95.2,,
"De 45 a 49 años (178)",13,34,34,,100,,
"De 50 y más años (179)",8,30,24,,80,,
"Sup. Univ. completa (180)",411,735,713,20,97,2.7,
"De 20 a 24 años (183)",29,7,7,2,100,28.6,
"De 25 a 29 años (184)",79,26,26,5,100,19.2,
"De 30 a 34 años (185)",63,90,83,5,92.2,5.6,
"De 35 a 39 años (186)",65,139,139,6,100,4.3,
"De 40 a 44 años (187)",78,188,183,2,97.3,1.1,
"De 45 a 49 años (188)",38,107,103,,96.3,,
"De 50 y más años (189)",59,178,172,,96.6,,
,,,,,,,
"RURAL (200)",5568,18179,16344,413,89.9,2.3,
"De 12 a 14 años (201)",656,5,5,5,100,100,
"De 15 a 19 años (202)",824,399,389,84,97.5,21.1,
"De 20 a 24 años (203)",728,1124,1091,114,97.1,10.1,
"De 25 a 29 años (204)",663,1664,1601,87,96.2,5.2,
"De 30 a 34 años (205)",597,2051,1952,57,95.2,2.8,
"De 35 a 39 años (206)",493,2275,2125,51,93.4,2.2,
"De 40 a 44 años (207)",411,2255,2054,13,91.1,0.6,
"De 45 a 49 años (208)",326,1964,1748,2,89,0.1,
"De 50 y más años (209)",870,6442,5379,,83.5,,
"Sin nivel (210)",748,4447,3759,31,84.5,0.7,
"De 12 a 14 años (211)",19,,,,,,
"De 15 a 19 años (212)",28,16,16,,100,,
"De 20 a 24 años (213)",29,60,56,4,93.3,6.7,
"De 25 a 29 años (214)",49,133,128,7,96.2,5.3,
"De 30 a 34 años (215)",68,277,259,8,93.5,2.9,
"De 35 a 39 años (216)",77,372,346,7,93,1.9,
"De 40 a 44 años (217)",76,481,428,5,89,1,
"De 45 a 49 años (218)",85,576,475,,82.5,,
"De 50 y más años (219)",317,2532,2051,,81,,
"Educacion Inicial (220)",8,24,22,1,91.7,4.2,
"De 15 a 19 años (222)",1,1,1,,100,,
"De 20 a 24 años (223)",1,2,2,,100,,
"De 25 a 29 años (224)",1,1,1,,100,,
"De 30 a 34 años (225)",2,8,7,,87.5,,
"De 35 a 39 años (226)",3,12,11,1,91.7,8.3,
"Primaria (230)",3419,11688,10631,268,91,2.3,
"De 12 a 14 años (231)",432,2,2,2,100,100,
"De 15 a 19 años (232)",386,251,244,47,97.2,18.7,
"De 20 a 24 años (233)",457,774,750,77,96.9,9.9,
"De 25 a 29 años (234)",438,1199,1151,65,96,5.4,
"De 30 a 34 años (235)",411,1463,1388,37,94.9,2.5,
"De 35 a 39 años (236)",331,1614,1510,32,93.6,2,
"De 40 a 44 años (237)",266,1473,1343,6,91.2,0.4,
"De 45 a 49 años (238)",199,1218,1115,2,91.5,0.2,
"De 50 y más años (239)",499,3694,3128,,84.7,,
"Secundaria (240)",1262,1803,1724,102,95.6,5.7,
"De 12 a 14 años (241)",205,3,3,3,100,100,
"De 15 a 19 años (242)",397,131,128,37,97.7,28.2,
"De 20 a 24 años (243)",211,272,267,31,98.2,11.4,
"De 25 a 29 años (244)",147,296,290,12,98,4.1,
"De 30 a 34 años (245)",97,270,266,8,98.5,3,
"De 35 a 39 años (246)",71,244,228,10,93.4,4.1,
"De 40 a 44 años (247)",61,274,256,1,93.4,0.4,
"De 45 a 49 años (248)",33,141,129,,91.5,,
"De 50 y más años (249)",40,172,157,,91.3,,
"Sup. no Univ. incompleta (250)",49,72,71,4,98.6,5.6,
"De 15 a 19 años (252)",8,,,,,,
"De 20 a 24 años (253)",18,14,14,2,100,14.3,
"De 25 a 29 años (254)",6,8,8,,100,,
"De 30 a 34 años (255)",4,11,11,1,100,9.1,
"De 35 a 39 años (256)",4,13,13,,100,,
"De 40 a 44 años (257)",2,9,9,1,100,11.1,
"De 45 a 49 años (258)",3,7,7,,100,,
"De 50 y más años (259)",4,10,9,,90,,
"Sup. no Univ. completa (260)",48,84,81,4,96.4,4.8,
"De 20 a 24 años (263)",6,,,,,,
"De 25 a 29 años (264)",13,12,10,1,83.3,8.3,
"De 30 a 34 años (265)",9,9,8,2,88.9,22.2,
"De 35 a 39 años (266)",6,12,12,1,100,8.3,
"De 40 a 44 años (267)",6,18,18,,100,,
"De 45 a 49 años (268)",2,10,10,,100,,
"De 50 y más años (269)",6,23,23,,100,,
"Sup. Univ. incompleta (270)",21,38,33,3,86.8,7.9,
"De 15 a 19 años (272)",4,,,,,,
"De 20 a 24 años (273)",4,1,1,,100,,
"De 25 a 29 años (274)",6,14,12,2,85.7,14.3,
"De 30 a 34 años (275)",3,8,8,1,100,12.5,
"De 35 a 39 años (276)",1,8,5,,62.5,,
"De 45 a 49 años (278)",1,2,2,,100,,
"De 50 y más años (279)",2,5,5,,100,,
"Sup. Univ. completa (280)",13,23,23,,100,,
"De 20 a 24 años (283)",2,1,1,,100,,
"De 25 a 29 años (284)",3,1,1,,100,,
"De 30 a 34 años (285)",3,5,5,,100,,
"De 45 a 49 años (288)",3,10,10,,100,,
"De 50 y más años (289)",2,6,6,,100,,
