"CUADRO Nº 1: POBLACIÓN FEMENINA DE 12 Y MÁS AÑOS DE EDAD, POR NÚMERO DE HIJOS NACIDOS VIVOS, SEGÚN DEPARTAMENTO, PROVINCIA, DISTRITO, ÁREA URBANA Y RURAL, NIVEL EDUCATIVO ALCANZADO Y GRUPOS QUINQUENALES DE EDAD",,,,,,,,,,,,
,,,,,,,,,,,,
"DEPARTAMENTO, PROVINCIA, DISTRITO, ÁREA URBANA Y RURAL, NIVEL EDUCATIVO ALCANZADO Y GRUPOS QUINQUENALES DE EDAD","TOTAL DE MUJERES","POBLACIÓN FEMENINA POR NÚMERO DE HIJOS NACIDOS VIVOS",,,,,,,,,"SIN DECLARACIÓN","TOTAL DE HIJOS NACIDOS VIVOS"
"De 20 a 24 años (023)",6,6,1,1,,3,1,,,,,14
"De 25 a 29 años (024)",10,10,,1,1,4,3,1,,,,34
"De 30 a 34 años (025)",15,15,,1,,2,11,1,,,,64
"De 35 a 39 años (026)",9,9,,,,1,1,5,2,,,57
"Primaria (030)",5083,4998,1669,451,531,537,798,590,285,137,85,14361
"De 12 a 14 años (031)",1167,1167,1160,6,1,,,,,,,8
"De 15 a 19 años (032)",507,492,364,103,21,2,2,,,,15,159
"De 20 a 24 años (033)",572,552,64,189,201,77,18,3,,,20,913
"De 25 a 29 años (034)",578,565,14,63,163,171,136,14,4,,13,1605
"De 30 a 34 años (035)",535,521,10,28,52,130,209,75,15,2,14,2062
"De 35 a 39 años (036)",439,438,7,8,30,62,152,137,32,10,1,2194
"De 40 a 44 años (037)",389,386,5,8,16,30,112,115,75,25,3,2280
"De 45 a 49 años (038)",280,277,4,13,8,20,64,95,48,25,3,1684
"De 50 y más años (039)",616,600,41,33,39,45,105,151,111,75,16,3456
"Secundaria (040)",3033,2947,1833,388,274,180,172,68,20,12,86,2955
"De 12 a 14 años (041)",715,712,708,1,3,,,,,,3,7
"De 15 a 19 años (042)",1120,1096,990,98,7,,1,,,,24,116
"De 20 a 24 años (043)",383,355,96,163,75,18,2,1,,,28,384
"De 25 a 29 años (044)",302,280,14,82,102,59,20,3,,,22,563
"De 30 a 34 años (045)",175,172,9,22,49,50,30,12,,,3,472
"De 35 a 39 años (046)",119,119,6,8,20,25,42,14,3,1,,434
"De 40 a 44 años (047)",78,78,3,5,8,12,30,17,3,,,324
"De 45 a 49 años (048)",67,64,2,3,3,9,29,8,7,3,3,307
"De 50 y más años (049)",74,71,5,6,7,7,18,13,7,8,3,348
"Sup. no Univ. incompleta (050)",218,195,79,74,25,8,7,1,1,,23,194
"De 15 a 19 años (052)",38,37,32,5,,,,,,,1,5
"De 20 a 24 años (053)",82,73,34,35,4,,,,,,9,43
"De 25 a 29 años (054)",52,41,6,23,10,2,,,,,11,49
"De 30 a 34 años (055)",22,20,2,8,7,2,1,,,,2,32
"De 35 a 39 años (056)",8,8,1,2,1,2,2,,,,,18
"De 40 a 44 años (057)",7,7,1,,1,1,3,1,,,,25
"De 45 a 49 años (058)",8,8,2,1,2,1,1,,1,,,22
"De 50 y más años (059)",1,1,1,,,,,,,,,
"Sup. no Univ. completa (060)",338,298,66,96,66,50,16,3,1,,40,472
"De 20 a 24 años (063)",43,35,22,11,2,,,,,,8,15
"De 25 a 29 años (064)",93,75,21,41,11,2,,,,,18,69
"De 30 a 34 años (065)",79,71,12,30,19,8,2,,,,8,100
"De 35 a 39 años (066)",56,56,1,9,23,19,4,,,,,128
"De 40 a 44 años (067)",25,24,3,2,8,7,3,1,,,1,59
"De 45 a 49 años (068)",22,20,2,1,3,9,4,1,,,2,56
"De 50 y más años (069)",20,17,5,2,,5,3,1,1,,3,45
"Sup. Univ. incompleta (070)",50,44,16,12,9,6,1,,,,6,53
"De 15 a 19 años (072)",5,5,5,,,,,,,,,
"De 20 a 24 años (073)",9,9,6,3,,,,,,,,3
"De 25 a 29 años (074)",10,6,1,2,2,1,,,,,4,9
"De 30 a 34 años (075)",6,6,1,2,3,,,,,,,8
"De 35 a 39 años (076)",9,7,1,3,2,1,,,,,2,10
"De 40 a 44 años (077)",3,3,1,,,2,,,,,,6
"De 45 a 49 años (078)",4,4,1,1,,1,1,,,,,9
"De 50 y más años (079)",4,4,,1,2,1,,,,,,8
"Sup. Univ. completa (080)",236,201,73,51,40,23,11,3,,,35,266
"De 20 a 24 años (083)",14,7,5,2,,,,,,,7,2
"De 25 a 29 años (084)",67,54,37,9,4,3,1,,,,13,30
"De 30 a 34 años (085)",63,58,17,22,13,6,,,,,5,66
"De 35 a 39 años (086)",47,40,11,11,12,4,2,,,,7,55
"De 40 a 44 años (087)",18,18,1,4,8,3,2,,,,,37
"De 45 a 49 años (088)",7,6,,1,1,2,2,,,,1,18
"De 50 y más años (089)",20,18,2,2,2,5,4,3,,,2,58
,,,,,,,,,,,,
"URBANA (100)",4178,4032,1206,511,485,430,607,450,207,136,146,11594
"De 12 a 14 años (101)",506,505,500,1,4,,,,,,1,9
"De 15 a 19 años (102)",521,511,448,56,6,1,,,,,10,71
"De 20 a 24 años (103)",399,365,97,152,87,22,6,1,,,34,426
"De 25 a 29 años (104)",486,433,54,136,125,78,35,3,2,,53,801
"De 30 a 34 años (105)",458,442,36,72,89,102,100,32,9,2,16,1283
"De 35 a 39 años (106)",384,375,20,27,63,78,116,57,12,2,9,1394
"De 40 a 44 años (107)",316,313,10,13,30,40,97,71,38,14,3,1555
"De 45 a 49 años (108)",265,259,6,14,17,27,72,75,29,19,6,1380
"De 50 y más años (109)",843,829,35,40,64,82,181,211,117,99,14,4675
"Sin nivel (110)",850,845,26,34,74,86,221,206,113,85,5,4655
"De 12 a 14 años (111)",3,3,3,,,,,,,,,
"De 15 a 19 años (112)",4,4,,2,1,1,,,,,,7
"De 20 a 24 años (113)",15,15,2,2,6,2,3,,,,,33
"De 25 a 29 años (114)",24,23,,3,10,5,4,1,,,1,60
"De 30 a 34 años (115)",52,52,,,6,11,21,9,4,1,,237
"De 35 a 39 años (116)",72,72,2,2,2,11,32,16,5,2,,352
"De 40 a 44 años (117)",94,94,2,2,4,4,27,26,18,11,,578
"De 45 a 49 años (118)",87,87,1,4,6,3,18,31,16,8,,523
"De 50 y más años (119)",499,495,16,19,39,49,116,123,70,63,4,2865
"Educacion Inicial (120)",11,11,3,1,,2,4,1,,,,31
"De 12 a 14 años (121)",2,2,2,,,,,,,,,
"De 15 a 19 años (122)",1,1,1,,,,,,,,,
"De 20 a 24 años (123)",1,1,,,,1,,,,,,3
"De 30 a 34 años (125)",5,5,,1,,1,3,,,,,16
"De 35 a 39 años (126)",2,2,,,,,1,1,,,,12
"Primaria (130)",1271,1254,288,102,136,163,245,197,81,42,17,4358
"De 12 a 14 años (131)",206,206,204,1,1,,,,,,,3
"De 15 a 19 años (132)",77,76,55,18,3,,,,,,1,24
"De 20 a 24 años (133)",100,97,8,33,42,12,2,,,,3,162
"De 25 a 29 años (134)",134,129,2,25,39,37,23,1,2,,5,334
"De 30 a 34 años (135)",148,146,2,5,15,44,58,16,5,1,2,573
"De 35 a 39 años (136)",131,131,2,1,11,28,48,35,6,,,598
"De 40 a 44 años (137)",126,124,2,1,5,17,45,33,18,3,2,663
"De 45 a 49 años (138)",94,93,2,4,2,5,26,37,8,9,1,548
"De 50 y más años (139)",255,252,11,14,18,20,43,75,42,29,3,1453
"Secundaria (140)",1315,1282,696,169,151,101,105,39,12,9,33,1675
"De 12 a 14 años (141)",295,294,291,,3,,,,,,1,6
"De 15 a 19 años (142)",400,392,359,31,2,,,,,,8,35
"De 20 a 24 años (143)",153,142,28,70,35,7,1,1,,,11,173
"De 25 a 29 años (144)",144,135,6,39,52,30,7,1,,,9,268
"De 30 a 34 años (145)",108,108,5,17,33,31,15,7,,,,281
"De 35 a 39 años (146)",72,72,3,4,15,16,28,5,1,,,245
"De 40 a 44 años (147)",47,47,1,4,5,7,18,10,2,,,197
"De 45 a 49 años (148)",49,47,1,2,3,7,21,6,5,2,2,221
"De 50 y más años (149)",47,45,2,2,3,3,15,9,4,7,2,249
"Sup. no Univ. incompleta (150)",178,160,66,65,18,5,5,1,,,18,143
"De 15 a 19 años (152)",35,34,29,5,,,,,,,1,5
"De 20 a 24 años (153)",71,63,29,32,2,,,,,,8,36
"De 25 a 29 años (154)",41,33,4,20,8,1,,,,,8,39
"De 30 a 34 años (155)",14,13,1,6,4,1,1,,,,1,21
"De 35 a 39 años (156)",7,7,1,1,1,2,2,,,,,17
"De 40 a 44 años (157)",4,4,,,1,,2,1,,,,17
"De 45 a 49 años (158)",5,5,1,1,2,1,,,,,,8
"De 50 y más años (159)",1,1,1,,,,,,,,,
"Sup. no Univ. completa (160)",300,267,54,85,62,47,15,3,1,,33,440
"De 20 a 24 años (163)",38,33,21,10,2,,,,,,5,14
"De 25 a 29 años (164)",80,66,15,38,11,2,,,,,14,66
"De 30 a 34 años (165)",69,61,11,25,15,8,2,,,,8,87
"De 35 a 39 años (166)",50,50,1,7,23,16,3,,,,,113
"De 40 a 44 años (167)",25,24,3,2,8,7,3,1,,,1,59
"De 45 a 49 años (168)",20,18,,1,3,9,4,1,,,2,56
"De 50 y más años (169)",18,15,3,2,,5,3,1,1,,3,45
"Sup. Univ. incompleta (170)",47,41,13,12,9,6,1,,,,6,53
"De 15 a 19 años (172)",4,4,4,,,,,,,,,
"De 20 a 24 años (173)",7,7,4,3,,,,,,,,3
"De 25 a 29 años (174)",10,6,1,2,2,1,,,,,4,9
"De 30 a 34 años (175)",6,6,1,2,3,,,,,,,8
"De 35 a 39 años (176)",9,7,1,3,2,1,,,,,2,10
"De 40 a 44 años (177)",3,3,1,,,2,,,,,,6
"De 45 a 49 años (178)",4,4,1,1,,1,1,,,,,9
"De 50 y más años (179)",4,4,,1,2,1,,,,,,8
"Sup. Univ. completa (180)",206,172,60,43,35,20,11,3,,,34,239
"De 20 a 24 años (183)",14,7,5,2,,,,,,,7,2
"De 25 a 29 años (184)",53,41,26,9,3,2,1,,,,12,25
"De 30 a 34 años (185)",56,51,16,16,13,6,,,,,5,60
"De 35 a 39 años (186)",41,34,10,9,9,4,2,,,,7,47
"De 40 a 44 años (187)",17,17,1,4,7,3,2,,,,,35
"De 45 a 49 años (188)",6,5,,1,1,1,2,,,,1,15
"De 50 y más años (189)",19,17,2,2,2,4,4,3,,,2,55
,,,,,,,,,,,,
"RURAL (200)",10729,10518,2904,891,931,943,1849,1496,922,582,211,37709
"De 12 a 14 años (201)",1408,1405,1398,6,1,,,,,,3,8
"De 15 a 19 años (202)",1244,1213,989,179,37,5,3,,,,31,280
"De 20 a 24 años (203)",917,867,156,301,269,112,26,3,,,50,1298
"De 25 a 29 años (204)",945,913,53,116,235,249,223,33,4,,32,2529
"De 30 a 34 años (205)",903,880,25,55,100,170,353,137,35,5,23,3538
"De 35 a 39 años (206)",879,875,30,38,42,102,274,258,98,33,4,4512
"De 40 a 44 años (207)",863,856,21,22,40,47,228,254,169,75,7,5163
"De 45 a 49 años (208)",701,694,21,27,31,55,160,178,141,81,7,4230
"De 50 y más años (209)",2869,2815,211,147,176,203,582,633,475,388,54,16151
"Sin nivel (210)",5039,4962,332,291,394,472,1214,1068,707,484,77,26169
"De 12 a 14 años (211)",15,14,13,,1,,,,,,1,2
"De 15 a 19 años (212)",85,84,45,25,12,2,,,,,1,55
"De 20 a 24 años (213)",192,180,23,47,68,34,8,,,,12,317
"De 25 a 29 años (214)",295,292,14,28,57,80,94,17,2,,3,911
"De 30 a 34 años (215)",414,407,10,14,40,63,179,72,25,4,7,1780
"De 35 a 39 años (216)",504,501,21,22,15,55,155,143,68,22,3,2658
"De 40 a 44 años (217)",565,559,15,14,25,28,148,165,111,53,6,3409
"De 45 a 49 años (218)",491,487,15,17,25,37,113,118,98,64,4,2991
"De 50 y más años (219)",2478,2438,176,124,151,173,517,553,403,341,40,14046
"Educacion Inicial (220)",49,49,13,4,3,9,12,6,2,,,147
"De 12 a 14 años (221)",12,12,12,,,,,,,,,
"De 15 a 19 años (222)",5,5,,2,2,1,,,,,,9
"De 20 a 24 años (223)",5,5,1,1,,2,1,,,,,11
"De 25 a 29 años (224)",10,10,,1,1,4,3,1,,,,34
"De 30 a 34 años (225)",10,10,,,,1,8,1,,,,48
"De 35 a 39 años (226)",7,7,,,,1,,4,2,,,45
"Primaria (230)",3812,3744,1381,349,395,374,553,393,204,95,68,10003
"De 12 a 14 años (231)",961,961,956,5,,,,,,,,5
"De 15 a 19 años (232)",430,416,309,85,18,2,2,,,,14,135
"De 20 a 24 años (233)",472,455,56,156,159,65,16,3,,,17,751
"De 25 a 29 años (234)",444,436,12,38,124,134,113,13,2,,8,1271
"De 30 a 34 años (235)",387,375,8,23,37,86,151,59,10,1,12,1489
"De 35 a 39 años (236)",308,307,5,7,19,34,104,102,26,10,1,1596
"De 40 a 44 años (237)",263,262,3,7,11,13,67,82,57,22,1,1617
"De 45 a 49 años (238)",186,184,2,9,6,15,38,58,40,16,2,1136
"De 50 y más años (239)",361,348,30,19,21,25,62,76,69,46,13,2003
"Secundaria (240)",1718,1665,1137,219,123,79,67,29,8,3,53,1280
"De 12 a 14 años (241)",420,418,417,1,,,,,,,2,1
"De 15 a 19 años (242)",720,704,631,67,5,,1,,,,16,81
"De 20 a 24 años (243)",230,213,68,93,40,11,1,,,,17,211
"De 25 a 29 años (244)",158,145,8,43,50,29,13,2,,,13,295
"De 30 a 34 años (245)",67,64,4,5,16,19,15,5,,,3,191
"De 35 a 39 años (246)",47,47,3,4,5,9,14,9,2,1,,189
"De 40 a 44 años (247)",31,31,2,1,3,5,12,7,1,,,127
"De 45 a 49 años (248)",18,17,1,1,,2,8,2,2,1,1,86
"De 50 y más años (249)",27,26,3,4,4,4,3,4,3,1,1,99
"Sup. no Univ. incompleta (250)",40,35,13,9,7,3,2,,1,,5,51
"De 15 a 19 años (252)",3,3,3,,,,,,,,,
"De 20 a 24 años (253)",11,10,5,3,2,,,,,,1,7
"De 25 a 29 años (254)",11,8,2,3,2,1,,,,,3,10
"De 30 a 34 años (255)",8,7,1,2,3,1,,,,,1,11
"De 35 a 39 años (256)",1,1,,1,,,,,,,,1
"De 40 a 44 años (257)",3,3,1,,,1,1,,,,,8
"De 45 a 49 años (258)",3,3,1,,,,1,,1,,,14
"Sup. no Univ. completa (260)",38,31,12,11,4,3,1,,,,7,32
"De 20 a 24 años (263)",5,2,1,1,,,,,,,3,1
"De 25 a 29 años (264)",13,9,6,3,,,,,,,4,3
"De 30 a 34 años (265)",10,10,1,5,4,,,,,,,13
"De 35 a 39 años (266)",6,6,,2,,3,1,,,,,15
"De 45 a 49 años (268)",2,2,2,,,,,,,,,
"De 50 y más años (269)",2,2,2,,,,,,,,,
"Sup. Univ. incompleta (270)",3,3,3,,,,,,,,,
"De 15 a 19 años (272)",1,1,1,,,,,,,,,
"De 20 a 24 años (273)",2,2,2,,,,,,,,,
"Sup. Univ. completa (280)",30,29,13,8,5,3,,,,,1,27
"De 25 a 29 años (284)",14,13,11,,1,1,,,,,1,5
"De 30 a 34 años (285)",7,7,1,6,,,,,,,,6
"De 35 a 39 años (286)",6,6,1,2,3,,,,,,,8
"De 40 a 44 años (287)",1,1,,,1,,,,,,,2
"De 45 a 49 años (288)",1,1,,,,1,,,,,,3
"De 50 y más años (289)",1,1,,,,1,,,,,,3
