"CUADRO Nº 4: POBLACIÓN ECONÓMICAMENTE ACTIVA DE 6 Y MÁS DE EDAD, POR GRANDES GRUPOS DE EDAD, SEGÚN DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y OCUPACIÓN PRINCIPAL",,,,,,
,,,,,,
"DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y OCUPACION PRINCIPAL",TOTAL,"GRANDES GRUPOS DE EDAD",,,,
"Ocupación no especificada (037)",211,1,55,77,56,22
"Desocupado (038)",49,1,35,10,1,2
,,,,,,
"URBANA (039)",1361,23,448,511,308,71
"Miembros p.ejec.y leg.direct., adm.pub.y emp. (040)",9,,1,2,6,
"Profes., científicos e intelectuales (041)",350,,81,192,77,
"Técnicos de nivel medio y trab.asimilados (042)",55,,20,26,8,1
"Jefes y empleados de oficina (043)",125,,55,43,24,3
"Trab.de serv.pers.y vend.del comerc.y mcdo. (044)",195,1,55,81,51,7
"Agricult.trabaj. calif. agrop. y pesqueros (045)",154,2,28,36,61,27
"Obreros y oper.minas, cant.,ind.manuf. y otros (046)",81,,46,21,11,3
"Obreros construc., conf., papel, fab., instr. (047)",67,,21,25,19,2
"Trabaj. no calif.serv.,peon, vend,amb.,y afines (048)",206,19,89,48,36,14
"Otra (049)",1,,,,1,
"Ocupación no especificada (050)",60,,23,19,9,9
"Desocupado (051)",58,1,29,18,5,5
"Hombres (052)",839,14,265,294,217,49
"Miembros p.ejec.y leg.direct., adm.pub.y emp. (053)",7,,1,2,4,
"Profes., científicos e intelectuales (054)",203,,41,109,53,
"Técnicos de nivel medio y trab.asimilados (055)",27,,10,11,5,1
"Jefes y empleados de oficina (056)",66,,22,21,21,2
"Trab.de serv.pers.y vend.del comerc.y mcdo. (057)",78,1,26,28,22,1
"Agricult.trabaj. calif. agrop. y pesqueros (058)",139,2,25,32,54,26
"Obreros y oper.minas, cant.,ind.manuf. y otros (059)",72,,39,21,10,2
"Obreros construc., conf., papel, fab., instr. (060)",67,,21,25,19,2
"Trabaj. no calif.serv.,peon, vend,amb.,y afines (061)",123,10,56,28,21,8
"Otra (062)",1,,,,1,
"Ocupación no especificada (063)",13,,6,2,2,3
"Desocupado (064)",43,1,18,15,5,4
"Mujeres (065)",522,9,183,217,91,22
"Miembros p.ejec.y leg.direct., adm.pub.y emp. (066)",2,,,,2,
"Profes., científicos e intelectuales (067)",147,,40,83,24,
"Técnicos de nivel medio y trab.asimilados (068)",28,,10,15,3,
"Jefes y empleados de oficina (069)",59,,33,22,3,1
"Trab.de serv.pers.y vend.del comerc.y mcdo. (070)",117,,29,53,29,6
"Agricult.trabaj. calif. agrop. y pesqueros (071)",15,,3,4,7,1
"Obreros y oper.minas, cant.,ind.manuf. y otros (072)",9,,7,,1,1
"Trabaj. no calif.serv.,peon, vend,amb.,y afines (074)",83,9,33,20,15,6
"Ocupación no especificada (076)",47,,17,17,7,6
"Desocupado (077)",15,,11,3,,1
,,,,,,
"RURAL (078)",4098,34,1319,1317,1083,345
"Miembros p.ejec.y leg.direct., adm.pub.y emp. (079)",2,,1,,1,
"Profes., científicos e intelectuales (080)",215,,62,102,51,
"Técnicos de nivel medio y trab.asimilados (081)",27,,8,17,2,
"Jefes y empleados de oficina (082)",81,,44,27,9,1
"Trab.de serv.pers.y vend.del comerc.y mcdo. (083)",81,,22,35,21,3
"Agricult.trabaj. calif. agrop. y pesqueros (084)",1834,4,449,611,551,219
"Obreros y oper.minas, cant.,ind.manuf. y otros (085)",128,,76,29,15,8
"Obreros construc., conf., papel, fab., instr. (086)",90,,28,33,24,5
"Trabaj. no calif.serv.,peon, vend,amb.,y afines (087)",1114,26,439,303,286,60
"Ocupación no especificada (089)",217,1,51,72,64,29
"Desocupado (090)",309,3,139,88,59,20
"Hombres (091)",3206,26,1021,1028,847,284
"Miembros p.ejec.y leg.direct., adm.pub.y emp. (092)",2,,1,,1,
"Profes., científicos e intelectuales (093)",147,,34,73,40,
"Técnicos de nivel medio y trab.asimilados (094)",13,,2,9,2,
"Jefes y empleados de oficina (095)",40,,20,15,4,1
"Trab.de serv.pers.y vend.del comerc.y mcdo. (096)",31,,8,14,8,1
"Agricult.trabaj. calif. agrop. y pesqueros (097)",1730,4,427,576,513,210
"Obreros y oper.minas, cant.,ind.manuf. y otros (098)",109,,62,28,13,6
"Obreros construc., conf., papel, fab., instr. (099)",90,,28,33,24,5
"Trabaj. no calif.serv.,peon, vend,amb.,y afines (100)",716,20,311,187,169,29
"Ocupación no especificada (102)",53,,13,12,15,13
"Desocupado (103)",275,2,115,81,58,19
"Mujeres (104)",892,8,298,289,236,61
"Profes., científicos e intelectuales (106)",68,,28,29,11,
"Técnicos de nivel medio y trab.asimilados (107)",14,,6,8,,
"Jefes y empleados de oficina (108)",41,,24,12,5,
"Trab.de serv.pers.y vend.del comerc.y mcdo. (109)",50,,14,21,13,2
"Agricult.trabaj. calif. agrop. y pesqueros (110)",104,,22,35,38,9
"Obreros y oper.minas, cant.,ind.manuf. y otros (111)",19,,14,1,2,2
"Trabaj. no calif.serv.,peon, vend,amb.,y afines (113)",398,6,128,116,117,31
"Ocupación no especificada (115)",164,1,38,60,49,16
"Desocupado (116)",34,1,24,7,1,1
