"CUADRO Nº 2: VIVIENDAS PARTICULARES, POR ÁREA URBANA Y RURAL, SEGÚN DEPARTAMENTO, PROVINCIA Y TIPO DE VIVIENDA",,,
,,,
"DEPARTAMENTO, PROVINCIA Y TIPO DE VIVIENDA",TOTAL,ÁREA,
,,URBANA,RURAL
,,,
"Provincia CORONGO (000)",2684,1425,1259
"Casa independiente (001)",2648,1399,1249
"Vivienda en casa de vecindad (004)",22,22,
"Choza o cabaña (005)",9,,9
"Vivienda improvisada (006)",3,3,
"Local no dest.para hab. humana (007)",2,1,1
