"CUADRO Nº 3: POBLACIÓN DE 3 Y MÁS AÑOS DE EDAD, POR GRUPOS DE EDAD, SEGÚN DEPARTAMENTO, PROVINCIA, DISTRITO, ÁREA URBANA Y RURAL, SEXO Y NIVEL EDUCATIVO ALCANZADO",,,,,,,,,
,,,,,,,,,
"DEPARTAMENTO, PROVINCIA, DISTRITO, ÁREA URBANA Y RURAL, SEXO Y NIVEL EDUCATIVO ALCANZADO",TOTAL,"GRUPOS DE EDAD",,,,,,,
"Superior no univ. incompleto (035)",3939,,,,761,1546,763,770,99
"Superior no univ. completo (036)",4362,,,,,1373,1388,1380,221
"Superior univ. incompleto (037)",2553,,,,440,1060,424,549,80
"Superior univ. completo (038)",4494,,,,,1020,1365,1832,277
"Hombres (040)",33381,1266,3525,4013,3725,5487,4817,7759,2789
"Sin nivel (041)",2212,1266,298,28,30,54,74,211,251
"Educación inicial (042)",875,,851,12,1,10,1,,
"Primaria (043)",10526,,2376,2450,310,610,799,2359,1622
"Secundaria (044)",12145,,,1523,2882,2468,2039,2740,493
"Superior no univ. incompleto (045)",2009,,,,341,757,397,449,65
"Superior no univ. completo (046)",2062,,,,,632,641,656,133
"Superior univ. incompleto (047)",1317,,,,161,514,241,347,54
"Superior univ. completo (048)",2235,,,,,442,625,997,171
"Mujeres (050)",35426,1198,3398,3900,3844,6015,5564,8473,3034
"Sin nivel (051)",4201,1198,255,19,35,100,242,1088,1264
"Educación inicial (052)",868,,836,8,7,11,6,,
"Primaria (053)",11773,,2307,2393,348,852,1381,3279,1213
"Secundaria (054)",10859,,,1480,2755,2398,1899,2024,303
"Superior no univ. incompleto (055)",1930,,,,420,789,366,321,34
"Superior no univ. completo (056)",2300,,,,,741,747,724,88
"Superior univ. incompleto (057)",1236,,,,279,546,183,202,26
"Superior univ. completo (058)",2259,,,,,578,740,835,106
,,,,,,,,,
"RURAL (060)",37410,1517,4107,4763,4124,6240,5014,8337,3308
"Sin nivel (061)",5347,1517,597,41,40,151,273,1299,1429
"Educación inicial (062)",768,,758,1,2,,7,,
"Primaria (063)",18924,,2752,3422,1050,2429,2522,5025,1724
"Secundaria (064)",10712,,,1299,2818,2915,1841,1700,139
"Superior no univ. incompleto (065)",657,,,,157,331,104,60,5
"Superior no univ. completo (066)",454,,,,,202,131,116,5
"Superior univ. incompleto (067)",265,,,,57,115,44,48,1
"Superior univ. completo (068)",283,,,,,97,92,89,5
"Hombres (070)",18732,772,2053,2380,2109,3170,2492,4156,1600
"Sin nivel (071)",1858,772,297,20,14,47,71,286,351
"Educación inicial (072)",382,,378,1,1,,2,,
"Primaria (073)",9346,,1378,1705,490,1028,1089,2524,1132
"Secundaria (074)",6254,,,654,1515,1737,1104,1138,106
"Superior no univ. incompleto (075)",348,,,,69,169,63,44,3
"Superior no univ. completo (076)",237,,,,,95,71,68,3
"Superior univ. incompleto (077)",138,,,,20,53,33,31,1
"Superior univ. completo (078)",169,,,,,41,59,65,4
"Mujeres (080)",18678,745,2054,2383,2015,3070,2522,4181,1708
"Sin nivel (081)",3489,745,300,21,26,104,202,1013,1078
"Educación inicial (082)",386,,380,,1,,5,,
"Primaria (083)",9578,,1374,1717,560,1401,1433,2501,592
"Secundaria (084)",4458,,,645,1303,1178,737,562,33
"Superior no univ. incompleto (085)",309,,,,88,162,41,16,2
"Superior no univ. completo (086)",217,,,,,107,60,48,2
"Superior univ. incompleto (087)",127,,,,37,62,11,17,
"Superior univ. completo (088)",114,,,,,56,33,24,1
