"CUADRO Nº 12: POBLACIÓN OCUPADA DE 6 Y MÁS AÑOS DE EDAD, POR TAMAÑO DE ESTABLECIMIENTO DONDE TRABAJA, SEGÚN DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y OCUPACIÓN PRINCIPAL",,,,,
,,,,,
"DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y OCUPACION PRINCIPAL",TOTAL,"TAMAÑO DE ESTABLECIMIENTO",,,
"Trabaj.no calif.serv.,peon,vend.,amb., y afines (033)",3147,2778,159,93,117
"Otra (034)",16,,,,16
"Ocupación no especificada (035)",608,500,51,27,30
,,,,,
"URBANA (036)",27624,19150,2920,2267,3287
"Miembros p.ejec.y leg.direct., adm.pub.y emp. (037)",85,10,18,14,43
"Profes., científicos e intelectuales (038)",2464,619,373,611,861
"Técnicos de nivel medio y trab. asimilados (039)",1911,1043,259,198,411
"Jefes y empleados de oficina (040)",1614,389,195,254,776
"Trab.de serv.pers.y vend.del comerc.y mcdo. (041)",5414,4702,437,186,89
"Agricult.trabaj.calif.agrop.y pesqueros (042)",1418,1321,91,5,1
"Obreros y oper.minas,cant.,ind.manuf.y otros (043)",3092,2308,442,210,132
"Obreros construc.,conf.,papel, fab., instr. (044)",4344,3416,370,306,252
"Trabaj.no calif.serv.,peon,vend.,amb., y afines (045)",5808,4498,598,399,313
"Otra (046)",329,,,,329
"Ocupación no especificada (047)",1145,844,137,84,80
"Hombres (048)",17458,11772,2014,1536,2136
"Miembros p.ejec.y leg.direct., adm.pub.y emp. (049)",72,7,13,13,39
"Profes., científicos e intelectuales (050)",1318,363,187,292,476
"Técnicos de nivel medio y trab. asimilados (051)",1185,666,163,127,229
"Jefes y empleados de oficina (052)",760,124,75,143,418
"Trab.de serv.pers.y vend.del comerc.y mcdo. (053)",1904,1517,192,122,73
"Agricult.trabaj.calif.agrop.y pesqueros (054)",1187,1110,73,3,1
"Obreros y oper.minas,cant.,ind.manuf.y otros (055)",2705,2051,401,165,88
"Obreros construc.,conf.,papel, fab., instr. (056)",4225,3325,355,300,245
"Trabaj.no calif.serv.,peon,vend.,amb., y afines (057)",3144,2165,463,313,203
"Otra (058)",314,,,,314
"Ocupación no especificada (059)",644,444,92,58,50
"Mujeres (060)",10166,7378,906,731,1151
"Miembros p.ejec.y leg.direct., adm.pub.y emp. (061)",13,3,5,1,4
"Profes., científicos e intelectuales (062)",1146,256,186,319,385
"Técnicos de nivel medio y trab. asimilados (063)",726,377,96,71,182
"Jefes y empleados de oficina (064)",854,265,120,111,358
"Trab.de serv.pers.y vend.del comerc.y mcdo. (065)",3510,3185,245,64,16
"Agricult.trabaj.calif.agrop.y pesqueros (066)",231,211,18,2,
"Obreros y oper.minas,cant.,ind.manuf.y otros (067)",387,257,41,45,44
"Obreros construc.,conf.,papel, fab., instr. (068)",119,91,15,6,7
"Trabaj.no calif.serv.,peon,vend.,amb., y afines (069)",2664,2333,135,86,110
"Otra (070)",15,,,,15
"Ocupación no especificada (071)",501,400,45,26,30
,,,,,
"RURAL (072)",6381,5047,569,279,486
"Miembros p.ejec.y leg.direct., adm.pub.y emp. (073)",6,,3,1,2
"Profes., científicos e intelectuales (074)",136,47,22,14,53
"Técnicos de nivel medio y trab. asimilados (075)",178,69,17,21,71
"Jefes y empleados de oficina (076)",40,11,5,10,14
"Trab.de serv.pers.y vend.del comerc.y mcdo. (077)",678,547,76,42,13
"Agricult.trabaj.calif.agrop.y pesqueros (078)",1850,1793,57,,
"Obreros y oper.minas,cant.,ind.manuf.y otros (079)",544,396,80,39,29
"Obreros construc.,conf.,papel, fab., instr. (080)",645,330,50,36,229
"Trabaj.no calif.serv.,peon,vend.,amb., y afines (081)",2126,1698,249,113,66
"Otra (082)",2,,,,2
"Ocupación no especificada (083)",176,156,10,3,7
"Hombres (084)",5027,3897,456,240,434
"Miembros p.ejec.y leg.direct., adm.pub.y emp. (085)",5,,2,1,2
"Profes., científicos e intelectuales (086)",73,19,15,6,33
"Técnicos de nivel medio y trab. asimilados (087)",137,51,15,15,56
"Jefes y empleados de oficina (088)",27,6,1,10,10
"Trab.de serv.pers.y vend.del comerc.y mcdo. (089)",221,166,17,27,11
"Agricult.trabaj.calif.agrop.y pesqueros (090)",1700,1648,52,,
"Obreros y oper.minas,cant.,ind.manuf.y otros (091)",519,377,75,38,29
"Obreros construc.,conf.,papel, fab., instr. (092)",632,321,50,35,226
"Trabaj.no calif.serv.,peon,vend.,amb., y afines (093)",1643,1253,225,106,59
"Otra (094)",1,,,,1
"Ocupación no especificada (095)",69,56,4,2,7
"Mujeres (096)",1354,1150,113,39,52
"Miembros p.ejec.y leg.direct., adm.pub.y emp. (097)",1,,1,,
"Profes., científicos e intelectuales (098)",63,28,7,8,20
"Técnicos de nivel medio y trab. asimilados (099)",41,18,2,6,15
"Jefes y empleados de oficina (100)",13,5,4,,4
"Trab.de serv.pers.y vend.del comerc.y mcdo. (101)",457,381,59,15,2
"Agricult.trabaj.calif.agrop.y pesqueros (102)",150,145,5,,
"Obreros y oper.minas,cant.,ind.manuf.y otros (103)",25,19,5,1,
"Obreros construc.,conf.,papel, fab., instr. (104)",13,9,,1,3
"Trabaj.no calif.serv.,peon,vend.,amb., y afines (105)",483,445,24,7,7
"Otra (106)",1,,,,1
"Ocupación no especificada (107)",107,100,6,1,
