"CUADRO Nº 12: POBLACIÓN OCUPADA DE 6 Y MÁS AÑOS DE EDAD, POR TAMAÑO DE ESTABLECIMIENTO DONDE TRABAJA, SEGÚN DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y OCUPACIÓN PRINCIPAL",,,,,
,,,,,
"DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y OCUPACION PRINCIPAL",TOTAL,"TAMAÑO DE ESTABLECIMIENTO",,,
"Ocupación no especificada (035)",512,478,21,11,2
,,,,,
"URBANA (036)",8968,6159,671,457,1681
"Miembros p.ejec.y leg.direct., adm.pub.y emp. (037)",39,,3,1,35
"Profes., científicos e intelectuales (038)",2143,466,368,278,1031
"Técnicos de nivel medio y trab. asimilados (039)",386,121,33,29,203
"Jefes y empleados de oficina (040)",262,38,16,22,186
"Trab.de serv.pers.y vend.del comerc.y mcdo. (041)",1134,1083,18,12,21
"Agricult.trabaj.calif.agrop.y pesqueros (042)",1328,1272,53,2,1
"Obreros y oper.minas,cant.,ind.manuf.y otros (043)",505,459,25,13,8
"Obreros construc.,conf.,papel, fab., instr. (044)",778,663,44,42,29
"Trabaj.no calif.serv.,peon,vend.,amb., y afines (045)",2097,1854,90,45,108
"Otra (046)",52,,,,52
"Ocupación no especificada (047)",244,203,21,13,7
"Hombres (048)",5854,4131,472,312,939
"Miembros p.ejec.y leg.direct., adm.pub.y emp. (049)",32,,2,1,29
"Profes., científicos e intelectuales (050)",1150,229,215,168,538
"Técnicos de nivel medio y trab. asimilados (051)",225,90,31,21,83
"Jefes y empleados de oficina (052)",143,15,7,12,109
"Trab.de serv.pers.y vend.del comerc.y mcdo. (053)",543,510,6,8,19
"Agricult.trabaj.calif.agrop.y pesqueros (054)",1237,1186,48,2,1
"Obreros y oper.minas,cant.,ind.manuf.y otros (055)",424,378,25,13,8
"Obreros construc.,conf.,papel, fab., instr. (056)",772,658,44,41,29
"Trabaj.no calif.serv.,peon,vend.,amb., y afines (057)",1159,972,81,40,66
"Otra (058)",52,,,,52
"Ocupación no especificada (059)",117,93,13,6,5
"Mujeres (060)",3114,2028,199,145,742
"Miembros p.ejec.y leg.direct., adm.pub.y emp. (061)",7,,1,,6
"Profes., científicos e intelectuales (062)",993,237,153,110,493
"Técnicos de nivel medio y trab. asimilados (063)",161,31,2,8,120
"Jefes y empleados de oficina (064)",119,23,9,10,77
"Trab.de serv.pers.y vend.del comerc.y mcdo. (065)",591,573,12,4,2
"Agricult.trabaj.calif.agrop.y pesqueros (066)",91,86,5,,
"Obreros y oper.minas,cant.,ind.manuf.y otros (067)",81,81,,,
"Obreros construc.,conf.,papel, fab., instr. (068)",6,5,,1,
"Trabaj.no calif.serv.,peon,vend.,amb., y afines (069)",938,882,9,5,42
"Ocupación no especificada (071)",127,110,8,7,2
,,,,,
"RURAL (072)",29768,28305,1062,171,230
"Miembros p.ejec.y leg.direct., adm.pub.y emp. (073)",19,,11,1,7
"Profes., científicos e intelectuales (074)",711,341,188,83,99
"Técnicos de nivel medio y trab. asimilados (075)",121,63,4,2,52
"Jefes y empleados de oficina (076)",34,7,4,2,21
"Trab.de serv.pers.y vend.del comerc.y mcdo. (077)",327,314,7,4,2
"Agricult.trabaj.calif.agrop.y pesqueros (078)",15060,14742,315,2,1
"Obreros y oper.minas,cant.,ind.manuf.y otros (079)",264,244,8,11,1
"Obreros construc.,conf.,papel, fab., instr. (080)",189,152,29,5,3
"Trabaj.no calif.serv.,peon,vend.,amb., y afines (081)",12470,11909,465,55,41
"Otra (082)",3,,,,3
"Ocupación no especificada (083)",570,533,31,6,
"Hombres (084)",25445,24269,883,129,164
"Miembros p.ejec.y leg.direct., adm.pub.y emp. (085)",16,,10,1,5
"Profes., científicos e intelectuales (086)",471,206,143,60,62
"Técnicos de nivel medio y trab. asimilados (087)",84,48,3,2,31
"Jefes y empleados de oficina (088)",30,6,4,2,18
"Trab.de serv.pers.y vend.del comerc.y mcdo. (089)",164,156,5,1,2
"Agricult.trabaj.calif.agrop.y pesqueros (090)",14212,13922,287,2,1
"Obreros y oper.minas,cant.,ind.manuf.y otros (091)",165,146,7,11,1
"Obreros construc.,conf.,papel, fab., instr. (092)",188,151,29,5,3
"Trabaj.no calif.serv.,peon,vend.,amb., y afines (093)",9927,9469,377,43,38
"Otra (094)",3,,,,3
"Ocupación no especificada (095)",185,165,18,2,
"Mujeres (096)",4323,4036,179,42,66
"Miembros p.ejec.y leg.direct., adm.pub.y emp. (097)",3,,1,,2
"Profes., científicos e intelectuales (098)",240,135,45,23,37
"Técnicos de nivel medio y trab. asimilados (099)",37,15,1,,21
"Jefes y empleados de oficina (100)",4,1,,,3
"Trab.de serv.pers.y vend.del comerc.y mcdo. (101)",163,158,2,3,
"Agricult.trabaj.calif.agrop.y pesqueros (102)",848,820,28,,
"Obreros y oper.minas,cant.,ind.manuf.y otros (103)",99,98,1,,
"Obreros construc.,conf.,papel, fab., instr. (104)",1,1,,,
"Trabaj.no calif.serv.,peon,vend.,amb., y afines (105)",2543,2440,88,12,3
"Ocupación no especificada (107)",385,368,13,4,
