"CUADRO Nº 1: POBLACIÓN FEMENINA DE 12 Y MÁS AÑOS DE EDAD, POR NÚMERO DE HIJOS NACIDOS VIVOS, SEGÚN DEPARTAMENTO, PROVINCIA, DISTRITO, ÁREA URBANA Y RURAL, NIVEL EDUCATIVO ALCANZADO Y GRUPOS QUINQUENALES DE EDAD",,,,,,,,,,,,
,,,,,,,,,,,,
"DEPARTAMENTO, PROVINCIA, DISTRITO, ÁREA URBANA Y RURAL, NIVEL EDUCATIVO ALCANZADO Y GRUPOS QUINQUENALES DE EDAD","TOTAL DE MUJERES","POBLACIÓN FEMENINA POR NÚMERO DE HIJOS NACIDOS VIVOS",,,,,,,,,"SIN DECLARACIÓN","TOTAL DE HIJOS NACIDOS VIVOS"
"De 20 a 24 años (023)",9,8,3,1,2,2,,,,,1,11
"De 25 a 29 años (024)",5,5,1,,,2,,1,1,,,22
"De 30 a 34 años (025)",8,6,1,2,2,1,,,,,2,9
"De 35 a 39 años (026)",6,6,,,,,1,5,,,,37
"Primaria (030)",9339,9030,1974,816,1121,1111,1832,1152,638,386,309,31567
"De 12 a 14 años (031)",1201,1196,1196,,,,,,,,5,
"De 15 a 19 años (032)",563,544,443,73,27,1,,,,,19,130
"De 20 a 24 años (033)",844,737,150,255,240,67,22,3,,,107,1047
"De 25 a 29 años (034)",1064,976,40,185,302,258,184,7,,,88,2397
"De 30 a 34 años (035)",1135,1107,30,109,230,258,366,95,14,5,28,3699
"De 35 a 39 años (036)",1148,1124,17,57,133,212,429,207,61,8,24,4765
"De 40 a 44 años (037)",1117,1105,30,32,79,135,329,300,146,54,12,5822
"De 45 a 49 años (038)",861,852,23,32,54,79,217,224,149,74,9,4882
"De 50 y más años (039)",1406,1389,45,73,56,101,285,316,268,245,17,8825
"Secundaria (040)",6590,6282,3662,931,726,434,386,103,23,17,308,6414
"De 12 a 14 años (041)",1286,1277,1272,3,2,,,,,,9,7
"De 15 a 19 años (042)",2211,2166,1978,165,19,4,,,,,45,215
"De 20 a 24 años (043)",1156,1006,333,452,176,36,9,,,,150,950
"De 25 a 29 años (044)",676,610,36,172,248,106,45,2,1,,66,1196
"De 30 a 34 años (045)",525,503,21,77,148,146,95,16,,,22,1315
"De 35 a 39 años (046)",347,340,9,35,78,87,101,25,4,1,7,1101
"De 40 a 44 años (047)",172,167,5,12,29,27,68,18,6,2,5,647
"De 45 a 49 años (048)",106,105,4,4,11,17,40,21,3,5,1,463
"De 50 y más años (049)",111,108,4,11,15,11,28,21,9,9,3,520
"Sup. no Univ. incompleta (050)",595,523,271,117,81,30,21,3,,,72,477
"De 15 a 19 años (052)",148,140,131,9,,,,,,,8,9
"De 20 a 24 años (053)",242,198,119,64,13,2,,,,,44,96
"De 25 a 29 años (054)",83,66,12,23,20,7,4,,,,17,100
"De 30 a 34 años (055)",58,56,3,13,25,11,4,,,,2,115
"De 35 a 39 años (056)",36,35,4,4,13,7,6,1,,,1,81
"De 40 a 44 años (057)",17,17,1,3,6,3,4,,,,,43
"De 45 a 49 años (058)",6,6,1,,1,,2,2,,,,22
"De 50 y más años (059)",5,5,,1,3,,1,,,,,11
"Sup. no Univ. completa (060)",641,545,111,192,135,62,38,4,,3,96,870
"De 20 a 24 años (063)",163,104,53,44,6,,,1,,,59,63
"De 25 a 29 años (064)",169,143,35,76,22,8,2,,,,26,152
"De 30 a 34 años (065)",111,106,11,40,40,8,7,,,,5,172
"De 35 a 39 años (066)",94,92,5,19,41,17,9,1,,,2,197
"De 40 a 44 años (067)",53,52,5,10,13,11,12,,,1,1,129
"De 45 a 49 años (068)",22,20,,1,8,6,5,,,,2,57
"De 50 y más años (069)",29,28,2,2,5,12,3,2,,2,1,100
"Sup. Univ. incompleta (070)",308,247,156,47,21,14,6,2,1,,61,180
"De 15 a 19 años (072)",72,71,69,2,,,,,,,1,2
"De 20 a 24 años (073)",131,87,64,21,2,,,,,,44,25
"De 25 a 29 años (074)",45,33,16,11,4,1,1,,,,12,26
"De 30 a 34 años (075)",23,21,5,7,6,3,,,,,2,28
"De 35 a 39 años (076)",17,16,1,3,4,7,1,,,,1,37
"De 40 a 44 años (077)",10,10,,2,2,3,3,,,,,29
"De 45 a 49 años (078)",7,6,,1,3,,,1,1,,1,22
"De 50 y más años (079)",3,3,1,,,,1,1,,,,11
"Sup. Univ. completa (080)",487,374,95,125,85,52,9,6,,2,113,553
"De 20 a 24 años (083)",60,37,19,15,3,,,,,,23,21
"De 25 a 29 años (084)",142,83,39,38,5,1,,,,,59,51
"De 30 a 34 años (085)",108,88,20,35,23,8,,1,,1,20,121
"De 35 a 39 años (086)",73,70,7,14,28,16,4,1,,,3,143
"De 40 a 44 años (087)",46,41,4,10,11,14,2,,,,5,82
"De 45 a 49 años (088)",28,26,1,5,11,6,1,2,,,2,64
"De 50 y más años (089)",30,29,5,8,4,7,2,2,,1,1,71
,,,,,,,,,,,,
"URBANA (100)",9944,9436,3119,1358,1387,1008,1304,634,362,264,508,23001
"De 12 a 14 años (101)",1077,1072,1069,2,1,,,,,,5,4
"De 15 a 19 años (102)",1521,1481,1334,127,19,1,,,,,40,168
"De 20 a 24 años (103)",1370,1159,421,487,205,33,12,1,,,211,1051
"De 25 a 29 años (104)",1223,1076,126,316,362,169,100,2,1,,147,1988
"De 30 a 34 años (105)",1137,1085,56,176,326,259,217,42,6,3,52,2874
"De 35 a 39 años (106)",928,919,30,92,208,205,279,76,23,6,9,3087
"De 40 a 44 años (107)",729,718,31,49,100,130,225,109,63,11,11,2999
"De 45 a 49 años (108)",519,512,7,26,68,67,155,109,55,25,7,2493
"De 50 y más años (109)",1440,1414,45,83,98,144,316,295,214,219,26,8337
"Sin nivel (110)",1023,1002,43,58,71,96,239,205,136,154,21,5801
"De 12 a 14 años (111)",3,3,3,,,,,,,,,
"De 15 a 19 años (112)",6,6,5,1,,,,,,,,1
"De 20 a 24 años (113)",11,11,5,3,,1,1,1,,,,16
"De 25 a 29 años (114)",15,15,2,2,2,5,4,,,,,37
"De 30 a 34 años (115)",29,27,1,1,2,6,14,2,,1,2,104
"De 35 a 39 años (116)",37,37,3,2,4,4,14,4,3,3,,165
"De 40 a 44 años (117)",44,44,2,2,3,6,19,6,5,1,,208
"De 45 a 49 años (118)",68,68,1,3,9,3,17,20,10,5,,383
"De 50 y más años (119)",810,791,21,44,51,71,170,172,118,144,19,4887
"Educacion Inicial (120)",10,9,2,2,3,,1,1,,,1,18
"De 15 a 19 años (122)",1,1,1,,,,,,,,,
"De 20 a 24 años (123)",5,4,1,1,2,,,,,,1,5
"De 30 a 34 años (125)",2,2,,1,1,,,,,,,3
"De 35 a 39 años (126)",2,2,,,,,1,1,,,,10
"Primaria (130)",3100,3052,479,247,478,475,717,357,204,95,48,10830
"De 12 a 14 años (131)",317,315,315,,,,,,,,2,
"De 15 a 19 años (132)",103,98,75,14,9,,,,,,5,32
"De 20 a 24 años (133)",198,186,31,68,68,14,5,,,,12,266
"De 25 a 29 años (134)",350,340,9,58,123,89,61,,,,10,830
"De 30 a 34 años (135)",451,443,8,34,115,118,131,30,6,1,8,1431
"De 35 a 39 años (136)",443,441,6,25,63,92,177,59,16,3,2,1742
"De 40 a 44 años (137)",444,441,17,17,45,73,132,96,52,9,3,2067
"De 45 a 49 años (138)",309,307,3,12,28,41,95,70,42,16,2,1594
"De 50 y más años (139)",485,481,15,19,27,48,116,102,88,66,4,2868
"Secundaria (140)",3986,3834,2036,608,531,294,276,58,21,10,152,4418
"De 12 a 14 años (141)",757,754,751,2,1,,,,,,3,4
"De 15 a 19 años (142)",1217,1190,1077,102,10,1,,,,,27,125
"De 20 a 24 años (143)",653,585,166,283,114,16,6,,,,68,584
"De 25 a 29 años (144)",462,428,20,124,189,62,30,2,1,,34,834
"De 30 a 34 años (145)",370,357,9,50,118,110,61,9,,,13,928
"De 35 a 39 años (146)",239,237,7,27,57,65,68,9,4,,2,732
"De 40 a 44 años (147)",123,120,4,7,22,21,53,7,6,,3,450
"De 45 a 49 años (148)",82,81,1,4,9,12,35,14,2,4,1,356
"De 50 y más años (149)",83,82,1,9,11,7,23,17,8,6,1,405
"Sup. no Univ. incompleta (150)",504,458,230,108,73,24,20,3,,,46,430
"De 15 a 19 años (152)",130,123,115,8,,,,,,,7,8
"De 20 a 24 años (153)",197,171,98,60,11,2,,,,,26,88
"De 25 a 29 años (154)",68,57,9,21,18,6,3,,,,11,87
"De 30 a 34 años (155)",54,52,3,12,24,9,4,,,,2,106
"De 35 a 39 años (156)",31,31,3,4,13,4,6,1,,,,72
"De 40 a 44 años (157)",15,15,1,2,5,3,4,,,,,40
"De 45 a 49 años (158)",6,6,1,,1,,2,2,,,,22
"De 50 y más años (159)",3,3,,1,1,,1,,,,,7
"Sup. no Univ. completa (160)",575,494,102,166,130,55,36,2,,3,81,790
"De 20 a 24 años (163)",137,89,47,37,5,,,,,,48,47
"De 25 a 29 años (164)",147,123,33,63,21,5,1,,,,24,124
"De 30 a 34 años (165)",105,100,11,37,39,6,7,,,,5,161
"De 35 a 39 años (166)",89,88,5,17,40,17,8,1,,,1,188
"De 40 a 44 años (167)",49,49,4,9,12,11,12,,,1,,126
"De 45 a 49 años (168)",21,19,,1,8,5,5,,,,2,54
"De 50 y más años (169)",27,26,2,2,5,11,3,1,,2,1,90
"Sup. Univ. incompleta (170)",283,229,140,46,20,14,6,2,1,,54,177
"De 15 a 19 años (172)",64,63,61,2,,,,,,,1,2
"De 20 a 24 años (173)",118,81,58,21,2,,,,,,37,25
"De 25 a 29 años (174)",43,31,15,10,4,1,1,,,,12,25
"De 30 a 34 años (175)",21,19,4,7,5,3,,,,,2,26
"De 35 a 39 años (176)",17,16,1,3,4,7,1,,,,1,37
"De 40 a 44 años (177)",10,10,,2,2,3,3,,,,,29
"De 45 a 49 años (178)",7,6,,1,3,,,1,1,,1,22
"De 50 y más años (179)",3,3,1,,,,1,1,,,,11
"Sup. Univ. completa (180)",463,358,87,123,81,50,9,6,,2,105,537
"De 20 a 24 años (183)",51,32,15,14,3,,,,,,19,20
"De 25 a 29 años (184)",138,82,38,38,5,1,,,,,56,51
"De 30 a 34 años (185)",105,85,20,34,22,7,,1,,1,20,115
"De 35 a 39 años (186)",70,67,5,14,27,16,4,1,,,3,141
"De 40 a 44 años (187)",44,39,3,10,11,13,2,,,,5,79
"De 45 a 49 años (188)",26,25,1,5,10,6,1,2,,,1,62
"De 50 y más años (189)",29,28,5,8,3,7,2,2,,1,1,69
,,,,,,,,,,,,
"RURAL (200)",12373,11836,3364,1083,1043,1027,1890,1527,1046,856,537,43050
"De 12 a 14 años (201)",1421,1412,1410,1,1,,,,,,9,3
"De 15 a 19 años (202)",1498,1465,1311,123,27,4,,,,,33,189
"De 20 a 24 años (203)",1276,1054,336,376,241,75,21,5,,,222,1204
"De 25 a 29 años (204)",1022,898,60,198,253,227,150,9,1,,124,2097
"De 30 a 34 años (205)",938,905,38,120,158,196,297,83,9,4,33,2960
"De 35 a 39 años (206)",927,890,20,45,101,151,319,192,54,8,37,3877
"De 40 a 44 años (207)",918,901,21,33,52,79,258,258,133,67,17,5060
"De 45 a 49 años (208)",806,794,28,25,41,51,170,224,154,101,12,4905
"De 50 y más años (209)",3567,3517,140,162,169,244,675,756,695,676,50,22755
"Sin nivel (210)",3297,3235,157,152,186,231,662,680,609,558,62,20110
"De 12 a 14 años (211)",4,4,4,,,,,,,,,
"De 15 a 19 años (212)",14,14,14,,,,,,,,,
"De 20 a 24 años (213)",30,25,11,8,4,,1,1,,,5,26
"De 25 a 29 años (214)",46,43,5,7,12,8,10,1,,,3,104
"De 30 a 34 años (215)",78,76,2,12,8,14,28,11,1,,2,271
"De 35 a 39 años (216)",97,89,4,3,8,6,33,24,9,2,8,438
"De 40 a 44 años (217)",188,183,5,11,9,10,46,43,39,20,5,1099
"De 45 a 49 años (218)",227,223,5,5,12,7,43,63,46,42,4,1505
"De 50 y más años (219)",2613,2578,107,106,133,186,501,537,514,494,35,16667
"Educacion Inicial (220)",27,25,12,1,1,5,,5,1,,2,61
"De 12 a 14 años (221)",4,4,4,,,,,,,,,
"De 15 a 19 años (222)",4,4,4,,,,,,,,,
"De 20 a 24 años (223)",4,4,2,,,2,,,,,,6
"De 25 a 29 años (224)",5,5,1,,,2,,1,1,,,22
"De 30 a 34 años (225)",6,4,1,1,1,1,,,,,2,6
"De 35 a 39 años (226)",4,4,,,,,,4,,,,27
"Primaria (230)",6239,5978,1495,569,643,636,1115,795,434,291,261,20737
"De 12 a 14 años (231)",884,881,881,,,,,,,,3,
"De 15 a 19 años (232)",460,446,368,59,18,1,,,,,14,98
"De 20 a 24 años (233)",646,551,119,187,172,53,17,3,,,95,781
"De 25 a 29 años (234)",714,636,31,127,179,169,123,7,,,78,1567
"De 30 a 34 años (235)",684,664,22,75,115,140,235,65,8,4,20,2268
"De 35 a 39 años (236)",705,683,11,32,70,120,252,148,45,5,22,3023
"De 40 a 44 años (237)",673,664,13,15,34,62,197,204,94,45,9,3755
"De 45 a 49 años (238)",552,545,20,20,26,38,122,154,107,58,7,3288
"De 50 y más años (239)",921,908,30,54,29,53,169,214,180,179,13,5957
"Secundaria (240)",2604,2448,1626,323,195,140,110,45,2,7,156,1996
"De 12 a 14 años (241)",529,523,521,1,1,,,,,,6,3
"De 15 a 19 años (242)",994,976,901,63,9,3,,,,,18,90
"De 20 a 24 años (243)",503,421,167,169,62,20,3,,,,82,366
"De 25 a 29 años (244)",214,182,16,48,59,44,15,,,,32,362
"De 30 a 34 años (245)",155,146,12,27,30,36,34,7,,,9,387
"De 35 a 39 años (246)",108,103,2,8,21,22,33,16,,1,5,369
"De 40 a 44 años (247)",49,47,1,5,7,6,15,11,,2,2,197
"De 45 a 49 años (248)",24,24,3,,2,5,5,7,1,1,,107
"De 50 y más años (249)",28,26,3,2,4,4,5,4,1,3,2,115
"Sup. no Univ. incompleta (250)",91,65,41,9,8,6,1,,,,26,47
"De 15 a 19 años (252)",18,17,16,1,,,,,,,1,1
"De 20 a 24 años (253)",45,27,21,4,2,,,,,,18,8
"De 25 a 29 años (254)",15,9,3,2,2,1,1,,,,6,13
"De 30 a 34 años (255)",4,4,,1,1,2,,,,,,9
"De 35 a 39 años (256)",5,4,1,,,3,,,,,1,9
"De 40 a 44 años (257)",2,2,,1,1,,,,,,,3
"De 50 y más años (259)",2,2,,,2,,,,,,,4
"Sup. no Univ. completa (260)",66,51,9,26,5,7,2,2,,,15,80
"De 20 a 24 años (263)",26,15,6,7,1,,,1,,,11,16
"De 25 a 29 años (264)",22,20,2,13,1,3,1,,,,2,28
"De 30 a 34 años (265)",6,6,,3,1,2,,,,,,11
"De 35 a 39 años (266)",5,4,,2,1,,1,,,,1,9
"De 40 a 44 años (267)",4,3,1,1,1,,,,,,1,3
"De 45 a 49 años (268)",1,1,,,,1,,,,,,3
"De 50 y más años (269)",2,2,,,,1,,1,,,,10
"Sup. Univ. incompleta (270)",25,18,16,1,1,,,,,,7,3
"De 15 a 19 años (272)",8,8,8,,,,,,,,,
"De 20 a 24 años (273)",13,6,6,,,,,,,,7,
"De 25 a 29 años (274)",2,2,1,1,,,,,,,,1
"De 30 a 34 años (275)",2,2,1,,1,,,,,,,2
"Sup. Univ. completa (280)",24,16,8,2,4,2,,,,,8,16
"De 20 a 24 años (283)",9,5,4,1,,,,,,,4,1
"De 25 a 29 años (284)",4,1,1,,,,,,,,3,
"De 30 a 34 años (285)",3,3,,1,1,1,,,,,,6
"De 35 a 39 años (286)",3,3,2,,1,,,,,,,2
"De 40 a 44 años (287)",2,2,1,,,1,,,,,,3
"De 45 a 49 años (288)",2,1,,,1,,,,,,1,2
"De 50 y más años (289)",1,1,,,1,,,,,,,2
